"CountryCode","geoId","Country","Date","Rt","Rt.lo.05","Rt.hi.95"
"KOR","KR","Korea, South",2020-03-11,1.23325123675359,0.864155582639217,1.65616534815948
"KOR","KR","Korea, South",2020-03-12,1.1523807413442,0.801233082546199,1.55582478031714
"KOR","KR","Korea, South",2020-03-13,1.0335661139304,0.706397394862529,1.41170796974655
"KOR","KR","Korea, South",2020-03-14,1.01056120801366,0.690674544248893,1.38028645873896
"KOR","KR","Korea, South",2020-03-15,1.00321388497356,0.685652969155837,1.37025103444223
"KOR","KR","Korea, South",2020-03-16,0.96229434379961,0.651461834340318,1.32273670604928
"KOR","KR","Korea, South",2020-03-17,0.969380566387915,0.656259122816204,1.33247718388247
"KOR","KR","Korea, South",2020-03-18,0.847676555782044,0.555092167423044,1.19084146975604
"KOR","KR","Korea, South",2020-03-19,1.18039029308502,0.82711521469682,1.5851770040445
"KOR","KR","Korea, South",2020-03-20,1.06852599820707,0.730290952173362,1.45945832319719
"KOR","KR","Korea, South",2020-03-21,1.29481744371201,0.920274795688472,1.72183723438347
"KOR","KR","Korea, South",2020-03-22,1.68198765482312,1.25442709944642,2.1611601775695
"KOR","KR","Korea, South",2020-03-23,1.34359312000304,0.972783600396469,1.7635963243011
"KOR","KR","Korea, South",2020-03-24,1.46784043209225,1.09471601078624,1.88600569080739
"KOR","KR","Korea, South",2020-03-25,1.32218069330227,0.981762006430109,1.70429587887947
"KOR","KR","Korea, South",2020-03-26,1.29880890622541,0.972736380812343,1.66368825471018
"KOR","KR","Korea, South",2020-03-27,1.22206251815807,0.915257560478413,1.56538121061228
"KOR","KR","Korea, South",2020-03-28,1.03873501011853,0.764084816110671,1.34806669755467
"KOR","KR","Korea, South",2020-03-29,1.235865828728,0.939791533146926,1.5653541358209
"KOR","KR","Korea, South",2020-03-30,1.12513380065701,0.84607096880072,1.43695348782236
"KOR","KR","Korea, South",2020-03-31,1.0381992860213,0.774289463585867,1.33396636229549
"KOR","KR","Korea, South",2020-04-01,0.959340950389006,0.709080116799044,1.240718740694
"KOR","KR","Korea, South",2020-04-02,0.842971783955855,0.610325488290201,1.10648225086976
"KOR","KR","Korea, South",2020-04-03,0.851360310515249,0.616398920006233,1.11749300582689
"KOR","KR","Korea, South",2020-04-04,0.735170887738494,0.515144041943487,0.987280217495058
"KOR","KR","Korea, South",2020-04-05,0.765445505573308,0.536357870265355,1.02793679378099
"KOR","KR","Korea, South",2020-04-06,0.777782986334541,0.540780869841592,1.05008180060075
"KOR","KR","Korea, South",2020-04-07,0.925166375975025,0.657550067589009,1.23027838548931
"KOR","KR","Korea, South",2020-04-08,1.11676091277792,0.813052638901,1.46008219631206
"KOR","KR","Korea, South",2020-04-09,1.11479776921427,0.807131989219888,1.46328022885448
"KOR","KR","Korea, South",2020-04-10,1.14686095471204,0.834966835794488,1.49943577220588
"KOR","KR","Korea, South",2020-04-11,1.0210452445782,0.7304338414765,1.35161397933893
"KOR","KR","Korea, South",2020-04-12,1.00138201723879,0.716367190896987,1.32558467937206
"KOR","KR","Korea, South",2020-04-13,0.891862758858951,0.624940124969821,1.19770583034188
"KOR","KR","Korea, South",2020-04-14,0.793510508651732,0.542329850556004,1.08382530545765
"MEX","MX","Mexico",2020-04-06,3.66940932777851,2.96446057942511,4.43657952477656
"MEX","MX","Mexico",2020-04-07,3.56485213198566,2.99110112131497,4.1803667632494
"MEX","MX","Mexico",2020-04-08,2.7890250181091,2.35692860272172,3.2513077465227
"MEX","MX","Mexico",2020-04-09,2.47374422892231,2.12139964139343,2.84858080211749
"MEX","MX","Mexico",2020-04-10,2.08976926266452,1.80298624351586,2.39414616056541
"MEX","MX","Mexico",2020-04-11,1.95152408929478,1.70104668200811,2.21631222778551
"MEX","MX","Mexico",2020-04-12,1.90854803547403,1.68074093731501,2.1484074728844
"MEX","MX","Mexico",2020-04-13,1.56585738459458,1.37477942590166,1.76728339089042
"MEX","MX","Mexico",2020-04-14,1.52173568833671,1.34571167902317,1.70676891256177
"MAR","MA","Morocco",2020-04-02,1.50165650566516,1.01660360785973,2.06412538192641
"MAR","MA","Morocco",2020-04-03,1.33444521984131,0.920157733577405,1.81180877159898
"MAR","MA","Morocco",2020-04-04,1.6941326766034,1.24618987716788,2.19863951856941
"MAR","MA","Morocco",2020-04-05,1.76397646120936,1.3211212754166,2.25953710821715
"MAR","MA","Morocco",2020-04-06,1.89313582942162,1.45405516604703,2.37999294262733
"MAR","MA","Morocco",2020-04-07,1.93377708870316,1.51481250787172,2.39498121235659
"MAR","MA","Morocco",2020-04-08,1.61791181921738,1.2608300275577,2.01174574902806
"MAR","MA","Morocco",2020-04-09,1.40765253524854,1.09697609210099,1.75030491171307
"MAR","MA","Morocco",2020-04-10,1.23665656366828,0.961106678039451,1.54087072938671
"MAR","MA","Morocco",2020-04-11,0.982790051349539,0.747344693614478,1.24480702982704
"MAR","MA","Morocco",2020-04-12,0.873418298532732,0.656787544358147,1.11547752780301
"MAR","MA","Morocco",2020-04-13,0.823342591597306,0.614049250638953,1.05790028622064
"MAR","MA","Morocco",2020-04-14,0.773739383237435,0.569156241581859,1.00415629103505
"NLD","NL","Netherlands",2020-03-22,4.27481597423439,3.72785339097836,4.85292535561443
"NLD","NL","Netherlands",2020-03-23,3.09821950218295,2.71907862039661,3.49795482128078
"NLD","NL","Netherlands",2020-03-24,2.80707166740304,2.50252384614578,3.12618995588635
"NLD","NL","Netherlands",2020-03-25,2.73419977586816,2.47155445298313,3.00790654104062
"NLD","NL","Netherlands",2020-03-26,2.50566131575578,2.28285009591318,2.73713071402656
"NLD","NL","Netherlands",2020-03-27,2.47619864527408,2.27877618948472,2.68047058726688
"NLD","NL","Netherlands",2020-03-28,2.23127967170665,2.06314030900777,2.40492170642559
"NLD","NL","Netherlands",2020-03-29,2.1975136155248,2.04690014307122,2.35259648830785
"NLD","NL","Netherlands",2020-03-30,1.91502576376778,1.78710940231521,2.04663862733634
"NLD","NL","Netherlands",2020-03-31,1.86460835484952,1.74890849813605,1.98340754785514
"NLD","NL","Netherlands",2020-04-01,1.73085104303723,1.62753988683417,1.83682150180948
"NLD","NL","Netherlands",2020-04-02,1.61653578720911,1.52334421706952,1.71204212156734
"NLD","NL","Netherlands",2020-04-03,1.52721320498203,1.44203485323944,1.61443675697643
"NLD","NL","Netherlands",2020-04-04,1.42239368710826,1.3444980641924,1.50212495534084
"NLD","NL","Netherlands",2020-04-05,1.32742335809617,1.25560905835608,1.40090900711409
"NLD","NL","Netherlands",2020-04-06,1.12654885035257,1.06297300189422,1.1916697351109
"NLD","NL","Netherlands",2020-04-07,1.18838198817397,1.1249853272235,1.25323305824098
"NLD","NL","Netherlands",2020-04-08,1.12112423359747,1.06070178620466,1.18294742270053
"NLD","NL","Netherlands",2020-04-09,1.08583475007415,1.02731421229831,1.1457119385933
"NLD","NL","Netherlands",2020-04-10,1.00084187973059,0.945406807681637,1.057598571656
"NLD","NL","Netherlands",2020-04-11,1.00292224345813,0.947905831784851,1.05923738108438
"NLD","NL","Netherlands",2020-04-12,0.989098312719441,0.934625273788211,1.04486246943285
"NLD","NL","Netherlands",2020-04-13,0.82066784771282,0.771118874018212,0.871507351551861
"NLD","NL","Netherlands",2020-04-14,0.797162227094095,0.748189712565697,0.84743320335902
"NOR","NO","Norway",2020-04-03,3.09448001201524,2.30786449272448,3.976049974609
"NOR","NO","Norway",2020-04-04,2.2784129612912,1.70640589800337,2.91849621981401
"NOR","NO","Norway",2020-04-05,1.85413888167301,1.39967735252731,2.36123367404635
"NOR","NO","Norway",2020-04-06,1.45914126857434,1.09281649508538,1.86906340020796
"NOR","NO","Norway",2020-04-07,1.54410245730653,1.18965661391901,1.93667019387629
"NOR","NO","Norway",2020-04-08,1.59042436064244,1.24584923898375,1.96973916262878
"NOR","NO","Norway",2020-04-09,1.39947471865381,1.09060316336654,1.74013644172889
"NOR","NO","Norway",2020-04-10,1.32728875208329,1.03972356222379,1.64384594438622
"NOR","NO","Norway",2020-04-11,1.15910827606572,0.900837578861047,1.44424577303957
"NOR","NO","Norway",2020-04-12,1.18361836699618,0.929478327150986,1.46312491168915
"NOR","NO","Norway",2020-04-13,0.989573060861457,0.762418407690035,1.24115899341054
"NOR","NO","Norway",2020-04-14,0.816877360744345,0.614270249096386,1.0432668292067
"PER","PE","Peru",2020-04-05,2.90024394184951,2.31305661489208,3.54234242413759
"PER","PE","Peru",2020-04-06,2.17678584056509,1.74616561363438,2.64665893251834
"PER","PE","Peru",2020-04-07,1.88931845974246,1.53384773744472,2.27545405016482
"PER","PE","Peru",2020-04-08,1.50991334782895,1.21983627285773,1.82559372497706
"PER","PE","Peru",2020-04-09,1.53151054701417,1.25786812084925,1.827462696177
"PER","PE","Peru",2020-04-10,1.72263957060183,1.44538650145319,2.02007402814516
"PER","PE","Peru",2020-04-11,1.59952846069747,1.34460275673607,1.87281489986499
"PER","PE","Peru",2020-04-12,1.47639669725547,1.24444926602773,1.72479326936835
"PER","PE","Peru",2020-04-13,1.43461716581357,1.21727996863026,1.66677614926874
"PER","PE","Peru",2020-04-14,1.31360443589566,1.11460005123585,1.52618036051649
"PHL","PH","Philippines",2020-03-28,3.15880152915975,2.41839404704569,3.98073614655747
"PHL","PH","Philippines",2020-03-29,2.06787361270621,1.55498646457705,2.64096429990716
"PHL","PH","Philippines",2020-03-30,1.80455969218408,1.38157981020019,2.27411438451742
"PHL","PH","Philippines",2020-03-31,1.75357433676742,1.37015151522365,2.1760507643804
"PHL","PH","Philippines",2020-04-01,1.56608672957621,1.22678450387728,1.93959702809973
"PHL","PH","Philippines",2020-04-02,1.44581964464148,1.13811310447516,1.78393878177625
"PHL","PH","Philippines",2020-04-03,1.67363757796356,1.35657987192684,2.0182528831101
"PHL","PH","Philippines",2020-04-04,1.64468741450156,1.34333886460583,1.97128844097604
"PHL","PH","Philippines",2020-04-05,1.50372647159582,1.22996580331131,1.8002676890907
"PHL","PH","Philippines",2020-04-06,1.37026782241062,1.12237722873894,1.63864420262495
"PHL","PH","Philippines",2020-04-07,1.35090795704454,1.11524048715321,1.60529498289252
"PHL","PH","Philippines",2020-04-08,1.16553650452044,0.95468317254677,1.39381484761148
"PHL","PH","Philippines",2020-04-09,0.982827996525917,0.795339377242478,1.18673735063638
"PHL","PH","Philippines",2020-04-10,1.0882204675335,0.893782832403431,1.29851035862005
"PHL","PH","Philippines",2020-04-11,1.32637856744126,1.11183677821602,1.55662116722962
"PHL","PH","Philippines",2020-04-12,1.83631173957102,1.58431117942265,2.10377230608206
"PHL","PH","Philippines",2020-04-13,1.78391319766541,1.5425380470815,2.03987518027368
"PHL","PH","Philippines",2020-04-14,1.75512238768119,1.52914493122251,1.99405388617502
"POL","PL","Poland",2020-04-04,3.45351493367208,2.74297694981042,4.23169188223664
"POL","PL","Poland",2020-04-05,2.57116932783343,2.06632431917218,3.12165509104568
"POL","PL","Poland",2020-04-06,2.24688298116501,1.83782708030823,2.68997780418566
"POL","PL","Poland",2020-04-07,2.08945059490847,1.73513274516062,2.47105904680755
"POL","PL","Poland",2020-04-08,2.05615039247914,1.73463423109625,2.40035267430955
"POL","PL","Poland",2020-04-09,1.75430909690209,1.48126376806587,2.04652422512878
"POL","PL","Poland",2020-04-10,1.48481080521622,1.25263388264328,1.73337008819049
"POL","PL","Poland",2020-04-11,1.46015873814265,1.24364185660908,1.69110570150176
"POL","PL","Poland",2020-04-12,1.4559922628744,1.24940665149952,1.67571114931775
"POL","PL","Poland",2020-04-13,1.24591238812536,1.06269477084578,1.44123241149691
"POL","PL","Poland",2020-04-14,1.03699255159798,0.876333984027047,1.20887474805899
"PRT","PT","Portugal",2020-03-29,3.36695299727735,2.82505318950256,3.94829796079121
"PRT","PT","Portugal",2020-03-30,2.58759328631138,2.1921054550343,3.01030972836083
"PRT","PT","Portugal",2020-03-31,2.11965516166209,1.8092266597813,2.45049892744917
"PRT","PT","Portugal",2020-04-01,1.84412328420784,1.58445073851817,2.12017030669209
"PRT","PT","Portugal",2020-04-02,1.62513316414693,1.40130949871202,1.86274097589475
"PRT","PT","Portugal",2020-04-03,1.55374141909652,1.34913048233143,1.77036594353294
"PRT","PT","Portugal",2020-04-04,1.39996463336302,1.21620905271277,1.59447168156255
"PRT","PT","Portugal",2020-04-05,1.34265615680292,1.1708633394335,1.52423172049826
"PRT","PT","Portugal",2020-04-06,1.21170526703281,1.05470255908366,1.37776884722183
"PRT","PT","Portugal",2020-04-07,1.19121503064193,1.040200877249,1.35074480806836
"PRT","PT","Portugal",2020-04-08,1.23085479074584,1.08065642454916,1.38918732298614
"PRT","PT","Portugal",2020-04-09,1.12928521357945,0.988257029704126,1.27814026094544
"PRT","PT","Portugal",2020-04-10,1.12638439340395,0.988151244579383,1.27214885612275
"PRT","PT","Portugal",2020-04-11,1.13151859205533,0.994975636722259,1.27536934994265
"PRT","PT","Portugal",2020-04-12,1.21639374922464,1.07639735017853,1.36351740932212
"PRT","PT","Portugal",2020-04-13,1.1659178181404,1.03070929674738,1.30806511570907
"PRT","PT","Portugal",2020-04-14,1.10824399343607,0.978730114707364,1.24445862922213
"ROU","RO","Romania",2020-04-01,3.67013880257433,2.97961101761748,4.42023532873501
"ROU","RO","Romania",2020-04-02,3.08046152907519,2.56651686170029,3.6333001982729
"ROU","RO","Romania",2020-04-03,2.41708234209714,2.02806103481502,2.83442070325416
"ROU","RO","Romania",2020-04-04,2.0027235513866,1.69101433684622,2.33631705574937
"ROU","RO","Romania",2020-04-05,1.36583433174779,1.13422345532128,1.61528455859641
"ROU","RO","Romania",2020-04-06,1.28318217923951,1.07458073306968,1.50713290252526
"ROU","RO","Romania",2020-04-07,1.31305756901647,1.11055515752158,1.52963752763867
"ROU","RO","Romania",2020-04-08,1.2408023456767,1.04944328182678,1.44546429426612
"ROU","RO","Romania",2020-04-09,1.2883225544341,1.09808218082548,1.49118512511799
"ROU","RO","Romania",2020-04-10,1.32224136414546,1.13390961075865,1.52259531184891
"ROU","RO","Romania",2020-04-11,1.41637346893481,1.22604961238111,1.61811461845814
"ROU","RO","Romania",2020-04-12,1.33467652188093,1.15533061596877,1.52478116706929
"ROU","RO","Romania",2020-04-13,1.19305306963129,1.02932812285071,1.36682239376351
"ROU","RO","Romania",2020-04-14,1.09668907357152,0.944543576394519,1.25827741077767
"RUS","RU","Russia",2020-04-07,2.24803090791029,1.66159280295761,2.90738561298008
"RUS","RU","Russia",2020-04-08,1.7247161443667,1.26868682115677,2.23833063707973
"RUS","RU","Russia",2020-04-09,1.82832102699215,1.39512115401705,2.30980496816112
"RUS","RU","Russia",2020-04-10,1.93871423320465,1.51867998995521,2.40109586145075
"RUS","RU","Russia",2020-04-11,2.03056201309381,1.62580274434771,2.47252742716266
"RUS","RU","Russia",2020-04-12,2.37857910256422,1.96839327915308,2.82094068780764
"RUS","RU","Russia",2020-04-13,2.18424093332205,1.82174873824415,2.57400854511797
"RUS","RU","Russia",2020-04-14,2.14225293582911,1.81483093635185,2.49221733857904
"ESP","ES","Spain",2020-03-15,6.79207071152349,6.11691384225524,7.49669775221003
"ESP","ES","Spain",2020-03-16,4.47737047773752,4.06615784718146,4.90510909870716
"ESP","ES","Spain",2020-03-17,4.33340372689744,4.01327774831778,4.66379355980865
"ESP","ES","Spain",2020-03-18,3.50411464513086,3.26603688006976,3.74919399364562
"ESP","ES","Spain",2020-03-19,3.02009544722741,2.8345602284983,3.2105499637426
"ESP","ES","Spain",2020-03-20,2.70665211821292,2.55569207843728,2.86123682910564
"ESP","ES","Spain",2020-03-21,2.66175415475193,2.5303661850946,2.79592624674953
"ESP","ES","Spain",2020-03-22,2.76029125009825,2.641375423483,2.88140023708699
"ESP","ES","Spain",2020-03-23,2.71486327881924,2.60986444544139,2.82159723549937
"ESP","ES","Spain",2020-03-24,2.62321858147065,2.53161964519621,2.71618192841844
"ESP","ES","Spain",2020-03-25,2.66634832467827,2.58427192745447,2.74950054060662
"ESP","ES","Spain",2020-03-26,2.49467882290096,2.42392510067619,2.56628613403083
"ESP","ES","Spain",2020-03-27,2.24707796295516,2.18717432404131,2.30766038933829
"ESP","ES","Spain",2020-03-28,2.03068530656019,1.97948818082112,2.08243073872802
"ESP","ES","Spain",2020-03-29,1.79527429187634,1.75144816322753,1.83955473931231
"ESP","ES","Spain",2020-03-30,1.66907256533196,1.63008306513117,1.70844865403434
"ESP","ES","Spain",2020-03-31,1.43146619972122,1.39771445503144,1.46555576098854
"ESP","ES","Spain",2020-04-01,1.33394116718925,1.30313420580523,1.36505008227079
"ESP","ES","Spain",2020-04-02,1.27127022857735,1.24244251259546,1.3003753301049
"ESP","ES","Spain",2020-04-03,1.19250529553282,1.1654791565427,1.21979133465967
"ESP","ES","Spain",2020-04-04,1.11610241716663,1.09063231031743,1.1418191765802
"ESP","ES","Spain",2020-04-05,1.02710606064575,1.00315411439194,1.05129508292998
"ESP","ES","Spain",2020-04-06,0.991497401862035,0.968262932940323,1.01496297959308
"ESP","ES","Spain",2020-04-07,0.93698748602937,0.914522879407955,0.959680761796607
"ESP","ES","Spain",2020-04-08,0.894254952922332,0.872307519930201,0.916431133140116
"ESP","ES","Spain",2020-04-09,0.86407346405611,0.842388306334186,0.885989789792123
"ESP","ES","Spain",2020-04-10,0.857677190614886,0.835856917811579,0.879733301642884
"ESP","ES","Spain",2020-04-11,0.845284618051089,0.823328747477322,0.867482823469467
"ESP","ES","Spain",2020-04-12,0.850492455094915,0.828127657945519,0.873107193067256
"ESP","ES","Spain",2020-04-13,0.843441207980758,0.82080032630734,0.866340441786938
"ESP","ES","Spain",2020-04-14,0.767210890968906,0.745260131828842,0.789428825165838
"SWE","SE","Sweden",2020-03-28,3.85223445375374,3.1916720871453,4.56429449677992
"SWE","SE","Sweden",2020-03-29,2.4147312583176,2.00297890318601,2.85838925242155
"SWE","SE","Sweden",2020-03-30,2.26790321652998,1.92582250908428,2.6332038421629
"SWE","SE","Sweden",2020-03-31,1.96253923914392,1.67628882265263,2.26753290420318
"SWE","SE","Sweden",2020-04-01,2.24525103221443,1.96402441783061,2.5421344963098
"SWE","SE","Sweden",2020-04-02,2.38505256269376,2.11718880205979,2.66620629217525
"SWE","SE","Sweden",2020-04-03,2.47304239574247,2.2234603127543,2.73369267284561
"SWE","SE","Sweden",2020-04-04,2.09807585204906,1.89029293227064,2.31489317971502
"SWE","SE","Sweden",2020-04-05,1.65816937802426,1.49146503637795,1.83223695316064
"SWE","SE","Sweden",2020-04-06,1.62985623218731,1.47772828951815,1.78820181594997
"SWE","SE","Sweden",2020-04-07,1.70523558621617,1.55874413399029,1.85721883712178
"SWE","SE","Sweden",2020-04-08,1.6449339994949,1.50863995078545,1.78614928819902
"SWE","SE","Sweden",2020-04-09,1.6836752257646,1.55327646152283,1.81846424201761
"SWE","SE","Sweden",2020-04-10,1.71692107225145,1.59236097439057,1.84540080237867
"SWE","SE","Sweden",2020-04-11,1.49544439866076,1.38575366176467,1.60862625395873
"SWE","SE","Sweden",2020-04-12,1.15804369620712,1.06701088179803,1.25218894739868
"SWE","SE","Sweden",2020-04-13,0.824225599607983,0.750932888370684,0.900366378244333
"SWE","SE","Sweden",2020-04-14,0.83507488360502,0.762730755565825,0.910154908499645
"CHE","CH","Switzerland",2020-03-23,3.50765875918193,2.93452826256504,4.12319356979804
"CHE","CH","Switzerland",2020-03-24,2.40066086303541,2.01039568019965,2.81964247401695
"CHE","CH","Switzerland",2020-03-25,2.12827894963224,1.81000998338259,2.46795280717742
"CHE","CH","Switzerland",2020-03-26,2.10695861628015,1.82087532467868,2.41039503510588
"CHE","CH","Switzerland",2020-03-27,2.01413717225964,1.757225816303,2.28563032156635
"CHE","CH","Switzerland",2020-03-28,1.81308236503578,1.58864354572178,2.04986165188952
"CHE","CH","Switzerland",2020-03-29,1.68010433865145,1.48010398351333,1.89065582832241
"CHE","CH","Switzerland",2020-03-30,1.92872282596773,1.72779151481768,2.1388663835774
"CHE","CH","Switzerland",2020-03-31,2.01081308874319,1.81765578633404,2.21210530986905
"CHE","CH","Switzerland",2020-04-01,1.84801673844414,1.67552607400046,2.02755729145317
"CHE","CH","Switzerland",2020-04-02,1.62614531521699,1.47631909380284,1.78201286730718
"CHE","CH","Switzerland",2020-04-03,1.51705447790986,1.38195192561658,1.6574151100428
"CHE","CH","Switzerland",2020-04-04,1.51693532632549,1.38908210077929,1.64948758461494
"CHE","CH","Switzerland",2020-04-05,1.34195698662052,1.2273088157786,1.46087858213664
"CHE","CH","Switzerland",2020-04-06,1.14781435841805,1.04634967275416,1.25319762068149
"CHE","CH","Switzerland",2020-04-07,1.07775644289825,0.982624622701236,1.17655665134472
"CHE","CH","Switzerland",2020-04-08,1.11847838966184,1.02331410109092,1.21717476464279
"CHE","CH","Switzerland",2020-04-09,1.08903862746862,0.996125701903619,1.18540988051133
"CHE","CH","Switzerland",2020-04-10,1.00513889917638,0.916804819304897,1.09686374598642
"CHE","CH","Switzerland",2020-04-11,0.944652350934221,0.859761279172074,1.03287856710854
"CHE","CH","Switzerland",2020-04-12,0.99847332602913,0.911356108602336,1.08890958847179
"CHE","CH","Switzerland",2020-04-13,0.933747461917386,0.84932105997179,1.02151196814744
"CHE","CH","Switzerland",2020-04-14,0.827117837339377,0.747526834549479,0.910066965380159
"TUR","TR","Turkey",2020-03-28,2.34146268491638,1.925642643219,2.79095967968931
"TUR","TR","Turkey",2020-03-29,2.1069264505616,1.76441241656755,2.47464329556392
"TUR","TR","Turkey",2020-03-30,2.25233683671983,1.93152812722124,2.59362443294199
"TUR","TR","Turkey",2020-03-31,2.36098582965016,2.05889775938005,2.68027631271489
"TUR","TR","Turkey",2020-04-01,2.55421986844532,2.2666697316886,2.85607269920077
"TUR","TR","Turkey",2020-04-02,2.72350771977362,2.45428303538265,3.00441570364913
"TUR","TR","Turkey",2020-04-03,2.61673433470113,2.38013774543418,2.86268562901436
"TUR","TR","Turkey",2020-04-04,2.41319186361335,2.21087726175878,2.62290125988111
"TUR","TR","Turkey",2020-04-05,2.11125031911183,1.94211421612946,2.28628380181068
"TUR","TR","Turkey",2020-04-06,1.84532229995653,1.70240415050592,1.99305220277549
"TUR","TR","Turkey",2020-04-07,1.60034602017199,1.47817753328362,1.72656666844705
"TUR","TR","Turkey",2020-04-08,1.41763963192793,1.31035399836763,1.52845197544408
"TUR","TR","Turkey",2020-04-09,1.34901573274304,1.24976437724302,1.45143588673432
"TUR","TR","Turkey",2020-04-10,1.30069798529713,1.20707114268392,1.39724730444979
"TUR","TR","Turkey",2020-04-11,1.27054819915797,1.18098690874829,1.36284528891818
"TUR","TR","Turkey",2020-04-12,1.24952236478173,1.16319533470658,1.33843231004377
"TUR","TR","Turkey",2020-04-13,1.2336800125452,1.15007767370646,1.31973444443124
"TUR","TR","Turkey",2020-04-14,1.21685722663826,1.13577899556723,1.30027240950361
"GBR","UK","United Kingdom",2020-03-20,4.74735181609502,4.14180785956902,5.38726528036648
"GBR","UK","United Kingdom",2020-03-21,4.10861739079827,3.65678447154558,4.58237720603813
"GBR","UK","United Kingdom",2020-03-22,2.95136635355415,2.63671662755309,3.2807957636274
"GBR","UK","United Kingdom",2020-03-23,2.61503475458679,2.36383634050751,2.87681251852661
"GBR","UK","United Kingdom",2020-03-24,2.51856667128672,2.30190335138602,2.74336420390573
"GBR","UK","United Kingdom",2020-03-25,1.87640776328308,1.70955173209072,2.04974762096721
"GBR","UK","United Kingdom",2020-03-26,1.8697082414258,1.71901073336016,2.02569337687273
"GBR","UK","United Kingdom",2020-03-27,2.09493904229369,1.94712837981479,2.24726917688073
"GBR","UK","United Kingdom",2020-03-28,2.54035516313724,2.38862506753473,2.69599357533099
"GBR","UK","United Kingdom",2020-03-29,2.58392422945816,2.4434390831128,2.72769552673408
"GBR","UK","United Kingdom",2020-03-30,2.30132323984818,2.18217460076313,2.42312286959927
"GBR","UK","United Kingdom",2020-03-31,2.47687448514773,2.36602323995435,2.5898511364422
"GBR","UK","United Kingdom",2020-04-01,2.7054943237052,2.60074099652331,2.81198068282762
"GBR","UK","United Kingdom",2020-04-02,2.66002058067777,2.56664778517897,2.75479164008789
"GBR","UK","United Kingdom",2020-04-03,2.51835956734047,2.4374750506259,2.60035092129002
"GBR","UK","United Kingdom",2020-04-04,2.38227149563811,2.31217550642588,2.4532452114344
"GBR","UK","United Kingdom",2020-04-05,2.18976028832634,2.12946665494574,2.25075984252074
"GBR","UK","United Kingdom",2020-04-06,1.81975727926612,1.7700560210663,1.87003568824242
"GBR","UK","United Kingdom",2020-04-07,1.61927155468834,1.57635295886405,1.66267364119589
"GBR","UK","United Kingdom",2020-04-08,1.54415324504296,1.50506517851858,1.58366164296387
"GBR","UK","United Kingdom",2020-04-09,1.44684677293088,1.41105172683408,1.48301792473349
"GBR","UK","United Kingdom",2020-04-10,1.39676679130235,1.36323223540121,1.43064317798715
"GBR","UK","United Kingdom",2020-04-11,1.36736495683688,1.33552963009893,1.39951487616008
"GBR","UK","United Kingdom",2020-04-12,1.34631840702714,1.31587306343084,1.37705588559175
"GBR","UK","United Kingdom",2020-04-13,1.2405270342651,1.21228839822461,1.26903844161199
"GBR","UK","United Kingdom",2020-04-14,1.12900773020611,1.10290259661197,1.15536904034054
"USA","US","US",2020-03-14,3.10393262731005,2.283226970936,4.02827301050782
"USA","US","US",2020-03-15,2.71007732601946,2.06082866437688,3.43259814461029
"USA","US","US",2020-03-16,2.86089923197536,2.27228803110884,3.50554269732794
"USA","US","US",2020-03-17,2.84070463112617,2.31682415697392,3.40879822374629
"USA","US","US",2020-03-18,2.40672935266886,1.979318612268,2.86875576813363
"USA","US","US",2020-03-19,3.69070097738406,3.21551176820265,4.19313016477767
"USA","US","US",2020-03-20,3.6098211918309,3.19119941742565,4.04992624824327
"USA","US","US",2020-03-21,3.39289401101807,3.04439379292988,3.75713694736251
"USA","US","US",2020-03-22,3.35160333603031,3.05532774366968,3.65932112225031
"USA","US","US",2020-03-23,3.35141596114776,3.0958524689893,3.61544656165035
"USA","US","US",2020-03-24,3.26316532065085,3.04519841778547,3.48743098865079
"USA","US","US",2020-03-25,3.06544807947686,2.88284229705456,3.2527446418259
"USA","US","US",2020-03-26,2.99340247462514,2.8367658898749,3.15356224233976
"USA","US","US",2020-03-27,3.01001454842249,2.87271294238678,3.15000033371753
"USA","US","US",2020-03-28,2.91458009429433,2.79613944090003,3.03507904003557
"USA","US","US",2020-03-29,2.6559355131709,2.55679758962712,2.75665365134452
"USA","US","US",2020-03-30,2.45075545374845,2.36682014344122,2.53591668295135
"USA","US","US",2020-03-31,2.50775566522638,2.43206684638811,2.58441697323568
"USA","US","US",2020-04-01,2.44920627591796,2.38197707370643,2.51722014312131
"USA","US","US",2020-04-02,2.4212123128533,2.36111979881723,2.48193827242255
"USA","US","US",2020-04-03,2.28282517679353,2.23030651454382,2.33585660289761
"USA","US","US",2020-04-04,2.1816510817472,2.13530402155646,2.22841567735344
"USA","US","US",2020-04-05,2.01123884892246,1.97081963088177,2.05200236359346
"USA","US","US",2020-04-06,1.75005790219358,1.71557591204823,1.78482781752544
"USA","US","US",2020-04-07,1.72242745407873,1.69080784860167,1.75429290899331
"USA","US","US",2020-04-08,1.66140648886448,1.63233337118729,1.69069500627492
"USA","US","US",2020-04-09,1.57689738267853,1.55022913589445,1.60375653317676
"USA","US","US",2020-04-10,1.5268241542006,1.50201871020576,1.5518001319944
"USA","US","US",2020-04-11,1.46789407411535,1.44478627330867,1.4911557734711
"USA","US","US",2020-04-12,1.38497023253016,1.36355117879508,1.40652941295141
"USA","US","US",2020-04-13,1.22411718966981,1.20481411392051,1.24354904500306
"USA","US","US",2020-04-14,1.17557990078342,1.15731797825764,1.1939618324593
