"State","Date","fips","Cases","Cases_daily","time","Cases_log","Cases_sum","n","coef.intercept","Exp_rate"
"California",2020-03-12,"06",252,50,5,5.52942908751142,27107,39,NA,NA
"California",2020-03-13,"06",320,68,6,5.76832099579377,27107,39,NA,NA
"California",2020-03-14,"06",381,61,7,5.9427993751267,27107,39,4.62079978266518,18.7735636825933
"California",2020-03-15,"06",478,97,8,6.16961073249146,27107,39,4.67953880942581,17.9901042999945
"California",2020-03-16,"06",588,110,9,6.37672694789863,27107,39,4.53234585230141,20.3717135141764
"California",2020-03-17,"06",732,144,10,6.59578051396131,27107,39,4.46624193038111,21.2800853826872
"California",2020-03-18,"06",893,161,11,6.7945865808765,27107,39,4.48694515075076,21.0154253185794
"California",2020-03-19,"06",1067,174,12,6.97260625130175,27107,39,4.52851164122714,20.5092855696193
"California",2020-03-20,"06",1283,216,13,7.15695636461564,27107,39,4.54903752408697,20.2368629966617
"California",2020-03-21,"06",1544,261,14,7.34213173058472,27107,39,4.62965261683297,19.4815984466224
"California",2020-03-22,"06",1851,307,15,7.5234813125735,27107,39,4.69660910982576,18.9119118250378
"California",2020-03-23,"06",2240,389,16,7.71423114484909,27107,39,4.75087238341522,18.5095244119296
"California",2020-03-24,"06",2644,404,17,7.88004820097158,27107,39,4.78749757172723,18.2362842690634
"California",2020-03-25,"06",3183,539,18,8.06557942728209,27107,39,4.79150351803409,18.2042950532759
"California",2020-03-26,"06",4060,877,19,8.30893825259578,27107,39,4.70767637864849,18.7835998061901
"California",2020-03-27,"06",4914,854,20,8.49984355308112,27107,39,4.62911624208273,19.2692772498813
"California",2020-03-28,"06",5565,651,21,8.62425226370964,27107,39,4.67934991547536,18.9372418624883
"California",2020-03-29,"06",6266,701,22,8.74289347151214,27107,39,4.86352213792798,17.8880686830869
"California",2020-03-30,"06",7421,1155,23,8.91206909797013,27107,39,5.02908575918204,17.0214456806058
"California",2020-03-31,"06",8582,1161,24,9.05742226555147,27107,39,5.28294109725229,15.8030004428138
"California",2020-04-01,"06",9816,1234,25,9.19176898639075,27107,39,5.57916033679821,14.4695230735218
"California",2020-04-02,"06",11190,1374,26,9.32277580130597,27107,39,5.6886373258691,13.9941392288432
"California",2020-04-03,"06",12569,1379,27,9.43898874392484,27107,39,5.71258952834881,13.8702642451924
"California",2020-04-04,"06",13796,1227,28,9.53213397405673,27107,39,5.87926253501448,13.1675511974918
"California",2020-04-05,"06",15076,1280,29,9.62085935438703,27107,39,6.2109182269882,11.8679069421261
"California",2020-04-06,"06",16284,1208,30,9.69793830962287,27107,39,6.52650712982519,10.6753108605626
"California",2020-04-07,"06",17540,1256,31,9.77223926592617,27107,39,6.83735131081406,9.54859452036529
"California",2020-04-08,"06",19043,1503,32,9.85445485895882,27107,39,7.09159382890844,8.66908054474055
"California",2020-04-09,"06",20191,1148,33,9.91299223955037,27107,39,7.31348078353961,7.92154345792835
"California",2020-04-10,"06",21366,1175,34,9.96955615250583,27107,39,7.49272078981155,7.3323173393212
"California",2020-04-11,"06",22421,1055,35,10.0177532986645,27107,39,7.69263279169082,6.69525175793741
"California",2020-04-12,"06",23323,902,36,10.0571952771303,27107,39,7.91285032065772,6.01392950552159
"California",2020-04-13,"06",24334,1011,37,10.0996298283474,27107,39,8.14261506685092,5.33004850971722
"California",2020-04-14,"06",25758,1424,38,10.1565005374526,27107,39,8.30091185539076,4.88232620607125
"California",2020-04-15,"06",27107,1349,39,10.2075472760964,27107,39,8.33804298954499,4.78368003290973
"Colorado",2020-03-14,"08",103,25,1,4.63472898822964,8280,33,NA,NA
"Colorado",2020-03-15,"08",136,33,2,4.91265488573605,8280,33,NA,NA
"Colorado",2020-03-16,"08",161,25,3,5.08140436498446,8280,33,NA,NA
"Colorado",2020-03-17,"08",183,22,4,5.20948615284142,8280,33,NA,NA
"Colorado",2020-03-18,"08",216,33,5,5.37527840768417,8280,33,NA,NA
"Colorado",2020-03-19,"08",278,62,6,5.62762111369064,8280,33,NA,NA
"Colorado",2020-03-20,"08",364,86,7,5.89715386763674,8280,33,4.46103523485327,19.6824326315364
"Colorado",2020-03-21,"08",475,111,8,6.16331480403464,8280,33,4.43069949218517,20.7200490037484
"Colorado",2020-03-22,"08",591,116,9,6.3818160174061,8280,33,4.31998902126747,22.6098847128712
"Colorado",2020-03-23,"08",721,130,10,6.58063913728495,8280,33,4.22520153430305,23.7936709397088
"Colorado",2020-03-24,"08",912,191,11,6.81563999007433,8280,33,4.2025567785078,23.9706533718875
"Colorado",2020-03-25,"08",1086,174,12,6.99025650049388,8280,33,4.31235503841672,22.6507240661972
"Colorado",2020-03-26,"08",1432,346,13,7.26682734752059,8280,33,4.37197545019365,22.1311707329938
"Colorado",2020-03-27,"08",1735,303,14,7.45876269238096,8280,33,4.42511447798343,21.664227458846
"Colorado",2020-03-28,"08",2061,326,15,7.63094658089046,8280,33,4.46577282739674,21.2672362788977
"Colorado",2020-03-29,"08",2315,254,16,7.74716496652033,8280,33,4.61349605945466,19.9953459329482
"Colorado",2020-03-30,"08",2628,313,17,7.8739783796045,8280,33,4.87117811263408,18.0462547643332
"Colorado",2020-03-31,"08",2990,362,18,8.00302866638473,8280,33,5.13459099983877,16.2179315570705
"Colorado",2020-04-01,"08",3346,356,19,8.11552088154677,8280,33,5.51223601709254,13.8487298171433
"Colorado",2020-04-02,"08",3728,382,20,8.22362717580548,8280,33,5.72781498563831,12.570020540895
"Colorado",2020-04-03,"08",4182,454,21,8.33854487998858,8280,33,5.85787619294423,11.8473636350248
"Colorado",2020-04-04,"08",4574,392,22,8.42814337458273,8280,33,5.93783447659237,11.4023811942004
"Colorado",2020-04-05,"08",4950,376,23,8.50714285556274,8280,33,6.08946457141614,10.6169530096875
"Colorado",2020-04-06,"08",5172,222,24,8.55101473989175,8280,33,6.33578587789701,9.39899416903653
"Colorado",2020-04-07,"08",5429,257,25,8.59951023390545,8280,33,6.60701825096549,8.12621843150979
"Colorado",2020-04-08,"08",5655,226,26,8.64029538855022,8280,33,6.91330572255275,6.76716682634638
"Colorado",2020-04-09,"08",6202,547,27,8.73262709966039,8280,33,7.08625288291184,6.06756451890416
"Colorado",2020-04-10,"08",6510,308,28,8.78109473520261,8280,33,7.17791904434238,5.7110829239767
"Colorado",2020-04-11,"08",6893,383,29,8.83826168288565,8280,33,7.19097571948766,5.66654763694793
"Colorado",2020-04-12,"08",7303,410,30,8.89604050162011,8280,33,7.1255046507972,5.90492689213534
"Colorado",2020-04-13,"08",7691,388,31,8.94780609305705,8280,33,7.11450700387751,5.93575852435658
"Colorado",2020-04-14,"08",7941,250,32,8.97979449089521,8280,33,7.21119461501277,5.58500378659206
"Colorado",2020-04-15,"08",8280,339,33,9.02159824737931,8280,33,7.41332751647861,4.90663344540481
"Connecticut",2020-03-19,"09",159,63,1,5.06890420222023,14755,28,NA,NA
"Connecticut",2020-03-20,"09",194,35,2,5.26785815906333,14755,28,NA,NA
"Connecticut",2020-03-21,"09",223,29,3,5.40717177146012,14755,28,NA,NA
"Connecticut",2020-03-22,"09",327,104,4,5.78996017089725,14755,28,NA,NA
"Connecticut",2020-03-23,"09",415,88,5,6.0282785202307,14755,28,NA,NA
"Connecticut",2020-03-24,"09",618,203,6,6.42648845745769,14755,28,NA,NA
"Connecticut",2020-03-25,"09",875,257,7,6.77422388635761,14755,28,4.6726512528165,28.7654514213266
"Connecticut",2020-03-26,"09",1012,137,8,6.91968384984741,14755,28,4.60086111848993,29.736105673956
"Connecticut",2020-03-27,"09",1291,279,9,7.16317239084664,14755,28,4.58555531054531,29.5478377935244
"Connecticut",2020-03-28,"09",1524,233,10,7.32909373624659,14755,28,4.78788990142315,26.3585136773916
"Connecticut",2020-03-29,"09",1993,469,11,7.59739632021279,14755,28,4.91933031959617,24.648258792904
"Connecticut",2020-03-30,"09",2571,578,12,7.85205020726589,14755,28,5.11630269146897,22.6158571554791
"Connecticut",2020-03-31,"09",3128,557,13,8.0481491016652,14755,28,5.19741982387535,21.859758179021
"Connecticut",2020-04-01,"09",3557,429,14,8.17667277194846,14755,28,5.20150822369918,21.656702353427
"Connecticut",2020-04-02,"09",3824,267,15,8.24905227417129,14755,28,5.4578478991238,19.2983946529646
"Connecticut",2020-04-03,"09",4915,1091,16,8.50004703258127,14755,28,5.57783996698283,18.35997986287
"Connecticut",2020-04-04,"09",5276,361,17,8.5709235138372,14755,28,5.9333024010924,15.7767085857503
"Connecticut",2020-04-05,"09",5675,399,18,8.6438258423496,14755,28,6.28568332578058,13.3723213936713
"Connecticut",2020-04-06,"09",6906,1231,19,8.84014587794994,14755,28,6.35716365388762,12.9720275332943
"Connecticut",2020-04-07,"09",7781,875,20,8.95944014361693,14755,28,6.33206684200681,13.1223861868966
"Connecticut",2020-04-08,"09",8781,1000,21,9.08034557536,14755,28,6.32504029371292,13.1496017491078
"Connecticut",2020-04-09,"09",9784,1003,22,9.18850367736701,14755,28,6.51914956562553,12.1422441381077
"Connecticut",2020-04-10,"09",10538,754,23,9.26274305076923,14755,28,6.50297968429216,12.1607642080034
"Connecticut",2020-04-11,"09",11510,972,24,9.35097150171593,14755,28,6.64979680961692,11.4131959195988
"Connecticut",2020-04-12,"09",12035,525,25,9.39557435021717,14755,28,7.08616047582101,9.39909145860334
"Connecticut",2020-04-13,"09",13381,1346,26,9.50159106930499,14755,28,7.2611064284812,8.64063625402662
"Connecticut",2020-04-14,"09",13989,608,27,9.54602658547643,14755,28,7.48420873259591,7.7001754059758
"Connecticut",2020-04-15,"09",14755,766,28,9.59933728737704,14755,28,7.66560012189543,6.96316952511986
"Delaware",2020-03-24,"10",104,17,1,4.64439089914137,2014,23,NA,NA
"Delaware",2020-03-25,"10",119,15,2,4.77912349311153,2014,23,NA,NA
"Delaware",2020-03-26,"10",143,24,3,4.96284463025991,2014,23,NA,NA
"Delaware",2020-03-27,"10",165,22,4,5.10594547390058,2014,23,NA,NA
"Delaware",2020-03-28,"10",214,49,5,5.36597601502185,2014,23,NA,NA
"Delaware",2020-03-29,"10",232,18,6,5.44673737166631,2014,23,NA,NA
"Delaware",2020-03-30,"10",264,32,7,5.57594910314632,2014,23,4.47827617605165,16.1894062638798
"Delaware",2020-03-31,"10",319,55,8,5.76519110278484,2014,23,4.4778946570276,16.1614416877089
"Delaware",2020-04-01,"10",368,49,9,5.90808293816893,2014,23,4.51206539007409,15.5863545343574
"Delaware",2020-04-02,"10",393,25,10,5.97380961186926,2014,23,4.59010523310718,14.308071397567
"Delaware",2020-04-03,"10",450,57,11,6.10924758276437,2014,23,4.70182966972996,12.9146179237717
"Delaware",2020-04-04,"10",593,143,12,6.38519439899773,2014,23,4.56577033874136,14.6092376796956
"Delaware",2020-04-05,"10",673,80,13,6.51174532964473,2014,23,4.51540289658358,15.173428273273
"Delaware",2020-04-06,"10",783,110,14,6.6631326959908,2014,23,4.49384774265019,15.4019083917783
"Delaware",2020-04-07,"10",928,145,15,6.8330317327862,2014,23,4.38803905618518,16.2713939249116
"Delaware",2020-04-08,"10",1116,188,16,7.01750614294126,2014,23,4.24424712523899,17.3449863937598
"Delaware",2020-04-09,"10",1209,93,17,7.09754885061479,2014,23,4.3842226861015,16.2529060520708
"Delaware",2020-04-10,"10",1326,117,18,7.18992217074581,2014,23,4.70320957945938,14.0720135861959
"Delaware",2020-04-11,"10",1479,153,19,7.2991214627108,2014,23,4.84158721704101,13.1436588090601
"Delaware",2020-04-12,"10",1625,146,20,7.39326309476384,2014,23,5.0699761062384,11.7678095856174
"Delaware",2020-04-13,"10",1761,136,21,7.47363710849621,2014,23,5.33813838144836,10.2675094388257
"Delaware",2020-04-14,"10",1926,165,22,7.56320059235807,2014,23,5.53133509706886,9.25928852868326
"Delaware",2020-04-15,"10",2014,88,23,7.60787807327851,2014,23,5.62346722399465,8.75735770357531
"District of Columbia",2020-03-22,"11",116,18,1,4.75359019110636,2197,25,NA,NA
"District of Columbia",2020-03-23,"11",138,22,2,4.92725368515721,2197,25,NA,NA
"District of Columbia",2020-03-24,"11",183,45,3,5.20948615284142,2197,25,NA,NA
"District of Columbia",2020-03-25,"11",231,48,4,5.44241771052179,2197,25,NA,NA
"District of Columbia",2020-03-26,"11",267,36,5,5.58724865840025,2197,25,NA,NA
"District of Columbia",2020-03-27,"11",304,37,6,5.71702770140622,2197,25,NA,NA
"District of Columbia",2020-03-28,"11",342,38,7,5.8348107370626,2197,25,4.61012323722432,18.5749006283057
"District of Columbia",2020-03-29,"11",342,0,8,5.8348107370626,2197,25,4.7490203555212,15.1711796965821
"District of Columbia",2020-03-30,"11",495,153,9,6.20455776256869,2197,25,4.82914500263927,14.3484391461635
"District of Columbia",2020-03-31,"11",495,0,10,6.20455776256869,2197,25,4.92249908847949,12.9957907147641
"District of Columbia",2020-04-01,"11",586,91,11,6.37331978957701,2197,25,4.90718458084621,13.2250733620047
"District of Columbia",2020-04-02,"11",653,67,12,6.48157712927643,2197,25,4.89067591967069,13.358619336234
"District of Columbia",2020-04-03,"11",757,104,13,6.62936325343745,2197,25,4.84973089573603,13.735544144859
"District of Columbia",2020-04-04,"11",902,145,14,6.80461452006262,2197,25,4.77624089808269,14.4144346337333
"District of Columbia",2020-04-05,"11",998,96,15,6.90575327631146,2197,25,4.9892161333675,12.7133697145594
"District of Columbia",2020-04-06,"11",1097,99,16,7.00033446027523,2197,25,4.875715457863,13.4829802049098
"District of Columbia",2020-04-07,"11",1211,114,17,7.09920174355309,2197,25,5.01053389409911,12.4698233814281
"District of Columbia",2020-04-08,"11",1440,229,18,7.27239839257005,2197,25,5.00553787310979,12.5280739654455
"District of Columbia",2020-04-09,"11",1523,83,19,7.32843735289516,2197,25,5.16216413665523,11.5222803951058
"District of Columbia",2020-04-10,"11",1660,137,20,7.41457288135059,2197,25,5.32846530819746,10.5260970333076
"District of Columbia",2020-04-11,"11",1778,118,21,7.48324441607385,2197,25,5.42115801493138,9.96494953849983
"District of Columbia",2020-04-12,"11",1875,97,22,7.53636393840451,2197,25,5.59605698730364,8.9941009578925
"District of Columbia",2020-04-13,"11",1955,80,23,7.57814547241947,2197,25,5.87350249857614,7.56989050516695
"District of Columbia",2020-04-14,"11",2058,103,24,7.62948991639399,2197,25,6.19387465219173,6.04457809847994
"District of Columbia",2020-04-15,"11",2197,139,25,7.69484807238461,2197,25,6.24761171185256,5.79988316035993
"Florida",2020-03-15,"12",109,39,1,4.69134788222914,22526,32,NA,NA
"Florida",2020-03-16,"12",141,32,2,4.94875989037817,22526,32,NA,NA
"Florida",2020-03-17,"12",210,69,3,5.34710753071747,22526,32,NA,NA
"Florida",2020-03-18,"12",326,116,4,5.78689738136671,22526,32,NA,NA
"Florida",2020-03-19,"12",434,108,5,6.07304453410041,22526,32,NA,NA
"Florida",2020-03-20,"12",564,130,6,6.33505425149806,22526,32,NA,NA
"Florida",2020-03-21,"12",764,200,7,6.63856778916652,22526,32,4.35437054471737,33.3578051658388
"Florida",2020-03-22,"12",1000,236,8,6.90775527898214,22526,32,4.39672960216539,32.171655545862
"Florida",2020-03-23,"12",1222,222,9,7.10824413973154,22526,32,4.58009965565058,28.8951745619257
"Florida",2020-03-24,"12",1467,245,10,7.29097477814298,22526,32,4.80267234315811,25.5547586752685
"Florida",2020-03-25,"12",1965,498,11,7.58324752430336,22526,32,4.87323364957108,24.6861656230847
"Florida",2020-03-26,"12",2477,512,12,7.81480342948936,22526,32,4.93957679409214,23.9708089407444
"Florida",2020-03-27,"12",3198,721,13,8.0702808933939,22526,32,4.99332519107697,23.51513927953
"Florida",2020-03-28,"12",4038,840,14,8.30350479887278,22526,32,4.97602090963896,23.6969668512251
"Florida",2020-03-29,"12",4942,904,15,8.50552538654856,22526,32,4.93782421392556,23.9426326821471
"Florida",2020-03-30,"12",5694,752,16,8.64716826783798,22526,32,5.05850471413896,22.8637055819958
"Florida",2020-03-31,"12",6741,1047,17,8.81596356085344,22526,32,5.34958084043456,20.7075795696505
"Florida",2020-04-01,"12",7765,1024,18,8.95738173558279,22526,32,5.62560915920881,18.7955847220163
"Florida",2020-04-02,"12",9000,1235,19,9.10497985631836,22526,32,5.93080696477354,16.8653176303509
"Florida",2020-04-03,"12",10260,1260,20,9.23600811872476,22526,32,6.18104916652388,15.3808298815727
"Florida",2020-04-04,"12",11537,1277,21,9.35331454092729,22526,32,6.36786512787244,14.3216552156239
"Florida",2020-04-05,"12",12342,805,22,9.42076335888101,22526,32,6.58336282301948,13.1218343443528
"Florida",2020-04-06,"12",13621,1279,23,9.51936799844734,22526,32,6.85446042139992,11.7332544428111
"Florida",2020-04-07,"12",14739,1118,24,9.59825232083676,22526,32,7.11075938697051,10.4862260006291
"Florida",2020-04-08,"12",15690,951,25,9.66077884572708,22526,32,7.4035430678609,9.13549582132224
"Florida",2020-04-09,"12",16819,1129,26,9.73026447872743,22526,32,7.63377520225462,8.12566661272627
"Florida",2020-04-10,"12",17960,1141,27,9.79590234185619,22526,32,7.79279784954963,7.45777317771173
"Florida",2020-04-11,"12",18978,1018,28,9.8510356925337,22526,32,7.88957192879917,7.05677802023733
"Florida",2020-04-12,"12",19855,877,29,9.89621114356535,22526,32,8.07698356214187,6.32578455313228
"Florida",2020-04-13,"12",21011,1156,30,9.95280138908905,22526,32,8.18744083803107,5.91172505085614
"Florida",2020-04-14,"12",21620,609,31,9.9813740911932,22526,32,8.33116992441095,5.38274413868131
"Florida",2020-04-15,"12",22526,906,32,10.0224254766076,22526,32,8.49262446346644,4.81854353167855
"Georgia",2020-03-16,"13",118,21,1,4.77068462446567,14583,31,NA,NA
"Georgia",2020-03-17,"13",142,24,2,4.95582705760126,14583,31,NA,NA
"Georgia",2020-03-18,"13",193,51,3,5.26269018890489,14583,31,NA,NA
"Georgia",2020-03-19,"13",282,89,4,5.64190707093811,14583,31,NA,NA
"Georgia",2020-03-20,"13",482,200,5,6.1779441140506,14583,31,NA,NA
