"State","Date","fips","Cases","Cases_daily","time","Cases_log","Cases_sum","n","coef.intercept","Exp_rate"
"Alaska",2020-04-09,"02",233,9,13,5.4510384535657,283,18,4.58714848545457,6.78051543289345
"Alaska",2020-04-10,"02",244,11,14,5.4971682252932,283,18,4.6482517358328,6.18954580314477
"Alaska",2020-04-11,"02",255,11,15,5.54126354515843,283,18,4.7138342210136,5.61694964570378
"Alaska",2020-04-12,"02",270,15,16,5.59842195899838,283,18,4.72949720577063,5.47984938792529
"Alaska",2020-04-13,"02",275,5,17,5.61677109766657,283,18,4.86619459591931,4.49469928018185
"Alaska",2020-04-14,"02",283,8,18,5.64544689764324,283,18,4.92982862613034,4.05043414025542
"Arizona",2020-03-21,"04",104,34,1,4.64439089914137,3806,25,NA,NA
"Arizona",2020-03-22,"04",153,49,2,5.03043792139244,3806,25,NA,NA
"Arizona",2020-03-23,"04",234,81,3,5.4553211153577,3806,25,NA,NA
"Arizona",2020-03-24,"04",326,92,4,5.78689738136671,3806,25,NA,NA
"Arizona",2020-03-25,"04",402,76,5,5.99645208861902,3806,25,NA,NA
"Arizona",2020-03-26,"04",508,106,6,6.23048144757848,3806,25,NA,NA
"Arizona",2020-03-27,"04",665,157,7,6.49978704065585,3806,25,4.44805163484782,30.3835944649174
"Arizona",2020-03-28,"04",773,108,8,6.65027904858742,3806,25,4.62994384579519,26.4001403514037
"Arizona",2020-03-29,"04",929,156,9,6.83410873881384,3806,25,4.84337644652986,22.7373612744524
"Arizona",2020-03-30,"04",1169,240,10,7.06390396147207,3806,25,4.95588301201325,21.1647522918381
"Arizona",2020-03-31,"04",1298,129,11,7.16857989726403,3806,25,5.05835598846148,19.705536256715
"Arizona",2020-04-01,"04",1413,115,12,7.25347038268453,3806,25,5.26503018519474,17.2149193979255
"Arizona",2020-04-02,"04",1600,187,13,7.37775890822787,3806,25,5.48728062918635,14.9098908191445
"Arizona",2020-04-03,"04",1769,169,14,7.47816969415979,3806,25,5.64068417358944,13.4304953455629
"Arizona",2020-04-04,"04",2019,250,15,7.61035761831284,3806,25,5.81242540806087,12.0230611244153
"Arizona",2020-04-05,"04",2269,250,16,7.72709448477984,3806,25,5.94448562793405,11.0636654410578
"Arizona",2020-04-06,"04",2465,196,17,7.80994708647679,3806,25,5.93736548360102,11.0855302925495
"Arizona",2020-04-07,"04",2575,110,18,7.85360481309784,3806,25,6.02628733484252,10.4060872798494
"Arizona",2020-04-08,"04",2726,151,19,7.91059061225648,3806,25,6.22452913497257,9.10341006473524
"Arizona",2020-04-09,"04",3018,292,20,8.01234963932779,3806,25,6.35738147194954,8.31970054181898
"Arizona",2020-04-10,"04",3112,94,21,8.04302088529828,3806,25,6.58654553975802,7.03265584225692
"Arizona",2020-04-11,"04",3393,281,22,8.12946976478423,3806,25,6.68342721893746,6.54292237102184
"Arizona",2020-04-12,"04",3539,146,23,8.17159948034546,3806,25,6.72642792735482,6.3182762786451
"Arizona",2020-04-13,"04",3702,163,24,8.21662849313344,3806,25,6.752023850586,6.17217464907586
"Arizona",2020-04-14,"04",3806,104,25,8.24433404785609,3806,25,6.89528236728378,5.49416646234762
"Arkansas",2020-03-21,"05",118,18,1,4.77068462446567,1498,25,NA,NA
"Arkansas",2020-03-22,"05",165,47,2,5.10594547390058,1498,25,NA,NA
"Arkansas",2020-03-23,"05",201,36,3,5.30330490805908,1498,25,NA,NA
"Arkansas",2020-03-24,"05",232,31,4,5.44673737166631,1498,25,NA,NA
"Arkansas",2020-03-25,"05",308,76,5,5.73009978297357,1498,25,NA,NA
"Arkansas",2020-03-26,"05",351,43,6,5.86078622346587,1498,25,NA,NA
"Arkansas",2020-03-27,"05",386,35,7,5.95583736946483,1498,25,4.66878016356476,19.614052175152
"Arkansas",2020-03-28,"05",409,23,8,6.0137151560428,1498,25,4.83762825132512,15.8657957894205
"Arkansas",2020-03-29,"05",449,40,9,6.10702288774225,1498,25,4.96589043685343,13.4673110510492
"Arkansas",2020-03-30,"05",508,59,10,6.23048144757848,1498,25,5.09188104881359,11.6357406066101
"Arkansas",2020-03-31,"05",564,56,11,6.33505425149806,1498,25,5.2603026249448,9.66228347170047
"Arkansas",2020-04-01,"05",624,60,12,6.43615036836943,1498,25,5.26587708585112,9.6474731796887
"Arkansas",2020-04-02,"05",683,59,13,6.52649485957079,1498,25,5.23465295620704,9.94597949545335
"Arkansas",2020-04-03,"05",738,55,14,6.60394382460047,1498,25,5.21582727179563,10.0546388218609
"Arkansas",2020-04-04,"05",743,5,15,6.61069604471776,1498,25,5.35738416927822,8.74780297515442
"Arkansas",2020-04-05,"05",853,110,16,6.74875954749168,1498,25,5.443052640142,8.12111193717873
"Arkansas",2020-04-06,"05",927,74,17,6.83195356556585,1498,25,5.48466303746172,7.85756244855308
"Arkansas",2020-04-07,"05",997,70,18,6.90475076996184,1498,25,5.50814217236545,7.71976549878064
"Arkansas",2020-04-08,"05",1077,80,19,6.98193467715639,1498,25,5.49310997596489,7.81853880117011
"Arkansas",2020-04-09,"05",1146,69,20,7.04403289727469,1498,25,5.47092065413512,7.9240560906074
"Arkansas",2020-04-10,"05",1202,56,21,7.09174211509515,1498,25,5.48391035956629,7.79880722245978
"Arkansas",2020-04-11,"05",1228,26,22,7.11314210870709,1498,25,5.77061183695268,6.25716753577739
"Arkansas",2020-04-12,"05",1280,52,23,7.15461535691366,1498,25,5.94989914904445,5.33776960525965
"Arkansas",2020-04-13,"05",1475,195,24,7.29641326877392,1498,25,5.89171090573155,5.67663595494004
"Arkansas",2020-04-14,"05",1498,23,25,7.31188616407716,1498,25,5.91822573390168,5.56245873421187
"California",2020-03-08,"06",112,12,1,4.71849887129509,25758,38,NA,NA
"California",2020-03-09,"06",172,60,2,5.14749447681345,25758,38,NA,NA
"California",2020-03-10,"06",179,7,3,5.18738580584075,25758,38,NA,NA
"California",2020-03-11,"06",202,23,4,5.30826769740121,25758,38,NA,NA
"California",2020-03-12,"06",252,50,5,5.52942908751142,25758,38,NA,NA
"California",2020-03-13,"06",320,68,6,5.76832099579377,25758,38,NA,NA
"California",2020-03-14,"06",381,61,7,5.9427993751267,25758,38,4.62079978266518,18.7735636825933
"California",2020-03-15,"06",478,97,8,6.16961073249146,25758,38,4.67953880942581,17.9901042999945
"California",2020-03-16,"06",588,110,9,6.37672694789863,25758,38,4.53234585230141,20.3717135141764
"California",2020-03-17,"06",732,144,10,6.59578051396131,25758,38,4.46624193038111,21.2800853826872
"California",2020-03-18,"06",893,161,11,6.7945865808765,25758,38,4.48694515075076,21.0154253185794
"California",2020-03-19,"06",1067,174,12,6.97260625130175,25758,38,4.52851164122714,20.5092855696193
"California",2020-03-20,"06",1283,216,13,7.15695636461564,25758,38,4.54903752408697,20.2368629966617
"California",2020-03-21,"06",1544,261,14,7.34213173058472,25758,38,4.62965261683297,19.4815984466224
"California",2020-03-22,"06",1851,307,15,7.5234813125735,25758,38,4.69660910982576,18.9119118250378
"California",2020-03-23,"06",2240,389,16,7.71423114484909,25758,38,4.75087238341522,18.5095244119296
"California",2020-03-24,"06",2644,404,17,7.88004820097158,25758,38,4.78749757172723,18.2362842690634
"California",2020-03-25,"06",3183,539,18,8.06557942728209,25758,38,4.79150351803409,18.2042950532759
"California",2020-03-26,"06",4060,877,19,8.30893825259578,25758,38,4.70767637864849,18.7835998061901
"California",2020-03-27,"06",4914,854,20,8.49984355308112,25758,38,4.62911624208273,19.2692772498813
"California",2020-03-28,"06",5565,651,21,8.62425226370964,25758,38,4.67934991547536,18.9372418624883
"California",2020-03-29,"06",6266,701,22,8.74289347151214,25758,38,4.86352213792798,17.8880686830869
"California",2020-03-30,"06",7421,1155,23,8.91206909797013,25758,38,5.02908575918204,17.0214456806058
"California",2020-03-31,"06",8582,1161,24,9.05742226555147,25758,38,5.28294109725229,15.8030004428138
"California",2020-04-01,"06",9816,1234,25,9.19176898639075,25758,38,5.57916033679821,14.4695230735218
"California",2020-04-02,"06",11190,1374,26,9.32277580130597,25758,38,5.6886373258691,13.9941392288432
"California",2020-04-03,"06",12569,1379,27,9.43898874392484,25758,38,5.71258952834881,13.8702642451924
"California",2020-04-04,"06",13796,1227,28,9.53213397405673,25758,38,5.87926253501448,13.1675511974918
"California",2020-04-05,"06",15076,1280,29,9.62085935438703,25758,38,6.2109182269882,11.8679069421261
"California",2020-04-06,"06",16284,1208,30,9.69793830962287,25758,38,6.52650712982519,10.6753108605626
"California",2020-04-07,"06",17540,1256,31,9.77223926592617,25758,38,6.83735131081406,9.54859452036529
"California",2020-04-08,"06",19043,1503,32,9.85445485895882,25758,38,7.09159382890844,8.66908054474055
"California",2020-04-09,"06",20191,1148,33,9.91299223955037,25758,38,7.31348078353961,7.92154345792835
"California",2020-04-10,"06",21366,1175,34,9.96955615250583,25758,38,7.49272078981155,7.3323173393212
"California",2020-04-11,"06",22421,1055,35,10.0177532986645,25758,38,7.69263279169082,6.69525175793741
"California",2020-04-12,"06",23323,902,36,10.0571952771303,25758,38,7.91285032065772,6.01392950552159
"California",2020-04-13,"06",24334,1011,37,10.0996298283474,25758,38,8.14261506685092,5.33004850971722
"California",2020-04-14,"06",25758,1424,38,10.1565005374526,25758,38,8.30091185539076,4.88232620607125
"Colorado",2020-03-14,"08",103,25,1,4.63472898822964,7941,32,NA,NA
"Colorado",2020-03-15,"08",136,33,2,4.91265488573605,7941,32,NA,NA
"Colorado",2020-03-16,"08",161,25,3,5.08140436498446,7941,32,NA,NA
"Colorado",2020-03-17,"08",183,22,4,5.20948615284142,7941,32,NA,NA
"Colorado",2020-03-18,"08",216,33,5,5.37527840768417,7941,32,NA,NA
"Colorado",2020-03-19,"08",278,62,6,5.62762111369064,7941,32,NA,NA
"Colorado",2020-03-20,"08",364,86,7,5.89715386763674,7941,32,4.46103523485327,19.6824326315364
"Colorado",2020-03-21,"08",475,111,8,6.16331480403464,7941,32,4.43069949218517,20.7200490037484
"Colorado",2020-03-22,"08",591,116,9,6.3818160174061,7941,32,4.31998902126747,22.6098847128712
"Colorado",2020-03-23,"08",721,130,10,6.58063913728495,7941,32,4.22520153430305,23.7936709397088
"Colorado",2020-03-24,"08",912,191,11,6.81563999007433,7941,32,4.2025567785078,23.9706533718875
"Colorado",2020-03-25,"08",1086,174,12,6.99025650049388,7941,32,4.31235503841672,22.6507240661972
"Colorado",2020-03-26,"08",1432,346,13,7.26682734752059,7941,32,4.37197545019365,22.1311707329938
"Colorado",2020-03-27,"08",1735,303,14,7.45876269238096,7941,32,4.42511447798343,21.664227458846
"Colorado",2020-03-28,"08",2061,326,15,7.63094658089046,7941,32,4.46577282739674,21.2672362788977
"Colorado",2020-03-29,"08",2315,254,16,7.74716496652033,7941,32,4.61349605945466,19.9953459329482
"Colorado",2020-03-30,"08",2628,313,17,7.8739783796045,7941,32,4.87117811263408,18.0462547643332
"Colorado",2020-03-31,"08",2990,362,18,8.00302866638473,7941,32,5.13459099983877,16.2179315570705
"Colorado",2020-04-01,"08",3346,356,19,8.11552088154677,7941,32,5.51223601709254,13.8487298171433
"Colorado",2020-04-02,"08",3728,382,20,8.22362717580548,7941,32,5.72781498563831,12.570020540895
"Colorado",2020-04-03,"08",4182,454,21,8.33854487998858,7941,32,5.85787619294423,11.8473636350248
"Colorado",2020-04-04,"08",4574,392,22,8.42814337458273,7941,32,5.93783447659237,11.4023811942004
"Colorado",2020-04-05,"08",4950,376,23,8.50714285556274,7941,32,6.08946457141614,10.6169530096875
"Colorado",2020-04-06,"08",5172,222,24,8.55101473989175,7941,32,6.33578587789701,9.39899416903653
"Colorado",2020-04-07,"08",5429,257,25,8.59951023390545,7941,32,6.60701825096549,8.12621843150979
"Colorado",2020-04-08,"08",5655,226,26,8.64029538855022,7941,32,6.91330572255275,6.76716682634638
"Colorado",2020-04-09,"08",6202,547,27,8.73262709966039,7941,32,7.08625288291184,6.06756451890416
"Colorado",2020-04-10,"08",6510,308,28,8.78109473520261,7941,32,7.17791904434238,5.7110829239767
"Colorado",2020-04-11,"08",6893,383,29,8.83826168288565,7941,32,7.19097571948766,5.66654763694793
"Colorado",2020-04-12,"08",7303,410,30,8.89604050162011,7941,32,7.1255046507972,5.90492689213534
"Colorado",2020-04-13,"08",7691,388,31,8.94780609305705,7941,32,7.11450700387751,5.93575852435658
"Colorado",2020-04-14,"08",7941,250,32,8.97979449089521,7941,32,7.21119461501277,5.58500378659206
"Connecticut",2020-03-19,"09",159,63,1,5.06890420222023,13989,27,NA,NA
"Connecticut",2020-03-20,"09",194,35,2,5.26785815906333,13989,27,NA,NA
"Connecticut",2020-03-21,"09",223,29,3,5.40717177146012,13989,27,NA,NA
"Connecticut",2020-03-22,"09",327,104,4,5.78996017089725,13989,27,NA,NA
"Connecticut",2020-03-23,"09",415,88,5,6.0282785202307,13989,27,NA,NA
"Connecticut",2020-03-24,"09",618,203,6,6.42648845745769,13989,27,NA,NA
"Connecticut",2020-03-25,"09",875,257,7,6.77422388635761,13989,27,4.6726512528165,28.7654514213266
"Connecticut",2020-03-26,"09",1012,137,8,6.91968384984741,13989,27,4.60086111848993,29.736105673956
"Connecticut",2020-03-27,"09",1291,279,9,7.16317239084664,13989,27,4.58555531054531,29.5478377935244
"Connecticut",2020-03-28,"09",1524,233,10,7.32909373624659,13989,27,4.78788990142315,26.3585136773916
"Connecticut",2020-03-29,"09",1993,469,11,7.59739632021279,13989,27,4.91933031959617,24.648258792904
"Connecticut",2020-03-30,"09",2571,578,12,7.85205020726589,13989,27,5.11630269146897,22.6158571554791
"Connecticut",2020-03-31,"09",3128,557,13,8.0481491016652,13989,27,5.19741982387535,21.859758179021
"Connecticut",2020-04-01,"09",3557,429,14,8.17667277194846,13989,27,5.20150822369918,21.656702353427
"Connecticut",2020-04-02,"09",3824,267,15,8.24905227417129,13989,27,5.4578478991238,19.2983946529646
"Connecticut",2020-04-03,"09",4915,1091,16,8.50004703258127,13989,27,5.57783996698283,18.35997986287
"Connecticut",2020-04-04,"09",5276,361,17,8.5709235138372,13989,27,5.9333024010924,15.7767085857503
"Connecticut",2020-04-05,"09",5675,399,18,8.6438258423496,13989,27,6.28568332578058,13.3723213936713
"Connecticut",2020-04-06,"09",6906,1231,19,8.84014587794994,13989,27,6.35716365388762,12.9720275332943
"Connecticut",2020-04-07,"09",7781,875,20,8.95944014361693,13989,27,6.33206684200681,13.1223861868966
"Connecticut",2020-04-08,"09",8781,1000,21,9.08034557536,13989,27,6.32504029371292,13.1496017491078
"Connecticut",2020-04-09,"09",9784,1003,22,9.18850367736701,13989,27,6.51914956562553,12.1422441381077
"Connecticut",2020-04-10,"09",10538,754,23,9.26274305076923,13989,27,6.50297968429216,12.1607642080034
"Connecticut",2020-04-11,"09",11510,972,24,9.35097150171593,13989,27,6.64979680961692,11.4131959195988
"Connecticut",2020-04-12,"09",12035,525,25,9.39557435021717,13989,27,7.08616047582101,9.39909145860334
"Connecticut",2020-04-13,"09",13381,1346,26,9.50159106930499,13989,27,7.2611064284812,8.64063625402662
"Connecticut",2020-04-14,"09",13989,608,27,9.54602658547643,13989,27,7.48420873259591,7.7001754059758
"Delaware",2020-03-24,"10",104,17,1,4.64439089914137,1926,22,NA,NA
"Delaware",2020-03-25,"10",119,15,2,4.77912349311153,1926,22,NA,NA
"Delaware",2020-03-26,"10",143,24,3,4.96284463025991,1926,22,NA,NA
"Delaware",2020-03-27,"10",165,22,4,5.10594547390058,1926,22,NA,NA
"Delaware",2020-03-28,"10",214,49,5,5.36597601502185,1926,22,NA,NA
"Delaware",2020-03-29,"10",232,18,6,5.44673737166631,1926,22,NA,NA
"Delaware",2020-03-30,"10",264,32,7,5.57594910314632,1926,22,4.47827617605165,16.1894062638798
"Delaware",2020-03-31,"10",319,55,8,5.76519110278484,1926,22,4.4778946570276,16.1614416877089
"Delaware",2020-04-01,"10",368,49,9,5.90808293816893,1926,22,4.51206539007409,15.5863545343574
"Delaware",2020-04-02,"10",393,25,10,5.97380961186926,1926,22,4.59010523310718,14.308071397567
"Delaware",2020-04-03,"10",450,57,11,6.10924758276437,1926,22,4.70182966972996,12.9146179237717
"Delaware",2020-04-04,"10",593,143,12,6.38519439899773,1926,22,4.56577033874136,14.6092376796956
"Delaware",2020-04-05,"10",673,80,13,6.51174532964473,1926,22,4.51540289658358,15.173428273273
"Delaware",2020-04-06,"10",783,110,14,6.6631326959908,1926,22,4.49384774265019,15.4019083917783
"Delaware",2020-04-07,"10",928,145,15,6.8330317327862,1926,22,4.38803905618518,16.2713939249116
"Delaware",2020-04-08,"10",1116,188,16,7.01750614294126,1926,22,4.24424712523899,17.3449863937598
"Delaware",2020-04-09,"10",1209,93,17,7.09754885061479,1926,22,4.3842226861015,16.2529060520708
"Delaware",2020-04-10,"10",1326,117,18,7.18992217074581,1926,22,4.70320957945938,14.0720135861959
"Delaware",2020-04-11,"10",1479,153,19,7.2991214627108,1926,22,4.84158721704101,13.1436588090601
"Delaware",2020-04-12,"10",1625,146,20,7.39326309476384,1926,22,5.0699761062384,11.7678095856174
"Delaware",2020-04-13,"10",1761,136,21,7.47363710849621,1926,22,5.33813838144836,10.2675094388257
"Delaware",2020-04-14,"10",1926,165,22,7.56320059235807,1926,22,5.53133509706886,9.25928852868326
"District of Columbia",2020-03-22,"11",116,18,1,4.75359019110636,2058,24,NA,NA
"District of Columbia",2020-03-23,"11",138,22,2,4.92725368515721,2058,24,NA,NA
"District of Columbia",2020-03-24,"11",183,45,3,5.20948615284142,2058,24,NA,NA
"District of Columbia",2020-03-25,"11",231,48,4,5.44241771052179,2058,24,NA,NA
"District of Columbia",2020-03-26,"11",267,36,5,5.58724865840025,2058,24,NA,NA
"District of Columbia",2020-03-27,"11",304,37,6,5.71702770140622,2058,24,NA,NA
"District of Columbia",2020-03-28,"11",342,38,7,5.8348107370626,2058,24,4.61012323722432,18.5749006283057
"District of Columbia",2020-03-29,"11",342,0,8,5.8348107370626,2058,24,4.7490203555212,15.1711796965821
"District of Columbia",2020-03-30,"11",495,153,9,6.20455776256869,2058,24,4.82914500263927,14.3484391461635
"District of Columbia",2020-03-31,"11",495,0,10,6.20455776256869,2058,24,4.92249908847949,12.9957907147641
"District of Columbia",2020-04-01,"11",586,91,11,6.37331978957701,2058,24,4.90718458084621,13.2250733620047
"District of Columbia",2020-04-02,"11",653,67,12,6.48157712927643,2058,24,4.89067591967069,13.358619336234
"District of Columbia",2020-04-03,"11",757,104,13,6.62936325343745,2058,24,4.84973089573603,13.735544144859
"District of Columbia",2020-04-04,"11",902,145,14,6.80461452006262,2058,24,4.77624089808269,14.4144346337333
"District of Columbia",2020-04-05,"11",998,96,15,6.90575327631146,2058,24,4.9892161333675,12.7133697145594
"District of Columbia",2020-04-06,"11",1097,99,16,7.00033446027523,2058,24,4.875715457863,13.4829802049098
"District of Columbia",2020-04-07,"11",1211,114,17,7.09920174355309,2058,24,5.01053389409911,12.4698233814281
"District of Columbia",2020-04-08,"11",1440,229,18,7.27239839257005,2058,24,5.00553787310979,12.5280739654455
"District of Columbia",2020-04-09,"11",1523,83,19,7.32843735289516,2058,24,5.16216413665523,11.5222803951058
"District of Columbia",2020-04-10,"11",1660,137,20,7.41457288135059,2058,24,5.32846530819746,10.5260970333076
"District of Columbia",2020-04-11,"11",1778,118,21,7.48324441607385,2058,24,5.42115801493138,9.96494953849983
"District of Columbia",2020-04-12,"11",1875,97,22,7.53636393840451,2058,24,5.59605698730364,8.9941009578925
"District of Columbia",2020-04-13,"11",1955,80,23,7.57814547241947,2058,24,5.87350249857614,7.56989050516695
"District of Columbia",2020-04-14,"11",2058,103,24,7.62948991639399,2058,24,6.19387465219173,6.04457809847994
"Florida",2020-03-15,"12",109,39,1,4.69134788222914,21620,31,NA,NA
"Florida",2020-03-16,"12",141,32,2,4.94875989037817,21620,31,NA,NA
"Florida",2020-03-17,"12",210,69,3,5.34710753071747,21620,31,NA,NA
"Florida",2020-03-18,"12",326,116,4,5.78689738136671,21620,31,NA,NA
"Florida",2020-03-19,"12",434,108,5,6.07304453410041,21620,31,NA,NA
"Florida",2020-03-20,"12",564,130,6,6.33505425149806,21620,31,NA,NA
"Florida",2020-03-21,"12",764,200,7,6.63856778916652,21620,31,4.35437054471737,33.3578051658388
"Florida",2020-03-22,"12",1000,236,8,6.90775527898214,21620,31,4.39672960216539,32.171655545862
"Florida",2020-03-23,"12",1222,222,9,7.10824413973154,21620,31,4.58009965565058,28.8951745619257
"Florida",2020-03-24,"12",1467,245,10,7.29097477814298,21620,31,4.80267234315811,25.5547586752685
"Florida",2020-03-25,"12",1965,498,11,7.58324752430336,21620,31,4.87323364957108,24.6861656230847
"Florida",2020-03-26,"12",2477,512,12,7.81480342948936,21620,31,4.93957679409214,23.9708089407444
"Florida",2020-03-27,"12",3198,721,13,8.0702808933939,21620,31,4.99332519107697,23.51513927953
"Florida",2020-03-28,"12",4038,840,14,8.30350479887278,21620,31,4.97602090963896,23.6969668512251
"Florida",2020-03-29,"12",4942,904,15,8.50552538654856,21620,31,4.93782421392556,23.9426326821471
"Florida",2020-03-30,"12",5694,752,16,8.64716826783798,21620,31,5.05850471413896,22.8637055819958
"Florida",2020-03-31,"12",6741,1047,17,8.81596356085344,21620,31,5.34958084043456,20.7075795696505
"Florida",2020-04-01,"12",7765,1024,18,8.95738173558279,21620,31,5.62560915920881,18.7955847220163
"Florida",2020-04-02,"12",9000,1235,19,9.10497985631836,21620,31,5.93080696477354,16.8653176303509
"Florida",2020-04-03,"12",10260,1260,20,9.23600811872476,21620,31,6.18104916652388,15.3808298815727
"Florida",2020-04-04,"12",11537,1277,21,9.35331454092729,21620,31,6.36786512787244,14.3216552156239
"Florida",2020-04-05,"12",12342,805,22,9.42076335888101,21620,31,6.58336282301948,13.1218343443528
"Florida",2020-04-06,"12",13621,1279,23,9.51936799844734,21620,31,6.85446042139992,11.7332544428111
"Florida",2020-04-07,"12",14739,1118,24,9.59825232083676,21620,31,7.11075938697051,10.4862260006291
"Florida",2020-04-08,"12",15690,951,25,9.66077884572708,21620,31,7.4035430678609,9.13549582132224
"Florida",2020-04-09,"12",16819,1129,26,9.73026447872743,21620,31,7.63377520225462,8.12566661272627
"Florida",2020-04-10,"12",17960,1141,27,9.79590234185619,21620,31,7.79279784954963,7.45777317771173
"Florida",2020-04-11,"12",18978,1018,28,9.8510356925337,21620,31,7.88957192879917,7.05677802023733
"Florida",2020-04-12,"12",19855,877,29,9.89621114356535,21620,31,8.07698356214187,6.32578455313228
"Florida",2020-04-13,"12",21011,1156,30,9.95280138908905,21620,31,8.18744083803107,5.91172505085614
"Florida",2020-04-14,"12",21620,609,31,9.9813740911932,21620,31,8.33116992441095,5.38274413868131
"Georgia",2020-03-16,"13",118,21,1,4.77068462446567,13913,30,NA,NA
"Georgia",2020-03-17,"13",142,24,2,4.95582705760126,13913,30,NA,NA
"Georgia",2020-03-18,"13",193,51,3,5.26269018890489,13913,30,NA,NA
"Georgia",2020-03-19,"13",282,89,4,5.64190707093811,13913,30,NA,NA
"Georgia",2020-03-20,"13",482,200,5,6.1779441140506,13913,30,NA,NA
"Georgia",2020-03-21,"13",552,70,6,6.31354804627709,13913,30,NA,NA
"Georgia",2020-03-22,"13",620,68,7,6.42971947803914,13913,30,4.42064573100842,30.7421445114922
"Georgia",2020-03-23,"13",800,180,8,6.68461172766793,13913,30,4.46088296124566,29.2573341564553
"Georgia",2020-03-24,"13",1097,297,9,7.00033446027523,13913,30,4.59793983554489,26.9647053269971
"Georgia",2020-03-25,"13",1387,290,10,7.23489842031483,13913,30,4.79886158273071,24.2672086498937
"Georgia",2020-03-26,"13",1643,256,11,7.40427911803727,13913,30,5.00867055430271,21.7582883652556
"Georgia",2020-03-27,"13",2198,555,12,7.69530313496357,13913,30,4.8303120140706,23.7309687096521
"Georgia",2020-03-28,"13",2447,249,13,7.80261806344267,13913,30,4.84167233304726,23.3715115305855
"Georgia",2020-03-29,"13",2683,236,14,7.89469085042562,13913,30,5.15070146138159,20.3400331759168
"Georgia",2020-03-30,"13",3032,349,15,8.01697774676226,13913,30,5.53507725699388,17.0280488038861
