"State","Date","fips","Cases","Cases_daily","time","Cases_log","Cases_sum","n","coef.intercept","Exp_rate"
"Alaska",2020-04-22,"02",333,6,26,5.80814248998044,362,35,5.36002446718906,1.71985632864502
"Alaska",2020-04-23,"02",335,2,27,5.81413053182507,362,35,5.40958069718693,1.5113762645554
"Alaska",2020-04-24,"02",337,2,28,5.82008293035236,362,35,5.44219448150398,1.37374332399934
"Alaska",2020-04-25,"02",337,0,29,5.82008293035236,362,35,5.50182261062813,1.13391959102896
"Alaska",2020-04-26,"02",339,2,30,5.82600010738045,362,35,5.56070752790818,0.909332046674886
"Alaska",2020-04-27,"02",343,4,31,5.83773044716594,362,35,5.63161148186004,0.66063736476204
"Alaska",2020-04-28,"02",349,6,32,5.85507192220243,362,35,5.62506112893351,0.692518944199255
"Alaska",2020-04-29,"02",353,4,33,5.8664680569333,362,35,5.57211162248913,0.873707413708571
"Alaska",2020-04-30,"02",353,0,34,5.8664680569333,362,35,5.5527391759198,0.932133741880877
"Alaska",2020-05-01,"02",362,9,35,5.89164421182577,362,35,5.4812295580639,1.15841911890458
"Arizona",2020-03-21,"04",104,34,1,4.64439089914137,7962,42,NA,NA
"Arizona",2020-03-22,"04",153,49,2,5.03043792139244,7962,42,NA,NA
"Arizona",2020-03-23,"04",234,81,3,5.4553211153577,7962,42,NA,NA
"Arizona",2020-03-24,"04",326,92,4,5.78689738136671,7962,42,NA,NA
"Arizona",2020-03-25,"04",402,76,5,5.99645208861902,7962,42,NA,NA
"Arizona",2020-03-26,"04",508,106,6,6.23048144757848,7962,42,NA,NA
"Arizona",2020-03-27,"04",665,157,7,6.49978704065585,7962,42,4.44805163484782,30.3835944649174
"Arizona",2020-03-28,"04",773,108,8,6.65027904858742,7962,42,4.62994384579519,26.4001403514037
"Arizona",2020-03-29,"04",929,156,9,6.83410873881384,7962,42,4.84337644652986,22.7373612744524
"Arizona",2020-03-30,"04",1169,240,10,7.06390396147207,7962,42,4.95588301201325,21.1647522918381
"Arizona",2020-03-31,"04",1298,129,11,7.16857989726403,7962,42,5.05835598846148,19.705536256715
"Arizona",2020-04-01,"04",1413,115,12,7.25347038268453,7962,42,5.26503018519474,17.2149193979255
"Arizona",2020-04-02,"04",1600,187,13,7.37775890822787,7962,42,5.48728062918635,14.9098908191445
"Arizona",2020-04-03,"04",1769,169,14,7.47816969415979,7962,42,5.64068417358944,13.4304953455629
"Arizona",2020-04-04,"04",2019,250,15,7.61035761831284,7962,42,5.81242540806087,12.0230611244153
"Arizona",2020-04-05,"04",2269,250,16,7.72709448477984,7962,42,5.94448562793405,11.0636654410578
"Arizona",2020-04-06,"04",2465,196,17,7.80994708647679,7962,42,5.93736548360102,11.0855302925495
"Arizona",2020-04-07,"04",2575,110,18,7.85360481309784,7962,42,6.02628733484252,10.4060872798494
"Arizona",2020-04-08,"04",2726,151,19,7.91059061225648,7962,42,6.22452913497257,9.10341006473524
"Arizona",2020-04-09,"04",3018,292,20,8.01234963932779,7962,42,6.35738147194954,8.31970054181898
"Arizona",2020-04-10,"04",3112,94,21,8.04302088529828,7962,42,6.58654553975802,7.03265584225692
"Arizona",2020-04-11,"04",3393,281,22,8.12946976478423,7962,42,6.68342721893746,6.54292237102184
"Arizona",2020-04-12,"04",3539,146,23,8.17159948034546,7962,42,6.72642792735482,6.3182762786451
"Arizona",2020-04-13,"04",3702,163,24,8.21662849313344,7962,42,6.752023850586,6.17217464907586
"Arizona",2020-04-14,"04",3806,104,25,8.24433404785609,7962,42,6.89528236728378,5.49416646234762
"Arizona",2020-04-15,"04",3962,156,26,8.2845042272585,7962,42,7.0844251198252,4.66517434734621
"Arizona",2020-04-16,"04",4234,272,27,8.35090245169481,7962,42,7.08596717149691,4.66588639874552
"Arizona",2020-04-17,"04",4507,273,28,8.41338702269065,7962,42,7.11740948883849,4.56511946622502
"Arizona",2020-04-18,"04",4719,212,29,8.45935219172639,7962,42,7.03985350479743,4.8690842753425
"Arizona",2020-04-19,"04",4929,210,30,8.50289140670538,7962,42,6.98606743283109,5.06324222817335
"Arizona",2020-04-20,"04",5064,135,31,8.52991196382401,7962,42,6.99593976913601,5.00699231010394
"Arizona",2020-04-21,"04",5251,187,32,8.56617381363786,7962,42,7.10518069482946,4.61618631218295
"Arizona",2020-04-22,"04",5459,208,33,8.60502090178176,7962,42,7.26985349573773,4.0660310866175
"Arizona",2020-04-23,"04",5769,310,34,8.66025403425689,7962,42,7.32128995087466,3.9115030776499
"Arizona",2020-04-24,"04",6045,276,35,8.70698676304889,7962,42,7.28124111696496,4.04549252510108
"Arizona",2020-04-25,"04",6280,235,36,8.74512525946224,7962,42,7.23188289709529,4.19618349049783
"Arizona",2020-04-26,"04",6526,246,37,8.78354947715327,7962,42,7.17434017478338,4.35993318894169
"Arizona",2020-04-27,"04",6716,190,38,8.81224801819743,7962,42,7.22186244404306,4.21482496295385
"Arizona",2020-04-28,"04",6948,232,39,8.846209127361,7962,42,7.31747933610756,3.94326913829705
"Arizona",2020-04-29,"04",7202,254,40,8.88211404420882,7962,42,7.44048174134969,3.61124113291147
"Arizona",2020-04-30,"04",7648,446,41,8.94219945473124,7962,42,7.40240240629392,3.72241176695693
"Arizona",2020-05-01,"04",7962,314,42,8.98243550356026,7962,42,7.3253839897751,3.92534540521924
"Arkansas",2020-03-21,"05",118,18,1,4.77068462446567,3310,42,NA,NA
"Arkansas",2020-03-22,"05",165,47,2,5.10594547390058,3310,42,NA,NA
"Arkansas",2020-03-23,"05",201,36,3,5.30330490805908,3310,42,NA,NA
"Arkansas",2020-03-24,"05",232,31,4,5.44673737166631,3310,42,NA,NA
"Arkansas",2020-03-25,"05",308,76,5,5.73009978297357,3310,42,NA,NA
"Arkansas",2020-03-26,"05",351,43,6,5.86078622346587,3310,42,NA,NA
"Arkansas",2020-03-27,"05",386,35,7,5.95583736946483,3310,42,4.66878016356476,19.614052175152
"Arkansas",2020-03-28,"05",409,23,8,6.0137151560428,3310,42,4.83762825132512,15.8657957894205
"Arkansas",2020-03-29,"05",449,40,9,6.10702288774225,3310,42,4.96589043685343,13.4673110510492
"Arkansas",2020-03-30,"05",508,59,10,6.23048144757848,3310,42,5.09188104881359,11.6357406066101
"Arkansas",2020-03-31,"05",564,56,11,6.33505425149806,3310,42,5.2603026249448,9.66228347170047
"Arkansas",2020-04-01,"05",624,60,12,6.43615036836943,3310,42,5.26587708585112,9.6474731796887
"Arkansas",2020-04-02,"05",683,59,13,6.52649485957079,3310,42,5.23465295620704,9.94597949545335
"Arkansas",2020-04-03,"05",738,55,14,6.60394382460047,3310,42,5.21582727179563,10.0546388218609
"Arkansas",2020-04-04,"05",743,5,15,6.61069604471776,3310,42,5.35738416927822,8.74780297515442
"Arkansas",2020-04-05,"05",853,110,16,6.74875954749168,3310,42,5.443052640142,8.12111193717873
"Arkansas",2020-04-06,"05",927,74,17,6.83195356556585,3310,42,5.48466303746172,7.85756244855308
"Arkansas",2020-04-07,"05",997,70,18,6.90475076996184,3310,42,5.50814217236545,7.71976549878064
"Arkansas",2020-04-08,"05",1077,80,19,6.98193467715639,3310,42,5.49310997596489,7.81853880117011
"Arkansas",2020-04-09,"05",1146,69,20,7.04403289727469,3310,42,5.47092065413512,7.9240560906074
"Arkansas",2020-04-10,"05",1202,56,21,7.09174211509515,3310,42,5.48391035956629,7.79880722245978
"Arkansas",2020-04-11,"05",1228,26,22,7.11314210870709,3310,42,5.77061183695268,6.25716753577739
"Arkansas",2020-04-12,"05",1280,52,23,7.15461535691366,3310,42,5.94989914904445,5.33776960525965
"Arkansas",2020-04-13,"05",1475,195,24,7.29641326877392,3310,42,5.89171090573155,5.67663595494004
"Arkansas",2020-04-14,"05",1498,23,25,7.31188616407716,3310,42,5.91822573390168,5.56245873421187
"Arkansas",2020-04-15,"05",1599,101,26,7.37713371283395,3310,42,5.86535868880011,5.79593465967382
"Arkansas",2020-04-16,"05",1620,21,27,7.39018142822643,3310,42,5.89309748939443,5.64489983861096
"Arkansas",2020-04-17,"05",1695,75,28,7.43543801981455,3310,42,5.94095472275671,5.42407257145701
"Arkansas",2020-04-18,"05",1777,82,29,7.48268182815465,3310,42,6.10497322987094,4.78765778554821
"Arkansas",2020-04-19,"05",1781,4,30,7.48493028328966,3310,42,6.46598566058021,3.44802385243856
"Arkansas",2020-04-20,"05",1971,190,31,7.58629630715272,3310,42,6.30703999329786,4.04044275023681
"Arkansas",2020-04-21,"05",2262,291,32,7.72400465667607,3310,42,5.96196265042234,5.29405304590723
"Arkansas",2020-04-22,"05",2392,130,33,7.77988511507052,3310,42,5.57278236271203,6.60663861876208
"Arkansas",2020-04-23,"05",2599,207,34,7.86288203464149,3310,42,5.27979536559038,7.55647497035345
"Arkansas",2020-04-24,"05",2810,211,35,7.94093976232779,3310,42,5.03821301174083,8.30095040407459
"Arkansas",2020-04-25,"05",2909,99,36,7.9755646584952,3310,42,5.0305638075304,8.28595504975786
"Arkansas",2020-04-26,"05",3001,92,37,8.00670084544037,3310,42,5.50149616012243,6.87638666342316
"Arkansas",2020-04-27,"05",3069,68,38,8.02910705461974,3310,42,6.05069970586535,5.29150456580151
"Arkansas",2020-04-28,"05",3127,58,39,8.04782935745784,3310,42,6.4035020251391,4.29301375082509
"Arkansas",2020-04-29,"05",3207,80,40,8.07309119969315,3310,42,6.80429798691913,3.20696100549871
"Arkansas",2020-04-30,"05",3281,74,41,8.0959035329611,3310,42,7.07270625728838,2.50383180826185
"Arkansas",2020-05-01,"05",3310,29,42,8.10470346837111,3310,42,7.19818458672115,2.17787839193789
"California",2020-03-08,"06",112,12,1,4.71849887129509,52318,55,NA,NA
"California",2020-03-09,"06",172,60,2,5.14749447681345,52318,55,NA,NA
"California",2020-03-10,"06",179,7,3,5.18738580584075,52318,55,NA,NA
"California",2020-03-11,"06",202,23,4,5.30826769740121,52318,55,NA,NA
"California",2020-03-12,"06",252,50,5,5.52942908751142,52318,55,NA,NA
"California",2020-03-13,"06",320,68,6,5.76832099579377,52318,55,NA,NA
"California",2020-03-14,"06",381,61,7,5.9427993751267,52318,55,4.62079978266518,18.7735636825933
"California",2020-03-15,"06",478,97,8,6.16961073249146,52318,55,4.67953880942581,17.9901042999945
"California",2020-03-16,"06",588,110,9,6.37672694789863,52318,55,4.53234585230141,20.3717135141764
"California",2020-03-17,"06",732,144,10,6.59578051396131,52318,55,4.46624193038111,21.2800853826872
"California",2020-03-18,"06",893,161,11,6.7945865808765,52318,55,4.48694515075076,21.0154253185794
"California",2020-03-19,"06",1067,174,12,6.97260625130175,52318,55,4.52851164122714,20.5092855696193
"California",2020-03-20,"06",1283,216,13,7.15695636461564,52318,55,4.54903752408697,20.2368629966617
"California",2020-03-21,"06",1544,261,14,7.34213173058472,52318,55,4.62965261683297,19.4815984466224
"California",2020-03-22,"06",1851,307,15,7.5234813125735,52318,55,4.69660910982576,18.9119118250378
"California",2020-03-23,"06",2240,389,16,7.71423114484909,52318,55,4.75087238341522,18.5095244119296
"California",2020-03-24,"06",2644,404,17,7.88004820097158,52318,55,4.78749757172723,18.2362842690634
"California",2020-03-25,"06",3183,539,18,8.06557942728209,52318,55,4.79150351803409,18.2042950532759
"California",2020-03-26,"06",4060,877,19,8.30893825259578,52318,55,4.70767637864849,18.7835998061901
"California",2020-03-27,"06",4914,854,20,8.49984355308112,52318,55,4.62911624208273,19.2692772498813
"California",2020-03-28,"06",5565,651,21,8.62425226370964,52318,55,4.67934991547536,18.9372418624883
"California",2020-03-29,"06",6266,701,22,8.74289347151214,52318,55,4.86352213792798,17.8880686830869
"California",2020-03-30,"06",7421,1155,23,8.91206909797013,52318,55,5.02908575918204,17.0214456806058
"California",2020-03-31,"06",8582,1161,24,9.05742226555147,52318,55,5.28294109725229,15.8030004428138
"California",2020-04-01,"06",9816,1234,25,9.19176898639075,52318,55,5.57916033679821,14.4695230735218
"California",2020-04-02,"06",11190,1374,26,9.32277580130597,52318,55,5.6886373258691,13.9941392288432
"California",2020-04-03,"06",12569,1379,27,9.43898874392484,52318,55,5.71258952834881,13.8702642451924
"California",2020-04-04,"06",13796,1227,28,9.53213397405673,52318,55,5.87926253501448,13.1675511974918
"California",2020-04-05,"06",15076,1280,29,9.62085935438703,52318,55,6.2109182269882,11.8679069421261
"California",2020-04-06,"06",16284,1208,30,9.69793830962287,52318,55,6.52650712982519,10.6753108605626
"California",2020-04-07,"06",17540,1256,31,9.77223926592617,52318,55,6.83735131081406,9.54859452036529
"California",2020-04-08,"06",19043,1503,32,9.85445485895882,52318,55,7.09159382890844,8.66908054474055
"California",2020-04-09,"06",20191,1148,33,9.91299223955037,52318,55,7.31348078353961,7.92154345792835
"California",2020-04-10,"06",21366,1175,34,9.96955615250583,52318,55,7.49272078981155,7.3323173393212
"California",2020-04-11,"06",22421,1055,35,10.0177532986645,52318,55,7.69263279169082,6.69525175793741
"California",2020-04-12,"06",23323,902,36,10.0571952771303,52318,55,7.91285032065772,6.01392950552159
"California",2020-04-13,"06",24334,1011,37,10.0996298283474,52318,55,8.14261506685092,5.33004850971722
"California",2020-04-14,"06",25758,1424,38,10.1565005374526,52318,55,8.30091185539076,4.88232620607125
"California",2020-04-15,"06",27107,1349,39,10.2075472760964,52318,55,8.33804298954499,4.78368003290973
"California",2020-04-16,"06",28142,1035,40,10.2450184013482,52318,55,8.38276587509958,4.66171414897617
"California",2020-04-17,"06",29398,1256,41,10.2886819238019,52318,55,8.39385794466691,4.62981989856128
"California",2020-04-18,"06",30829,1431,42,10.3362110844151,52318,55,8.38285813302384,4.65596241663927
"California",2020-04-19,"06",31544,715,43,10.3591386755575,52318,55,8.50027212777316,4.35386529735966
"California",2020-04-20,"06",33862,2318,44,10.4300487206882,52318,55,8.50988447063997,4.3393572560558
"California",2020-04-21,"06",35844,1982,45,10.4869314680041,52318,55,8.41822041503534,4.566678450566
"California",2020-04-22,"06",37573,1729,46,10.534040986325,52318,55,8.29828187205083,4.84787314145655
"California",2020-04-23,"06",39534,1961,47,10.5849163401419,52318,55,8.21232212868354,5.04341373316523
"California",2020-04-24,"06",41368,1834,48,10.6302629140761,52318,55,8.16962721379823,5.13465387067308
"California",2020-04-25,"06",42590,1222,49,10.6593747629173,52318,55,8.22783091089875,4.99686257497475
"California",2020-04-26,"06",43691,1101,50,10.6848974102164,52318,55,8.54914731642361,4.30590923629289
"California",2020-04-27,"06",45208,1517,51,10.7190293413097,52318,55,8.77569636247028,3.83023175169596
"California",2020-04-28,"06",46570,1362,52,10.7487118359764,52318,55,8.95957696570606,3.45311802653651
"California",2020-04-29,"06",48904,2334,53,10.7976144717086,52318,55,9.02024598074013,3.33802434604724
"California",2020-04-30,"06",50470,1566,54,10.8291343793343,52318,55,9.01763500954169,3.34610085399071
"California",2020-05-01,"06",52318,1848,55,10.8650957591007,52318,55,8.9298530310223,3.51507877566133
"Colorado",2020-03-14,"08",103,25,1,4.63472898822964,15661,49,NA,NA
"Colorado",2020-03-15,"08",136,33,2,4.91265488573605,15661,49,NA,NA
"Colorado",2020-03-16,"08",161,25,3,5.08140436498446,15661,49,NA,NA
"Colorado",2020-03-17,"08",183,22,4,5.20948615284142,15661,49,NA,NA
"Colorado",2020-03-18,"08",216,33,5,5.37527840768417,15661,49,NA,NA
"Colorado",2020-03-19,"08",278,62,6,5.62762111369064,15661,49,NA,NA
"Colorado",2020-03-20,"08",364,86,7,5.89715386763674,15661,49,4.46103523485327,19.6824326315364
"Colorado",2020-03-21,"08",475,111,8,6.16331480403464,15661,49,4.43069949218517,20.7200490037484
"Colorado",2020-03-22,"08",591,116,9,6.3818160174061,15661,49,4.31998902126747,22.6098847128712
"Colorado",2020-03-23,"08",721,130,10,6.58063913728495,15661,49,4.22520153430305,23.7936709397088
"Colorado",2020-03-24,"08",912,191,11,6.81563999007433,15661,49,4.2025567785078,23.9706533718875
"Colorado",2020-03-25,"08",1086,174,12,6.99025650049388,15661,49,4.31235503841672,22.6507240661972
"Colorado",2020-03-26,"08",1432,346,13,7.26682734752059,15661,49,4.37197545019365,22.1311707329938
"Colorado",2020-03-27,"08",1735,303,14,7.45876269238096,15661,49,4.42511447798343,21.664227458846
"Colorado",2020-03-28,"08",2061,326,15,7.63094658089046,15661,49,4.46577282739674,21.2672362788977
"Colorado",2020-03-29,"08",2315,254,16,7.74716496652033,15661,49,4.61349605945466,19.9953459329482
"Colorado",2020-03-30,"08",2628,313,17,7.8739783796045,15661,49,4.87117811263408,18.0462547643332
"Colorado",2020-03-31,"08",2990,362,18,8.00302866638473,15661,49,5.13459099983877,16.2179315570705
"Colorado",2020-04-01,"08",3346,356,19,8.11552088154677,15661,49,5.51223601709254,13.8487298171433
"Colorado",2020-04-02,"08",3728,382,20,8.22362717580548,15661,49,5.72781498563831,12.570020540895
"Colorado",2020-04-03,"08",4182,454,21,8.33854487998858,15661,49,5.85787619294423,11.8473636350248
"Colorado",2020-04-04,"08",4574,392,22,8.42814337458273,15661,49,5.93783447659237,11.4023811942004
"Colorado",2020-04-05,"08",4950,376,23,8.50714285556274,15661,49,6.08946457141614,10.6169530096875
"Colorado",2020-04-06,"08",5172,222,24,8.55101473989175,15661,49,6.33578587789701,9.39899416903653
"Colorado",2020-04-07,"08",5429,257,25,8.59951023390545,15661,49,6.60701825096549,8.12621843150979
"Colorado",2020-04-08,"08",5655,226,26,8.64029538855022,15661,49,6.91330572255275,6.76716682634638
"Colorado",2020-04-09,"08",6202,547,27,8.73262709966039,15661,49,7.08625288291184,6.06756451890416
"Colorado",2020-04-10,"08",6510,308,28,8.78109473520261,15661,49,7.17791904434238,5.7110829239767
"Colorado",2020-04-11,"08",6893,383,29,8.83826168288565,15661,49,7.19097571948766,5.66654763694793
"Colorado",2020-04-12,"08",7303,410,30,8.89604050162011,15661,49,7.1255046507972,5.90492689213534
"Colorado",2020-04-13,"08",7691,388,31,8.94780609305705,15661,49,7.11450700387751,5.93575852435658
"Colorado",2020-04-14,"08",7941,250,32,8.97979449089521,15661,49,7.21119461501277,5.58500378659206
"Colorado",2020-04-15,"08",8280,339,33,9.02159824737931,15661,49,7.41332751647861,4.90663344540481
"Colorado",2020-04-16,"08",8675,395,34,9.06820060481506,15661,49,7.4809678172617,4.68480259678483
"Colorado",2020-04-17,"08",9047,372,35,9.11018849002574,15661,49,7.57010683623123,4.40675993618729
"Colorado",2020-04-18,"08",9433,386,36,9.15196945864985,15661,49,7.63324231573343,4.21770635338022
"Colorado",2020-04-19,"08",9730,297,37,9.18296917518005,15661,49,7.68369663593459,4.06581937330258
"Colorado",2020-04-20,"08",10106,376,38,9.22088458585185,15661,49,7.69286019323111,4.03493212252218
"Colorado",2020-04-21,"08",10447,341,39,9.25407013483751,15661,49,7.76140027290238,3.84130110572329
"Colorado",2020-04-22,"08",10878,431,40,9.29449767998291,15661,49,7.81482299111414,3.69846300831814
"Colorado",2020-04-23,"08",11262,384,41,9.32918950581456,15661,49,7.8455349654696,3.61843017746439
"Colorado",2020-04-24,"08",12255,993,42,9.41368929596221,15661,49,7.6604200685345,4.11147595477562
"Colorado",2020-04-25,"08",12968,713,43,9.47024006341551,15661,49,7.42001798314326,4.72336234251492
"Colorado",2020-04-26,"08",13441,473,44,9.50606501607115,15661,49,7.29516292186506,5.02525987068998
"Colorado",2020-04-27,"08",13804,363,45,9.53271368421789,15661,49,7.29989266602234,5.00041384970931
"Colorado",2020-04-28,"08",14239,435,46,9.56373995778099,15661,49,7.43689470248773,4.66839610824954
"Colorado",2020-04-29,"08",14680,441,47,9.59424130216851,15661,49,7.66783502241587,4.13475119107785
"Colorado",2020-04-30,"08",15207,527,48,9.62951112714046,15661,49,7.99819181118752,3.40408183125208
"Colorado",2020-05-01,"08",15661,454,49,9.65892882446643,15661,49,8.12840707971108,3.1231647258644
"Connecticut",2020-03-19,"09",159,63,1,5.06890420222023,28764,44,NA,NA
"Connecticut",2020-03-20,"09",194,35,2,5.26785815906333,28764,44,NA,NA
"Connecticut",2020-03-21,"09",223,29,3,5.40717177146012,28764,44,NA,NA
"Connecticut",2020-03-22,"09",327,104,4,5.78996017089725,28764,44,NA,NA
"Connecticut",2020-03-23,"09",415,88,5,6.0282785202307,28764,44,NA,NA
"Connecticut",2020-03-24,"09",618,203,6,6.42648845745769,28764,44,NA,NA
"Connecticut",2020-03-25,"09",875,257,7,6.77422388635761,28764,44,4.6726512528165,28.7654514213266
"Connecticut",2020-03-26,"09",1012,137,8,6.91968384984741,28764,44,4.60086111848993,29.736105673956
"Connecticut",2020-03-27,"09",1291,279,9,7.16317239084664,28764,44,4.58555531054531,29.5478377935244
"Connecticut",2020-03-28,"09",1524,233,10,7.32909373624659,28764,44,4.78788990142315,26.3585136773916
"Connecticut",2020-03-29,"09",1993,469,11,7.59739632021279,28764,44,4.91933031959617,24.648258792904
"Connecticut",2020-03-30,"09",2571,578,12,7.85205020726589,28764,44,5.11630269146897,22.6158571554791
"Connecticut",2020-03-31,"09",3128,557,13,8.0481491016652,28764,44,5.19741982387535,21.859758179021
