Category,Rate,Hotwords
anger,0.5771929373666761,"[('تعلمت', 5639), ('الصحة', 3136), ('الحظر', 2696), ('ءلى', 2579), ('السعودية', 2423), ('جديدة', 1762), ('وزارة', 1730), ('حالة', 1706), ('مصر', 1646), ('الكويت', 1588), ('عاجل', 1476), ('ءصابة', 1468), ('رفع', 1358), ('انا', 1341), ('ءزمة', 1261), ('يعني', 1238), ('جاءحة', 1199), ('وفاة', 1091), ('وباء', 1033), ('وزير', 1018)]"
disgust,0.19904135290035724,"[('الصحة', 1344), ('ءلى', 1140), ('تعلمت', 1054), ('جديدة', 948), ('السعودية', 941), ('حالة', 930), ('مصر', 743), ('الحظر', 729), ('ءصابة', 705), ('وزارة', 666), ('الكويت', 638), ('الصين', 574), ('وفاة', 569), ('حالات', 562), ('يعني', 558), ('العالمية', 541), ('وباء', 517), ('الدول', 485), ('الوباء', 472), ('ءزمة', 440)]"
fear,0.12240098691819373,"[('حالة', 1298), ('الصحة', 1272), ('جديدة', 1160), ('ءلى', 1011), ('حالات', 966), ('وفاة', 678), ('وزارة', 663), ('ءصابة', 606), ('تعلمت', 594), ('الوباء', 542), ('ءجمالي', 534), ('تسجيل', 521), ('الحالات', 488), ('العالمية', 470), ('الوفيات', 463), ('الحظر', 444), ('وفيات', 440), ('الفيروس', 431), ('السعودية', 366), ('عاجل', 362)]"
sadness,0.3177670975866766,"[('تعلمت', 5335), ('حالة', 2872), ('جديدة', 2796), ('ءصابة', 2171), ('ءلى', 2158), ('الصحة', 2087), ('وفاة', 1879), ('حالات', 1594), ('تسجيل', 1437), ('وزارة', 1166), ('وفيات', 926), ('ءجمالي', 914), ('عاجل', 817), ('الوفيات', 807), ('انا', 778), ('الحالات', 754), ('الكويت', 737), ('السعودية', 699), ('الحياة', 642), ('مصر', 622)]"
pessimism,0.3288956282608137,"[('تعلمت', 6028), ('جديدة', 2132), ('الصحة', 1807), ('حالة', 1730), ('ءلى', 1659), ('ءصابة', 1588), ('تسجيل', 1071), ('وفاة', 1042), ('السعودية', 949), ('حالات', 831), ('مصر', 799), ('وزارة', 779), ('انا', 730), ('الكويت', 691), ('ءزمة', 653), ('الحياة', 597), ('العالمية', 591), ('وباء', 590), ('جاءحة', 589), ('يعني', 588)]"
anticipation,0.2947775578914904,"[('حالة', 3095), ('الصحة', 2590), ('جديدة', 2269), ('السعودية', 2087), ('الحظر', 1925), ('ءلى', 1859), ('حالات', 1689), ('وزارة', 1646), ('ءصابة', 1365), ('تسجيل', 1217), ('تعلمت', 1137), ('الكويت', 1020), ('وفاة', 912), ('عاجل', 904), ('الحالات', 899), ('الاخبار', 853), ('الحمد', 796), ('الحلوه', 795), ('ءجمالي', 792), ('مكة', 780)]"
trust,0.032280449253386106,"[('تعلمت', 1009), ('اللهم', 532), ('الحمد', 474), ('شكرا', 334), ('سلمان', 315), ('السعودية', 293), ('الصحة', 198), ('لله', 177), ('جاءحة', 157), ('نعمة', 157), ('الملك', 156), ('الحمدلله', 149), ('الاخبار', 137), ('الحلوه', 134), ('الحرمين', 131), ('ولك', 127), ('الوطن', 124), ('مكة', 116), ('الشريفين', 112), ('ءعظم', 110)]"
optimism,0.16646534220874348,"[('تعلمت', 3152), ('اللهم', 2333), ('الحمد', 2091), ('الاخبار', 1502), ('الحلوه', 1451), ('الحمدلله', 1076), ('لله', 1072), ('الحياة', 1056), ('السعودية', 911), ('الصحة', 890), ('شكرا', 815), ('يارب', 745), ('الطبيعية', 659), ('المساجد', 658), ('جاءحة', 619), ('الحظر', 617), ('ءلى', 616), ('العيد', 564), ('خير', 562), ('المسلمين', 555)]"
confident,0.10746870903903981,"[('تعلمت', 2271), ('اللهم', 1969), ('الحمد', 1458), ('شكرا', 1289), ('الاخبار', 870), ('الحلوه', 850), ('لله', 767), ('الحمدلله', 690), ('سلمان', 558), ('السعودية', 547), ('الحياة', 533), ('الصحة', 524), ('يارب', 518), ('المسلمين', 510), ('العيد', 508), ('عيد', 445), ('جاءحة', 430), ('الخير', 405), ('ءعظم', 404), ('المصابين', 401)]"
empathetic,0.17576910226425763,"[('تعلمت', 2858), ('الاخبار', 1691), ('الحلوه', 1655), ('اللهم', 1544), ('الحمد', 1443), ('شكرا', 1311), ('السعودية', 1248), ('الحمدلله', 831), ('العيد', 830), ('عيد', 799), ('الصحة', 746), ('لله', 740), ('الحظر', 640), ('المساجد', 637), ('جاءحة', 605), ('الحياة', 595), ('الخميس', 563), ('الطبيعية', 527), ('الرياض', 500), ('فتح', 486)]"
surprise,0.026446323472718393,"[('جديدة', 288), ('حالة', 281), ('ءصابة', 190), ('تعلمت', 180), ('الصحة', 177), ('وفاة', 175), ('وزارة', 136), ('السعودية', 127), ('عاجل', 113), ('تسجيل', 108), ('انا', 83), ('تسجل', 83), ('ءلى', 73), ('ايش', 72), ('فينا', 63), ('يعني', 58), ('رجاء', 52), ('تعلن', 50), ('العيد', 50), ('خبر', 48)]"
