Category,Rate,Hotwords
anger,0.6457686301345826,"[('حالة', 4073), ('جديدة', 3995), ('الصحة', 3914), ('ءصابة', 3369), ('ءلى', 3126), ('السعودية', 2579), ('وزارة', 2433), ('تسجيل', 2387), ('الكويت', 2312), ('عاجل', 1948), ('حالات', 1915), ('وفاة', 1756), ('وزير', 1482), ('ءزمة', 1377), ('قطر', 1355), ('ناجح', 1221), ('جاءحة', 1191), ('الحالات', 1187), ('الصين', 1185), ('مصر', 1170)]"
disgust,0.3696197645242231,"[('الصحة', 1441), ('السعودية', 1416), ('الكويت', 1367), ('ءلى', 1364), ('جديدة', 1243), ('ءصابة', 1216), ('الصين', 1017), ('قطر', 975), ('حالة', 969), ('ءزمة', 867), ('وزارة', 861), ('مصر', 765), ('وزير', 742), ('عاجل', 677), ('جاءحة', 656), ('وباء', 634), ('انتشار', 611), ('لمواجهة', 589), ('دول', 589), ('الدول', 580)]"
fear,0.12735344177150779,"[('حالة', 962), ('الصحة', 957), ('جديدة', 722), ('ءلى', 688), ('للوقاية', 577), ('حالات', 567), ('وزارة', 534), ('عاجل', 515), ('السعودية', 490), ('تسجيل', 459), ('عدوى', 452), ('الءمنية', 416), ('قناة', 402), ('وباء', 361), ('ءصابة', 336), ('وفاة', 335), ('لفيروس', 317), ('السياسية', 299), ('وفيات', 280), ('الحالات', 277)]"
sadness,0.2875892684809882,"[('حالة', 3802), ('جديدة', 3665), ('ءصابة', 2921), ('الصحة', 2323), ('تسجيل', 2168), ('ءلى', 2110), ('وفاة', 1842), ('حالات', 1606), ('وزارة', 1342), ('ءجمالي', 1083), ('الحالات', 1047), ('عاجل', 977), ('وفيات', 913), ('الوفيات', 899), ('تسجل', 811), ('الءصابات', 726), ('ءصابات', 648), ('السعودية', 625), ('تعلن', 614), ('الكويت', 580)]"
pessimism,0.28643119088978963,"[('جديدة', 2585), ('حالة', 2357), ('ءصابة', 2108), ('ءلى', 1360), ('وفاة', 1183), ('تسجيل', 1155), ('الصحة', 1120), ('السعودية', 1044), ('حالات', 860), ('وزارة', 634), ('تسجل', 627), ('ءجمالي', 584), ('الصين', 534), ('ءزمة', 522), ('الحالات', 508), ('ءصابات', 506), ('الوفيات', 490), ('وفيات', 481), ('الكويت', 474), ('الءصابات', 458)]"
anticipation,0.27788598199715747,"[('السعودية', 1623), ('الصحة', 1467), ('ناجح', 1458), ('للوقاية', 1226), ('قناة', 1216), ('عدوى', 1082), ('وزارة', 1006), ('الكل', 999), ('ءلى', 931), ('وزير', 920), ('حالة', 881), ('الكويت', 868), ('جاءحة', 846), ('ونصاءح', 773), ('رمضان', 772), ('قطر', 767), ('ءزمة', 750), ('عاجل', 713), ('الملك', 709), ('جديدة', 652)]"
trust,0.00949272692179467,"[('ناجح', 445), ('الكل', 301), ('النجاح', 201), ('تلقاءي', 158), ('الفصل', 147), ('بقدم', 146), ('الملك', 145), ('انهاء', 144), ('التلقاءي', 142), ('فاينل', 139), ('اضمن', 134), ('جلالة', 131), ('نناشد', 127), ('بالنجاح', 125), ('للجامعات', 117), ('اللهم', 86), ('وزير', 39), ('الكويت', 36), ('التلقايي', 31), ('ءلا', 30)]"
optimism,0.1515853380358302,"[('ناجح', 3427), ('الكل', 2360), ('النجاح', 1586), ('تلقاءي', 1200), ('بقدم', 1144), ('رمضان', 1122), ('الفصل', 1107), ('فاينل', 1098), ('الملك', 1066), ('اضمن', 994), ('انهاء', 978), ('التلقاءي', 924), ('جلالة', 763), ('اللهم', 749), ('التعليم', 733), ('نناشد', 696), ('بالنجاح', 692), ('وزير', 651), ('للجامعات', 625), ('العالي', 558)]"
confident,0.084732677089365,"[('ناجح', 1187), ('رمضان', 1090), ('الكل', 835), ('النجاح', 599), ('السعودية', 583), ('الملك', 536), ('اللهم', 493), ('اند', 439), ('نمشي', 432), ('تلقاءي', 403), ('التلقاءي', 387), ('بقدم', 387), ('الفصل', 382), ('فاينل', 373), ('انهاء', 355), ('جلالة', 352), ('الكويت', 347), ('اضمن', 336), ('الرياض', 327), ('باث', 295)]"
empathetic,0.3171202470565528,"[('ناجح', 3411), ('رمضان', 2381), ('الكل', 2363), ('السعودية', 1868), ('النجاح', 1594), ('الملك', 1401), ('قناة', 1324), ('للوقاية', 1307), ('تلقاءي', 1193), ('عدوى', 1158), ('بقدم', 1133), ('الفصل', 1110), ('نمشي', 1090), ('فاينل', 1089), ('ونصاءح', 1076), ('الكويت', 991), ('اضمن', 986), ('الصحة', 984), ('انهاء', 964), ('التلقاءي', 924)]"
surprise,0.0019301293186643506,"[('رمضان', 25), ('اند', 22), ('نمشي', 19), ('السعودية', 19), ('باث', 18), ('بودي', 18), ('نسناس', 18), ('سبري', 16), ('الرياض', 15), ('الهلال', 15), ('هيرب', 14), ('مودانيسا', 14), ('فوغا', 13), ('كلوسيت', 13), ('جدة', 13), ('مفاجءة', 12), ('ستريت', 11), ('ستايلي', 9), ('ءخبار', 9), ('مبارك', 9)]"
