Category,Rate,Hotwords
anger,0.6550071233527247,"[('الكويت', 5203), ('حالة', 4708), ('الصحة', 4664), ('جديدة', 4166), ('ءلى', 3699), ('ءصابة', 3495), ('وزارة', 3448), ('تسجيل', 2749), ('السعودية', 2600), ('حالات', 2312), ('عاجل', 2253), ('وفاة', 2126), ('جاءحة', 1917), ('وزير', 1906), ('الحالات', 1418), ('الداخلية', 1353), ('لمواجهة', 1350), ('الحظر', 1348), ('تعلن', 1334), ('ءزمة', 1331)]"
disgust,0.3672978748664371,"[('الكويت', 3118), ('الصحة', 1724), ('ءلى', 1535), ('السعودية', 1304), ('جديدة', 1300), ('وزارة', 1280), ('حالة', 1209), ('ءصابة', 1208), ('جاءحة', 900), ('وزير', 897), ('تعاقب', 863), ('مستغلي', 861), ('الصين', 826), ('ءزمة', 789), ('حظر', 765), ('قطر', 759), ('انتشار', 758), ('مصر', 753), ('عاجل', 738), ('الحظر', 736)]"
fear,0.12927401163480945,"[('حالة', 1282), ('الصحة', 995), ('ءلى', 864), ('جديدة', 796), ('الكويت', 784), ('حالات', 718), ('وزارة', 645), ('عاجل', 633), ('للوقاية', 525), ('تسجيل', 522), ('الوباء', 495), ('عدوى', 488), ('ءصابة', 466), ('وباء', 421), ('السعودية', 407), ('الحالات', 373), ('الءمنية', 370), ('الءجراءات', 363), ('الاحترازية', 362), ('قناة', 359)]"
sadness,0.28505283153270805,"[('حالة', 4457), ('جديدة', 3785), ('ءصابة', 3005), ('الصحة', 2724), ('تسجيل', 2442), ('ءلى', 2392), ('وفاة', 2191), ('حالات', 1945), ('وزارة', 1570), ('الكويت', 1426), ('وفيات', 1151), ('الحالات', 1131), ('عاجل', 1060), ('ءجمالي', 1043), ('تسجل', 961), ('الوفيات', 922), ('الءصابات', 771), ('تعلن', 745), ('ءصابات', 729), ('السعودية', 672)]"
pessimism,0.2732844592188057,"[('حالة', 2681), ('جديدة', 2524), ('ءصابة', 1994), ('ءلى', 1390), ('وفاة', 1342), ('تسجيل', 1233), ('الصحة', 1150), ('الكويت', 1121), ('حالات', 996), ('السعودية', 859), ('وزارة', 739), ('تسجل', 670), ('الحالات', 626), ('ءزمة', 575), ('تعاقب', 543), ('مستغلي', 543), ('ءجمالي', 537), ('الداخليه', 537), ('وفيات', 534), ('ءصابات', 505)]"
anticipation,0.26921821203846613,"[('الصحة', 1875), ('الكويت', 1779), ('وزارة', 1740), ('السعودية', 1740), ('جاءحة', 1530), ('ءلى', 1302), ('حالة', 1247), ('للوقاية', 1158), ('قناة', 1152), ('عدوى', 1053), ('لمواجهة', 996), ('وزير', 987), ('ناجح', 966), ('عاجل', 965), ('الءجراءات', 954), ('رمضان', 922), ('الداخلية', 798), ('التعليم', 779), ('جديدة', 771), ('انتشار', 734)]"
trust,0.009290039178439985,"[('اللهم', 159), ('الكويت', 149), ('ناجح', 117), ('بالله', 84), ('الكل', 78), ('ءلا', 71), ('النجاح', 49), ('تلقاءي', 49), ('الوباء', 46), ('يارب', 44), ('العظيم', 43), ('الملك', 43), ('الفصل', 43), ('بقدم', 39), ('انهاء', 39), ('عنا', 39), ('فاينل', 38), ('استغفرالله', 38), ('التلقاءي', 37), ('الوطن', 36)]"
optimism,0.15616466817048558,"[('ناجح', 1841), ('اللهم', 1582), ('الكل', 1326), ('رمضان', 1218), ('الكويت', 1096), ('يارب', 820), ('التعليم', 807), ('النجاح', 775), ('حالة', 743), ('الصحة', 717), ('تلقاءي', 694), ('بقدم', 651), ('الفصل', 645), ('الملك', 640), ('فاينل', 626), ('وزير', 607), ('السعودية', 596), ('اضمن', 565), ('انهاء', 565), ('كلنا', 541)]"
confident,0.08743915469547667,"[('رمضان', 1135), ('اللهم', 1060), ('الكويت', 955), ('السعودية', 593), ('نمشي', 460), ('اند', 436), ('ناجح', 417), ('شكرا', 414), ('يارب', 413), ('الرياض', 359), ('الخير', 340), ('الكل', 307), ('الامارات', 304), ('نسناس', 299), ('عنا', 293), ('باث', 293), ('كريم', 287), ('الملك', 252), ('بودي', 248), ('كلوسيت', 248)]"
empathetic,0.30398907752582216,"[('رمضان', 2573), ('الكويت', 2124), ('السعودية', 2075), ('ناجح', 1739), ('قناة', 1278), ('الكل', 1261), ('للوقاية', 1211), ('الصحة', 1170), ('اللهم', 1109), ('عدوى', 1104), ('الرياض', 1083), ('نمشي', 1067), ('ونصاءح', 1008), ('جاءحة', 988), ('وزارة', 946), ('التعليم', 928), ('الملك', 874), ('كلنا', 867), ('ءلى', 789), ('الرياضية', 763)]"
surprise,0.0022408880446396773,"[('مفاجءة', 28), ('الصحة', 23), ('ءزمة', 20), ('فرنسا', 20), ('العالمية', 18), ('ظهور', 17), ('ءواخر', 17), ('السنة', 16), ('الماضية', 16), ('الكويت', 15), ('اند', 15), ('السعودية', 14), ('رمضان', 14), ('مباشر', 13), ('جديدة', 13), ('تطبيقيستضيف', 12), ('ءضخم', 12), ('عالمي', 12), ('الاطلاق', 12), ('نمشي', 12)]"
