Category,Rate,Hotwords
anger,0.743074734287388,"[('رمضان', 4516), ('السعودية', 3841), ('الصحة', 3605), ('جديدة', 2903), ('حالة', 2834), ('ءلى', 2830), ('نمشي', 2754), ('للوقاية', 2442), ('قناة', 2395), ('عدوى', 2308)]"
disgust,0.2824838898652607,"[('السعودية', 1578), ('قناة', 1255), ('رمضان', 1162), ('ترامب', 1149), ('للوقاية', 1137), ('السياسية', 1102), ('عدوى', 1047), ('الصحة', 914), ('ونصاءح', 795), ('قطر', 655)]"
fear,0.09545568666834045,"[('حالة', 2554), ('جديدة', 2142), ('ءصابة', 1543), ('الصحة', 1473), ('تسجيل', 1355), ('ءلى', 1000), ('حالات', 961), ('وفاة', 956), ('وزارة', 795), ('وفيات', 557)]"
sadness,0.2760900493765169,"[('حالة', 3504), ('جديدة', 3373), ('ءصابة', 2638), ('ءلى', 2115), ('الصحة', 1980), ('تسجيل', 1977), ('وفاة', 1786), ('حالات', 1210), ('وفيات', 1130), ('وزارة', 1095)]"
pessimism,0.0229307891873797,"[('ءلى', 169), ('الصحة', 138), ('ءزمة', 132), ('العالمية', 79), ('جاءحة', 71), ('المتحدة', 69), ('وفاة', 67), ('وباء', 63), ('جديدة', 53), ('الوفيات', 52)]"
anticipation,0.019599966524395347,"[('ءءخر', 264), ('ءخبار', 242), ('ءلى', 162), ('جديدة', 135), ('الصحة', 106), ('تسجيل', 96), ('ءصابة', 96), ('باول', 94), ('حالة', 92), ('رمضان', 70)]"
trust,0.002979328814126705,"[('اللهم', 51), ('الءنسان', 37), ('ءولا', 35), ('المواطن', 34), ('المال', 34), ('نفخر', 34), ('بوطننا', 34), ('ولذلك', 29), ('وبقيادتنا', 29), ('كتبه', 29)]"
optimism,0.12523223700728095,"[('رمضان', 4495), ('شهر', 1200), ('اللهم', 1118), ('مبارك', 1039), ('يارب', 779), ('الشهر', 720), ('كريم', 707), ('علينا', 622), ('المبارك', 542), ('عنا', 473)]"
confident,0.08352163360950707,"[('رمضان', 3602), ('شهر', 932), ('مبارك', 907), ('اللهم', 876), ('كريم', 605), ('يارب', 535), ('المبارك', 444), ('شكرا', 440), ('الشهر', 408), ('الكويت', 384)]"
empathetic,0.17414009540547326,"[('رمضان', 5671), ('نمشي', 2434), ('فوغا', 1551), ('كلوسيت', 1533), ('السعودية', 1394), ('شهر', 1241), ('مبارك', 1194), ('الهلال', 868), ('عروض', 851), ('اللهم', 798)]"
surprise,0.0,[]
