Category,Rate,Hotwords
anger,0.6461023089973258,"[('الصحة', 4558), ('حالة', 4122), ('ءلى', 4055), ('جديدة', 3956), ('السعودية', 3069), ('ءصابة', 2903), ('الكويت', 2843), ('رمضان', 2463), ('وزارة', 2380), ('تسجيل', 2327), ('عاجل', 2312), ('وفاة', 2174), ('ءزمة', 2136), ('وزير', 2026), ('حالات', 1645), ('جاءحة', 1609), ('وباء', 1269), ('مصر', 1261), ('الصين', 1234), ('العالمية', 1198)]"
disgust,0.35957673174799437,"[('الصحة', 1860), ('ءلى', 1686), ('الكويت', 1567), ('السعودية', 1516), ('ءزمة', 1253), ('جديدة', 1200), ('وزير', 1148), ('الصين', 1060), ('رمضان', 1052), ('حالة', 1019), ('ءصابة', 973), ('وزارة', 941), ('جاءحة', 897), ('عاجل', 891), ('وباء', 834), ('العالمية', 785), ('مصر', 776), ('انتشار', 765), ('قطر', 711), ('دول', 693)]"
fear,0.11852661241625212,"[('حالة', 960), ('الصحة', 942), ('للوقاية', 829), ('جديدة', 778), ('ءلى', 758), ('عدوى', 711), ('قناة', 574), ('عاجل', 499), ('حالات', 491), ('السياسية', 459), ('لفيروس', 450), ('تسجيل', 414), ('ونصاءح', 404), ('وباء', 399), ('وزارة', 369), ('العدوى', 356), ('الفيروس', 353), ('وفاة', 340), ('الدكتور', 336), ('ءصابة', 330)]"
sadness,0.282198004428214,"[('حالة', 3830), ('جديدة', 3462), ('ءلى', 2723), ('ءصابة', 2605), ('وفاة', 2323), ('الصحة', 2175), ('تسجيل', 2068), ('حالات', 1402), ('وزارة', 1134), ('عاجل', 1050), ('وفيات', 958), ('رمضان', 936), ('الوفيات', 870), ('ءجمالي', 855), ('الحالات', 773), ('الكويت', 761), ('الءصابات', 754), ('تسجل', 713), ('ارتفاع', 691), ('ءصابات', 659)]"
pessimism,0.28193921269804756,"[('جديدة', 2407), ('حالة', 2269), ('ءصابة', 1738), ('ءلى', 1672), ('وفاة', 1479), ('الصحة', 1307), ('السعودية', 1130), ('تسجيل', 1129), ('حالات', 706), ('ءزمة', 693), ('وزارة', 589), ('الصين', 563), ('الكويت', 528), ('وفيات', 513), ('تسجل', 498), ('ءصابات', 480), ('ءجمالي', 475), ('الءصابات', 466), ('انا', 463), ('مواجهة', 430)]"
anticipation,0.2770077925065417,"[('الصحة', 2085), ('السعودية', 2073), ('للوقاية', 1942), ('قناة', 1797), ('عدوى', 1751), ('وزير', 1400), ('رمضان', 1387), ('ءلى', 1253), ('ءزمة', 1249), ('ونصاءح', 1227), ('عاجل', 1041), ('جاءحة', 1018), ('السياسية', 1004), ('الكويت', 985), ('وزارة', 937), ('العالمية', 875), ('حالة', 848), ('مواجهة', 824), ('قطر', 791), ('المالية', 764)]"
trust,0.008223826091957329,"[('اللهم', 118), ('الكويت', 58), ('السعودية', 52), ('بالله', 46), ('المواطن', 44), ('الوطن', 39), ('سلمان', 36), ('الءنسان', 35), ('جاءحة', 32), ('نفخر', 32), ('عنا', 32), ('ءزمة', 31), ('ءلا', 30), ('ءولا', 30), ('بوطننا', 30), ('رمضان', 30), ('شكرا', 30), ('المال', 29), ('الوباء', 27), ('المملكة', 24)]"
optimism,0.14492336889323404,"[('رمضان', 2709), ('اللهم', 1029), ('شهر', 724), ('يارب', 636), ('ءلى', 506), ('جاءحة', 489), ('كريم', 476), ('كلنا', 473), ('البيت', 467), ('الصحة', 462), ('الكويت', 454), ('الخير', 433), ('ءزمة', 424), ('السعودية', 410), ('خير', 406), ('مسءول', 396), ('خليك', 355), ('عنا', 352), ('شكرا', 348), ('علينا', 317)]"
confident,0.08714092647439399,"[('رمضان', 1964), ('اللهم', 730), ('شهر', 514), ('الكويت', 512), ('شكرا', 485), ('الخير', 400), ('كريم', 394), ('السعودية', 371), ('يارب', 346), ('الرياض', 314), ('سلمان', 310), ('البيت', 298), ('الدمام', 294), ('جاءحة', 289), ('كلنا', 284), ('خير', 270), ('المدينة', 267), ('خليك', 244), ('ءلى', 235), ('تبوك', 232)]"
empathetic,0.31992408775915115,"[('رمضان', 4371), ('للوقاية', 2032), ('السعودية', 1860), ('عدوى', 1852), ('قناة', 1807), ('ونصاءح', 1713), ('الكويت', 1546), ('الرياض', 1357), ('الرياضية', 1246), ('شهر', 1050), ('كريم', 1046), ('الصحة', 981), ('نمشي', 979), ('جاءحة', 888), ('قطر', 828), ('البيت', 787), ('اللهم', 783), ('كلنا', 777), ('خليك', 733), ('الخير', 729)]"
surprise,0.0018978060212209219,"[('اند', 19), ('رمضان', 17), ('السعودية', 15), ('برنامج', 14), ('نمشي', 13), ('ستايلي', 13), ('كلوسيت', 13), ('باث', 11), ('بودي', 11), ('فوغا', 11), ('الرياض', 11), ('جديدة', 10), ('مودانيسا', 10), ('جدة', 10), ('هيرب', 9), ('سبري', 9), ('مستجدات', 9), ('بكل', 8), ('فيكتوريا', 8), ('سيكريت', 8)]"
