Category,Rate,Hotwords
anger,0.6431558247818815,"[('الصحة', 5801), ('ءلى', 5393), ('حالة', 5238), ('جديدة', 5085), ('ءصابة', 3755), ('وزارة', 3213), ('وفاة', 3088), ('تسجيل', 3018), ('عاجل', 2910), ('الكويت', 2705), ('السعودية', 2614), ('حالات', 2259), ('ءزمة', 2199), ('وباء', 2160), ('الصين', 1963), ('كوفيد', 1805), ('العالمية', 1803), ('مصر', 1787), ('انتشار', 1659), ('جاءحة', 1534)]"
disgust,0.3755481216943176,"[('الصحة', 2372), ('ءلى', 2342), ('الصين', 1657), ('وباء', 1618), ('جديدة', 1526), ('ءزمة', 1421), ('حالة', 1366), ('السعودية', 1364), ('الكويت', 1348), ('وزارة', 1200), ('العالمية', 1194), ('انتشار', 1193), ('ءصابة', 1150), ('مصر', 1116), ('عاجل', 1096), ('الدول', 1008), ('كوفيد', 944), ('تفشي', 875), ('جاءحة', 863), ('وزير', 863)]"
fear,0.1362054156683694,"[('الصحة', 1525), ('حالة', 1316), ('ءلى', 1239), ('للوقاية', 1009), ('جديدة', 935), ('عاجل', 798), ('حالات', 756), ('عدوى', 756), ('وباء', 707), ('العالمية', 671), ('قناة', 628), ('تسجيل', 578), ('الفيروس', 577), ('الوباء', 567), ('لفيروس', 535), ('وفاة', 522), ('انتشار', 519), ('السياسية', 482), ('وزارة', 478), ('ءصابة', 466)]"
sadness,0.29639256814791376,"[('حالة', 4925), ('جديدة', 4623), ('ءلى', 3522), ('ءصابة', 3383), ('وفاة', 3274), ('الصحة', 2836), ('تسجيل', 2776), ('حالات', 1998), ('وزارة', 1635), ('عاجل', 1523), ('الوفيات', 1447), ('وفيات', 1317), ('الءصابات', 1095), ('ءجمالي', 1043), ('الحالات', 1013), ('تعلن', 990), ('ءصابات', 910), ('ارتفاع', 897), ('تسجل', 890), ('الكويت', 768)]"
pessimism,0.2858369874779621,"[('حالة', 3227), ('جديدة', 3181), ('ءصابة', 2319), ('ءلى', 2163), ('وفاة', 2067), ('الصحة', 1670), ('تسجيل', 1566), ('حالات', 1152), ('الصين', 950), ('وزارة', 821), ('وباء', 806), ('ءزمة', 782), ('الوفيات', 715), ('الءصابات', 683), ('السعودية', 678), ('ءصابات', 657), ('وفيات', 644), ('مصر', 631), ('ءجمالي', 622), ('تسجل', 614)]"
anticipation,0.24672257131232767,"[('الصحة', 2449), ('ءلى', 1726), ('للوقاية', 1657), ('عدوى', 1385), ('قناة', 1376), ('العالمية', 1279), ('وزارة', 1252), ('ءزمة', 1187), ('السعودية', 1158), ('عاجل', 1126), ('انتشار', 1107), ('الكويت', 1076), ('الصين', 994), ('جاءحة', 936), ('ونصاءح', 900), ('حالة', 896), ('لمواجهة', 853), ('السياسية', 842), ('وزير', 782), ('وباء', 749)]"
trust,0.011516206319786629,"[('اللهم', 211), ('ءزمة', 103), ('المملكة', 99), ('ءثبتت', 88), ('سعود', 80), ('العظيم', 78), ('العقول', 76), ('التقنية', 75), ('الكبيرة', 75), ('المغرب', 74), ('وقايه', 74), ('المصيبيح', 74), ('لديها', 74), ('ءرضية', 74), ('قوية', 74), ('الراشدة', 74), ('والخدمات', 74), ('والءدارية', 74), ('السعودية', 72), ('شكرا', 67)]"
optimism,0.1513606979792957,"[('اللهم', 1869), ('يارب', 954), ('رمضان', 832), ('وقايه', 754), ('البيت', 718), ('الصحة', 708), ('كلنا', 704), ('خليك', 686), ('عنا', 675), ('ءلى', 611), ('مسءول', 577), ('ءزمة', 547), ('الوباء', 542), ('الخير', 519), ('السعودية', 509), ('الحمد', 471), ('خير', 466), ('ءلا', 460), ('بالبيت', 435), ('شكرا', 429)]"
confident,0.08750734596085168,"[('اللهم', 1268), ('رمضان', 638), ('شكرا', 579), ('السعودية', 549), ('الخير', 531), ('الكويت', 509), ('خليك', 508), ('يارب', 503), ('البيت', 481), ('وقايه', 474), ('الدمام', 425), ('عنا', 384), ('كلنا', 383), ('بالبيت', 341), ('الرياض', 331), ('الصحة', 325), ('زمن', 310), ('المغرب', 307), ('عمان', 305), ('مكة', 303)]"
empathetic,0.30213371909045705,"[('للوقاية', 2044), ('السعودية', 1957), ('عدوى', 1792), ('قناة', 1778), ('ونصاءح', 1624), ('الكويت', 1537), ('الصحة', 1413), ('رمضان', 1401), ('اللهم', 1324), ('خليك', 1272), ('الرياض', 1197), ('الرياضية', 1187), ('البيت', 1182), ('كلنا', 1066), ('ءزمة', 918), ('وزارة', 909), ('بالبيت', 885), ('مسءول', 865), ('ءلى', 795), ('شكرا', 774)]"
surprise,0.0017291261697029972,"[('السعودية', 12), ('نمشي', 11), ('نسناس', 11), ('ستايلي', 11), ('الكويت', 10), ('فيكتوريا', 10), ('مفاجءة', 9), ('الرياض', 9), ('ماكس', 9), ('عاجل', 8), ('جديدة', 8), ('فوغا', 8), ('كلوسيت', 8), ('زافول', 8), ('ستريت', 8), ('سيكريت', 8), ('رمضان', 8), ('الءءن', 8), ('الصين', 8), ('كوفيد', 8)]"
