Category,Rate,Hotwords
anger,0.6472107798645536,"[('حالة', 4265), ('جديدة', 4035), ('الصحة', 3881), ('ءلى', 3300), ('ءصابة', 3151), ('السعودية', 2284), ('وزارة', 2269), ('تسجيل', 2237), ('الكويت', 1904), ('عاجل', 1876), ('وفاة', 1869), ('حالات', 1581), ('ءزمة', 1322), ('رمضان', 1306), ('الصين', 1221), ('ناجح', 1184), ('جاءحة', 1169), ('مصر', 1154), ('وفيات', 1084), ('كوفيد', 1055)]"
disgust,0.3626684353836487,"[('ءلى', 1335), ('جديدة', 1286), ('الصحة', 1258), ('السعودية', 1194), ('الكويت', 1155), ('ءصابة', 1076), ('الصين', 1074), ('حالة', 993), ('وزارة', 794), ('ءزمة', 784), ('مصر', 748), ('انتشار', 714), ('وباء', 659), ('رمضان', 607), ('جاءحة', 603), ('عاجل', 599), ('كوفيد', 585), ('تسجيل', 571), ('المتحدة', 567), ('وفاة', 563)]"
fear,0.13687774907491448,"[('حالة', 1127), ('الصحة', 936), ('جديدة', 796), ('ءلى', 735), ('للوقاية', 548), ('عاجل', 516), ('حالات', 510), ('عدوى', 462), ('وزارة', 417), ('ءصابة', 397), ('وباء', 392), ('قناة', 379), ('تسجيل', 378), ('السعودية', 326), ('لفيروس', 325), ('الوباء', 322), ('وفاة', 311), ('السياسية', 305), ('الفيروس', 290), ('ءكثر', 274)]"
sadness,0.2959924596802346,"[('حالة', 4139), ('جديدة', 3614), ('ءصابة', 2820), ('الصحة', 2324), ('ءلى', 2191), ('تسجيل', 2025), ('وفاة', 2007), ('حالات', 1392), ('وزارة', 1294), ('وفيات', 1074), ('عاجل', 1035), ('ءجمالي', 979), ('الحالات', 898), ('الوفيات', 821), ('الءصابات', 812), ('تعلن', 705), ('ءصابات', 660), ('تسجل', 639), ('ناجح', 615), ('السعودية', 603)]"
pessimism,0.3045975005236333,"[('جديدة', 2581), ('حالة', 2552), ('ءصابة', 1871), ('ءلى', 1455), ('وفاة', 1296), ('الصحة', 1131), ('تسجيل', 1128), ('السعودية', 941), ('حالات', 802), ('ناجح', 673), ('وزارة', 670), ('الصين', 624), ('ءجمالي', 540), ('الكل', 529), ('ءزمة', 521), ('الءصابات', 510), ('ءصابات', 504), ('وفيات', 498), ('الحالات', 486), ('مصر', 469)]"
anticipation,0.26117084409690705,"[('السعودية', 1423), ('الصحة', 1342), ('للوقاية', 1288), ('قناة', 1182), ('عدوى', 1159), ('ءلى', 987), ('حالة', 982), ('رمضان', 836), ('ونصاءح', 808), ('وزارة', 781), ('جاءحة', 762), ('جديدة', 744), ('الكويت', 714), ('ءزمة', 700), ('السياسية', 658), ('انتشار', 618), ('عاجل', 605), ('قطر', 577), ('ناجح', 556), ('مواجهة', 525)]"
trust,0.007732318648327865,"[('اللهم', 86), ('بالله', 43), ('العظيم', 39), ('ءلا', 33), ('ءولا', 32), ('نفخر', 32), ('المواطن', 30), ('الءنسان', 30), ('المال', 30), ('الوطن', 30), ('خير', 30), ('شكرا', 30), ('بوطننا', 29), ('السعودية', 29), ('الكويت', 28), ('جاءحة', 27), ('ءلى', 25), ('كلنا', 25), ('يارب', 25), ('سلطان', 22)]"
optimism,0.14429588773301683,"[('رمضان', 1563), ('ناجح', 1296), ('الكل', 994), ('اللهم', 899), ('السعودية', 585), ('يارب', 516), ('كلنا', 505), ('الفصل', 465), ('مسءول', 461), ('الخير', 437), ('تلقاءي', 407), ('الكويت', 382), ('الصحة', 375), ('جاءحة', 372), ('ءلى', 366), ('انهاء', 341), ('شهر', 334), ('خير', 308), ('الحمد', 308), ('حالة', 301)]"
confident,0.08142498080011171,"[('رمضان', 1349), ('السعودية', 615), ('اللهم', 600), ('نمشي', 455), ('الخير', 385), ('شكرا', 361), ('اند', 352), ('الرياض', 339), ('الكويت', 310), ('كريم', 291), ('يارب', 285), ('كلنا', 281), ('مسءول', 259), ('جدة', 252), ('نسناس', 250), ('فوغا', 248), ('شهر', 244), ('كلوسيت', 238), ('الامارات', 231), ('خير', 205)]"
empathetic,0.3060287649235495,"[('رمضان', 2872), ('السعودية', 1826), ('ناجح', 1447), ('للوقاية', 1346), ('قناة', 1247), ('عدوى', 1232), ('ونصاءح', 1145), ('نمشي', 1135), ('الكل', 1103), ('الكويت', 1016), ('الرياض', 981), ('الصحة', 907), ('الرياضية', 844), ('كلنا', 751), ('جاءحة', 692), ('اللهم', 680), ('اند', 651), ('نسناس', 649), ('مسءول', 622), ('قطر', 601)]"
surprise,0.0025658032535083434,"[('اند', 38), ('نمشي', 34), ('السعودية', 34), ('رمضان', 31), ('كلوسيت', 31), ('مودانيسا', 28), ('نسناس', 28), ('رامز', 27), ('فوغا', 27), ('جدة', 27), ('باث', 26), ('بودي', 26), ('هيرب', 26), ('سبري', 26), ('الرياض', 25), ('ستريت', 19), ('ستايلي', 18), ('الهلال', 18), ('رسمي', 17), ('مجنون', 16)]"
