Category,Rate,Hotwords
anger,0.6134923647405763,"[('جديدة', 4399), ('الصحة', 4160), ('حالة', 4040), ('ءصابة', 3723), ('ءلى', 3513), ('السعودية', 3387), ('وزير', 3071), ('تسجيل', 2788), ('وزارة', 2636), ('وفاة', 2182), ('عاجل', 2169), ('حالات', 2084), ('المالية', 1881), ('وباء', 1790), ('ناجح', 1788), ('ءزمة', 1711), ('الكويت', 1692), ('جاءحة', 1661), ('الكل', 1443), ('الحظر', 1319)]"
disgust,0.3404624952553359,"[('وزير', 1848), ('السعودية', 1799), ('ءلى', 1462), ('الصحة', 1423), ('ءصابة', 1355), ('جديدة', 1298), ('وباء', 1233), ('المالية', 1109), ('ءزمة', 1044), ('حالة', 979), ('الكويت', 936), ('وزارة', 904), ('الصين', 896), ('جاءحة', 855), ('عاجل', 782), ('تسجيل', 713), ('قطر', 704), ('انتشار', 687), ('العرب', 686), ('الحظر', 678)]"
fear,0.1322082396566323,"[('حالة', 1083), ('فوايد', 959), ('جديدة', 935), ('الصحة', 886), ('ءلى', 809), ('للوقاية', 741), ('حالات', 678), ('تسجيل', 589), ('عاجل', 552), ('ءصابة', 538), ('وزارة', 528), ('عدوى', 508), ('السعودية', 505), ('قناة', 466), ('وباء', 418), ('الءمنية', 387), ('السياسية', 383), ('وفاة', 363), ('وفيات', 339), ('الوباء', 325)]"
sadness,0.28300096353178195,"[('جديدة', 4187), ('حالة', 3835), ('ءصابة', 3219), ('تسجيل', 2544), ('ءلى', 2511), ('الصحة', 2472), ('وفاة', 2367), ('حالات', 1957), ('وزارة', 1433), ('وفيات', 1148), ('عاجل', 1121), ('ءجمالي', 1071), ('الحالات', 967), ('الوفيات', 899), ('تسجل', 845), ('تعلن', 807), ('السعودية', 704), ('الءصابات', 684), ('ءصابات', 683), ('ارتفاع', 623)]"
pessimism,0.277467955268767,"[('جديدة', 2886), ('حالة', 2379), ('ءصابة', 2241), ('ءلى', 1548), ('وفاة', 1530), ('تسجيل', 1364), ('السعودية', 1334), ('الصحة', 1306), ('حالات', 1140), ('وزير', 838), ('وباء', 788), ('وزارة', 688), ('ءزمة', 667), ('تسجل', 652), ('ءجمالي', 650), ('وفيات', 649), ('ءصابات', 547), ('الصين', 512), ('المالية', 512), ('الوفيات', 481)]"
anticipation,0.2565184384945546,"[('ناجح', 2801), ('السعودية', 2363), ('الكل', 2003), ('وزير', 1748), ('للوقاية', 1578), ('الصحة', 1551), ('قناة', 1524), ('عدوى', 1345), ('المالية', 1298), ('وزارة', 1121), ('جاءحة', 1093), ('النجاح', 1086), ('بقدم', 1003), ('الفصل', 1003), ('ءلى', 995), ('حالة', 975), ('ونصاءح', 973), ('فاينل', 909), ('انهاء', 883), ('تلقاءي', 882)]"
trust,0.01353324184647727,"[('ناجح', 751), ('الكل', 520), ('النجاح', 326), ('بقدم', 309), ('الفصل', 265), ('فاينل', 259), ('اضمن', 259), ('انهاء', 253), ('تلقاءي', 252), ('الملك', 191), ('جلالة', 173), ('التلقاءي', 160), ('نناشد', 148), ('بالنجاح', 148), ('اللهم', 131), ('للجامعات', 128), ('بالله', 70), ('ءلا', 65), ('جاءحة', 56), ('الامارات', 54)]"
optimism,0.1812315688049286,"[('ناجح', 7799), ('الكل', 5615), ('النجاح', 3059), ('بقدم', 2921), ('الفصل', 2765), ('انهاء', 2509), ('فاينل', 2504), ('تلقاءي', 2412), ('اضمن', 2252), ('رمضان', 1354), ('اللهم', 1308), ('الملك', 1173), ('جلالة', 904), ('التلقاءي', 716), ('يارب', 708), ('نناشد', 682), ('بالنجاح', 672), ('ءضمن', 670), ('علاج', 642), ('السعودية', 585)]"
confident,0.09365236941224561,"[('ناجح', 2294), ('الكل', 1663), ('رمضان', 1129), ('اللهم', 903), ('النجاح', 898), ('بقدم', 868), ('الفصل', 783), ('فاينل', 736), ('تلقاءي', 725), ('انهاء', 717), ('اضمن', 701), ('السعودية', 688), ('الملك', 673), ('الامارات', 549), ('جلالة', 511), ('الرياض', 441), ('الخير', 431), ('شكرا', 417), ('يارب', 399), ('الدمام', 397)]"
empathetic,0.3314257350579579,"[('ناجح', 7773), ('الكل', 5602), ('النجاح', 3013), ('بقدم', 2873), ('الفصل', 2772), ('رمضان', 2545), ('انهاء', 2510), ('فاينل', 2474), ('تلقاءي', 2413), ('اضمن', 2196), ('السعودية', 2149), ('قناة', 1639), ('للوقاية', 1555), ('عدوى', 1443), ('الملك', 1381), ('ونصاءح', 1356), ('علاج', 1193), ('الامارات', 1151), ('الصحة', 1109), ('اللهم', 1048)]"
surprise,0.0019124645975064965,"[('رمضان', 22), ('اند', 22), ('نمشي', 18), ('السعودية', 18), ('باث', 17), ('بودي', 17), ('نسناس', 17), ('الرياض', 17), ('الهلال', 16), ('سبري', 14), ('مودانيسا', 13), ('هيرب', 13), ('فوغا', 12), ('كلوسيت', 12), ('جدة', 12), ('ستايلي', 11), ('رامز', 11), ('جديدة', 10), ('مبارك', 10), ('مفاجءة', 10)]"
