Category,Rate,Hotwords
anger,0.6093472687832775,"[('الصحة', 2551), ('ءلى', 2086), ('جديدة', 1765), ('ءصابة', 1760), ('حالة', 1752), ('وزارة', 1438), ('عاجل', 1424), ('الكويت', 1178), ('ءزمة', 1099), ('جاءحة', 1072), ('رمضان', 1060), ('الحظر', 1055), ('السعودية', 1029), ('وفاة', 1016), ('مصر', 975), ('كوفيد', 947), ('انا', 935), ('العيد', 930), ('تسجيل', 926), ('لبنان', 858)]"
disgust,0.21467883329449094,"[('حالة', 1168), ('الصحة', 1004), ('جديدة', 934), ('ءلى', 871), ('ءصابة', 677), ('وزارة', 593), ('السعودية', 576), ('حالات', 534), ('وفاة', 519), ('الصين', 516), ('الكويت', 510), ('ءجمالي', 443), ('الحالات', 438), ('مصر', 390), ('وباء', 389), ('ءزمة', 362), ('جاءحة', 356), ('الشعب', 355), ('اليمن', 351), ('تسجيل', 337)]"
fear,0.12532941324106775,"[('حالة', 1500), ('جديدة', 1198), ('الصحة', 994), ('حالات', 856), ('ءلى', 741), ('ءصابة', 736), ('وفاة', 728), ('وزارة', 562), ('تسجيل', 552), ('ءجمالي', 520), ('الحالات', 498), ('الوفيات', 403), ('وفيات', 334), ('وباء', 308), ('الءصابات', 302), ('عاجل', 295), ('الفيروس', 293), ('الوباء', 291), ('انتشار', 269), ('الءصابة', 243)]"
sadness,0.31550169412523976,"[('حالة', 3185), ('جديدة', 2942), ('ءصابة', 2561), ('الصحة', 1993), ('ءلى', 1947), ('وفاة', 1899), ('تسجيل', 1561), ('حالات', 1521), ('وزارة', 1141), ('ءجمالي', 1010), ('عاجل', 873), ('الحالات', 793), ('وفيات', 769), ('الوفيات', 716), ('الءصابات', 643), ('تسجل', 604), ('انا', 551), ('العيد', 549), ('ءصابات', 548), ('ليرتفع', 534)]"
pessimism,0.3324070920205805,"[('جديدة', 2305), ('حالة', 2149), ('ءصابة', 1995), ('الصحة', 1596), ('ءلى', 1471), ('وفاة', 1120), ('تسجيل', 1095), ('لبنان', 794), ('وزارة', 770), ('حالات', 761), ('ءزمة', 701), ('مصر', 697), ('جاءحة', 632), ('الءصابات', 578), ('تسجل', 569), ('الكويت', 554), ('كوفيد', 536), ('السعودية', 533), ('لمواجهة', 532), ('وزير', 510)]"
anticipation,0.3464262024703752,"[('حالة', 3072), ('الصحة', 2368), ('جديدة', 2140), ('حالات', 1651), ('ءصابة', 1548), ('ءلى', 1541), ('وزارة', 1429), ('السعودية', 1172), ('تسجيل', 1158), ('الكويت', 952), ('الحالات', 925), ('عيد', 886), ('الحظر', 851), ('ءجمالي', 842), ('رمضان', 842), ('وفاة', 836), ('العيد', 828), ('عاجل', 795), ('الفطر', 783), ('الرياض', 752)]"
trust,0.016421362112547282,"[('الدمام', 159), ('الرياض', 150), ('تبوك', 146), ('الخبر', 144), ('المدينة', 143), ('مشيط', 139), ('الجبيل', 138), ('سكاكا', 138), ('سلمان', 128), ('الكويت', 128), ('الزلفي', 128), ('حفر', 122), ('الباطن', 122), ('اللهم', 120), ('بريدة', 120), ('الخرج', 120), ('عرعر', 110), ('عمان', 102), ('جازان', 102), ('الطاءف', 102)]"
optimism,0.11699324142629211,"[('اللهم', 1002), ('العيد', 832), ('رمضان', 796), ('عيد', 687), ('الفطر', 526), ('حالة', 499), ('يارب', 462), ('الصحة', 460), ('كلنا', 452), ('الرياض', 438), ('مسءول', 437), ('السعودية', 385), ('الدمام', 360), ('عنا', 351), ('ليلة', 340), ('البيت', 331), ('مبادرة', 314), ('الخير', 303), ('ءلى', 283), ('الكويت', 282)]"
confident,0.08223230132123842,"[('العيد', 773), ('اللهم', 739), ('عيد', 635), ('مبادرة', 573), ('رمضان', 544), ('الفطر', 396), ('الدمام', 384), ('الرياض', 364), ('يارب', 362), ('الخير', 275), ('الدم', 266), ('تبوك', 264), ('المدينة', 263), ('شكرا', 260), ('ليلة', 255), ('عنا', 254), ('السعودية', 253), ('الكويت', 242), ('مكة', 234), ('الخبر', 226)]"
empathetic,0.1593194815438949,"[('العيد', 1239), ('عيد', 1079), ('رمضان', 985), ('السعودية', 792), ('الفطر', 788), ('الرياض', 740), ('الدمام', 571), ('مبادرة', 566), ('الكويت', 452), ('توصيل', 437), ('كلنا', 431), ('اللهم', 425), ('شكرا', 423), ('البيت', 415), ('جدة', 409), ('مكة', 375), ('مسءول', 375), ('الصحة', 374), ('الخبر', 360), ('المدينة', 359)]"
surprise,0.02968752801133002,"[('جديدة', 343), ('حالة', 326), ('ءصابة', 228), ('الصحة', 215), ('وفاة', 152), ('وزارة', 146), ('عاجل', 132), ('تسجيل', 128), ('السعودية', 126), ('رمضان', 92), ('تسجل', 65), ('انا', 62), ('تعلن', 59), ('العيد', 58), ('شفاء', 48), ('البيت', 47), ('حالات', 44), ('عيد', 44), ('جاءحة', 40), ('الفطر', 40)]"
