Entity,Code,Date,TotalTestsPerK
Pakistan,PAK,06-Apr-20,0.177
Pakistan,PAK,07-Apr-20,0.191
Pakistan,PAK,08-Apr-20,0.203
Pakistan,PAK,09-Apr-20,0.248
Pakistan,PAK,10-Apr-20,0.262
Pakistan,PAK,11-Apr-20,0.28
Pakistan,PAK,12-Apr-20,0.295
Pakistan,PAK,13-Apr-20,0.317
Pakistan,PAK,14-Apr-20,0.332
Pakistan,PAK,15-Apr-20,0.358
Pakistan,PAK,16-Apr-20,0.383
Pakistan,PAK,17-Apr-20,0.419
Pakistan,PAK,18-Apr-20,0.446
Pakistan,PAK,19-Apr-20,0.472
Pakistan,PAK,21-Apr-20,0.506
Pakistan,PAK,22-Apr-20,0.534
Pakistan,PAK,23-Apr-20,0.564
Pakistan,PAK,24-Apr-20,0.595
Pakistan,PAK,25-Apr-20,0.625
Pakistan,PAK,26-Apr-20,0.654
Pakistan,PAK,27-Apr-20,0.682
Pakistan,PAK,28-Apr-20,0.712
Pakistan,PAK,29-Apr-20,0.751
Pakistan,PAK,30-Apr-20,0.788
Pakistan,PAK,01-May-20,0.825
Pakistan,PAK,02-May-20,0.878
Pakistan,PAK,03-May-20,0.919
Pakistan,PAK,04-May-20,0.962
Pakistan,PAK,05-May-20,1.007
Pakistan,PAK,06-May-20,1.053
Panama,PAN,09-Mar-20,0.024
Panama,PAN,10-Mar-20,0.034
Panama,PAN,11-Mar-20,0.045
Panama,PAN,12-Mar-20,0.093
Panama,PAN,13-Mar-20,0.15
Panama,PAN,14-Mar-20,0.199
Panama,PAN,15-Mar-20,0.226
Panama,PAN,16-Mar-20,0.249
Panama,PAN,17-Mar-20,0.289
Panama,PAN,18-Mar-20,0.337
Panama,PAN,19-Mar-20,0.41
Panama,PAN,20-Mar-20,0.503
Panama,PAN,21-Mar-20,0.573
Panama,PAN,22-Mar-20,0.589
Panama,PAN,23-Mar-20,0.62
Panama,PAN,24-Mar-20,0.726
Panama,PAN,25-Mar-20,0.855
Panama,PAN,26-Mar-20,0.996
Panama,PAN,27-Mar-20,1.081
Panama,PAN,28-Mar-20,1.206
Panama,PAN,29-Mar-20,1.298
Panama,PAN,30-Mar-20,1.396
Panama,PAN,31-Mar-20,1.48
Panama,PAN,01-Apr-20,1.57
Panama,PAN,02-Apr-20,1.711
Panama,PAN,03-Apr-20,1.886
Panama,PAN,04-Apr-20,2.016
Panama,PAN,05-Apr-20,2.119
Panama,PAN,06-Apr-20,2.238
Panama,PAN,07-Apr-20,2.346
Panama,PAN,08-Apr-20,2.6
Panama,PAN,09-Apr-20,2.787
Panama,PAN,10-Apr-20,3.163
Panama,PAN,11-Apr-20,3.381
Panama,PAN,12-Apr-20,3.511
Panama,PAN,13-Apr-20,3.608
Panama,PAN,14-Apr-20,3.72
Panama,PAN,15-Apr-20,3.906
Panama,PAN,16-Apr-20,4.137
Panama,PAN,17-Apr-20,4.301
Panama,PAN,18-Apr-20,4.425
Panama,PAN,19-Apr-20,4.667
Panama,PAN,20-Apr-20,4.866
Panama,PAN,21-Apr-20,5.076
Panama,PAN,22-Apr-20,5.261
Panama,PAN,23-Apr-20,5.454
Panama,PAN,24-Apr-20,5.633
Panama,PAN,25-Apr-20,5.887
Panama,PAN,26-Apr-20,6.175
Panama,PAN,27-Apr-20,6.451
Panama,PAN,28-Apr-20,6.674
Panama,PAN,29-Apr-20,6.915
Panama,PAN,30-Apr-20,7.126
Panama,PAN,01-May-20,7.392
Panama,PAN,02-May-20,7.73
Panama,PAN,03-May-20,7.986
Panama,PAN,04-May-20,8.241
Panama,PAN,05-May-20,8.455
Paraguay,PRY,10-Mar-20,0.001
Paraguay,PRY,11-Mar-20,0.002
Paraguay,PRY,12-Mar-20,0.003
Paraguay,PRY,13-Mar-20,0.005
Paraguay,PRY,15-Mar-20,0.01
Paraguay,PRY,16-Mar-20,0.014
Paraguay,PRY,17-Mar-20,0.018
Paraguay,PRY,18-Mar-20,0.021
Paraguay,PRY,19-Mar-20,0.025
Paraguay,PRY,20-Mar-20,0.032
Paraguay,PRY,21-Mar-20,0.041
Paraguay,PRY,22-Mar-20,0.046
Paraguay,PRY,23-Mar-20,0.059
Paraguay,PRY,24-Mar-20,0.072
Paraguay,PRY,25-Mar-20,0.079
Paraguay,PRY,26-Mar-20,0.09
Paraguay,PRY,27-Mar-20,0.104
Paraguay,PRY,28-Mar-20,0.112
Paraguay,PRY,29-Mar-20,0.127
Paraguay,PRY,30-Mar-20,0.136
Paraguay,PRY,31-Mar-20,0.149
Paraguay,PRY,01-Apr-20,0.162
Paraguay,PRY,02-Apr-20,0.179
Paraguay,PRY,03-Apr-20,0.202
Paraguay,PRY,04-Apr-20,0.229
Paraguay,PRY,05-Apr-20,0.257
Paraguay,PRY,06-Apr-20,0.279
Paraguay,PRY,07-Apr-20,0.309
Paraguay,PRY,08-Apr-20,0.343
Paraguay,PRY,09-Apr-20,0.374
Paraguay,PRY,10-Apr-20,0.405
Paraguay,PRY,11-Apr-20,0.437
Paraguay,PRY,12-Apr-20,0.474
Paraguay,PRY,13-Apr-20,0.509
Paraguay,PRY,14-Apr-20,0.543
Paraguay,PRY,15-Apr-20,0.596
Paraguay,PRY,16-Apr-20,0.645
Paraguay,PRY,17-Apr-20,0.692
Paraguay,PRY,18-Apr-20,0.735
Paraguay,PRY,19-Apr-20,0.769
Paraguay,PRY,20-Apr-20,0.822
Paraguay,PRY,21-Apr-20,0.88
Paraguay,PRY,22-Apr-20,0.923
Paraguay,PRY,23-Apr-20,0.968
Paraguay,PRY,24-Apr-20,1.024
Paraguay,PRY,25-Apr-20,1.068
Paraguay,PRY,26-Apr-20,1.109
Paraguay,PRY,27-Apr-20,1.182
Paraguay,PRY,28-Apr-20,1.244
Paraguay,PRY,29-Apr-20,1.323
Paraguay,PRY,30-Apr-20,1.386
Paraguay,PRY,01-May-20,1.448
Paraguay,PRY,02-May-20,1.507
Paraguay,PRY,03-May-20,1.555
Paraguay,PRY,04-May-20,1.604
Paraguay,PRY,05-May-20,1.668
Peru,PER,04-Mar-20,0.003
Peru,PER,06-Mar-20,0.005
Peru,PER,07-Mar-20,0.007
Peru,PER,08-Mar-20,0.008
Peru,PER,09-Mar-20,0.01
Peru,PER,10-Mar-20,0.01
Peru,PER,11-Mar-20,0.02
Peru,PER,14-Mar-20,0.037
Peru,PER,15-Mar-20,0.055
Peru,PER,16-Mar-20,0.07
Peru,PER,17-Mar-20,0.085
Peru,PER,18-Mar-20,0.093
Peru,PER,19-Mar-20,0.116
Peru,PER,20-Mar-20,0.13
Peru,PER,21-Mar-20,0.157
Peru,PER,22-Mar-20,0.188
Peru,PER,23-Mar-20,0.213
Peru,PER,24-Mar-20,0.227
Peru,PER,25-Mar-20,0.244
Peru,PER,26-Mar-20,0.28
Peru,PER,27-Mar-20,0.305
Peru,PER,28-Mar-20,0.33
Peru,PER,29-Mar-20,0.384
Peru,PER,30-Mar-20,0.408
Peru,PER,31-Mar-20,0.439
Peru,PER,01-Apr-20,0.473
Peru,PER,02-Apr-20,0.501
Peru,PER,03-Apr-20,0.526
Peru,PER,04-Apr-20,0.541
Peru,PER,05-Apr-20,0.589
Peru,PER,06-Apr-20,0.619
Peru,PER,07-Apr-20,0.654
Peru,PER,08-Apr-20,1.201
Peru,PER,09-Apr-20,1.47
Peru,PER,10-Apr-20,1.719
Peru,PER,11-Apr-20,1.993
Peru,PER,12-Apr-20,2.32
Peru,PER,13-Apr-20,2.642
Peru,PER,14-Apr-20,3.1
Peru,PER,15-Apr-20,3.318
Peru,PER,16-Apr-20,3.684
Peru,PER,18-Apr-20,4.122
Peru,PER,19-Apr-20,4.36
Peru,PER,20-Apr-20,4.489
Peru,PER,21-Apr-20,4.723
Peru,PER,22-Apr-20,5.168
Peru,PER,23-Apr-20,5.618
Peru,PER,24-Apr-20,6.016
Peru,PER,25-Apr-20,6.618
Peru,PER,26-Apr-20,7.059
Peru,PER,28-Apr-20,7.266
Peru,PER,29-Apr-20,8.116
Peru,PER,30-Apr-20,9.652
Peru,PER,01-May-20,10.388
Peru,PER,03-May-20,11.376
Peru,PER,04-May-20,11.692
Peru,PER,05-May-20,12.331
Philippines,PHL,11-Apr-20,0.308
Philippines,PHL,13-Apr-20,0.347
Philippines,PHL,14-Apr-20,0.364
Philippines,PHL,15-Apr-20,0.385
Philippines,PHL,17-Apr-20,0.452
Philippines,PHL,18-Apr-20,0.482
Philippines,PHL,21-Apr-20,0.556
Philippines,PHL,22-Apr-20,0.588
Philippines,PHL,23-Apr-20,0.626
Philippines,PHL,24-Apr-20,0.663
Philippines,PHL,25-Apr-20,0.693
Philippines,PHL,28-Apr-20,0.811
Philippines,PHL,29-Apr-20,0.852
Philippines,PHL,30-Apr-20,0.888
Philippines,PHL,01-May-20,0.944
Philippines,PHL,03-May-20,1.034
Philippines,PHL,04-May-20,1.091
Poland,POL,03-Mar-20,0.015
Poland,POL,04-Mar-20,0.015
Poland,POL,05-Mar-20,0.018
Poland,POL,06-Mar-20,0.023
Poland,POL,08-Mar-20,0.03
Poland,POL,09-Mar-20,0.037
Poland,POL,10-Mar-20,0.043
Poland,POL,11-Mar-20,0.053
Poland,POL,12-Mar-20,0.059
Poland,POL,13-Mar-20,0.076
Poland,POL,14-Mar-20,0.117
Poland,POL,15-Mar-20,0.145
Poland,POL,17-Mar-20,0.209
Poland,POL,18-Mar-20,0.251
Poland,POL,19-Mar-20,0.296
Poland,POL,20-Mar-20,0.345
Poland,POL,21-Mar-20,0.399
Poland,POL,22-Mar-20,0.465
Poland,POL,23-Mar-20,0.532
Poland,POL,24-Mar-20,0.605
Poland,POL,25-Mar-20,0.693
Poland,POL,26-Mar-20,0.781
Poland,POL,27-Mar-20,0.9
Poland,POL,28-Mar-20,1.022
Poland,POL,29-Mar-20,1.13
Poland,POL,30-Mar-20,1.231
Poland,POL,31-Mar-20,1.359
Poland,POL,01-Apr-20,1.474
Poland,POL,02-Apr-20,1.616
Poland,POL,03-Apr-20,1.769
Poland,POL,04-Apr-20,1.926
Poland,POL,05-Apr-20,2.134
Poland,POL,06-Apr-20,2.258
Poland,POL,07-Apr-20,2.437
Poland,POL,08-Apr-20,2.623
Poland,POL,09-Apr-20,2.843
Poland,POL,10-Apr-20,3.126
Poland,POL,11-Apr-20,3.423
Poland,POL,12-Apr-20,3.646
Poland,POL,13-Apr-20,3.795
Poland,POL,14-Apr-20,3.919
Poland,POL,15-Apr-20,4.135
Poland,POL,16-Apr-20,4.467
Poland,POL,17-Apr-20,4.747
Poland,POL,18-Apr-20,5.098
Poland,POL,19-Apr-20,5.397
Poland,POL,20-Apr-20,5.661
Poland,POL,21-Apr-20,5.928
Poland,POL,22-Apr-20,6.31
Poland,POL,23-Apr-20,6.625
Poland,POL,24-Apr-20,7.007
Poland,POL,25-Apr-20,7.372
Poland,POL,26-Apr-20,7.679
Poland,POL,27-Apr-20,7.87
Poland,POL,28-Apr-20,8.211
Poland,POL,29-Apr-20,8.575
Poland,POL,30-Apr-20,8.932
Poland,POL,01-May-20,9.37
Poland,POL,02-May-20,9.671
Poland,POL,03-May-20,9.933
Poland,POL,04-May-20,10.141
Poland,POL,05-May-20,10.418
Poland,POL,06-May-20,10.846
Portugal,PRT,01-Mar-20,0.002
Portugal,PRT,02-Mar-20,0.007
Portugal,PRT,03-Mar-20,0.013
Portugal,PRT,04-Mar-20,0.017
Portugal,PRT,05-Mar-20,0.025
Portugal,PRT,06-Mar-20,0.033
Portugal,PRT,07-Mar-20,0.04
Portugal,PRT,08-Mar-20,0.049
Portugal,PRT,09-Mar-20,0.066
Portugal,PRT,10-Mar-20,0.096
Portugal,PRT,11-Mar-20,0.153
Portugal,PRT,12-Mar-20,0.245
Portugal,PRT,13-Mar-20,0.397
Portugal,PRT,14-Mar-20,0.52
Portugal,PRT,15-Mar-20,0.613
Portugal,PRT,16-Mar-20,0.777
Portugal,PRT,17-Mar-20,1.003
Portugal,PRT,18-Mar-20,1.244
Portugal,PRT,19-Mar-20,1.489
Portugal,PRT,20-Mar-20,1.804
Portugal,PRT,21-Mar-20,2.051
Portugal,PRT,22-Mar-20,2.257
Portugal,PRT,23-Mar-20,2.667
Portugal,PRT,24-Mar-20,3.159
Portugal,PRT,25-Mar-20,3.68
Portugal,PRT,26-Mar-20,4.336
Portugal,PRT,27-Mar-20,5.108
Portugal,PRT,28-Mar-20,5.784
Portugal,PRT,29-Mar-20,6.278
Portugal,PRT,30-Mar-20,7.058
Portugal,PRT,31-Mar-20,7.837
Portugal,PRT,01-Apr-20,8.683
Portugal,PRT,02-Apr-20,9.591
Portugal,PRT,03-Apr-20,10.517
Portugal,PRT,04-Apr-20,11.405
Portugal,PRT,05-Apr-20,12.063
Portugal,PRT,06-Apr-20,12.964
Portugal,PRT,07-Apr-20,13.999
Portugal,PRT,08-Apr-20,15.118
Portugal,PRT,09-Apr-20,16.315
Portugal,PRT,10-Apr-20,17.314
Portugal,PRT,11-Apr-20,18.207
Portugal,PRT,12-Apr-20,18.718
Portugal,PRT,13-Apr-20,19.589
Portugal,PRT,14-Apr-20,20.758
Portugal,PRT,15-Apr-20,22.094
Portugal,PRT,16-Apr-20,23.409
Portugal,PRT,17-Apr-20,24.852
Portugal,PRT,18-Apr-20,26.105
Portugal,PRT,19-Apr-20,27.037
Portugal,PRT,20-Apr-20,28.116
Portugal,PRT,21-Apr-20,29.57
Portugal,PRT,22-Apr-20,31.084
Portugal,PRT,23-Apr-20,32.564
Portugal,PRT,24-Apr-20,34.007
Portugal,PRT,25-Apr-20,35.325
Portugal,PRT,26-Apr-20,36.132
Portugal,PRT,27-Apr-20,37.323
Portugal,PRT,28-Apr-20,38.842
Portugal,PRT,29-Apr-20,40.29
Portugal,PRT,30-Apr-20,41.893
Portugal,PRT,01-May-20,43.123
Portugal,PRT,02-May-20,44.156
Portugal,PRT,03-May-20,44.985
Portugal,PRT,04-May-20,46.116
Qatar,QAT,14-Mar-20,2.356
Qatar,QAT,15-Mar-20,2.759
Qatar,QAT,18-Mar-20,3.08
Qatar,QAT,19-Mar-20,3.284
Qatar,QAT,21-Mar-20,3.595
Qatar,QAT,22-Mar-20,3.768
Qatar,QAT,23-Mar-20,4.002
Qatar,QAT,25-Mar-20,4.255
Qatar,QAT,26-Mar-20,4.749
Qatar,QAT,27-Mar-20,5.153
Qatar,QAT,28-Mar-20,5.756
Qatar,QAT,29-Mar-20,6.552
Qatar,QAT,30-Mar-20,6.962
Qatar,QAT,31-Mar-20,7.773
Qatar,QAT,01-Apr-20,8.617
Qatar,QAT,02-Apr-20,9.115
Qatar,QAT,03-Apr-20,9.868
Qatar,QAT,04-Apr-20,11.09
Qatar,QAT,05-Apr-20,12.411
Qatar,QAT,06-Apr-20,13.227
Qatar,QAT,07-Apr-20,14.515
Qatar,QAT,09-Apr-20,14.975
Qatar,QAT,10-Apr-20,15.737
Qatar,QAT,11-Apr-20,16.574
Qatar,QAT,12-Apr-20,17.043
Qatar,QAT,13-Apr-20,17.642
Qatar,QAT,14-Apr-20,18.265
Qatar,QAT,15-Apr-20,18.911
Qatar,QAT,16-Apr-20,19.57
Qatar,QAT,17-Apr-20,20.245
Qatar,QAT,18-Apr-20,20.874
Qatar,QAT,19-Apr-20,21.707
Qatar,QAT,20-Apr-20,22.429
Qatar,QAT,21-Apr-20,23.16
Qatar,QAT,22-Apr-20,24.301
Qatar,QAT,23-Apr-20,25.497
Qatar,QAT,24-Apr-20,26.34
Qatar,QAT,25-Apr-20,27.665
Qatar,QAT,26-Apr-20,28.562
Qatar,QAT,27-Apr-20,29.749
Qatar,QAT,28-Apr-20,30.755
Qatar,QAT,29-Apr-20,31.73
Qatar,QAT,30-Apr-20,32.8
Qatar,QAT,01-May-20,33.92
Qatar,QAT,02-May-20,35.309
Qatar,QAT,03-May-20,36.249
Qatar,QAT,04-May-20,37.068
Qatar,QAT,05-May-20,38.098
Qatar,QAT,06-May-20,39.209
Romania,ROU,12-Mar-20,0.1
Romania,ROU,13-Mar-20,0.132
Romania,ROU,14-Mar-20,0.152
Romania,ROU,15-Mar-20,0.167
Romania,ROU,16-Mar-20,0.193
Romania,ROU,17-Mar-20,0.216
Romania,ROU,18-Mar-20,0.243
Romania,ROU,19-Mar-20,0.259
Romania,ROU,20-Mar-20,0.431
Romania,ROU,21-Mar-20,0.463
Romania,ROU,22-Mar-20,0.518
Romania,ROU,23-Mar-20,0.583
Romania,ROU,24-Mar-20,0.656
Romania,ROU,25-Mar-20,0.752
Romania,ROU,26-Mar-20,0.832
Romania,ROU,27-Mar-20,0.907
Romania,ROU,28-Mar-20,1.022
Romania,ROU,29-Mar-20,1.116
Romania,ROU,30-Mar-20,1.201
Romania,ROU,31-Mar-20,1.282
Romania,ROU,01-Apr-20,1.383
Romania,ROU,02-Apr-20,1.481
Romania,ROU,03-Apr-20,1.646
Romania,ROU,04-Apr-20,1.876
Romania,ROU,05-Apr-20,2.008
Romania,ROU,06-Apr-20,2.131
Romania,ROU,07-Apr-20,2.265
Romania,ROU,08-Apr-20,2.454
Romania,ROU,09-Apr-20,2.693
Romania,ROU,10-Apr-20,2.881
Romania,ROU,11-Apr-20,3.081
Romania,ROU,12-Apr-20,3.24
Romania,ROU,13-Apr-20,3.493
Romania,ROU,14-Apr-20,3.644
Romania,ROU,15-Apr-20,3.89
Romania,ROU,16-Apr-20,4.139
Romania,ROU,17-Apr-20,4.46
Romania,ROU,18-Apr-20,4.73
Romania,ROU,19-Apr-20,4.866
Romania,ROU,20-Apr-20,5.12
Romania,ROU,21-Apr-20,5.279
Romania,ROU,22-Apr-20,5.529
Romania,ROU,23-Apr-20,5.891
Romania,ROU,24-Apr-20,6.321
Romania,ROU,25-Apr-20,6.583
Romania,ROU,26-Apr-20,7.096
Romania,ROU,27-Apr-20,7.477
Romania,ROU,28-Apr-20,7.813
Romania,ROU,29-Apr-20,8.681
Romania,ROU,30-Apr-20,9.116
Romania,ROU,01-May-20,9.548
Romania,ROU,02-May-20,9.905
Romania,ROU,03-May-20,10.163
Romania,ROU,04-May-20,10.348
Romania,ROU,05-May-20,10.7
Romania,ROU,06-May-20,11.287
Russia,RUS,05-Mar-20,0.318
Russia,RUS,06-Mar-20,0.352
Russia,RUS,07-Mar-20,0.382
Russia,RUS,08-Mar-20,0.411
Russia,RUS,09-Mar-20,0.433
Russia,RUS,11-Mar-20,0.484
Russia,RUS,12-Mar-20,0.527
Russia,RUS,14-Mar-20,0.65
Russia,RUS,15-Mar-20,0.719
Russia,RUS,16-Mar-20,0.753
Russia,RUS,17-Mar-20,0.795
Russia,RUS,18-Mar-20,0.842
Russia,RUS,19-Mar-20,0.912
Russia,RUS,20-Mar-20,0.983
Russia,RUS,21-Mar-20,1.069
Russia,RUS,22-Mar-20,1.121
Russia,RUS,23-Mar-20,1.136
Russia,RUS,24-Mar-20,1.274
Russia,RUS,25-Mar-20,1.321
Russia,RUS,26-Mar-20,1.352
Russia,RUS,27-Mar-20,1.532
Russia,RUS,28-Mar-20,1.668
Russia,RUS,29-Mar-20,1.808
Russia,RUS,30-Mar-20,2.354
Russia,RUS,01-Apr-20,2.785
Russia,RUS,02-Apr-20,3.673
Russia,RUS,03-Apr-20,3.941
Russia,RUS,04-Apr-20,4.383
Russia,RUS,05-Apr-20,4.776
Russia,RUS,06-Apr-20,5.197
Russia,RUS,07-Apr-20,5.451
Russia,RUS,08-Apr-20,6.237
Russia,RUS,09-Apr-20,6.885
Russia,RUS,10-Apr-20,7.488
Russia,RUS,11-Apr-20,8.116
Russia,RUS,12-Apr-20,8.762
Russia,RUS,13-Apr-20,9.319
Russia,RUS,14-Apr-20,9.772
Russia,RUS,15-Apr-20,10.402
Russia,RUS,16-Apr-20,11.056
Russia,RUS,17-Apr-20,11.773
Russia,RUS,18-Apr-20,12.553
Russia,RUS,19-Apr-20,13.361
Russia,RUS,20-Apr-20,14.07
Russia,RUS,21-Apr-20,14.682
Russia,RUS,22-Apr-20,15.435
Russia,RUS,23-Apr-20,16.457
Russia,RUS,24-Apr-20,17.487
Russia,RUS,25-Apr-20,18.649
Russia,RUS,26-Apr-20,19.719
Russia,RUS,27-Apr-20,20.69
Russia,RUS,28-Apr-20,21.511
Russia,RUS,29-Apr-20,22.638
Russia,RUS,30-Apr-20,23.972
Russia,RUS,01-May-20,25.517
Russia,RUS,02-May-20,27.036
Russia,RUS,03-May-20,28.095
Russia,RUS,04-May-20,29.488
Russia,RUS,05-May-20,30.564
Russia,RUS,06-May-20,31.752
Rwanda,RWA,06-Apr-20,0.44
Rwanda,RWA,07-Apr-20,0.502
Rwanda,RWA,08-Apr-20,0.562
Rwanda,RWA,09-Apr-20,0.618
Rwanda,RWA,10-Apr-20,0.698
Rwanda,RWA,11-Apr-20,0.763
Rwanda,RWA,12-Apr-20,0.852
Rwanda,RWA,13-Apr-20,0.922
Rwanda,RWA,14-Apr-20,0.998
Rwanda,RWA,15-Apr-20,1.069
Rwanda,RWA,16-Apr-20,1.12
Rwanda,RWA,17-Apr-20,1.179
Rwanda,RWA,18-Apr-20,1.234
Rwanda,RWA,19-Apr-20,1.29
Rwanda,RWA,20-Apr-20,1.39
Rwanda,RWA,21-Apr-20,1.502
Rwanda,RWA,22-Apr-20,1.582
Rwanda,RWA,23-Apr-20,1.686
Rwanda,RWA,24-Apr-20,1.766
Rwanda,RWA,25-Apr-20,1.865
Rwanda,RWA,26-Apr-20,1.944
Rwanda,RWA,27-Apr-20,2.038
Rwanda,RWA,28-Apr-20,2.154
Rwanda,RWA,29-Apr-20,2.285
Rwanda,RWA,30-Apr-20,2.373
Rwanda,RWA,01-May-20,2.479
Rwanda,RWA,02-May-20,2.571
Rwanda,RWA,03-May-20,2.652
Rwanda,RWA,04-May-20,2.71
Rwanda,RWA,05-May-20,2.779
Saudi Arabia,SAU,06-May-20,11.193
Senegal,SEN,07-Mar-20,0.001
Senegal,SEN,08-Mar-20,0.001
Senegal,SEN,09-Mar-20,0.001
Senegal,SEN,10-Mar-20,0.001
Senegal,SEN,11-Mar-20,0.002
Senegal,SEN,12-Mar-20,0.002
Senegal,SEN,13-Mar-20,0.003
Senegal,SEN,14-Mar-20,0.003
Senegal,SEN,15-Mar-20,0.003
Senegal,SEN,16-Mar-20,0.003
Senegal,SEN,17-Mar-20,0.006
Senegal,SEN,18-Mar-20,0.008
Senegal,SEN,19-Mar-20,0.009
Senegal,SEN,20-Mar-20,0.012
Senegal,SEN,21-Mar-20,0.014
Senegal,SEN,22-Mar-20,0.019
Senegal,SEN,23-Mar-20,0.023
Senegal,SEN,24-Mar-20,0.026
Senegal,SEN,25-Mar-20,0.035
Senegal,SEN,26-Mar-20,0.043
Senegal,SEN,27-Mar-20,0.051
Senegal,SEN,28-Mar-20,0.057
Senegal,SEN,29-Mar-20,0.066
Senegal,SEN,30-Mar-20,0.071
Senegal,SEN,31-Mar-20,0.077
Senegal,SEN,01-Apr-20,0.089
Senegal,SEN,02-Apr-20,0.096
Senegal,SEN,03-Apr-20,0.105
Senegal,SEN,04-Apr-20,0.116
Senegal,SEN,05-Apr-20,0.121
Senegal,SEN,06-Apr-20,0.127
Senegal,SEN,07-Apr-20,0.134
Senegal,SEN,08-Apr-20,0.14
Senegal,SEN,09-Apr-20,0.152
Senegal,SEN,10-Apr-20,0.164
Senegal,SEN,11-Apr-20,0.174
Senegal,SEN,12-Apr-20,0.18
Senegal,SEN,13-Apr-20,0.189
Senegal,SEN,14-Apr-20,0.205
Senegal,SEN,15-Apr-20,0.219
Senegal,SEN,16-Apr-20,0.245
Senegal,SEN,17-Apr-20,0.262
Senegal,SEN,18-Apr-20,0.276
Senegal,SEN,19-Apr-20,0.295
Senegal,SEN,20-Apr-20,0.311
Senegal,SEN,21-Apr-20,0.339
Senegal,SEN,22-Apr-20,0.368
Senegal,SEN,23-Apr-20,0.391
Senegal,SEN,24-Apr-20,0.423
Senegal,SEN,25-Apr-20,0.465
Senegal,SEN,26-Apr-20,0.499
Senegal,SEN,27-Apr-20,0.54
Senegal,SEN,28-Apr-20,0.592
Senegal,SEN,29-Apr-20,0.64
Senegal,SEN,30-Apr-20,0.709
Senegal,SEN,01-May-20,0.763
Senegal,SEN,02-May-20,0.834
Senegal,SEN,03-May-20,0.882
Senegal,SEN,04-May-20,0.93
Senegal,SEN,05-May-20,0.972
Senegal,SEN,06-May-20,1.043
Serbia,SRB,26-Feb-20,0.002
Serbia,SRB,27-Feb-20,0.003
Serbia,SRB,28-Feb-20,0.004
Serbia,SRB,29-Feb-20,0.005
Serbia,SRB,01-Mar-20,0.005
Serbia,SRB,02-Mar-20,0.007
Serbia,SRB,03-Mar-20,0.007
Serbia,SRB,04-Mar-20,0.007
Serbia,SRB,06-Mar-20,0.008
Serbia,SRB,07-Mar-20,0.011
Serbia,SRB,08-Mar-20,0.013
Serbia,SRB,09-Mar-20,0.014
Serbia,SRB,10-Mar-20,0.016
Serbia,SRB,11-Mar-20,0.019
Serbia,SRB,12-Mar-20,0.024
Serbia,SRB,13-Mar-20,0.031
Serbia,SRB,14-Mar-20,0.038
Serbia,SRB,15-Mar-20,0.039
Serbia,SRB,16-Mar-20,0.044
Serbia,SRB,17-Mar-20,0.049
Serbia,SRB,18-Mar-20,0.062
Serbia,SRB,19-Mar-20,0.071
Serbia,SRB,20-Mar-20,0.08
Serbia,SRB,21-Mar-20,0.092
Serbia,SRB,22-Mar-20,0.112
Serbia,SRB,23-Mar-20,0.121
Serbia,SRB,24-Mar-20,0.135
Serbia,SRB,25-Mar-20,0.171
Serbia,SRB,26-Mar-20,0.214
Serbia,SRB,27-Mar-20,0.252
Serbia,SRB,28-Mar-20,0.307
Serbia,SRB,29-Mar-20,0.362
Serbia,SRB,30-Mar-20,0.453
Serbia,SRB,31-Mar-20,0.523
Serbia,SRB,01-Apr-20,0.642
Serbia,SRB,02-Apr-20,0.736
Serbia,SRB,03-Apr-20,0.846
Serbia,SRB,04-Apr-20,0.941
Serbia,SRB,05-Apr-20,1.082
Serbia,SRB,06-Apr-20,1.257
Serbia,SRB,07-Apr-20,1.415
Serbia,SRB,08-Apr-20,1.581
Serbia,SRB,09-Apr-20,1.815
Serbia,SRB,10-Apr-20,2.093
Serbia,SRB,11-Apr-20,2.41
Serbia,SRB,12-Apr-20,2.691
Serbia,SRB,13-Apr-20,3.08
Serbia,SRB,14-Apr-20,3.439
Serbia,SRB,15-Apr-20,3.862
Serbia,SRB,16-Apr-20,4.331
Serbia,SRB,17-Apr-20,4.786
Serbia,SRB,18-Apr-20,5.295
Serbia,SRB,19-Apr-20,5.687
Serbia,SRB,20-Apr-20,6.145
Serbia,SRB,21-Apr-20,6.665
Serbia,SRB,22-Apr-20,7.148
Serbia,SRB,23-Apr-20,7.543
Serbia,SRB,24-Apr-20,8.066
Serbia,SRB,25-Apr-20,8.808
Serbia,SRB,26-Apr-20,9.45
Serbia,SRB,27-Apr-20,9.981
Serbia,SRB,28-Apr-20,10.781
Serbia,SRB,29-Apr-20,11.601
Serbia,SRB,30-Apr-20,12.586
Serbia,SRB,01-May-20,13.454
Serbia,SRB,02-May-20,14.202
Serbia,SRB,03-May-20,14.977
Serbia,SRB,04-May-20,15.645
Serbia,SRB,05-May-20,16.353
Serbia,SRB,06-May-20,17.264
Singapore,SGP,07-Apr-20,8.117
Singapore,SGP,14-Apr-20,10.211
Singapore,SGP,20-Apr-20,14.126
Singapore,SGP,27-Apr-20,17.081
Singapore,SGP,04-May-20,21.114
"Singapore, swabs tested",,07-Apr-20,12.423
"Singapore, swabs tested",,14-Apr-20,16.203
"Singapore, swabs tested",,20-Apr-20,20.815
"Singapore, swabs tested",,27-Apr-20,24.6
"Singapore, swabs tested",,04-May-20,30.016
Slovakia,SVK,15-Mar-20,0.283
Slovakia,SVK,16-Mar-20,0.35
