"CountryCode","geoId","Country","Pop2020","Date","Cases","Cases_daily","Deaths","Deaths_daily"
"AFG","AF","Afghanistan",38055000,2020-05-04,2894,190,90,5
"AFG","AF","Afghanistan",38055000,2020-05-03,2704,235,85,13
"AFG","AF","Afghanistan",38055000,2020-05-02,2469,134,72,4
"AFG","AF","Afghanistan",38055000,2020-05-01,2335,164,68,4
"AFG","AF","Afghanistan",38055000,2020-04-30,2171,232,64,4
"AFG","AF","Afghanistan",38055000,2020-04-29,1939,111,60,2
"AFG","AF","Afghanistan",38055000,2020-04-28,1828,125,58,1
"AFG","AF","Afghanistan",38055000,2020-04-27,1703,172,57,7
"AFG","AF","Afghanistan",38055000,2020-04-26,1531,68,50,3
"AFG","AF","Afghanistan",38055000,2020-04-25,1463,112,47,4
"AFG","AF","Afghanistan",38055000,2020-04-24,1351,72,43,1
"AFG","AF","Afghanistan",38055000,2020-04-23,1279,103,42,2
"AFG","AF","Afghanistan",38055000,2020-04-22,1176,84,40,4
"AFG","AF","Afghanistan",38055000,2020-04-21,1092,66,36,0
"AFG","AF","Afghanistan",38055000,2020-04-20,1026,30,36,3
"AFG","AF","Afghanistan",38055000,2020-04-19,996,63,33,3
"AFG","AF","Afghanistan",38055000,2020-04-18,933,27,30,0
"AFG","AF","Afghanistan",38055000,2020-04-17,906,66,30,0
"AFG","AF","Afghanistan",38055000,2020-04-16,840,56,30,5
"AFG","AF","Afghanistan",38055000,2020-04-15,784,70,25,2
"AFG","AF","Afghanistan",38055000,2020-04-14,714,49,23,2
"AFG","AF","Afghanistan",38055000,2020-04-13,665,58,21,3
"AFG","AF","Afghanistan",38055000,2020-04-12,607,52,18,0
"AFG","AF","Afghanistan",38055000,2020-04-11,555,34,18,3
"AFG","AF","Afghanistan",38055000,2020-04-10,521,37,15,0
"AFG","AF","Afghanistan",38055000,2020-04-09,484,40,15,1
"AFG","AF","Afghanistan",38055000,2020-04-08,444,21,14,0
"AFG","AF","Afghanistan",38055000,2020-04-07,423,56,14,3
"AFG","AF","Afghanistan",38055000,2020-04-06,367,18,11,4
"AFG","AF","Afghanistan",38055000,2020-04-05,349,50,7,0
"AFG","AF","Afghanistan",38055000,2020-04-04,299,18,7,1
"AFG","AF","Afghanistan",38055000,2020-04-03,281,8,6,0
"AFG","AF","Afghanistan",38055000,2020-04-02,273,36,6,2
"AFG","AF","Afghanistan",38055000,2020-04-01,237,63,4,0
"AFG","AF","Afghanistan",38055000,2020-03-31,174,4,4,0
"AFG","AF","Afghanistan",38055000,2020-03-30,170,50,4,0
"AFG","AF","Afghanistan",38055000,2020-03-29,120,10,4,0
"AFG","AF","Afghanistan",38055000,2020-03-28,110,0,4,0
"AFG","AF","Afghanistan",38055000,2020-03-27,110,16,4,0
"AFG","AF","Afghanistan",38055000,2020-03-26,94,10,4,2
"AFG","AF","Afghanistan",38055000,2020-03-25,84,10,2,1
"AFG","AF","Afghanistan",38055000,2020-03-24,74,34,1,0
"AFG","AF","Afghanistan",38055000,2020-03-23,40,0,1,0
"AFG","AF","Afghanistan",38055000,2020-03-22,40,16,1,1
"AFG","AF","Afghanistan",38055000,2020-03-21,24,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-20,24,2,0,0
"AFG","AF","Afghanistan",38055000,2020-03-19,22,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-18,22,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-17,22,1,0,0
"AFG","AF","Afghanistan",38055000,2020-03-16,21,5,0,0
"AFG","AF","Afghanistan",38055000,2020-03-15,16,5,0,0
"AFG","AF","Afghanistan",38055000,2020-03-14,11,4,0,0
"AFG","AF","Afghanistan",38055000,2020-03-13,7,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-12,7,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-11,7,2,0,0
"AFG","AF","Afghanistan",38055000,2020-03-10,5,1,0,0
"AFG","AF","Afghanistan",38055000,2020-03-09,4,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-08,4,3,0,0
"AFG","AF","Afghanistan",38055000,2020-03-07,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-06,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-05,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-04,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-03,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-02,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-03-01,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-29,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-28,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-27,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-26,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-25,1,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-24,1,1,0,0
"AFG","AF","Afghanistan",38055000,2020-02-23,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-22,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-21,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-20,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-19,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-18,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-17,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-16,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-15,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-14,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-13,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-12,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-11,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-10,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-09,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-08,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-07,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-06,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-05,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-04,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-03,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-02,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-02-01,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-31,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-30,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-29,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-28,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-27,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-26,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-25,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-24,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-23,0,0,0,0
"AFG","AF","Afghanistan",38055000,2020-01-22,0,0,0,0
"ALB","AL","Albania",2942000,2020-05-04,803,8,31,0
"ALB","AL","Albania",2942000,2020-05-03,795,6,31,0
"ALB","AL","Albania",2942000,2020-05-02,789,7,31,0
"ALB","AL","Albania",2942000,2020-05-01,782,9,31,0
"ALB","AL","Albania",2942000,2020-04-30,773,7,31,1
"ALB","AL","Albania",2942000,2020-04-29,766,16,30,0
"ALB","AL","Albania",2942000,2020-04-28,750,14,30,2
"ALB","AL","Albania",2942000,2020-04-27,736,10,28,0
"ALB","AL","Albania",2942000,2020-04-26,726,14,28,1
"ALB","AL","Albania",2942000,2020-04-25,712,34,27,0
"ALB","AL","Albania",2942000,2020-04-24,678,15,27,0
"ALB","AL","Albania",2942000,2020-04-23,663,29,27,0
"ALB","AL","Albania",2942000,2020-04-22,634,25,27,1
"ALB","AL","Albania",2942000,2020-04-21,609,25,26,0
"ALB","AL","Albania",2942000,2020-04-20,584,22,26,0
"ALB","AL","Albania",2942000,2020-04-19,562,14,26,0
"ALB","AL","Albania",2942000,2020-04-18,548,9,26,0
"ALB","AL","Albania",2942000,2020-04-17,539,21,26,0
"ALB","AL","Albania",2942000,2020-04-16,518,24,26,1
"ALB","AL","Albania",2942000,2020-04-15,494,19,25,1
"ALB","AL","Albania",2942000,2020-04-14,475,8,24,1
"ALB","AL","Albania",2942000,2020-04-13,467,21,23,0
"ALB","AL","Albania",2942000,2020-04-12,446,13,23,0
"ALB","AL","Albania",2942000,2020-04-11,433,17,23,0
"ALB","AL","Albania",2942000,2020-04-10,416,7,23,0
"ALB","AL","Albania",2942000,2020-04-09,409,9,23,1
"ALB","AL","Albania",2942000,2020-04-08,400,17,22,0
"ALB","AL","Albania",2942000,2020-04-07,383,6,22,1
"ALB","AL","Albania",2942000,2020-04-06,377,16,21,1
"ALB","AL","Albania",2942000,2020-04-05,361,28,20,0
"ALB","AL","Albania",2942000,2020-04-04,333,29,20,3
"ALB","AL","Albania",2942000,2020-04-03,304,27,17,1
"ALB","AL","Albania",2942000,2020-04-02,277,18,16,1
"ALB","AL","Albania",2942000,2020-04-01,259,16,15,0
"ALB","AL","Albania",2942000,2020-03-31,243,20,15,4
"ALB","AL","Albania",2942000,2020-03-30,223,11,11,1
"ALB","AL","Albania",2942000,2020-03-29,212,15,10,0
"ALB","AL","Albania",2942000,2020-03-28,197,11,10,2
"ALB","AL","Albania",2942000,2020-03-27,186,12,8,2
"ALB","AL","Albania",2942000,2020-03-26,174,28,6,1
"ALB","AL","Albania",2942000,2020-03-25,146,23,5,0
"ALB","AL","Albania",2942000,2020-03-24,123,19,5,1
"ALB","AL","Albania",2942000,2020-03-23,104,15,4,2
"ALB","AL","Albania",2942000,2020-03-22,89,13,2,0
"ALB","AL","Albania",2942000,2020-03-21,76,6,2,0
"ALB","AL","Albania",2942000,2020-03-20,70,6,2,0
"ALB","AL","Albania",2942000,2020-03-19,64,5,2,0
"ALB","AL","Albania",2942000,2020-03-18,59,4,2,1
"ALB","AL","Albania",2942000,2020-03-17,55,4,1,0
"ALB","AL","Albania",2942000,2020-03-16,51,9,1,0
"ALB","AL","Albania",2942000,2020-03-15,42,4,1,0
"ALB","AL","Albania",2942000,2020-03-14,38,5,1,0
"ALB","AL","Albania",2942000,2020-03-13,33,10,1,0
"ALB","AL","Albania",2942000,2020-03-12,23,11,1,0
"ALB","AL","Albania",2942000,2020-03-11,12,2,1,1
"ALB","AL","Albania",2942000,2020-03-10,10,8,0,0
"ALB","AL","Albania",2942000,2020-03-09,2,2,0,0
"ALB","AL","Albania",2942000,2020-03-08,0,0,0,0
"ALB","AL","Albania",2942000,2020-03-07,0,0,0,0
"ALB","AL","Albania",2942000,2020-03-06,0,0,0,0
"ALB","AL","Albania",2942000,2020-03-05,0,0,0,0
"ALB","AL","Albania",2942000,2020-03-04,0,0,0,0
"ALB","AL","Albania",2942000,2020-03-03,0,0,0,0
"ALB","AL","Albania",2942000,2020-03-02,0,0,0,0
"ALB","AL","Albania",2942000,2020-03-01,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-29,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-28,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-27,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-26,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-25,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-24,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-23,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-22,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-21,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-20,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-19,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-18,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-17,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-16,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-15,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-14,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-13,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-12,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-11,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-10,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-09,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-08,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-07,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-06,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-05,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-04,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-03,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-02,0,0,0,0
"ALB","AL","Albania",2942000,2020-02-01,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-31,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-30,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-29,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-28,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-27,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-26,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-25,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-24,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-23,0,0,0,0
"ALB","AL","Albania",2942000,2020-01-22,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-05-04,4648,174,465,2
"DZA","DZ","Algeria",43333000,2020-05-03,4474,179,463,4
"DZA","DZ","Algeria",43333000,2020-05-02,4295,141,459,6
"DZA","DZ","Algeria",43333000,2020-05-01,4154,148,453,3
"DZA","DZ","Algeria",43333000,2020-04-30,4006,158,450,6
"DZA","DZ","Algeria",43333000,2020-04-29,3848,199,444,7
"DZA","DZ","Algeria",43333000,2020-04-28,3649,132,437,5
"DZA","DZ","Algeria",43333000,2020-04-27,3517,135,432,7
"DZA","DZ","Algeria",43333000,2020-04-26,3382,126,425,6
"DZA","DZ","Algeria",43333000,2020-04-25,3256,129,419,4
"DZA","DZ","Algeria",43333000,2020-04-24,3127,120,415,8
"DZA","DZ","Algeria",43333000,2020-04-23,3007,97,407,5
"DZA","DZ","Algeria",43333000,2020-04-22,2910,99,402,10
"DZA","DZ","Algeria",43333000,2020-04-21,2811,93,392,8
"DZA","DZ","Algeria",43333000,2020-04-20,2718,89,384,9
"DZA","DZ","Algeria",43333000,2020-04-19,2629,95,375,8
"DZA","DZ","Algeria",43333000,2020-04-18,2534,116,367,3
"DZA","DZ","Algeria",43333000,2020-04-17,2418,150,364,16
"DZA","DZ","Algeria",43333000,2020-04-16,2268,108,348,12
"DZA","DZ","Algeria",43333000,2020-04-15,2160,90,336,10
"DZA","DZ","Algeria",43333000,2020-04-14,2070,87,326,13
"DZA","DZ","Algeria",43333000,2020-04-13,1983,69,313,20
"DZA","DZ","Algeria",43333000,2020-04-12,1914,89,293,18
"DZA","DZ","Algeria",43333000,2020-04-11,1825,64,275,19
"DZA","DZ","Algeria",43333000,2020-04-10,1761,95,256,21
"DZA","DZ","Algeria",43333000,2020-04-09,1666,94,235,30
"DZA","DZ","Algeria",43333000,2020-04-08,1572,104,205,12
"DZA","DZ","Algeria",43333000,2020-04-07,1468,45,193,20
"DZA","DZ","Algeria",43333000,2020-04-06,1423,103,173,21
"DZA","DZ","Algeria",43333000,2020-04-05,1320,69,152,22
"DZA","DZ","Algeria",43333000,2020-04-04,1251,80,130,25
"DZA","DZ","Algeria",43333000,2020-04-03,1171,185,105,19
"DZA","DZ","Algeria",43333000,2020-04-02,986,139,86,28
"DZA","DZ","Algeria",43333000,2020-04-01,847,131,58,14
"DZA","DZ","Algeria",43333000,2020-03-31,716,132,44,9
"DZA","DZ","Algeria",43333000,2020-03-30,584,73,35,4
"DZA","DZ","Algeria",43333000,2020-03-29,511,57,31,2
"DZA","DZ","Algeria",43333000,2020-03-28,454,45,29,3
"DZA","DZ","Algeria",43333000,2020-03-27,409,42,26,1
"DZA","DZ","Algeria",43333000,2020-03-26,367,65,25,4
"DZA","DZ","Algeria",43333000,2020-03-25,302,38,21,2
"DZA","DZ","Algeria",43333000,2020-03-24,264,34,19,2
"DZA","DZ","Algeria",43333000,2020-03-23,230,29,17,0
"DZA","DZ","Algeria",43333000,2020-03-22,201,62,17,2
"DZA","DZ","Algeria",43333000,2020-03-21,139,49,15,4
"DZA","DZ","Algeria",43333000,2020-03-20,90,3,11,2
"DZA","DZ","Algeria",43333000,2020-03-19,87,13,9,2
"DZA","DZ","Algeria",43333000,2020-03-18,74,14,7,3
"DZA","DZ","Algeria",43333000,2020-03-17,60,6,4,0
"DZA","DZ","Algeria",43333000,2020-03-16,54,6,4,0
"DZA","DZ","Algeria",43333000,2020-03-15,48,11,4,1
"DZA","DZ","Algeria",43333000,2020-03-14,37,11,3,1
"DZA","DZ","Algeria",43333000,2020-03-13,26,2,2,1
"DZA","DZ","Algeria",43333000,2020-03-12,24,4,1,1
"DZA","DZ","Algeria",43333000,2020-03-11,20,0,0,0
"DZA","DZ","Algeria",43333000,2020-03-10,20,0,0,0
"DZA","DZ","Algeria",43333000,2020-03-09,20,1,0,0
"DZA","DZ","Algeria",43333000,2020-03-08,19,2,0,0
"DZA","DZ","Algeria",43333000,2020-03-07,17,0,0,0
"DZA","DZ","Algeria",43333000,2020-03-06,17,5,0,0
"DZA","DZ","Algeria",43333000,2020-03-05,12,0,0,0
"DZA","DZ","Algeria",43333000,2020-03-04,12,7,0,0
"DZA","DZ","Algeria",43333000,2020-03-03,5,2,0,0
"DZA","DZ","Algeria",43333000,2020-03-02,3,2,0,0
"DZA","DZ","Algeria",43333000,2020-03-01,1,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-29,1,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-28,1,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-27,1,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-26,1,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-25,1,1,0,0
"DZA","DZ","Algeria",43333000,2020-02-24,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-23,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-22,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-21,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-20,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-19,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-18,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-17,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-16,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-15,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-14,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-13,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-12,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-11,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-10,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-09,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-08,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-07,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-06,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-05,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-04,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-03,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-02,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-02-01,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-31,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-30,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-29,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-28,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-27,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-26,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-25,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-24,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-23,0,0,0,0
"DZA","DZ","Algeria",43333000,2020-01-22,0,0,0,0
"AND","AD","Andorra",77000,2020-05-04,750,2,45,0
"AND","AD","Andorra",77000,2020-05-03,748,1,45,1
"AND","AD","Andorra",77000,2020-05-02,747,2,44,1
"AND","AD","Andorra",77000,2020-05-01,745,0,43,1
"AND","AD","Andorra",77000,2020-04-30,745,2,42,0
"AND","AD","Andorra",77000,2020-04-29,743,0,42,1
"AND","AD","Andorra",77000,2020-04-28,743,0,41,1
"AND","AD","Andorra",77000,2020-04-27,743,5,40,0
"AND","AD","Andorra",77000,2020-04-26,738,0,40,0
"AND","AD","Andorra",77000,2020-04-25,738,7,40,0
"AND","AD","Andorra",77000,2020-04-24,731,8,40,3
"AND","AD","Andorra",77000,2020-04-23,723,0,37,0
"AND","AD","Andorra",77000,2020-04-22,723,6,37,0
"AND","AD","Andorra",77000,2020-04-21,717,0,37,0
"AND","AD","Andorra",77000,2020-04-20,717,4,37,1
"AND","AD","Andorra",77000,2020-04-19,713,9,36,1
"AND","AD","Andorra",77000,2020-04-18,704,8,35,0
"AND","AD","Andorra",77000,2020-04-17,696,23,35,2
"AND","AD","Andorra",77000,2020-04-16,673,0,33,0
"AND","AD","Andorra",77000,2020-04-15,673,14,33,2
"AND","AD","Andorra",77000,2020-04-14,659,13,31,2
"AND","AD","Andorra",77000,2020-04-13,646,8,29,0
"AND","AD","Andorra",77000,2020-04-12,638,37,29,3
"AND","AD","Andorra",77000,2020-04-11,601,0,26,0
"AND","AD","Andorra",77000,2020-04-10,601,18,26,1
"AND","AD","Andorra",77000,2020-04-09,583,19,25,2
"AND","AD","Andorra",77000,2020-04-08,564,19,23,1
"AND","AD","Andorra",77000,2020-04-07,545,20,22,1
"AND","AD","Andorra",77000,2020-04-06,525,24,21,3
"AND","AD","Andorra",77000,2020-04-05,501,35,18,1
"AND","AD","Andorra",77000,2020-04-04,466,27,17,1
"AND","AD","Andorra",77000,2020-04-03,439,11,16,1
"AND","AD","Andorra",77000,2020-04-02,428,38,15,1
"AND","AD","Andorra",77000,2020-04-01,390,14,14,2
"AND","AD","Andorra",77000,2020-03-31,376,6,12,4
"AND","AD","Andorra",77000,2020-03-30,370,36,8,2
"AND","AD","Andorra",77000,2020-03-29,334,26,6,3
"AND","AD","Andorra",77000,2020-03-28,308,41,3,0
"AND","AD","Andorra",77000,2020-03-27,267,43,3,0
"AND","AD","Andorra",77000,2020-03-26,224,36,3,2
"AND","AD","Andorra",77000,2020-03-25,188,24,1,0
"AND","AD","Andorra",77000,2020-03-24,164,31,1,0
"AND","AD","Andorra",77000,2020-03-23,133,20,1,0
"AND","AD","Andorra",77000,2020-03-22,113,25,1,1
"AND","AD","Andorra",77000,2020-03-21,88,13,0,0
"AND","AD","Andorra",77000,2020-03-20,75,22,0,0
"AND","AD","Andorra",77000,2020-03-19,53,14,0,0
"AND","AD","Andorra",77000,2020-03-18,39,0,0,0
"AND","AD","Andorra",77000,2020-03-17,39,37,0,0
"AND","AD","Andorra",77000,2020-03-16,2,1,0,0
"AND","AD","Andorra",77000,2020-03-15,1,0,0,0
"AND","AD","Andorra",77000,2020-03-14,1,0,0,0
"AND","AD","Andorra",77000,2020-03-13,1,0,0,0
"AND","AD","Andorra",77000,2020-03-12,1,0,0,0
"AND","AD","Andorra",77000,2020-03-11,1,0,0,0
"AND","AD","Andorra",77000,2020-03-10,1,0,0,0
"AND","AD","Andorra",77000,2020-03-09,1,0,0,0
"AND","AD","Andorra",77000,2020-03-08,1,0,0,0
"AND","AD","Andorra",77000,2020-03-07,1,0,0,0
"AND","AD","Andorra",77000,2020-03-06,1,0,0,0
"AND","AD","Andorra",77000,2020-03-05,1,0,0,0
"AND","AD","Andorra",77000,2020-03-04,1,0,0,0
"AND","AD","Andorra",77000,2020-03-03,1,0,0,0
"AND","AD","Andorra",77000,2020-03-02,1,1,0,0
"AND","AD","Andorra",77000,2020-03-01,0,0,0,0
"AND","AD","Andorra",77000,2020-02-29,0,0,0,0
"AND","AD","Andorra",77000,2020-02-28,0,0,0,0
"AND","AD","Andorra",77000,2020-02-27,0,0,0,0
"AND","AD","Andorra",77000,2020-02-26,0,0,0,0
"AND","AD","Andorra",77000,2020-02-25,0,0,0,0
"AND","AD","Andorra",77000,2020-02-24,0,0,0,0
"AND","AD","Andorra",77000,2020-02-23,0,0,0,0
"AND","AD","Andorra",77000,2020-02-22,0,0,0,0
"AND","AD","Andorra",77000,2020-02-21,0,0,0,0
"AND","AD","Andorra",77000,2020-02-20,0,0,0,0
"AND","AD","Andorra",77000,2020-02-19,0,0,0,0
"AND","AD","Andorra",77000,2020-02-18,0,0,0,0
"AND","AD","Andorra",77000,2020-02-17,0,0,0,0
"AND","AD","Andorra",77000,2020-02-16,0,0,0,0
"AND","AD","Andorra",77000,2020-02-15,0,0,0,0
"AND","AD","Andorra",77000,2020-02-14,0,0,0,0
"AND","AD","Andorra",77000,2020-02-13,0,0,0,0
"AND","AD","Andorra",77000,2020-02-12,0,0,0,0
"AND","AD","Andorra",77000,2020-02-11,0,0,0,0
"AND","AD","Andorra",77000,2020-02-10,0,0,0,0
"AND","AD","Andorra",77000,2020-02-09,0,0,0,0
"AND","AD","Andorra",77000,2020-02-08,0,0,0,0
"AND","AD","Andorra",77000,2020-02-07,0,0,0,0
"AND","AD","Andorra",77000,2020-02-06,0,0,0,0
"AND","AD","Andorra",77000,2020-02-05,0,0,0,0
"AND","AD","Andorra",77000,2020-02-04,0,0,0,0
"AND","AD","Andorra",77000,2020-02-03,0,0,0,0
"AND","AD","Andorra",77000,2020-02-02,0,0,0,0
"AND","AD","Andorra",77000,2020-02-01,0,0,0,0
"AND","AD","Andorra",77000,2020-01-31,0,0,0,0
"AND","AD","Andorra",77000,2020-01-30,0,0,0,0
"AND","AD","Andorra",77000,2020-01-29,0,0,0,0
"AND","AD","Andorra",77000,2020-01-28,0,0,0,0
"AND","AD","Andorra",77000,2020-01-27,0,0,0,0
"AND","AD","Andorra",77000,2020-01-26,0,0,0,0
"AND","AD","Andorra",77000,2020-01-25,0,0,0,0
"AND","AD","Andorra",77000,2020-01-24,0,0,0,0
"AND","AD","Andorra",77000,2020-01-23,0,0,0,0
"AND","AD","Andorra",77000,2020-01-22,0,0,0,0
"AGO","AO","Angola",32827000,2020-05-04,35,0,2,0
"AGO","AO","Angola",32827000,2020-05-03,35,0,2,0
"AGO","AO","Angola",32827000,2020-05-02,35,5,2,0
"AGO","AO","Angola",32827000,2020-05-01,30,3,2,0
"AGO","AO","Angola",32827000,2020-04-30,27,0,2,0
"AGO","AO","Angola",32827000,2020-04-29,27,0,2,0
"AGO","AO","Angola",32827000,2020-04-28,27,0,2,0
"AGO","AO","Angola",32827000,2020-04-27,27,1,2,0
"AGO","AO","Angola",32827000,2020-04-26,26,1,2,0
"AGO","AO","Angola",32827000,2020-04-25,25,0,2,0
"AGO","AO","Angola",32827000,2020-04-24,25,0,2,0
"AGO","AO","Angola",32827000,2020-04-23,25,0,2,0
"AGO","AO","Angola",32827000,2020-04-22,25,1,2,0
"AGO","AO","Angola",32827000,2020-04-21,24,0,2,0
"AGO","AO","Angola",32827000,2020-04-20,24,0,2,0
"AGO","AO","Angola",32827000,2020-04-19,24,0,2,0
"AGO","AO","Angola",32827000,2020-04-18,24,5,2,0
"AGO","AO","Angola",32827000,2020-04-17,19,0,2,0
"AGO","AO","Angola",32827000,2020-04-16,19,0,2,0
