Category,Rate,Hotwords
confident,0.23333768221551152,"[('good', 11495), ('stay', 10851), ('pandemic', 10836), ('health', 10295), ('support', 10198), ('fight', 10078), ('great', 9128), ('work', 8737), ('safe', 7950), ('free', 7159), ('lockdown', 7076), ('family', 6704), ('love', 6693), ('life', 6590), ('working', 6122), ('hope', 6008), ('care', 5143), ('live', 5141), ('workers', 4911), ('april', 4544)]"
optimistic,0.357483418560817,"[('pandemic', 28113), ('health', 19629), ('fight', 18466), ('support', 17947), ('stay', 15203), ('crisis', 14891), ('good', 14396), ('work', 13592), ('safe', 11724), ('spread', 11003), ('great', 10433), ('lockdown', 10379), ('hope', 9816), ('response', 9814), ('care', 9458), ('working', 9346), ('free', 9047), ('life', 8870), ('workers', 8580), ('patients', 8560)]"
anticipating,0.3785914076695189,"[('pandemic', 26968), ('health', 14304), ('lockdown', 14047), ('crisis', 12483), ('fight', 10577), ('testing', 10549), ('support', 10364), ('response', 10017), ('april', 9869), ('work', 9287), ('spread', 9283), ('business', 8481), ('read', 8077), ('free', 8059), ('patients', 7992), ('china', 7919), ('live', 7814), ('government', 7796), ('stay', 7595), ('outbreak', 7237)]"
empathetic,0.023539120316598623,"[('love', 4598), ('family', 2950), ('life', 2405), ('health', 2236), ('prayers', 1936), ('service', 1930), ('warriors', 1913), ('baby', 1823), ('mother', 1785), ('happiness', 1764), ('minister', 1727), ('offer', 1719), ('govt', 1696), ('form', 1690), ('prosperity', 1684), ('purest', 1681), ('divinity', 1679), ('union', 1679), ('advisor', 1642), ('welfare', 1640)]"
fearful,0.22724182224527484,"[('pandemic', 30696), ('deaths', 15406), ('crisis', 12213), ('health', 11112), ('death', 10974), ('coronavirus:', 8491), ('spread', 8256), ('outbreak', 8078), ('lockdown', 7860), ('risk', 7156), ('china', 6250), ('stay', 5901), ('country', 5532), ('government', 5523), ('patients', 5048), ('fear', 4863), ('toll', 4730), ('workers', 4673), ('care', 4648), ('work', 4499)]"
sad,0.2871365368684442,"[('deaths', 23093), ('pandemic', 17715), ('death', 16668), ('health', 13313), ('died', 12220), ('crisis', 11338), ('positive', 11171), ('patients', 10768), ('hospital', 9437), ('lockdown', 9235), ('care', 8600), ('work', 8092), ('tested', 7733), ('family', 7470), ('die', 7390), ('total', 7242), ('workers', 7177), ('number', 7069), ('stay', 6751), ('country', 6694)]"
angry,0.28903731659119763,"[('deaths', 14769), ('pandemic', 14436), ('china', 14031), ('death', 11950), ('government', 11110), ('dont', 10426), ('health', 9602), ('lockdown', 9077), ('country', 8088), ('testing', 7985), ('crisis', 7913), ('response', 7695), ('work', 7643), ('media', 6893), ('spread', 6706), ('fight', 6690), ('money', 6655), ('shit', 6537), ('americans', 6487), ('president', 6475)]"
disgusting,0.30110811639305834,"[('deaths', 16561), ('pandemic', 16268), ('china', 14217), ('death', 13078), ('government', 11459), ('dont', 10848), ('health', 10182), ('country', 8455), ('crisis', 8333), ('testing', 8303), ('lockdown', 7959), ('work', 7810), ('media', 7444), ('response', 7275), ('americans', 7244), ('die', 7175), ('president', 7078), ('spread', 6865), ('money', 6859), ('patients', 6790)]"
pessimistic,0.04425146721738365,"[('pandemic', 3781), ('crisis', 2394), ('sad', 2152), ('health', 2003), ('economy', 1918), ('death', 1806), ('deaths', 1754), ('died', 1712), ('die', 1682), ('economic', 1524), ('dying', 1321), ('work', 1292), ('life', 1211), ('dont', 1202), ('patients', 1183), ('lost', 1135), ('lockdown', 1121), ('risk', 950), ('country', 901), ('poverty', 886)]"
surprising,0.017546148534479743,"[('document', 1198), ('deaths', 957), ('dr', 837), ('death', 707), ('huge', 653), ('china', 652), ('reveals', 643), ('mn', 636), ('senator', 620), ('wow', 610), ('positive', 595), ('hhs', 564), ('overcount', 562), ('(video)', 555), ('copy', 551), ('test', 416), ('november', 407), ('shocking', 390), ('coached', 371), ('reports', 366)]"
trusting,0.016762289039437998,"[('fight', 1373), ('times', 1250), ('safe', 1089), ('support', 1068), ('crisis', 1019), ('work', 1010), ('stay', 1005), ('great', 1002), ('pandemic', 910), ('good', 897), ('health', 867), ('business', 708), ('working', 608), ('god', 601), ('response', 596), ('hope', 585), ('country', 538), ('read', 534), ('team', 526), ('india', 474)]"
