Category,Rate,Hotwords
confident,0.23859699348815544,"[('support', 42217), ('ill', 18861), ('delivered', 18767), ('deliver', 18558), ('officials', 18502), ('usps', 18406), ('copy', 18286), ('signing', 18240), ('too:', 18172), ('good', 8939), ('stay', 8484), ('pandemic', 8418), ('fight', 7441), ('health', 7234), ('great', 6986), ('easter', 6940), ('lockdown', 6685), ('work', 6606), ('safe', 6116), ('hope', 6002)]"
optimistic,0.349492444901643,"[('support', 46309), ('pandemic', 21296), ('officials', 18768), ('ill', 18751), ('delivered', 18399), ('deliver', 18397), ('usps', 18124), ('copy', 17995), ('signing', 17945), ('too:', 17835), ('health', 13974), ('fight', 13396), ('stay', 11914), ('good', 11167), ('lockdown', 10626), ('work', 10555), ('crisis', 10450), ('hope', 9171), ('safe', 8971), ('spread', 8345)]"
anticipating,0.38051711421445417,"[('support', 33211), ('pandemic', 21665), ('officials', 15557), ('lockdown', 14495), ('ill', 14248), ('deliver', 13651), ('delivered', 13505), ('copy', 13120), ('usps', 13115), ('signing', 12773), ('too:', 12706), ('health', 11915), ('testing', 9943), ('china', 9916), ('crisis', 9151), ('april', 8645), ('fight', 8279), ('work', 7590), ('spread', 7500), ('test', 7014)]"
empathetic,0.0203822675970226,"[('love', 3933), ('happy', 2016), ('easter', 1780), ('family', 1340), ('stay', 1137), ('safe', 1058), ('great', 1037), ('good', 995), ('hope', 967), ('support', 904), ('god', 896), ('work', 892), ('birthday', 751), ('life', 672), ('amazing', 668), ('times', 667), ('care', 649), ('covid_19', 624), ('fight', 602), ('workers', 584)]"
fearful,0.22727890298225012,"[('pandemic', 25261), ('deaths', 14503), ('death', 9455), ('health', 9066), ('lockdown', 9030), ('china', 8497), ('crisis', 8268), ('coronavirus:', 6788), ('spread', 6527), ('country', 6181), ('outbreak', 6060), ('risk', 5482), ('flu', 5368), ('government', 5364), ('stay', 5219), ('care', 4984), ('global', 4757), ('patients', 4421), ('fear', 4411), ('number', 4287)]"
sad,0.2921729278068379,"[('deaths', 23050), ('death', 14865), ('pandemic', 14106), ('died', 11951), ('positive', 11447), ('health', 11428), ('lockdown', 10189), ('patients', 10150), ('hospital', 9196), ('crisis', 8447), ('care', 8306), ('tested', 8164), ('total', 7594), ('china', 7137), ('country', 7094), ('number', 6936), ('die', 6674), ('work', 6566), ('family', 6405), ('government', 6318)]"
angry,0.2955938297603913,"[('china', 16039), ('deaths', 14476), ('pandemic', 12268), ('government', 10901), ('lockdown', 10677), ('response', 9890), ('death', 9529), ('dont', 9237), ('country', 9122), ('fauci', 8446), ('health', 7675), ('president', 6978), ('media', 6572), ('work', 6548), ('crisis', 6542), ('care', 6379), ('testing', 6308), ('lives', 6092), ('patients', 5963), ('spread', 5637)]"
disgusting,0.3076531156895665,"[('deaths', 16525), ('china', 16406), ('pandemic', 13651), ('government', 11168), ('death', 10459), ('dont', 9732), ('lockdown', 9656), ('response', 9601), ('country', 9571), ('fauci', 8625), ('health', 8386), ('president', 7361), ('media', 7002), ('care', 6996), ('crisis', 6652), ('work', 6628), ('patients', 6522), ('testing', 6422), ('lives', 6313), ('die', 6298)]"
pessimistic,0.045963820929126674,"[('pandemic', 3147), ('sad', 2135), ('crisis', 1920), ('died', 1681), ('deaths', 1647), ('die', 1640), ('death', 1621), ('health', 1519), ('economy', 1479), ('lockdown', 1436), ('family', 1198), ('country', 1143), ('work', 1112), ('dont', 1110), ('global', 1076), ('patients', 1032), ('lost', 1004), ('life', 996), ('economic', 992), ('care', 934)]"
surprising,0.017150607028133886,"[('china', 1112), ('deaths', 706), ('surprise', 660), ('positive', 561), ('test', 550), ('chinese', 516), ('wow', 454), ('death', 430), ('surprised', 423), ('easter', 375), ('gates', 347), ('family', 341), ('linked', 336), ('tested', 327), ('patients', 326), ('pandemic', 324), ('party', 307), ('testing', 303), ('miracle', 280), ('barr', 254)]"
trusting,0.014649224110322875,"[('fight', 1078), ('times', 836), ('safe', 799), ('work', 758), ('good', 733), ('great', 705), ('pandemic', 694), ('hope', 690), ('stay', 679), ('god', 673), ('crisis', 631), ('health', 562), ('support', 556), ('business', 483), ('working', 425), ('learn', 399), ('team', 383), ('read', 380), ('leadership', 332), ('response', 329)]"
