Category,Rate,Hotwords
confident,0.21720604381241176,"[('stay', 12176), ('fight', 10288), ('good', 10068), ('safe', 8395), ('pandemic', 7479), ('great', 7347), ('health', 7043), ('love', 6897), ('support', 6362), ('work', 6265), ('lockdown', 5867), ('hope', 5838), ('care', 5252), ('god', 5073), ('free', 5025), ('positive', 4567), ('april', 4506), ('share', 4342), ('happy', 4339), ('life', 4275)]"
optimistic,0.3225158608022804,"[('fight', 19282), ('pandemic', 19133), ('stay', 16953), ('health', 13280), ('good', 12559), ('safe', 11232), ('spread', 11037), ('support', 10503), ('work', 9714), ('hope', 9387), ('crisis', 9383), ('care', 8342), ('great', 8078), ('life', 7598), ('lockdown', 7234), ('masks', 6867), ('patients', 6838), ('god', 6774), ('government', 6727), ('medical', 6437)]"
anticipating,0.34398789782710987,"[('pandemic', 19102), ('fight', 11583), ('lockdown', 10176), ('health', 9762), ('spread', 9290), ('masks', 8063), ('crisis', 7905), ('test', 7861), ('china', 7767), ('april', 7686), ('stay', 7490), ('testing', 7384), ('response', 6873), ('patients', 6841), ('work', 6453), ('medical', 6356), ('vaccine', 6222), ('coronavirus:', 6214), ('india', 6179), ('government', 6108)]"
empathetic,0.022818869751614495,"[('love', 4935), ('stay', 2626), ('safe', 2517), ('happy', 2492), ('friends', 2273), ('care', 2085), ('health', 1838), ('kind', 1633), ('provide', 1442), ('host', 1326), ('fair', 1325), ('ambassador', 1321), ('require', 1320), ('remarks', 1317), ('family', 1259), ('great', 1150), ('support', 1065), ('god', 1049), ('good', 1036), ('birthday', 993)]"
fearful,0.2361594468097681,"[('pandemic', 24919), ('deaths', 14640), ('death', 10864), ('health', 9866), ('crisis', 9301), ('spread', 8484), ('coronavirus:', 7711), ('china', 7505), ('stay', 7194), ('outbreak', 6937), ('lockdown', 6147), ('government', 5956), ('risk', 5697), ('die', 5673), ('country', 5619), ('fear', 5225), ('flu', 5003), ('masks', 4872), ('toll', 4757), ('dont', 4750)]"
sad,0.29288326767760575,"[('deaths', 20579), ('death', 16058), ('pandemic', 14137), ('died', 13150), ('health', 12591), ('positive', 12525), ('patients', 10510), ('tested', 9246), ('crisis', 8840), ('china', 8721), ('hospital', 8396), ('die', 8176), ('stay', 8034), ('total', 7469), ('care', 7375), ('government', 7146), ('country', 6750), ('family', 6750), ('work', 6700), ('life', 6692)]"
angry,0.33098215361394434,"[('china', 15339), ('pandemic', 14164), ('government', 12331), ('dont', 11549), ('deaths', 11400), ('death', 10219), ('response', 9557), ('health', 9100), ('country', 8808), ('5g', 8645), ('shit', 8462), ('spread', 8255), ('patients', 7827), ('crisis', 7810), ('fight', 7626), ('president', 7323), ('die', 7085), ('lockdown', 7032), ('americans', 6840), ('media', 6777)]"
disgusting,0.34562228218248275,"[('pandemic', 15705), ('china', 15411), ('deaths', 12937), ('government', 12474), ('dont', 12152), ('death', 11164), ('health', 9740), ('response', 9300), ('country', 9280), ('5g', 8856), ('spread', 8688), ('patients', 8488), ('crisis', 8373), ('shit', 8340), ('die', 7972), ('president', 7804), ('americans', 7381), ('masks', 7130), ('media', 7095), ('testing', 6944)]"
pessimistic,0.04347485116645943,"[('pandemic', 2868), ('sad', 2447), ('crisis', 1937), ('died', 1931), ('die', 1792), ('health', 1780), ('death', 1484), ('deaths', 1346), ('country', 1289), ('dont', 1282), ('life', 1236), ('work', 1233), ('dying', 1184), ('patients', 1155), ('economy', 1086), ('lost', 1082), ('family', 1063), ('care', 946), ('hospital', 852), ('sick', 836)]"
surprising,0.018153259335198818,"[('positive', 699), ('5g', 596), ('wow', 596), ('china', 592), ('deaths', 569), ('test', 561), ('death', 460), ('tested', 455), ('dont', 411), ('surprised', 407), ('patients', 384), ('tests', 346), ('thought', 326), ('understand', 320), ('lab', 298), ('pandemic', 291), ('wuhan', 284), ('amazing', 278), ('total', 271), ('didnt', 259)]"
trusting,0.013757015464140153,"[('fight', 1452), ('safe', 876), ('good', 795), ('stay', 794), ('god', 788), ('work', 740), ('great', 736), ('hope', 649), ('crisis', 581), ('times', 570), ('support', 522), ('health', 521), ('pandemic', 515), ('india', 421), ('faith', 396), ('working', 370), ('team', 353), ('country', 338), ('sir', 313), ('read', 303)]"
