Category,Rate,Hotwords
confident,0.21497115456656926,"[('pandemic', 7329), ('good', 6572), ('support', 6231), ('free', 6172), ('covid_19', 5496), ('stay', 5485), ('work', 5247), ('great', 5245), ('fight', 5217), ('health', 5067), ('lockdown', 4443), ('love', 4407), ('safe', 4127), ('live', 3949), ('hope', 3713), ('april', 3542), ('business', 3376), ('join', 3098), ('post', 3002), ('working', 2970)]"
optimistic,0.3321300666816513,"[('pandemic', 17910), ('support', 10777), ('health', 10741), ('fight', 10600), ('crisis', 9801), ('good', 8320), ('work', 8151), ('stay', 8004), ('free', 7529), ('lockdown', 7436), ('covid_19', 6983), ('vaccine', 6896), ('response', 6725), ('relief', 6148), ('safe', 6069), ('spread', 6054), ('hope', 6034), ('great', 5954), ('patients', 5916), ('business', 5779)]"
anticipating,0.38546340001498464,"[('pandemic', 18683), ('health', 10327), ('lockdown', 9614), ('testing', 9059), ('vaccine', 8816), ('crisis', 8726), ('response', 7122), ('test', 6949), ('april', 6357), ('business', 6230), ('covid_19', 6174), ('fight', 6062), ('work', 5905), ('free', 5847), ('support', 5778), ('patients', 5692), ('post', 5671), ('spread', 5604), ('live', 5569), ('read', 5425)]"
empathetic,0.019130890836892185,"[('love', 3074), ('happy', 935), ('support', 836), ('great', 775), ('work', 740), ('family', 701), ('covid_19', 695), ('birthday', 678), ('good', 655), ('life', 618), ('initiatives', 593), ('safe', 589), ('amazing', 565), ('god', 562), ('stay', 556), ('hope', 511), ('working', 500), ('pandemic', 463), ('care', 412), ('fight', 410)]"
fearful,0.23238330711021205,"[('pandemic', 21613), ('deaths', 11142), ('crisis', 8517), ('health', 7893), ('death', 7270), ('lockdown', 6330), ('flu', 5854), ('outbreak', 5016), ('coronavirus:', 4960), ('spread', 4947), ('risk', 4886), ('positive', 4354), ('patients', 4336), ('government', 4074), ('china', 3958), ('vaccine', 3764), ('global', 3672), ('stay', 3662), ('country', 3558), ('test', 3523)]"
sad,0.2950535700906571,"[('deaths', 16693), ('pandemic', 12772), ('death', 11136), ('patients', 10792), ('health', 10466), ('died', 10269), ('positive', 8889), ('crisis', 7758), ('lockdown', 7338), ('care', 6374), ('tested', 5785), ('hospital', 5760), ('work', 5676), ('total', 5593), ('flu', 5379), ('workers', 5280), ('family', 5259), ('test', 5155), ('die', 5097), ('country', 4581)]"
angry,0.3016543043380535,"[('deaths', 10091), ('pandemic', 9515), ('government', 8917), ('china', 8847), ('lockdown', 7815), ('death', 7669), ('dont', 7494), ('money', 6050), ('response', 5825), ('health', 5808), ('work', 5737), ('country', 5717), ('crisis', 5459), ('patients', 5407), ('testing', 4938), ('vaccine', 4739), ('care', 4680), ('president', 4470), ('media', 4425), ('die', 4357)]"
disgusting,0.3086985839514498,"[('deaths', 11240), ('pandemic', 10469), ('government', 8697), ('china', 8393), ('death', 8331), ('dont', 7866), ('lockdown', 7342), ('health', 6499), ('country', 6330), ('money', 6229), ('response', 5956), ('work', 5929), ('crisis', 5902), ('patients', 5875), ('testing', 5348), ('care', 5207), ('die', 4989), ('vaccine', 4987), ('flu', 4733), ('americans', 4723)]"
pessimistic,0.04784296096501087,"[('pandemic', 2893), ('crisis', 2010), ('health', 1583), ('sad', 1563), ('deaths', 1417), ('died', 1390), ('economy', 1263), ('die', 1248), ('patients', 1189), ('death', 1179), ('lockdown', 1068), ('economic', 1031), ('work', 1019), ('global', 914), ('lost', 913), ('life', 904), ('food', 858), ('dont', 853), ('care', 833), ('long', 814)]"
surprising,0.01851652056641942,"[('positive', 640), ('test', 565), ('deaths', 552), ('death', 528), ('wow', 496), ('testing', 364), ('york', 346), ('china', 340), ('surprised', 334), ('patients', 332), ('cats', 328), ('tested', 317), ('thought', 278), ('shocking', 273), ('crazy', 267), ('pandemic', 259), ('scientists', 258), ('dont', 226), ('wuhan', 222), ('heard', 205)]"
trusting,0.013662995429684573,"[('fight', 683), ('safe', 672), ('initiatives', 663), ('work', 606), ('great', 541), ('faith', 519), ('good', 517), ('support', 513), ('stay', 492), ('crisis', 490), ('pandemic', 489), ('times', 455), ('business', 418), ('efforts', 400), ('hope', 395), ('god', 393), ('health', 368), ('combat', 349), ('read', 335), ('covid_19', 323)]"
