Category,Rate,Hotwords
confident,0.22928414055789983,"[('covid_19', 20208), ('good', 12192), ('stay', 12185), ('fight', 11834), ('pandemic', 10113), ('great', 9482), ('support', 9302), ('health', 9015), ('work', 8813), ('safe', 8573), ('hope', 8098), ('free', 7439), ('love', 7287), ('god', 6258), ('working', 5902), ('lockdown', 5893), ('live', 5469), ('april', 5456), ('share', 5301), ('care', 5270)]"
optimistic,0.34827232590405227,"[('pandemic', 26494), ('covid_19', 25552), ('fight', 21542), ('health', 17980), ('stay', 17233), ('support', 16688), ('good', 15354), ('crisis', 15017), ('work', 13474), ('hope', 13414), ('spread', 12309), ('safe', 12239), ('great', 10349), ('care', 10291), ('lockdown', 10191), ('response', 9664), ('patients', 9662), ('working', 9265), ('free', 9244), ('god', 8313)]"
anticipating,0.3695796840425094,"[('pandemic', 26067), ('covid_19', 21818), ('health', 14487), ('lockdown', 13783), ('fight', 13178), ('crisis', 12841), ('spread', 10698), ('april', 10339), ('testing', 10208), ('response', 10056), ('support', 9195), ('patients', 9156), ('work', 9070), ('test', 8939), ('stay', 8774), ('read', 8627), ('business', 8175), ('positive', 8168), ('china', 7905), ('government', 7682)]"
empathetic,0.02000802389166406,"[('love', 5067), ('covid_19', 2599), ('great', 1381), ('stay', 1349), ('family', 1335), ('safe', 1305), ('support', 1243), ('god', 1229), ('happy', 1219), ('good', 1176), ('work', 1166), ('hope', 978), ('amazing', 921), ('birthday', 916), ('care', 879), ('fight', 819), ('working', 804), ('times', 781), ('life', 753), ('friends', 723)]"
fearful,0.2295579869798474,"[('pandemic', 29639), ('deaths', 14837), ('crisis', 11646), ('death', 11318), ('health', 11120), ('coronavirus:', 10376), ('covid_19', 10082), ('positive', 9069), ('spread', 9062), ('outbreak', 8441), ('lockdown', 8350), ('care', 7784), ('risk', 6970), ('symptoms', 6970), ('stay', 6928), ('china', 6890), ('country', 6256), ('government', 5965), ('patients', 5920), ('hospital', 5831)]"
sad,0.2957081754647011,"[('deaths', 21164), ('positive', 21139), ('death', 17042), ('covid_19', 16983), ('pandemic', 15798), ('care', 15610), ('hospital', 15122), ('symptoms', 13930), ('health', 13264), ('patients', 12868), ('tested', 12081), ('died', 11779), ('boris', 11604), ('johnson', 11261), ('crisis', 10900), ('tests', 10725), ('coronavirus:', 9611), ('tiger', 9266), ('die', 8672), ('days', 8159)]"
angry,0.29014698658822785,"[('covid_19', 15434), ('china', 14078), ('pandemic', 13581), ('dont', 11958), ('deaths', 11505), ('government', 11199), ('death', 9754), ('president', 9105), ('patients', 9059), ('health', 8845), ('fight', 8664), ('drug', 8655), ('country', 8439), ('lockdown', 8428), ('crisis', 8420), ('response', 8072), ('shit', 8067), ('media', 7993), ('work', 7730), ('spread', 7584)]"
disgusting,0.29995662502477544,"[('covid_19', 16638), ('pandemic', 15048), ('china', 13826), ('deaths', 13171), ('dont', 12627), ('government', 11350), ('death', 10610), ('patients', 9992), ('president', 9520), ('health', 9412), ('country', 8891), ('crisis', 8745), ('drug', 8672), ('media', 8345), ('die', 8266), ('shit', 7983), ('work', 7948), ('spread', 7923), ('response', 7526), ('doctors', 7321)]"
pessimistic,0.04311549137718897,"[('pandemic', 3177), ('sad', 2753), ('crisis', 2369), ('covid_19', 2230), ('death', 2074), ('care', 2027), ('died', 1917), ('health', 1903), ('die', 1774), ('deaths', 1715), ('dying', 1468), ('hospital', 1391), ('work', 1387), ('dont', 1386), ('life', 1381), ('patients', 1341), ('country', 1207), ('economy', 1169), ('symptoms', 1147), ('johnson', 1132)]"
surprising,0.018442503262698192,"[('tiger', 2621), ('positive', 2117), ('zoo', 1524), ('tests', 1287), ('bronx', 1277), ('test', 1008), ('tested', 958), ('covid_19', 954), ('wow', 766), ('deaths', 605), ('china', 596), ('death', 477), ('york', 469), ('understand', 467), ('shocking', 460), ('surprised', 458), ('patients', 427), ('dont', 421), ('testing', 404), ('thought', 388)]"
trusting,0.016484405595276055,"[('fight', 1898), ('covid_19', 1422), ('safe', 1231), ('hope', 1214), ('god', 1196), ('stay', 1142), ('work', 1037), ('support', 1030), ('crisis', 1003), ('times', 962), ('good', 957), ('great', 947), ('pandemic', 845), ('immune', 841), ('health', 736), ('business', 721), ('team', 560), ('working', 523), ('learn', 513), ('read', 499)]"
