Category,Rate,Hotwords
confident,0.21324702091839956,"[('good', 8766), ('stay', 8126), ('fight', 7523), ('pandemic', 6856), ('great', 6604), ('lockdown', 6427), ('easter', 6170), ('love', 5932), ('safe', 5764), ('work', 5523), ('health', 5330), ('hope', 5026), ('support', 4975), ('stayhome', 4438), ('god', 4247), ('free', 4191), ('happy', 4003), ('life', 3964), ('patients', 3872), ('family', 3841)]"
optimistic,0.31702748856938245,"[('pandemic', 16607), ('fight', 14134), ('stay', 11540), ('health', 11009), ('good', 10842), ('lockdown', 9878), ('support', 9305), ('work', 8690), ('spread', 8433), ('safe', 8306), ('hope', 8101), ('crisis', 7524), ('great', 7151), ('patients', 6849), ('easter', 6542), ('god', 5994), ('care', 5981), ('life', 5826), ('working', 5682), ('india', 5419)]"
anticipating,0.3419753235707865,"[('pandemic', 16054), ('lockdown', 13081), ('health', 9287), ('fight', 8496), ('testing', 7777), ('spread', 7427), ('april', 6671), ('india', 6527), ('deaths', 6274), ('crisis', 6259), ('patients', 6105), ('china', 6072), ('work', 6067), ('vaccine', 5786), ('test', 5614), ('stay', 5536), ('government', 5224), ('response', 5120), ('good', 5047), ('covid__19', 4693)]"
empathetic,0.02239097750422224,"[('love', 4177), ('happy', 1461), ('easter', 1311), ('stay', 1132), ('family', 1118), ('safe', 1092), ('great', 1064), ('good', 1008), ('god', 955), ('work', 871), ('hope', 848), ('support', 839), ('birthday', 836), ('times', 683), ('amazing', 649), ('life', 637), ('friends', 629), ('stayhome', 622), ('pandemic', 609), ('fight', 602)]"
fearful,0.2410378987280205,"[('pandemic', 21707), ('deaths', 19224), ('death', 12262), ('health', 8260), ('coronavirus:', 7628), ('crisis', 7545), ('lockdown', 7319), ('country', 6730), ('spread', 6463), ('toll', 6331), ('risk', 5823), ('outbreak', 5608), ('china', 5506), ('government', 5241), ('stay', 5157), ('flu', 5149), ('died', 5070), ('patients', 5049), ('fear', 4277), ('die', 4059)]"
sad,0.3074543883763082,"[('deaths', 28084), ('death', 17908), ('pandemic', 12396), ('died', 12193), ('health', 11136), ('positive', 11011), ('patients', 10924), ('lockdown', 8804), ('hospital', 8187), ('toll', 7884), ('country', 7820), ('crisis', 7461), ('total', 7188), ('die', 7164), ('tested', 7144), ('care', 7004), ('number', 6829), ('government', 6657), ('workers', 6272), ('coronavirus:', 6113)]"
angry,0.3228654001958959,"[('deaths', 17744), ('china', 13473), ('death', 11568), ('pandemic', 10926), ('government', 10820), ('lockdown', 9805), ('dont', 9708), ('country', 8987), ('health', 7674), ('response', 7012), ('work', 6809), ('patients', 6360), ('crisis', 6343), ('testing', 6312), ('died', 6226), ('spread', 6179), ('care', 6146), ('die', 6078), ('media', 5990), ('shit', 5668)]"
disgusting,0.34015878582186915,"[('deaths', 20187), ('china', 13145), ('death', 12999), ('pandemic', 12480), ('government', 11104), ('dont', 10227), ('country', 9439), ('lockdown', 8996), ('health', 8346), ('work', 7054), ('die', 6957), ('crisis', 6829), ('died', 6789), ('care', 6785), ('response', 6776), ('patients', 6674), ('testing', 6522), ('media', 6496), ('spread', 6400), ('shit', 5422)]"
pessimistic,0.0461981020405147,"[('pandemic', 2475), ('deaths', 2140), ('sad', 2055), ('death', 1768), ('crisis', 1742), ('die', 1663), ('died', 1586), ('health', 1580), ('dying', 1248), ('lockdown', 1166), ('economy', 1142), ('life', 1120), ('dont', 1100), ('work', 1052), ('patients', 1029), ('country', 1026), ('hospital', 897), ('government', 854), ('good', 806), ('care', 796)]"
surprising,0.01831585990624408,"[('deaths', 1153), ('positive', 675), ('death', 575), ('wow', 504), ('patients', 503), ('china', 460), ('country', 431), ('surprised', 401), ('testing', 385), ('shocking', 372), ('understand', 364), ('number', 326), ('test', 322), ('reports', 307), ('total', 304), ('tested', 289), ('uk', 283), ('pandemic', 280), ('dont', 268), ('died', 252)]"
trusting,0.013486986629905962,"[('fight', 1027), ('work', 717), ('safe', 709), ('good', 658), ('stay', 630), ('god', 628), ('great', 619), ('hope', 598), ('times', 558), ('pandemic', 516), ('crisis', 489), ('health', 448), ('support', 428), ('faith', 371), ('team', 350), ('working', 339), ('life', 325), ('india', 324), ('sir', 258), ('read', 258)]"
