Category,Rate,Hotwords
confident,0.22402975765801597,"[('stay', 16227), ('support', 16187), ('good', 15163), ('pandemic', 11914), ('great', 11706), ('safe', 11029), ('fight', 11029), ('work', 11019), ('love', 10175), ('health', 10158), ('free', 9500), ('lockdown', 8240), ('hope', 8228), ('working', 7859), ('god', 7815), ('stayathome', 7682), ('care', 7179), ('times', 6749), ('family', 6470), ('crisis', 6174)]"
optimistic,0.34419247453776425,"[('pandemic', 31728), ('support', 25291), ('fight', 24648), ('stay', 23779), ('health', 22078), ('crisis', 19115), ('good', 18944), ('work', 16832), ('spread', 15597), ('safe', 15341), ('hope', 13329), ('great', 13058), ('care', 12740), ('free', 12227), ('working', 11935), ('lockdown', 11551), ('response', 11123), ('patients', 10914), ('god', 10424), ('medical', 10086)]"
anticipating,0.3716132247316038,"[('pandemic', 31798), ('health', 18450), ('support', 17805), ('lockdown', 16326), ('crisis', 15850), ('fight', 15177), ('spread', 13863), ('stay', 12867), ('test', 11972), ('response', 11947), ('testing', 11790), ('outbreak', 11517), ('work', 11175), ('free', 11007), ('business', 10412), ('government', 10380), ('china', 10292), ('read', 10169), ('patients', 9889), ('medical', 9364)]"
empathetic,0.021131991958560897,"[('love', 7092), ('family', 2338), ('friends', 2252), ('support', 2239), ('great', 1789), ('stay', 1785), ('times', 1698), ('safe', 1669), ('work', 1614), ('god', 1595), ('good', 1540), ('happy', 1434), ('working', 1171), ('care', 1170), ('hope', 1170), ('share', 1131), ('amazing', 1082), ('birthday', 1079), ('stayathome', 1002), ('life', 892)]"
fearful,0.24237835311451003,"[('pandemic', 38477), ('deaths', 18586), ('crisis', 16225), ('health', 15749), ('outbreak', 14174), ('death', 13650), ('spread', 12179), ('coronavirus:', 11969), ('stay', 11494), ('lockdown', 10798), ('china', 9824), ('risk', 9337), ('government', 8751), ('country', 7910), ('workers', 7716), ('positive', 7633), ('die', 7224), ('fear', 6905), ('care', 6866), ('hospital', 6845)]"
sad,0.28547727860119815,"[('deaths', 23946), ('pandemic', 20719), ('positive', 20028), ('death', 17771), ('health', 17670), ('crisis', 14685), ('died', 14469), ('tested', 13599), ('patients', 11911), ('hospital', 11769), ('stay', 11490), ('lockdown', 11367), ('work', 11006), ('die', 10882), ('china', 9953), ('days', 9809), ('workers', 9674), ('total', 9387), ('country', 9330), ('outbreak', 9325)]"
angry,0.30323313518624845,"[('pandemic', 19372), ('china', 18591), ('government', 15958), ('dont', 14624), ('deaths', 13123), ('lockdown', 12274), ('crisis', 11792), ('spread', 11639), ('response', 11624), ('workers', 11331), ('country', 11258), ('health', 11198), ('media', 10840), ('shit', 10824), ('fight', 10322), ('death', 9906), ('work', 9721), ('president', 9501), ('pay', 8631), ('stay', 8498)]"
disgusting,0.30912028575275513,"[('pandemic', 21315), ('china', 18563), ('government', 16345), ('dont', 15331), ('deaths', 14492), ('crisis', 12091), ('health', 11970), ('country', 11936), ('lockdown', 11928), ('spread', 11761), ('media', 11005), ('president', 10936), ('workers', 10881), ('response', 10837), ('shit', 10717), ('death', 10655), ('work', 9896), ('die', 9523), ('testing', 9049), ('care', 8943)]"
pessimistic,0.042827317988154506,"[('pandemic', 4083), ('sad', 3248), ('crisis', 2864), ('health', 2822), ('die', 2480), ('died', 2233), ('work', 1850), ('dies', 1716), ('death', 1711), ('deaths', 1651), ('dont', 1626), ('economy', 1615), ('hospital', 1573), ('life', 1565), ('care', 1515), ('family', 1312), ('country', 1277), ('sick', 1237), ('stay', 1204), ('money', 1189)]"
surprising,0.01650770018865501,"[('deaths', 1362), ('positive', 1263), ('test', 1043), ('days', 947), ('shocking', 792), ('china', 791), ('tested', 780), ('wow', 709), ('surprised', 586), ('death', 537), ('reported', 504), ('confirmed', 500), ('tests', 455), ('dont', 440), ('understand', 417), ('dr', 404), ('testing', 401), ('lockdown', 396), ('thought', 389), ('pandemic', 376)]"
trusting,0.015217758023254554,"[('fight', 1750), ('safe', 1526), ('stay', 1491), ('times', 1247), ('good', 1232), ('crisis', 1232), ('work', 1212), ('god', 1206), ('support', 1167), ('great', 1111), ('health', 1001), ('pandemic', 995), ('hope', 933), ('business', 787), ('working', 768), ('read', 715), ('team', 697), ('response', 583), ('country', 544), ('care', 541)]"
