Category,Rate,Hotwords
confident,0.20605247135661703,"[('stay', 3163), ('good', 2914), ('safe', 2189), ('health', 1995), ('work', 1745), ('pandemic', 1644), ('fight', 1620), ('positive', 1595), ('great', 1592), ('love', 1554), ('support', 1501), ('free', 1426), ('hope', 1352), ('god', 1310), ('prince', 1229), ('covid_19', 1228), ('days', 1170), ('live', 1133), ('spread', 1026), ('working', 1023)]"
optimistic,0.33834246600616225,"[('stay', 4966), ('pandemic', 4720), ('health', 3847), ('fight', 3580), ('good', 3536), ('safe', 3125), ('spread', 3091), ('support', 3016), ('crisis', 2773), ('work', 2695), ('hope', 2367), ('outbreak', 1867), ('government', 1830), ('free', 1822), ('god', 1793), ('social', 1722), ('lockdown', 1714), ('great', 1714), ('working', 1703), ('care', 1684)]"
anticipating,0.37968395417058726,"[('pandemic', 4789), ('health', 2902), ('spread', 2772), ('lockdown', 2595), ('stay', 2562), ('crisis', 2470), ('fight', 2335), ('house', 2261), ('outbreak', 2204), ('testing', 2106), ('test', 2091), ('work', 2025), ('days', 2019), ('response', 1926), ('government', 1885), ('free', 1809), ('positive', 1791), ('coronavirus:', 1744), ('deal', 1681), ('stimulus', 1658)]"
empathetic,0.015917602996254682,"[('love', 1057), ('happy', 313), ('stay', 301), ('safe', 278), ('family', 244), ('good', 219), ('work', 218), ('god', 200), ('birthday', 180), ('great', 179), ('hope', 170), ('support', 164), ('covid_19', 144), ('friends', 127), ('times', 125), ('amazing', 118), ('fight', 111), ('life', 97), ('bless', 91), ('stayhome', 87)]"
fearful,0.25749524916514455,"[('pandemic', 5881), ('crisis', 2717), ('stay', 2612), ('health', 2595), ('outbreak', 2505), ('coronavirus:', 2310), ('spread', 2282), ('deaths', 2270), ('death', 1963), ('positive', 1880), ('lockdown', 1857), ('china', 1804), ('country', 1578), ('risk', 1532), ('government', 1472), ('safe', 1382), ('days', 1268), ('die', 1230), ('fear', 1193), ('dont', 1188)]"
sad,0.2842982601797015,"[('positive', 4953), ('health', 3181), ('tested', 3118), ('pandemic', 2992), ('deaths', 2719), ('death', 2458), ('crisis', 2423), ('stay', 2252), ('prince', 2238), ('symptoms', 2112), ('work', 2070), ('charles', 1961), ('china', 1878), ('tests', 1830), ('died', 1818), ('die', 1803), ('days', 1752), ('hospital', 1667), ('country', 1650), ('coronavirus:', 1637)]"
angry,0.2922824302134647,"[('china', 2995), ('dont', 2545), ('pandemic', 2517), ('government', 2360), ('shit', 2079), ('work', 2045), ('country', 1964), ('crisis', 1938), ('spread', 1762), ('health', 1761), ('lockdown', 1745), ('fight', 1728), ('die', 1706), ('money', 1697), ('president', 1648), ('days', 1522), ('response', 1386), ('care', 1362), ('stay', 1270), ('testing', 1175)]"
disgusting,0.3066410213833693,"[('china', 3037), ('pandemic', 2891), ('dont', 2666), ('government', 2432), ('work', 2128), ('country', 2059), ('shit', 2056), ('crisis', 2033), ('die', 1948), ('health', 1883), ('president', 1808), ('spread', 1806), ('money', 1767), ('lockdown', 1538), ('care', 1511), ('fight', 1480), ('stay', 1439), ('days', 1311), ('testing', 1235), ('deaths', 1225)]"
pessimistic,0.04201029501300714,"[('pandemic', 613), ('die', 489), ('sad', 487), ('health', 480), ('crisis', 442), ('work', 354), ('economy', 311), ('died', 293), ('life', 293), ('family', 276), ('dont', 275), ('dies', 256), ('country', 251), ('death', 241), ('positive', 212), ('stay', 189), ('government', 186), ('care', 173), ('spread', 167), ('economic', 166)]"
surprising,0.016641759377133265,"[('positive', 306), ('prince', 179), ('tested', 174), ('charles', 168), ('test', 160), ('wow', 140), ('shocking', 128), ('confused', 119), (':', 110), ('tests', 97), ('rest', 95), ('china', 91), ('understand', 87), ('handling', 83), ('pm', 75), ('dont', 72), ('surprised', 67), ('testing', 65), ('thought', 63), ('dangerous', 62)]"
trusting,0.01309938931016033,"[('safe', 229), ('stay', 215), ('fight', 209), ('god', 176), ('work', 174), ('support', 158), ('good', 158), ('great', 154), ('crisis', 153), ('times', 145), ('health', 128), ('hope', 111), ('pandemic', 97), ('team', 86), ('working', 83), ('read', 81), ('response', 77), ('business', 74), ('free', 65), ('learn', 65)]"
