Category,Rate,Hotwords
confident,0.21588677936452882,"[('covid_19', 10470), ('good', 7161), ('pandemic', 7030), ('great', 5535), ('stay', 5533), ('fight', 5305), ('love', 5226), ('work', 5090), ('support', 5058), ('free', 4776), ('health', 4610), ('ramadan', 4460), ('safe', 4378), ('lockdown', 3787), ('hope', 3676), ('team', 3411), ('life', 3218), ('live', 3109), ('month', 2857), ('god', 2813)]"
optimistic,0.32917075083317,"[('pandemic', 15996), ('covid_19', 13293), ('fight', 9879), ('health', 9432), ('good', 8994), ('support', 8484), ('work', 8012), ('crisis', 7876), ('stay', 7673), ('lockdown', 6337), ('cure', 6314), ('vaccine', 6159), ('safe', 6098), ('great', 6085), ('patients', 6036), ('hope', 5953), ('free', 5778), ('president', 5153), ('disinfectant', 5094), ('relief', 5085)]"
anticipating,0.3890730324370787,"[('pandemic', 15994), ('disinfectant', 12535), ('covid_19', 12097), ('cure', 9422), ('health', 8670), ('lockdown', 8484), ('president', 8480), ('testing', 8033), ('vaccine', 7542), ('fight', 7216), ('light', 7159), ('crisis', 6638), ('patients', 6492), ('injecting', 6482), ('treatment', 6395), ('work', 6330), ('test', 6017), ('inject', 5677), ('business', 5598), ('april', 5541)]"
empathetic,0.020854131165834754,"[('love', 3841), ('commitment', 1724), ('humility', 1715), ('covid_19', 1418), ('team', 1229), ('happy', 1134), ('india', 933), ('allah', 915), ('ramadan', 901), ('defeat', 870), ('cricket', 870), ('govt', 869), ('easily', 862), ('billion', 861), ('players', 861), ('happybirthdaysachinwe', 857), ('letswinthebattleurs', 856), ('media', 845), ('advisor', 830), ('mos', 829)]"
fearful,0.201545699938172,"[('pandemic', 18530), ('deaths', 9943), ('death', 7776), ('health', 6591), ('crisis', 5997), ('coronavirus:', 5399), ('lockdown', 5187), ('outbreak', 4517), ('risk', 3992), ('covid_19', 3947), ('spread', 3936), ('toll', 3715), ('disinfectant', 3537), ('patients', 3492), ('china', 3394), ('dangerous', 3287), ('flu', 3285), ('government', 3216), ('stay', 3137), ('die', 2964)]"
sad,0.2591362176345513,"[('deaths', 14587), ('death', 11092), ('pandemic', 10401), ('health', 8126), ('patients', 8035), ('died', 7873), ('positive', 6417), ('covid_19', 6258), ('crisis', 5929), ('lockdown', 5907), ('hospital', 5009), ('die', 4975), ('care', 4716), ('work', 4611), ('total', 4582), ('coronavirus:', 4560), ('tested', 4323), ('family', 4225), ('toll', 4158), ('country', 4128)]"
angry,0.32443110702275574,"[('disinfectant', 19714), ('president', 12426), ('cure', 11523), ('injecting', 10941), ('kill', 10731), ('bleach', 9269), ('deaths', 8727), ('pandemic', 8057), ('inject', 7931), ('dont', 7894), ('china', 7839), ('death', 7294), ('light', 7167), ('disinfectants', 7134), ('government', 6910), ('covid_19', 6783), ('patients', 6267), ('lockdown', 6178), ('country', 5344), ('fight', 5203)]"
disgusting,0.33764269449429224,"[('disinfectant', 22201), ('president', 13790), ('cure', 12346), ('injecting', 11868), ('kill', 11672), ('bleach', 10010), ('deaths', 9796), ('inject', 9137), ('pandemic', 8994), ('dont', 8260), ('death', 7882), ('china', 7648), ('disinfectants', 7617), ('covid_19', 7580), ('light', 7533), ('government', 6916), ('patients', 6714), ('country', 5723), ('die', 5596), ('health', 5524)]"
pessimistic,0.04062250237509991,"[('pandemic', 2093), ('sad', 1485), ('crisis', 1364), ('health', 1269), ('deaths', 1203), ('died', 1176), ('economy', 1131), ('death', 1126), ('die', 1115), ('lockdown', 953), ('patients', 866), ('covid_19', 838), ('economic', 818), ('dont', 797), ('work', 783), ('life', 776), ('country', 715), ('lost', 676), ('care', 631), ('family', 602)]"
surprising,0.02077420716903171,"[('disinfectant', 1278), ('injecting', 779), ('cure', 748), ('inject', 539), ('president', 509), ('death', 503), ('wow', 502), ('covid_19', 457), ('deaths', 456), ('light', 455), ('lockdown', 446), ('surprised', 439), ('patients', 416), ('crazy', 399), ('test', 350), ('positive', 332), ('victims', 327), ('bleach', 324), ('thought', 319), ('disinfectants', 306)]"
trusting,0.013727323450907061,"[('fight', 1072), ('covid_19', 672), ('nasa', 653), ('work', 630), ('safe', 596), ('great', 546), ('good', 544), ('god', 467), ('pandemic', 458), ('support', 447), ('crisis', 437), ('hope', 429), ('stay', 403), ('health', 385), ('response', 358), ('times', 353), ('expertise', 335), ('contributes', 334), ('ingenuity', 334), ('business', 316)]"
