Category,Rate,Hotwords
confident,0.19853041230099333,"[('good', 155), ('stay', 154), ('support', 136), ('work', 130), ('safe', 114), ('health', 98), ('love', 95), ('free', 85), ('times', 78), ('great', 77), ('friends', 68), ('china', 67), ('share', 63), ('working', 62), ('hope', 57), ('live', 52), ('life', 51), ('god', 50), ('pandemic', 49), ('online', 48)]"
optimistic,0.32698326302898356,"[('support', 249), ('stay', 249), ('health', 239), ('pandemic', 231), ('good', 220), ('work', 196), ('spread', 196), ('safe', 176), ('crisis', 163), ('free', 158), ('outbreak', 157), ('response', 155), ('hope', 131), ('fight', 127), ('business', 126), ('times', 124), ('china', 100), ('coronavirusoutbreak', 94), ('working', 91), ('community', 90)]"
anticipating,0.37249965981766225,"[('pandemic', 252), ('outbreak', 231), ('spread', 205), ('health', 194), ('china', 182), ('response', 163), ('free', 144), ('business', 128), ('test', 128), ('testing', 122), ('government', 121), ('march', 116), ('live', 109), ('work', 105), ('crisis', 105), ('support', 100), ('coronavirusoutbreak', 91), ('good', 89), ('read', 87), ('stay', 81)]"
empathetic,0.015104095795346306,"[('love', 70), ('friends', 47), ('share', 27), ('family', 25), ('times', 23), ('support', 23), ('italy', 18), ('stand', 16), ('italian', 16), ('colleagues', 16), ('cari', 15), ('amici', 15), ('siamo', 15), ('work', 14), ('voi', 14), ('westandwithitaly', 14), ('life', 8), ('stay', 8), ('safe', 7), ('good', 7)]"
fearful,0.27894951694108044,"[('pandemic', 369), ('outbreak', 211), ('health', 182), ('spread', 158), ('crisis', 155), ('government', 150), ('china', 128), ('stay', 120), ('panic', 118), ('risk', 100), ('dont', 96), ('work', 86), ('fear', 85), ('days', 84), ('deaths', 83), ('coronavirus:', 80), ('global', 74), ('death', 68), ('close', 63), ('country', 62)]"
sad,0.27289427132943256,"[('health', 181), ('pandemic', 180), ('work', 166), ('crisis', 151), ('tested', 133), ('government', 132), ('positive', 116), ('outbreak', 116), ('death', 110), ('china', 110), ('days', 104), ('deaths', 94), ('dont', 90), ('symptoms', 86), ('stay', 84), ('country', 83), ('confirmed', 76), ('die', 73), ('closed', 71), ('patients', 69)]"
angry,0.30806912505102735,"[('china', 281), ('chinese', 218), ('dont', 217), ('government', 217), ('pandemic', 158), ('shit', 144), ('response', 138), ('work', 124), ('spread', 122), ('country', 114), ('racist', 106), ('media', 95), ('fuck', 90), ('president', 87), ('testing', 84), ('calling', 83), ('days', 77), ('health', 76), ('crisis', 74), ('quarantine', 74)]"
disgusting,0.317254048169819,"[('china', 282), ('chinese', 245), ('dont', 228), ('government', 217), ('pandemic', 187), ('shit', 150), ('work', 138), ('spread', 130), ('country', 123), ('response', 114), ('racist', 108), ('media', 106), ('calling', 105), ('president', 96), ('testing', 95), ('fuck', 90), ('crisis', 90), ('called', 89), ('health', 79), ('flu', 78)]"
pessimistic,0.04599265206150497,"[('pandemic', 34), ('crisis', 30), ('sad', 21), ('country', 20), ('work', 19), ('die', 17), ('economy', 17), ('china', 17), ('social', 16), ('spread', 14), ('dont', 14), ('friends', 13), ('government', 13), ('family', 12), ('death', 12), ('years', 12), ('job', 12), ('health', 11), ('sick', 11), ('good', 11)]"
surprising,0.01612464280854538,"[('china', 9), ('tested', 8), ('positive', 8), ('surprised', 7), ('bro', 7), ('outbreak', 6), ('didnt', 5), ('health', 5), ('test', 5), ('flu', 5), ('true', 5), ('patients', 5), ('understand', 5), ('history', 5), ('travel', 4), ('online', 4), ('korea', 4), ('japan', 4), ('israel', 4), ('surprising', 4)]"
trusting,0.012246564158388897,"[('immune', 14), ('god', 13), ('times', 11), ('stay', 11), ('fight', 11), ('support', 10), ('hope', 10), ('health', 9), ('crisis', 9), ('safe', 9), ('work', 9), ('good', 9), ('read', 8), ('safety', 7), ('helps', 7), ('working', 6), ('free', 6), ('local', 6), ('testing', 6), ('medicine', 6)]"
