Category,Rate,Hotwords
confident,0.2034960191260697,"[('pandemic', 6842), ('good', 6312), ('support', 5777), ('stay', 5350), ('great', 5288), ('fight', 5222), ('work', 5143), ('health', 5036), ('free', 4941), ('lockdown', 4774), ('love', 4395), ('safe', 3787), ('hope', 3709), ('april', 3705), ('live', 3624), ('business', 3534), ('working', 3231), ('join', 3231), ('life', 3115), ('crisis', 2868)]"
optimistic,0.3161789568546255,"[('pandemic', 17172), ('health', 10572), ('support', 9789), ('fight', 9776), ('crisis', 8781), ('good', 8232), ('stay', 8157), ('work', 8089), ('lockdown', 7682), ('free', 6270), ('business', 6218), ('spread', 6130), ('hope', 6106), ('government', 6028), ('great', 5894), ('response', 5759), ('safe', 5590), ('testing', 5537), ('care', 5214), ('working', 5168)]"
anticipating,0.3787334192318291,"[('pandemic', 18411), ('lockdown', 10010), ('health', 9982), ('testing', 9199), ('crisis', 7974), ('test', 7504), ('vaccine', 7361), ('april', 6989), ('response', 6590), ('business', 6464), ('government', 6350), ('work', 6308), ('china', 6115), ('spread', 5842), ('fight', 5726), ('free', 5562), ('support', 5394), ('coronavirus:', 5312), ('read', 5181), ('post', 5173)]"
empathetic,0.01687682006747749,"[('love', 2923), ('happy', 782), ('great', 779), ('birthday', 693), ('support', 683), ('work', 643), ('family', 626), ('good', 622), ('stay', 567), ('safe', 554), ('hope', 532), ('god', 528), ('working', 521), ('life', 488), ('pandemic', 486), ('fight', 438), ('civil', 403), ('amazing', 402), ('care', 370), ('times', 360)]"
fearful,0.24060416930444561,"[('pandemic', 22834), ('deaths', 12376), ('crisis', 8661), ('health', 7760), ('death', 7710), ('lockdown', 7322), ('coronavirus:', 6505), ('outbreak', 6237), ('spread', 5420), ('risk', 5209), ('government', 4744), ('flu', 4689), ('china', 4616), ('immigration', 4429), ('country', 4141), ('stay', 4040), ('care', 3602), ('toll', 3509), ('die', 3466), ('number', 3368)]"
sad,0.2906507183447906,"[('deaths', 19416), ('pandemic', 13138), ('death', 11403), ('health', 9281), ('died', 9031), ('lockdown', 8519), ('crisis', 8101), ('positive', 8082), ('patients', 7024), ('care', 6597), ('hospital', 6284), ('die', 5711), ('government', 5624), ('work', 5578), ('tested', 5450), ('total', 5318), ('number', 5304), ('test', 5094), ('country', 5023), ('workers', 4700)]"
angry,0.31680159681828,"[('deaths', 12369), ('china', 10900), ('pandemic', 10635), ('lockdown', 9666), ('government', 8891), ('death', 8389), ('dont', 8041), ('country', 7190), ('testing', 6582), ('work', 6023), ('crisis', 5819), ('americans', 5817), ('health', 5735), ('response', 5719), ('spread', 5640), ('care', 5631), ('president', 5455), ('immigration', 5423), ('media', 5307), ('die', 5104)]"
disgusting,0.32894307610954293,"[('deaths', 14076), ('pandemic', 11757), ('china', 10597), ('government', 9319), ('lockdown', 9182), ('death', 9048), ('dont', 8418), ('country', 7631), ('testing', 6810), ('health', 6310), ('americans', 6235), ('work', 6166), ('care', 6148), ('crisis', 5935), ('president', 5827), ('spread', 5825), ('response', 5760), ('die', 5618), ('media', 5569), ('immigration', 5419)]"
pessimistic,0.046625008378827264,"[('pandemic', 3034), ('deaths', 1638), ('crisis', 1613), ('sad', 1569), ('die', 1412), ('health', 1408), ('died', 1315), ('death', 1247), ('oil', 1211), ('lockdown', 1198), ('economy', 1191), ('dont', 926), ('work', 925), ('life', 901), ('patients', 884), ('economic', 875), ('country', 856), ('dies', 784), ('dying', 773), ('heart', 716)]"
surprising,0.018190620182174325,"[('deaths', 740), ('test', 572), ('positive', 446), ('response', 441), ('wow', 400), ('death', 395), ('china', 368), ('surprised', 351), ('crisis', 350), ('worse', 330), ('johnson', 329), ('boris', 324), ('stunning', 269), ('testing', 254), ('tested', 237), ('thought', 235), ('shocking', 234), ('moon', 229), ('dog', 225), ('dont', 215)]"
trusting,0.01386044225312251,"[('fight', 970), ('god', 601), ('work', 592), ('safe', 561), ('hope', 545), ('stay', 527), ('support', 522), ('great', 480), ('pandemic', 458), ('good', 445), ('crisis', 437), ('immune', 427), ('times', 417), ('india', 413), ('learn', 395), ('health', 389), ('business', 325), ('working', 310), ('read', 295), ('face', 295)]"
