Category,Rate,Hotwords
confident,0.2332999605728892,"[('support', 15167), ('covid_19', 11207), ('pandemic', 9997), ('good', 9727), ('work', 8709), ('great', 8612), ('lockdown', 8470), ('stay', 8432), ('fight', 8365), ('health', 7830), ('love', 6507), ('safe', 6375), ('free', 6290), ('working', 5615), ('hope', 5404), ('live', 5325), ('join', 5254), ('april', 5068), ('nhs', 5062), ('care', 4934)]"
optimistic,0.3538605343481015,"[('pandemic', 25290), ('support', 21518), ('health', 16573), ('fight', 16107), ('crisis', 14605), ('covid_19', 14462), ('work', 13424), ('lockdown', 13401), ('good', 12439), ('stay', 12052), ('great', 9524), ('response', 9348), ('spread', 9246), ('care', 9087), ('safe', 9041), ('hope', 8619), ('free', 8556), ('working', 8408), ('business', 8357), ('workers', 8278)]"
anticipating,0.3843799976077933,"[('pandemic', 24934), ('lockdown', 16698), ('health', 13974), ('covid_19', 13434), ('testing', 12717), ('support', 12684), ('crisis', 11863), ('china', 11724), ('fight', 9860), ('work', 9206), ('april', 9150), ('response', 9123), ('business', 8747), ('spread', 8299), ('test', 8154), ('government', 8032), ('free', 7620), ('read', 7524), ('stay', 7372), ('live', 7276)]"
empathetic,0.022476775659739604,"[('love', 4509), ('support', 1489), ('great', 1374), ('covid_19', 1359), ('nhs', 1356), ('work', 1344), ('amazing', 1174), ('family', 1120), ('good', 1039), ('happy', 1016), ('safe', 1016), ('working', 932), ('workers', 910), ('care', 875), ('birthday', 843), ('god', 841), ('hope', 782), ('stay', 779), ('pandemic', 764), ('team', 757)]"
fearful,0.21763322154935255,"[('pandemic', 30647), ('deaths', 14275), ('health', 13317), ('crisis', 9920), ('death', 8931), ('lockdown', 8432), ('risk', 7290), ('china', 7260), ('spread', 6939), ('outbreak', 6909), ('coronavirus:', 6278), ('public', 5788), ('stay', 5720), ('government', 5700), ('care', 5430), ('covid_19', 5387), ('country', 5265), ('flu', 4520), ('work', 4424), ('workers', 4298)]"
sad,0.28633939211369186,"[('deaths', 22690), ('pandemic', 17482), ('health', 14679), ('death', 14382), ('positive', 11347), ('died', 11213), ('lockdown', 10650), ('crisis', 10500), ('patients', 9499), ('care', 9456), ('work', 8737), ('covid_19', 8412), ('tested', 8263), ('hospital', 7779), ('total', 7298), ('die', 7271), ('workers', 7025), ('country', 6992), ('government', 6940), ('family', 6790)]"
angry,0.31091267116460597,"[('china', 17854), ('pandemic', 16079), ('deaths', 15419), ('lockdown', 13074), ('government', 12845), ('health', 12024), ('death', 11073), ('dont', 10729), ('country', 9170), ('work', 8461), ('care', 8176), ('testing', 8164), ('money', 8006), ('covid_19', 7998), ('response', 7813), ('public', 7627), ('spread', 7535), ('crisis', 7482), ('die', 7053), ('fight', 6698)]"
disgusting,0.32103857211838766,"[('pandemic', 18145), ('china', 17746), ('deaths', 16868), ('government', 13117), ('health', 13012), ('death', 12082), ('lockdown', 11702), ('dont', 11097), ('country', 9577), ('testing', 8868), ('care', 8868), ('work', 8770), ('covid_19', 8674), ('money', 8319), ('public', 7976), ('die', 7780), ('crisis', 7770), ('spread', 7760), ('response', 7237), ('economy', 6992)]"
pessimistic,0.045056549108903,"[('pandemic', 3554), ('sad', 2244), ('crisis', 2190), ('economy', 2104), ('health', 2091), ('deaths', 1986), ('work', 1676), ('death', 1664), ('die', 1652), ('lockdown', 1498), ('died', 1468), ('economic', 1389), ('covid_19', 1226), ('life', 1220), ('lost', 1189), ('dont', 1168), ('country', 1165), ('care', 1135), ('money', 1135), ('government', 1064)]"
surprising,0.017505194189595674,"[('deaths', 864), ('positive', 790), ('china', 755), ('lab', 607), ('wow', 606), ('test', 586), ('death', 553), ('testing', 447), ('covid_19', 447), ('surprised', 425), ('days', 419), ('wuhan', 395), ('tested', 394), ('understand', 337), ('shocking', 332), ('lockdown', 310), ('number', 286), ('surprise', 280), ('chinese', 276), ('dont', 265)]"
trusting,0.016856197365914597,"[('fight', 1475), ('work', 1005), ('safe', 997), ('support', 957), ('times', 933), ('crisis', 902), ('great', 890), ('good', 851), ('pandemic', 836), ('stay', 815), ('covid_19', 793), ('health', 790), ('god', 784), ('hope', 778), ('business', 665), ('working', 641), ('team', 551), ('response', 545), ('learn', 529), ('read', 513)]"
