Category,Rate,Hotwords
confident,0.22849871933790594,"[('stay', 14671), ('fight', 12710), ('good', 11314), ('pandemic', 10732), ('support', 10557), ('great', 10423), ('safe', 10374), ('health', 10043), ('work', 9349), ('love', 7933), ('free', 7838), ('april', 7710), ('hope', 6997), ('working', 6732), ('care', 6484), ('share', 6278), ('live', 5923), ('lockdown', 5712), ('times', 5276), ('spread', 5014)]"
optimistic,0.34934940165486844,"[('pandemic', 29268), ('fight', 24245), ('stay', 20192), ('health', 19797), ('support', 17810), ('crisis', 16798), ('work', 14309), ('good', 14276), ('safe', 14218), ('spread', 13871), ('care', 11585), ('great', 11370), ('hope', 11136), ('response', 11077), ('working', 10258), ('april', 9968), ('free', 9802), ('patients', 8864), ('medical', 8093), ('government', 7777)]"
anticipating,0.37748179846393887,"[('pandemic', 29464), ('fight', 15824), ('health', 15570), ('crisis', 14335), ('spread', 13550), ('april', 13334), ('response', 12548), ('lockdown', 11347), ('testing', 10028), ('stay', 10007), ('patients', 9820), ('test', 9697), ('outbreak', 9548), ('work', 9488), ('support', 9311), ('free', 8880), ('china', 8849), ('business', 8807), ('read', 8425), ('medical', 8347)]"
empathetic,0.02164108092647698,"[('love', 5519), ('safe', 2817), ('stay', 2790), ('happy', 2667), ('care', 2257), ('friends', 2217), ('health', 1777), ('support', 1580), ('great', 1498), ('kind', 1472), ('provide', 1453), ('host', 1436), ('require', 1432), ('fair', 1431), ('remarks', 1430), ('ambassador', 1430), ('work', 1381), ('family', 1308), ('god', 1213), ('good', 1139)]"
fearful,0.23231320392870827,"[('pandemic', 33363), ('deaths', 15884), ('crisis', 14657), ('health', 12926), ('spread', 10586), ('outbreak', 10051), ('death', 9749), ('coronavirus:', 8784), ('stay', 8452), ('china', 7372), ('risk', 7355), ('lockdown', 6930), ('government', 6668), ('country', 6615), ('global', 5828), ('patients', 5659), ('die', 5638), ('fear', 5257), ('care', 5140), ('work', 5099)]"
sad,0.2771180427596297,"[('deaths', 21121), ('pandemic', 18389), ('health', 15216), ('death', 13707), ('crisis', 12981), ('positive', 12875), ('patients', 12318), ('died', 11740), ('hospital', 9584), ('tested', 9420), ('work', 9093), ('stay', 8905), ('die', 8338), ('care', 8322), ('days', 8233), ('total', 8050), ('family', 7782), ('lockdown', 7653), ('government', 7469), ('outbreak', 7390)]"
angry,0.30557404280363243,"[('pandemic', 16325), ('china', 14860), ('government', 13381), ('response', 13108), ('dont', 12605), ('crisis', 12080), ('deaths', 10746), ('health', 10662), ('patients', 10329), ('country', 9897), ('fight', 9893), ('shit', 9584), ('spread', 9465), ('lockdown', 8843), ('president', 8718), ('death', 8313), ('work', 8287), ('media', 7582), ('die', 7355), ('testing', 7330)]"
disgusting,0.3183623292832509,"[('pandemic', 17815), ('china', 14809), ('government', 13795), ('dont', 13322), ('crisis', 12980), ('response', 12677), ('deaths', 12425), ('health', 11481), ('patients', 11267), ('country', 10486), ('spread', 10071), ('shit', 9484), ('president', 9200), ('death', 9072), ('work', 8597), ('fight', 8533), ('lockdown', 8477), ('die', 8102), ('testing', 7986), ('media', 7750)]"
pessimistic,0.040823510645904726,"[('pandemic', 3578), ('sad', 2609), ('crisis', 2463), ('health', 2120), ('die', 1884), ('economy', 1861), ('died', 1766), ('death', 1520), ('work', 1487), ('deaths', 1477), ('lost', 1469), ('patients', 1377), ('life', 1364), ('dont', 1335), ('country', 1212), ('family', 1174), ('dying', 1127), ('hospital', 1119), ('economic', 1106), ('care', 1004)]"
surprising,0.017321481937805843,"[('positive', 859), ('wow', 686), ('test', 679), ('china', 654), ('deaths', 545), ('tested', 540), ('surprised', 534), ('understand', 488), ('shocking', 460), ('days', 454), ('death', 445), ('spread', 427), ('thought', 420), ('dont', 419), ('patients', 411), ('didnt', 353), ('5g', 316), ('pandemic', 314), ('amazing', 307), ('confirmed', 305)]"
trusting,0.016173744685298145,"[('fight', 1761), ('safe', 1418), ('stay', 1168), ('support', 1128), ('work', 1098), ('times', 1014), ('crisis', 983), ('great', 961), ('pandemic', 877), ('health', 868), ('god', 864), ('good', 862), ('hope', 779), ('working', 686), ('business', 676), ('team', 618), ('read', 572), ('india', 519), ('vaccine', 518), ('response', 480)]"
