Category,Rate,Hotwords
confident,0.20675708925385988,"[('pandemic', 6986), ('good', 6748), ('health', 5480), ('great', 5438), ('work', 5362), ('support', 5094), ('free', 4488), ('stay', 4219), ('lockdown', 4139), ('love', 3866), ('fight', 3724), ('business', 3477), ('safe', 3410), ('join', 3374), ('patients', 3333), ('live', 3278), ('post', 3217), ('working', 3200), ('positive', 3195), ('hope', 3106)]"
optimistic,0.3167681614073937,"[('pandemic', 17099), ('health', 10845), ('support', 9280), ('work', 8650), ('good', 8474), ('crisis', 7866), ('fight', 7742), ('lockdown', 7135), ('stay', 6550), ('vaccine', 6182), ('testing', 6026), ('patients', 5914), ('business', 5903), ('great', 5897), ('response', 5883), ('free', 5685), ('care', 5227), ('spread', 5179), ('safe', 5146), ('working', 5131)]"
anticipating,0.3796702958725472,"[('pandemic', 19132), ('health', 10074), ('testing', 9483), ('lockdown', 9435), ('vaccine', 7514), ('crisis', 7216), ('work', 6730), ('test', 6504), ('business', 6421), ('response', 6192), ('post', 5981), ('deaths', 5563), ('government', 5471), ('free', 5369), ('read', 5225), ('april', 5135), ('patients', 5076), ('support', 5030), ('live', 4912), ('spread', 4835)]"
empathetic,0.01630989727501999,"[('love', 2575), ('great', 733), ('work', 624), ('support', 613), ('good', 611), ('family', 606), ('happy', 604), ('birthday', 525), ('god', 496), ('safe', 491), ('amazing', 452), ('hope', 445), ('stay', 418), ('beautiful', 393), ('working', 387), ('pandemic', 381), ('care', 378), ('covid_19', 366), ('life', 338), ('team', 322)]"
fearful,0.23629052100633574,"[('pandemic', 21469), ('deaths', 14740), ('death', 10073), ('crisis', 8214), ('health', 7904), ('lockdown', 6118), ('flu', 5799), ('risk', 5568), ('care', 5322), ('toll', 5259), ('coronavirus:', 4954), ('outbreak', 4829), ('died', 4301), ('spread', 4254), ('workers', 4158), ('country', 4070), ('china', 3894), ('government', 3887), ('americans', 3838), ('stay', 3828)]"
sad,0.3054484222181214,"[('deaths', 23220), ('death', 15878), ('pandemic', 12822), ('died', 11290), ('health', 9251), ('care', 8818), ('patients', 8715), ('crisis', 8211), ('positive', 8086), ('lockdown', 7167), ('toll', 6212), ('tested', 6119), ('flu', 6116), ('work', 5992), ('hospital', 5989), ('workers', 5972), ('die', 5877), ('total', 5807), ('number', 5726), ('country', 5260)]"
angry,0.3164682905825183,"[('deaths', 16609), ('death', 11951), ('china', 9300), ('pandemic', 9134), ('dont', 8159), ('government', 8085), ('lockdown', 6614), ('care', 6420), ('health', 6396), ('patients', 6157), ('response', 6118), ('testing', 6081), ('country', 6068), ('crisis', 5964), ('work', 5932), ('americans', 5782), ('died', 5729), ('workers', 5722), ('president', 5664), ('test', 5235)]"
disgusting,0.3269606938549548,"[('deaths', 18707), ('death', 12837), ('pandemic', 10148), ('china', 8829), ('dont', 8531), ('government', 8409), ('care', 7031), ('patients', 6855), ('health', 6789), ('testing', 6692), ('country', 6488), ('lockdown', 6350), ('crisis', 6303), ('americans', 6256), ('died', 6222), ('president', 6209), ('work', 6117), ('response', 5936), ('workers', 5868), ('flu', 5660)]"
pessimistic,0.049524820077505076,"[('pandemic', 2983), ('crisis', 1833), ('deaths', 1830), ('economy', 1678), ('bad', 1623), ('death', 1592), ('sad', 1587), ('died', 1447), ('die', 1376), ('health', 1312), ('work', 1179), ('patients', 1092), ('risk', 1004), ('care', 948), ('dying', 940), ('lockdown', 895), ('dont', 889), ('country', 862), ('economic', 841), ('lost', 761)]"
surprising,0.01806298825121486,"[('deaths', 896), ('death', 583), ('positive', 554), ('wow', 408), ('patients', 378), ('test', 371), ('surprised', 351), ('tested', 335), ('days', 313), ('died', 278), ('dont', 276), ('shocking', 266), ('tests', 243), ('testing', 241), ('surprise', 223), ('numbers', 214), ('thought', 203), ('china', 201), ('care', 198), ('understand', 193)]"
trusting,0.013289659838838654,"[('work', 581), ('good', 562), ('great', 511), ('fight', 511), ('safe', 500), ('pandemic', 488), ('support', 475), ('business', 452), ('health', 418), ('crisis', 410), ('times', 362), ('stay', 360), ('free', 323), ('response', 314), ('hope', 286), ('read', 281), ('god', 278), ('team', 270), ('learn', 267), ('working', 250)]"
