Category,Rate,Hotwords
confident,0.21409129945358557,"[('stay', 14740), ('good', 13069), ('april', 12968), ('pandemic', 10529), ('great', 10495), ('support', 10265), ('work', 9942), ('safe', 9697), ('fight', 9010), ('love', 8932), ('health', 8647), ('free', 7912), ('hope', 7407), ('working', 6650), ('god', 6456), ('live', 6124), ('lockdown', 6062), ('times', 6021), ('life', 5656), ('family', 5427)]"
optimistic,0.33140617034307435,"[('pandemic', 28072), ('stay', 21572), ('fight', 20968), ('health', 18702), ('support', 17894), ('crisis', 16352), ('good', 16350), ('safe', 15578), ('spread', 14802), ('work', 14715), ('april', 13011), ('hope', 11857), ('great', 11492), ('working', 10382), ('care', 10308), ('free', 9960), ('response', 9876), ('business', 8951), ('medical', 8716), ('patients', 8701)]"
anticipating,0.3619627808628353,"[('pandemic', 28745), ('health', 15696), ('april', 14636), ('crisis', 14324), ('fight', 13927), ('spread', 12852), ('lockdown', 12044), ('stay', 11968), ('testing', 11609), ('response', 11064), ('china', 11056), ('test', 10681), ('work', 10075), ('support', 9954), ('outbreak', 9952), ('government', 9796), ('business', 9618), ('free', 8714), ('read', 8619), ('medical', 8228)]"
empathetic,0.0195812761531329,"[('love', 6163), ('happy', 1854), ('stay', 1656), ('family', 1589), ('support', 1536), ('safe', 1489), ('great', 1446), ('work', 1333), ('good', 1325), ('god', 1247), ('friends', 1208), ('birthday', 1120), ('month', 1115), ('times', 1091), ('hope', 1078), ('amazing', 934), ('working', 895), ('life', 884), ('care', 881), ('april', 701)]"
fearful,0.24376601692276637,"[('pandemic', 36541), ('deaths', 21580), ('crisis', 15123), ('health', 14297), ('outbreak', 12287), ('death', 12196), ('spread', 11102), ('stay', 10727), ('coronavirus:', 9751), ('china', 9453), ('risk', 8508), ('lockdown', 8306), ('government', 8270), ('die', 8189), ('country', 7404), ('flu', 6629), ('care', 5987), ('positive', 5980), ('dont', 5903), ('toll', 5867)]"
sad,0.29078263517512976,"[('deaths', 25819), ('pandemic', 20391), ('health', 16714), ('death', 16207), ('positive', 15779), ('crisis', 14574), ('died', 13246), ('patients', 11472), ('die', 11145), ('tested', 10862), ('hospital', 10714), ('work', 10623), ('stay', 10518), ('china', 9712), ('lockdown', 9163), ('family', 8932), ('government', 8892), ('days', 8873), ('care', 8738), ('dont', 8598)]"
angry,0.3202708805928785,"[('china', 21887), ('pandemic', 19080), ('april', 18226), ('government', 17657), ('deaths', 16737), ('dont', 14505), ('response', 13327), ('fools', 12116), ('crisis', 11924), ('country', 11252), ('health', 11119), ('spread', 10819), ('shit', 10568), ('media', 9837), ('death', 9747), ('die', 9603), ('president', 9488), ('lockdown', 9487), ('work', 9213), ('testing', 9064)]"
disgusting,0.3320126321984199,"[('china', 21743), ('pandemic', 20863), ('deaths', 19012), ('april', 18583), ('government', 18119), ('dont', 15170), ('fools', 12970), ('response', 12426), ('crisis', 12363), ('health', 11796), ('country', 11767), ('spread', 11216), ('die', 10597), ('death', 10577), ('shit', 10510), ('media', 10287), ('president', 10243), ('testing', 9739), ('work', 9353), ('lockdown', 9087)]"
pessimistic,0.04388850682077128,"[('pandemic', 4292), ('sad', 2893), ('crisis', 2825), ('die', 2501), ('health', 2278), ('died', 2048), ('work', 1876), ('deaths', 1850), ('dont', 1794), ('death', 1720), ('lost', 1549), ('family', 1517), ('hospital', 1401), ('country', 1397), ('life', 1325), ('patients', 1305), ('care', 1237), ('economy', 1212), ('government', 1122), ('job', 1122)]"
surprising,0.0163257136405161,"[('china', 946), ('positive', 917), ('deaths', 858), ('test', 753), ('wow', 728), ('april', 604), ('shocking', 554), ('death', 537), ('days', 527), ('tested', 517), ('surprised', 498), ('number', 424), ('testing', 421), ('thought', 409), ('dont', 379), ('pandemic', 361), ('chinese', 354), ('government', 342), ('total', 329), ('india', 315)]"
trusting,0.014180429672664566,"[('stay', 1433), ('safe', 1393), ('fight', 1321), ('times', 1070), ('work', 1054), ('support', 1053), ('good', 1032), ('crisis', 979), ('great', 970), ('health', 888), ('god', 802), ('pandemic', 772), ('hope', 712), ('business', 705), ('working', 659), ('read', 647), ('team', 647), ('learn', 625), ('faith', 516), ('community', 481)]"
