Category,Rate,Hotwords
confident,0.23336525303336786,"[('support', 26230), ('fight', 10758), ('good', 9819), ('pandemic', 9701), ('stay', 9152), ('ill', 9111), ('delivered', 9039), ('deliver', 8846), ('officials', 8737), ('copy', 8567), ('signing', 8494), ('usps', 8476), ('too:', 8442), ('great', 8349), ('lockdown', 8217), ('work', 7858), ('health', 7735), ('safe', 6893), ('free', 6426), ('love', 6364)]"
optimistic,0.3658541092175471,"[('support', 32549), ('pandemic', 25602), ('fight', 20311), ('health', 15994), ('lockdown', 14450), ('stay', 13334), ('crisis', 13021), ('economy', 12818), ('work', 12492), ('good', 12464), ('spread', 10317), ('safe', 9963), ('care', 9804), ('needed', 9053), ('great', 8982), ('debt', 8742), ('hope', 8739), ('ill', 8703), ('working', 8357), ('deliver', 8041)]"
anticipating,0.3899438814717554,"[('pandemic', 25650), ('support', 21382), ('lockdown', 18882), ('economy', 13338), ('health', 13220), ('fight', 12811), ('crisis', 11030), ('april', 10166), ('testing', 10126), ('needed', 9474), ('response', 9144), ('spread', 9029), ('work', 8633), ('business', 8588), ('package', 8290), ('debt', 8257), ('china', 8204), ('test', 7579), ('student', 7443), ('stay', 7141)]"
empathetic,0.019365946498814696,"[('love', 4180), ('happy', 1194), ('great', 1190), ('support', 1174), ('good', 1149), ('work', 1104), ('family', 1023), ('safe', 944), ('stay', 893), ('god', 866), ('hope', 826), ('birthday', 799), ('amazing', 799), ('fight', 775), ('times', 725), ('working', 686), ('care', 670), ('team', 664), ('life', 658), ('pandemic', 643)]"
fearful,0.21642752253490968,"[('pandemic', 28763), ('deaths', 14120), ('crisis', 10275), ('lockdown', 9918), ('health', 9539), ('death', 9159), ('spread', 7029), ('stay', 7001), ('outbreak', 6916), ('risk', 6812), ('coronavirus:', 6812), ('care', 6805), ('china', 5710), ('government', 5594), ('global', 5507), ('country', 5395), ('workers', 4882), ('flu', 4553), ('fear', 4544), ('positive', 4275)]"
sad,0.2827339060039108,"[('deaths', 23064), ('pandemic', 16536), ('death', 14437), ('died', 12149), ('health', 12072), ('lockdown', 11754), ('care', 11536), ('positive', 11377), ('crisis', 11022), ('patients', 9673), ('hospital', 8354), ('total', 7747), ('tested', 7650), ('work', 7494), ('government', 6816), ('country', 6760), ('number', 6724), ('die', 6691), ('stay', 6524), ('workers', 6432)]"
angry,0.29681951529156525,"[('deaths', 14319), ('pandemic', 13369), ('lockdown', 13165), ('china', 13038), ('government', 11699), ('media', 11517), ('president', 10175), ('response', 9981), ('dont', 9861), ('death', 9415), ('country', 8781), ('briefing', 8268), ('care', 8237), ('crisis', 7672), ('health', 7515), ('spread', 6467), ('work', 6427), ('fight', 6321), ('testing', 5868), ('shit', 5514)]"
disgusting,0.3050508849293002,"[('deaths', 15984), ('pandemic', 14634), ('china', 13071), ('government', 12010), ('media', 11897), ('lockdown', 11255), ('president', 10835), ('dont', 10371), ('death', 10247), ('response', 9550), ('country', 9130), ('care', 8922), ('briefing', 8745), ('health', 8234), ('crisis', 8012), ('work', 6694), ('spread', 6561), ('testing', 6252), ('die', 5882), ('died', 5783)]"
pessimistic,0.04587958700763138,"[('pandemic', 3658), ('crisis', 2534), ('economy', 2456), ('sad', 2318), ('lockdown', 1881), ('health', 1831), ('died', 1735), ('die', 1729), ('deaths', 1677), ('global', 1560), ('death', 1541), ('economic', 1418), ('dont', 1403), ('care', 1332), ('work', 1265), ('life', 1250), ('patients', 1219), ('government', 1110), ('country', 1078), ('depression', 1036)]"
surprising,0.01622687406863134,"[('deaths', 1032), ('china', 776), ('wow', 595), ('positive', 572), ('death', 526), ('surprised', 405), ('surprise', 390), ('wuhan', 384), ('lab', 383), ('test', 376), ('media', 331), ('shocking', 316), ('video', 315), ('briefing', 306), ('pandemic', 284), ('reported', 270), ('tested', 268), ('total', 250), ('chinese', 238), ('care', 238)]"
trusting,0.015905140883266288,"[('fight', 1368), ('safe', 1032), ('times', 986), ('work', 927), ('support', 905), ('crisis', 873), ('great', 866), ('stay', 864), ('good', 853), ('pandemic', 832), ('health', 729), ('god', 717), ('business', 639), ('hope', 632), ('leadership', 552), ('learn', 548), ('working', 548), ('read', 542), ('team', 503), ('response', 395)]"
