"State","Date","Rt","R.lo.05","R.hi.95"
"Arizona",2020-04-06,3.52786546824307,3.18416132678999,3.88626004774666
"Arizona",2020-04-07,2.82925488463626,2.57383592989713,3.09475659425503
"Arizona",2020-04-08,2.36656232768924,2.16548015125345,2.57509726435237
"Arizona",2020-04-09,2.11074033626999,1.94245515385323,2.2848640998684
"Arizona",2020-04-10,1.92397453666245,1.77852630288997,2.07419865754138
"Arizona",2020-04-11,1.80510188778715,1.67566941659934,1.93855834989136
"California",2020-03-26,3.67333950309577,3.32991193818064,4.03082744514545
"California",2020-03-27,3.12358967127046,2.86067249280103,3.39615654956532
"California",2020-03-28,2.77979357322088,2.56758748127464,2.99903825059701
"California",2020-03-29,2.51875291832988,2.34218996817598,2.70067842435279
"California",2020-03-30,2.3085244918133,2.15852906385455,2.46273281105068
"California",2020-03-31,2.18807450728017,2.05685868492012,2.32268421842747
"California",2020-04-01,2.10194803164405,1.98518903278769,2.22149888186632
"California",2020-04-02,2.03258426799803,1.92761184533654,2.13988630878049
"California",2020-04-03,1.97925797900467,1.88408032592746,2.07639930349805
"California",2020-04-04,1.95353277873329,1.86629878362974,2.04243554401082
"California",2020-04-05,1.91404850619844,1.83414787685442,1.99537618565227
"California",2020-04-06,1.85374262202283,1.78083924224591,1.92787140458383
"California",2020-04-07,1.810971519747,1.74399633333417,1.87900426645035
"California",2020-04-08,1.77817469053249,1.71627983229998,1.84098854259955
"California",2020-04-09,1.73606858027614,1.6788639079526,1.79407663754964
"California",2020-04-10,1.68716495458674,1.63428973959963,1.74074595223091
"California",2020-04-11,1.64074145551191,1.59171660043758,1.69038981889118
"Colorado",2020-04-01,5,0.256466471937753,14.97866136777
"Colorado",2020-04-02,5,0.256466471937753,14.97866136777
"Colorado",2020-04-03,5,0.256466471937753,14.97866136777
"Colorado",2020-04-04,5,0.256466471937753,14.97866136777
"Colorado",2020-04-05,5,0.256466471937753,14.97866136777
"Colorado",2020-04-06,5,0.256466471937753,14.97866136777
"Colorado",2020-04-07,5,0.256466471937753,14.97866136777
"Colorado",2020-04-08,5,0.256466471937753,14.97866136777
"Colorado",2020-04-09,5,0.256466471937753,14.97866136777
"Colorado",2020-04-10,5,0.256466471937753,14.97866136777
"Colorado",2020-04-11,5,0.256466471937753,14.97866136777
"Connecticut",2020-04-01,30,13.0650737209816,52.5651745437077
"Connecticut",2020-04-02,66.9841728612272,45.3474889519159,92.0741400370796
"Connecticut",2020-04-03,30.8413925832812,23.6123224385821,38.8664641108663
"Connecticut",2020-04-04,16.0995653033224,13.3072279185719,19.112308569793
"Connecticut",2020-04-05,10.0176162121669,8.62785567213989,11.4936315983893
"Connecticut",2020-04-06,6.79237087474598,5.99858692196791,7.62722342554464
"Connecticut",2020-04-07,5.59294023360604,5.05568629682459,6.15282089509032
"Connecticut",2020-04-08,4.96588628364884,4.56853915027526,5.37707069041134
"Connecticut",2020-04-09,4.2310880070013,3.93584890057222,4.53525176402823
"Connecticut",2020-04-10,3.65339833292257,3.42847977437799,3.88429343301952
"Connecticut",2020-04-11,3.18777552512056,3.0117138522014,3.36802237899753
"Florida",2020-03-31,3.67441582222008,3.34012129168474,4.02201352753601
"Florida",2020-04-01,2.99521387546747,2.74607290798067,3.25338708693058
"Florida",2020-04-02,2.71297543584306,2.50983306054902,2.92272246681339
"Florida",2020-04-03,2.54231612134065,2.36958520310752,2.72012685010847
"Florida",2020-04-04,2.42544813491606,2.27527234766183,2.57963787794225
"Florida",2020-04-05,2.33334861533743,2.20119487696525,2.46872581735852
"Florida",2020-04-06,2.24886265422877,2.13178330036497,2.36856176246832
"Florida",2020-04-07,2.19406604526385,2.08919073398212,2.30109187407231
"Florida",2020-04-08,2.07235797362301,1.97954126480184,2.16695566106938
"Florida",2020-04-09,1.971103761933,1.8883359371669,2.05535872780443
"Florida",2020-04-10,1.89534445598888,1.82067573675701,1.97127046434236
"Florida",2020-04-11,1.81176590640182,1.74419083577578,1.88041724250039
"Georgia",2020-03-28,3.12304340633771,2.66752513798731,3.60838832869126
"Georgia",2020-03-29,2.47987290704288,2.14076814991395,2.8397023916708
"Georgia",2020-03-30,2.06080890368864,1.79031268708292,2.34713174871429
"Georgia",2020-03-31,1.85306626672883,1.62165035243642,2.09732543490826
"Georgia",2020-04-01,1.82691249410377,1.61505010277658,2.04964746726464
"Georgia",2020-04-02,1.70153306702156,1.5108895164613,1.90161164729111
"Georgia",2020-04-03,1.5345835742245,1.36504476638035,1.71238976588885
"Georgia",2020-04-04,1.29937708009044,1.15238825713826,1.45371431668513
"Georgia",2020-04-05,1.00027833101144,0.877521282701465,1.12972351361782
"Georgia",2020-04-06,0.948631802788146,0.832544127932878,1.07102520846089
"Georgia",2020-04-07,0.927377660128767,0.813567192885207,1.04738882785951
"Georgia",2020-04-08,1.02161968837188,0.901606387397531,1.1478763912998
"Georgia",2020-04-09,1.10702994047523,0.981188719592305,1.23919469104087
"Georgia",2020-04-10,1.06952709023975,0.945811488419817,1.19957467170865
"Georgia",2020-04-11,1.05539616739724,0.933315134387842,1.18372551998128
"Illinois",2020-03-31,4.33205094138099,3.95353482467436,4.72500953744836
"Illinois",2020-04-01,3.77175684052532,3.48569782568411,4.06724022175333
"Illinois",2020-04-02,3.33193302329776,3.10729651152231,3.56312342732863
"Illinois",2020-04-03,3.06390472646653,2.88029011481302,3.25226523957002
"Illinois",2020-04-04,2.83144203921785,2.67867686747342,2.987752629275
"Illinois",2020-04-05,2.63059186682584,2.50167719743475,2.76221815224838
"Illinois",2020-04-06,2.42267515263596,2.31326387267525,2.53420367880219
"Illinois",2020-04-07,2.27388523336918,2.17920922113136,2.37024773104009
"Illinois",2020-04-08,2.19627913692385,2.11233678771865,2.28159204533853
"Illinois",2020-04-09,2.12065027905845,2.04565804918144,2.19677398693161
"Illinois",2020-04-10,2.05371548147198,1.98628889989585,2.12208553091689
"Illinois",2020-04-11,1.99416690003115,1.93321004781383,2.0559170981661
"Indiana",2020-04-02,5,0.256466471937753,14.97866136777
"Indiana",2020-04-03,5,0.256466471937753,14.97866136777
"Indiana",2020-04-04,5,0.256466471937753,14.97866136777
"Indiana",2020-04-05,5,0.256466471937753,14.97866136777
"Indiana",2020-04-06,5,0.256466471937753,14.97866136777
"Indiana",2020-04-07,5,0.256466471937753,14.97866136777
"Indiana",2020-04-08,5,0.256466471937753,14.97866136777
"Indiana",2020-04-09,5,0.256466471937753,14.97866136777
"Indiana",2020-04-10,5,0.256466471937753,14.97866136777
"Indiana",2020-04-11,5,0.256466471937753,14.97866136777
"Louisiana",2020-03-29,4.16103121150661,3.87708961108319,4.45336068273105
"Louisiana",2020-03-30,3.35821026025695,3.15161127387893,3.57029500172588
"Louisiana",2020-03-31,2.92405903824537,2.76182052394884,3.09017229638479
"Louisiana",2020-04-01,2.63039249527577,2.49723930683373,2.76644082007796
"Louisiana",2020-04-02,2.36469039072349,2.25344781267933,2.47817720924066
"Louisiana",2020-04-03,2.21243695937912,2.11628752908062,2.31037551353777
"Louisiana",2020-04-04,2.10288940653947,2.01808376422923,2.18915741403829
"Louisiana",2020-04-05,2.02578484739957,1.94981277543573,2.10297367068532
"Louisiana",2020-04-06,1.92147368537904,1.85352490677112,1.99044767083821
"Louisiana",2020-04-07,1.83771787128552,1.77637790343191,1.89993064250433
"Louisiana",2020-04-08,1.78337067874079,1.72726471023038,1.84022848390923
"Louisiana",2020-04-09,1.71509672512624,1.6637391828082,1.76710887612575
"Louisiana",2020-04-10,1.6539662223802,1.60669473915606,1.70181245390161
"Louisiana",2020-04-11,1.58972650879,1.54610171412592,1.63386032557964
"Maryland",2020-04-07,3.96195935070915,3.61478081604388,4.32242444343062
"Maryland",2020-04-08,3.29257849627726,3.03284536764269,3.56122418373888
"Maryland",2020-04-09,2.85777559312104,2.65286252997461,3.06905930110787
"Maryland",2020-04-10,2.61547849268913,2.44526937202791,2.79047604445356
"Maryland",2020-04-11,2.46387271081072,2.31787575393786,2.61359975136129
"Massachusetts",2020-04-01,3.94365782601085,3.58146266777896,4.32040903935391
"Massachusetts",2020-04-02,3.44560253079629,3.16583110218906,3.73526591500493
"Massachusetts",2020-04-03,3.1822303454593,2.95449164328275,3.41703526966541
"Massachusetts",2020-04-04,2.93080597593758,2.74245228249092,3.12439063996206
"Massachusetts",2020-04-05,2.6277344466665,2.4723338685682,2.78709735343599
"Massachusetts",2020-04-06,2.2985207506218,2.17047259421935,2.42963978663618
"Massachusetts",2020-04-07,2.18483292046479,2.07321460819804,2.29890102149405
"Massachusetts",2020-04-08,2.13337854651559,2.03330655036967,2.23546349231264
"Massachusetts",2020-04-09,2.0965082227037,2.00581126209553,2.18888502808019
"Massachusetts",2020-04-10,2.08962385738799,2.00657759925193,2.17408097452403
"Massachusetts",2020-04-11,2.09175364497899,2.01541801998592,2.16927843006172
"Michigan",2020-03-30,4.91667292738227,4.5251437363501,5.32176926686361
"Michigan",2020-03-31,4.25190730840993,3.96048953527479,4.5519727985789
"Michigan",2020-04-01,3.75422667694957,3.52939331747309,3.98486731574085
"Michigan",2020-04-02,3.35591741693153,3.17792749664725,3.53796643906826
"Michigan",2020-04-03,2.99445474268247,2.85126014373557,3.14058689373923
"Michigan",2020-04-04,2.69942728750619,2.58182359289411,2.81922484085106
"Michigan",2020-04-05,2.44757040281803,2.34925109077625,2.54757834782335
"Michigan",2020-04-06,2.27962592021557,2.19516773780507,2.36542014822116
"Michigan",2020-04-07,2.10977695217799,2.03658686536284,2.18405002723016
"Michigan",2020-04-08,1.95081319600465,1.88680355879524,2.01571794326684
"Michigan",2020-04-09,1.83346917371455,1.77649599693981,1.89119629869645
"Michigan",2020-04-10,1.77623569924152,1.7242720147946,1.82884627557326
"Michigan",2020-04-11,1.70504294220085,1.65752299678526,1.7531261220039
"Missouri",2020-04-08,5.94038236110095,4.78256670922925,7.20202467118221
"Missouri",2020-04-09,4.42485493011693,3.64838756292475,5.26339406019187
"Missouri",2020-04-10,3.33124205113517,2.78969625923493,3.9126357759403
"Missouri",2020-04-11,2.66913572185976,2.26299212632379,3.10310843231295
"Nevada",2020-04-06,3.00225925173612,2.67797534972976,3.34198577374195
"Nevada",2020-04-07,2.35535836108581,2.11196885891657,2.60981195960332
"Nevada",2020-04-08,2.0750726345657,1.87398493860599,2.28470726819359
"Nevada",2020-04-09,1.88179211643899,1.70841166903699,2.06216365395612
"Nevada",2020-04-10,1.74917662620124,1.5952306545868,1.90904088370245
"Nevada",2020-04-11,1.7633398134289,1.61926675221023,1.91253996135993
"New Jersey",2020-03-29,4.43749796382852,4.14059313785954,4.74299750642448
"New Jersey",2020-03-30,3.6088113922614,3.39340840946105,3.82975900089524
"New Jersey",2020-03-31,3.18918725718599,3.0203064469908,3.36191323206097
"New Jersey",2020-04-01,3.0050221149577,2.86458139959288,3.14827720014915
"New Jersey",2020-04-02,3.07087469827047,2.94729394489264,3.19658185754828
"New Jersey",2020-04-03,3.06751218183783,2.9593630743547,3.17728804409632
"New Jersey",2020-04-04,3.08177636702097,2.9870122906988,3.17778123721946
"New Jersey",2020-04-05,2.93794771358791,2.8571556279599,3.01968450526079
"New Jersey",2020-04-06,2.70553089359928,2.63777429249265,2.77400826041072
"New Jersey",2020-04-07,2.51740266707611,2.45990400638725,2.5754586349348
"New Jersey",2020-04-08,2.35590537815962,2.30646165472174,2.40578909976964
"New Jersey",2020-04-09,2.2202737615864,2.17719220229741,2.26370953673529
"New Jersey",2020-04-10,2.0914977843438,2.05365030401643,2.1296353095409
"New Jersey",2020-04-11,2.00456878432258,1.97077342638366,2.03860530613185
"New York",2020-03-24,5.32819460401075,4.9934490675094,5.67202232973446
"New York",2020-03-25,4.72132190414442,4.4736335411459,4.97459609192136
"New York",2020-03-26,4.28534961315015,4.09427364944377,4.48007529164937
"New York",2020-03-27,3.88722768960943,3.73730426280546,4.03962163451297
"New York",2020-03-28,3.700605433238,3.57842077196788,3.82450958882466
"New York",2020-03-29,3.50770294980503,3.4071291293567,3.60950356001926
"New York",2020-03-30,3.32532848790641,3.24190390020187,3.40964208260611
"New York",2020-03-31,3.1470813825202,3.07744442964246,3.2173720232594
"New York",2020-04-01,2.99483327945718,2.93610783428463,3.05404671342457
"New York",2020-04-02,2.95630655753455,2.90548923199848,3.00749367253192
"New York",2020-04-03,2.80151749654222,2.75818527398751,2.84513324301517
"New York",2020-04-04,2.66248757408075,2.62535651146464,2.69983754722298
"New York",2020-04-05,2.52275154125358,2.49078273257878,2.55489151786786
"New York",2020-04-06,2.38294315394291,2.35526703755562,2.41075502202408
"New York",2020-04-07,2.26440553451467,2.2402017166734,2.28871856966253
"New York",2020-04-08,2.13092445190294,2.10970875842131,2.15222928879934
"New York",2020-04-09,2.03106867632968,2.01222376309751,2.04998735988402
"New York",2020-04-10,1.9374421250002,1.9205766841501,1.95436949271827
"New York",2020-04-11,1.85337788088674,1.83816747411995,1.8686409303928
"Ohio",2020-04-02,3.93927590786241,3.56976572131881,4.32396659860109
"Ohio",2020-04-03,3.22330063283717,2.9490502633983,3.50772998871504
"Ohio",2020-04-04,2.76729003299593,2.55174860038248,2.99013098725754
"Ohio",2020-04-05,2.47132851303366,2.29395393728811,2.6542230757715
"Ohio",2020-04-06,2.27190868569682,2.12090966705235,2.42724886582942
"Ohio",2020-04-07,2.15081162652568,2.01849248403808,2.28664419578392
"Ohio",2020-04-08,2.06064841794055,1.94280281979761,2.18139718818332
"Ohio",2020-04-09,1.98603645498719,1.88003089005852,2.09447526275463
"Ohio",2020-04-10,1.91447908902691,1.81861573100333,2.01240372232045
"Ohio",2020-04-11,1.83369174124915,1.74688951056057,1.92225632637923
"Pennsylvania",2020-04-02,4.32798397440115,3.8961526106834,4.77873848493897
"Pennsylvania",2020-04-03,3.43919882231919,3.12823767491462,3.76245494753321
"Pennsylvania",2020-04-04,3.05865744986339,2.81273116989224,3.31319094817223
"Pennsylvania",2020-04-05,2.82833503541332,2.62434877859199,3.03870135887748
"Pennsylvania",2020-04-06,2.53479411305353,2.36562102452171,2.70885172705667
"Pennsylvania",2020-04-07,2.49626949930678,2.3474702865589,2.64889367673678
"Pennsylvania",2020-04-08,2.55340514771767,2.41854456315112,2.6913281056624
"Pennsylvania",2020-04-09,2.53380132775116,2.41309798945887,2.65697116612711
"Pennsylvania",2020-04-10,2.51005482722742,2.40232877953548,2.61975999975237
"Pennsylvania",2020-04-11,2.47837186574536,2.382385618772,2.57594655392509
"Tennessee",2020-04-07,3.51774638629521,3.18216203589622,3.86736238453133
"Tennessee",2020-04-08,2.82019837255762,2.57053036266004,3.07952338357987
"Tennessee",2020-04-09,2.4265640740732,2.22704627894141,2.63322872609435
"Tennessee",2020-04-10,2.15562661586989,1.98905072730056,2.32779772603749
"Tennessee",2020-04-11,1.96680279683307,1.82311717315839,2.11504252496354
"Texas",2020-04-01,3.38761886365269,2.98966321841854,3.80627718961235
"Texas",2020-04-02,2.71759675732539,2.42076732432869,3.0287280944271
"Texas",2020-04-03,2.38587405489981,2.14508909407808,2.63733708465353
"Texas",2020-04-04,2.24879568674582,2.04059942026258,2.46542921048345
"Texas",2020-04-05,2.16251408095023,1.9777627913987,2.35415183640491
"Texas",2020-04-06,2.04958987435204,1.88559122141332,2.21929963983073
"Texas",2020-04-07,1.99560455138061,1.84726655999179,2.14872904304579
"Texas",2020-04-08,1.92313329500168,1.78893987840983,2.06138318422718
"Texas",2020-04-09,1.86299757672483,1.74078441131141,1.98867734547043
"Texas",2020-04-10,1.77865691480341,1.66772913729667,1.89257172749707
"Texas",2020-04-11,1.71011389898258,1.60864754739258,1.81417612320339
"Virginia",2020-04-04,3.24912764107457,2.90273312425172,3.61179295396021
"Virginia",2020-04-05,2.54532289054614,2.28795077312744,2.81413171292837
"Virginia",2020-04-06,2.12357962690567,1.91887626355021,2.33693568894345
"Virginia",2020-04-07,1.91566898817824,1.74111098450806,2.09718480135236
"Virginia",2020-04-08,1.77848432837927,1.62419272195027,1.93861949499007
"Virginia",2020-04-09,1.80916050564833,1.66439989300622,1.95896228256428
"Virginia",2020-04-10,1.84827340819506,1.71117102102328,1.98979029429031
"Virginia",2020-04-11,1.88023930619742,1.75068470715521,2.01365950628006
"Washington",2020-03-15,2.98402019928772,2.64808380360372,3.33666601310903
"Washington",2020-03-16,2.37246121388793,2.11898424694002,2.63787141350887
"Washington",2020-03-17,2.01863185017832,1.81292166782361,2.23355787056885
"Washington",2020-03-18,1.87757369471831,1.69783977257096,2.06484983316648
"Washington",2020-03-19,1.79888877072474,1.63648901946671,1.96769931043079
"Washington",2020-03-20,1.76500862139259,1.6150392878724,1.9205363067468
"Washington",2020-03-21,1.76428153927494,1.62378658790687,1.90964487825045
"Washington",2020-03-22,1.71810959428445,1.58794460333728,1.85255815658366
"Washington",2020-03-23,1.68715365410039,1.56594441872735,1.81213875214338
"Washington",2020-03-24,1.64079306673943,1.52823699574918,1.75669223511476
"Washington",2020-03-25,1.58581014840066,1.48135854167412,1.69323692194361
"Washington",2020-03-26,1.5514829647714,1.45364827970927,1.65198220709198
"Washington",2020-03-27,1.54963044709614,1.45670123797033,1.64496326422583
"Washington",2020-03-28,1.56407765065882,1.47511867817822,1.65521589238072
"Washington",2020-03-29,1.56053505139707,1.47583076351374,1.64721733990137
"Washington",2020-03-30,1.53920846746106,1.45907483524784,1.62113516076241
"Washington",2020-03-31,1.50701689185028,1.43148553903531,1.58417389355254
"Washington",2020-04-01,1.47146430637342,1.40027361140494,1.5441329320844
"Washington",2020-04-02,1.42466856572423,1.35770291225197,1.49298406621121
"Washington",2020-04-03,1.38821467048811,1.32484212596688,1.45282709971641
"Washington",2020-04-04,1.36536494174571,1.304910307463,1.42696610297046
"Washington",2020-04-05,1.36110004862032,1.30286437445305,1.42040226482757
"Washington",2020-04-06,1.38499113611793,1.32819958240886,1.44277871839997
"Washington",2020-04-07,1.39686688617388,1.34170834583028,1.45295639238248
"Washington",2020-04-08,1.3971058600585,1.34382399458574,1.45125575989759
"Washington",2020-04-09,1.37072895794209,1.31981428996106,1.42245114657693
"Washington",2020-04-10,1.33855863448456,1.29002179232799,1.38784668064821
"Washington",2020-04-11,1.29617545222725,1.25002632264949,1.34302570032134
"Wisconsin",2020-04-06,3.68180342154857,3.3504341456717,4.02621198436489
"Wisconsin",2020-04-07,2.96522994396456,2.71954033298835,3.21979079731164
"Wisconsin",2020-04-08,2.55472658055238,2.359488020023,2.75644828222002
"Wisconsin",2020-04-09,2.25606122959917,2.09460451506785,2.42252758448648
"Wisconsin",2020-04-10,2.05355278634436,1.91533907753695,2.19579189374523
"Wisconsin",2020-04-11,1.89129216285046,1.77049017391689,2.01542790929657
