"Country","Date","fips","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"Washington",2020-04-06,"53",383,39,34,5.94803498918065,483,38,3.04142254831112,8.51831002866656
"Washington",2020-04-07,"53",409,26,35,6.0137151560428,483,38,3.09972819632507,8.33472026021398
"Washington",2020-04-08,"53",430,21,36,6.06378520868761,483,38,3.22018621663669,7.95363617009561
"Washington",2020-04-09,"53",456,26,37,6.12249280951439,483,38,3.36444698868544,7.51250625705797
"Washington",2020-04-10,"53",483,27,38,6.18001665365257,483,38,3.57341998766827,6.90481548716477
"Wisconsin",2020-03-27,"55",16,6,1,2.77258872223978,131,15,NA,NA
"Wisconsin",2020-03-28,"55",17,1,2,2.83321334405622,131,15,NA,NA
"Wisconsin",2020-03-29,"55",17,0,3,2.83321334405622,131,15,NA,NA
"Wisconsin",2020-03-30,"55",20,3,4,2.99573227355399,131,15,NA,NA
"Wisconsin",2020-03-31,"55",25,5,5,3.2188758248682,131,15,NA,NA
"Wisconsin",2020-04-01,"55",33,8,6,3.49650756146648,131,15,NA,NA
"Wisconsin",2020-04-02,"55",37,4,7,3.61091791264422,131,15,2.50483007086275,15.0972803101637
"Wisconsin",2020-04-03,"55",49,12,8,3.89182029811063,131,15,2.3343248499559,18.6857331687562
"Wisconsin",2020-04-04,"55",60,11,9,4.0943445622221,131,15,2.16999915569163,21.3128992549534
"Wisconsin",2020-04-05,"55",73,13,10,4.29045944114839,131,15,2.14934319632536,21.5372561219112
"Wisconsin",2020-04-06,"55",83,10,11,4.4188406077966,131,15,2.23990238468612,20.2543741347389
"Wisconsin",2020-04-07,"55",94,11,12,4.54329478227,131,15,2.39254017503057,18.4101649848325
"Wisconsin",2020-04-08,"55",107,13,13,4.67282883446191,131,15,2.49850885575544,17.1899206405225
"Wisconsin",2020-04-09,"55",116,9,14,4.75359019110636,131,15,2.81123091635682,14.268262730673
"Wisconsin",2020-04-10,"55",131,15,15,4.87519732320115,131,15,3.01144738766447,12.5814571768515
