"State","Date","fips","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"Alabama",2020-05-13,"01",450,15,45,6.10924758276437,522,52,4.67332693864324,3.15273115289496
"Alabama",2020-05-14,"01",473,23,46,6.15909538849193,522,52,4.46510491168469,3.64614037298087
"Alabama",2020-05-15,"01",483,10,47,6.18001665365257,522,52,4.30216901068438,4.00890113446315
"Alabama",2020-05-16,"01",485,2,48,6.18414889093748,522,52,4.36645253114706,3.8461692072132
"Alabama",2020-05-17,"01",488,3,49,6.19031540585315,522,52,4.71117518688928,3.08039757966147
"Alabama",2020-05-18,"01",489,1,50,6.19236248947487,522,52,5.25231854111832,1.92228044207746
"Alabama",2020-05-19,"01",504,15,51,6.22257626807137,522,52,5.46227636545659,1.48863932174095
"Alabama",2020-05-20,"01",522,18,52,6.25766758788264,522,52,5.51718960305886,1.38946223409679
"Arizona",2020-03-27,"04",15,7,1,2.70805020110221,747,55,NA,NA
"Arizona",2020-03-28,"04",15,0,2,2.70805020110221,747,55,NA,NA
"Arizona",2020-03-29,"04",18,3,3,2.89037175789616,747,55,NA,NA
"Arizona",2020-03-30,"04",20,2,4,2.99573227355399,747,55,NA,NA
"Arizona",2020-03-31,"04",24,4,5,3.17805383034795,747,55,NA,NA
"Arizona",2020-04-01,"04",29,5,6,3.36729582998647,747,55,NA,NA
"Arizona",2020-04-02,"04",35,6,7,3.55534806148941,747,55,2.46497646344235,14.8145246835069
"Arizona",2020-04-03,"04",41,6,8,3.71357206670431,747,55,2.35868883150699,16.8502920015188
"Arizona",2020-04-04,"04",53,12,9,3.97029191355212,747,55,2.29879490098792,18.0454795871785
"Arizona",2020-04-05,"04",64,11,10,4.15888308335967,747,55,2.20768837172047,19.3578744019401
"Arizona",2020-04-06,"04",67,3,11,4.20469261939097,747,55,2.28458113613637,18.135838306922
"Arizona",2020-04-07,"04",77,10,12,4.34380542185368,747,55,2.39977842188592,16.6911746716432
"Arizona",2020-04-08,"04",80,3,13,4.38202663467388,747,55,2.62733742311379,14.1960826274679
"Arizona",2020-04-09,"04",89,9,14,4.48863636973214,747,55,2.8706500303227,11.9056596065037
"Arizona",2020-04-10,"04",97,8,15,4.57471097850338,747,55,3.16753623891727,9.464634938863
"Arizona",2020-04-11,"04",112,15,16,4.71849887129509,747,55,3.21988287594325,9.15612510681986
"Arizona",2020-04-12,"04",117,5,17,4.76217393479776,747,55,3.18910595271178,9.33755424618822
"Arizona",2020-04-13,"04",122,5,18,4.80402104473326,747,55,3.3119083380577,8.46715703731937
"Arizona",2020-04-14,"04",131,9,19,4.87519732320115,747,55,3.344898238489,8.20622989956577
"Arizona",2020-04-15,"04",142,11,20,4.95582705760126,747,55,3.47211159178421,7.45738188014669
"Arizona",2020-04-16,"04",152,10,21,5.02388052084628,747,55,3.57228028353976,6.91138710015862
"Arizona",2020-04-17,"04",174,22,22,5.15905529921453,747,55,3.54477626075048,7.13174453115484
"Arizona",2020-04-18,"04",181,7,23,5.19849703126583,747,55,3.42000674737152,7.74186070004245
"Arizona",2020-04-19,"04",188,7,24,5.23644196282995,747,55,3.42581365378865,7.66818004297394
"Arizona",2020-04-20,"04",191,3,25,5.25227342804663,747,55,3.63318030403316,6.66812369790488
"Arizona",2020-04-21,"04",213,22,26,5.36129216570943,747,55,3.73164322886505,6.25202786550222
"Arizona",2020-04-22,"04",236,23,27,5.46383180502561,747,55,3.71809261701237,6.35037136538787
"Arizona",2020-04-23,"04",257,21,28,5.54907608489522,747,55,3.68722565792574,6.519936098004
"Arizona",2020-04-24,"04",268,11,29,5.59098698051086,747,55,3.50849605868479,7.19391596015934
"Arizona",2020-04-25,"04",275,7,30,5.61677109766657,747,55,3.50411916163878,7.16499438794329
"Arizona",2020-04-26,"04",277,2,31,5.62401750618734,747,55,3.74069030732714,6.26194740650596
"Arizona",2020-04-27,"04",277,0,32,5.62401750618734,747,55,4.32889078305004,4.20086584474485
"Arizona",2020-04-28,"04",297,20,33,5.6937321388027,747,55,4.65968933533367,3.11647989139999
"Arizona",2020-04-29,"04",308,11,34,5.73009978297357,747,55,4.79588435676319,2.69931364049829
"Arizona",2020-04-30,"04",320,12,35,5.76832099579377,747,55,4.71727908792817,2.95847874670756
"Arizona",2020-05-01,"04",330,10,36,5.79909265446053,747,55,4.58391525563269,3.36304973707489
"Arizona",2020-05-02,"04",353,23,37,5.8664680569333,747,55,4.33042525603546,4.11461002062617
"Arizona",2020-05-03,"04",362,9,38,5.89164421182577,747,55,4.24594401873883,4.34766008808374
"Arizona",2020-05-04,"04",362,0,39,5.89164421182577,747,55,4.50089325877102,3.62490049254693
"Arizona",2020-05-05,"04",395,33,40,5.97888576490112,747,55,4.41210903971482,3.87698548289964
"Arizona",2020-05-06,"04",426,31,41,6.05443934626937,747,55,4.20583995480074,4.43970509714452
"Arizona",2020-05-07,"04",450,24,42,6.10924758276437,747,55,4.00047784165068,4.97731755949651
"Arizona",2020-05-08,"04",517,67,43,6.24804287450843,747,55,3.51615839408089,6.22402260373638
"Arizona",2020-05-09,"04",532,15,44,6.27664348934164,747,55,3.13849121139009,7.13627491348637
"Arizona",2020-05-10,"04",536,4,45,6.2841341610708,747,55,3.17055068138598,7.02353151734001
"Arizona",2020-05-11,"04",542,6,46,6.29526600143965,747,55,3.75792172542735,5.62830802069898
"Arizona",2020-05-12,"04",562,20,47,6.33150184989369,747,55,4.28097190323472,4.42612726709251
"Arizona",2020-05-13,"04",594,32,48,6.38687931936265,747,55,4.63918770870261,3.63727025951204
"Arizona",2020-05-14,"04",624,30,49,6.43615036836943,747,55,4.95553671626223,2.97200653731388
"Arizona",2020-05-15,"04",651,27,50,6.47850964220857,747,55,4.67492365514491,3.57587211114652
"Arizona",2020-05-16,"04",679,28,51,6.5206211275587,747,55,4.36655743945376,4.21641678384737
"Arizona",2020-05-17,"04",680,1,52,6.52209279817015,747,55,4.41132036707163,4.1083902441695
"Arizona",2020-05-18,"04",686,6,53,6.53087762772588,747,55,4.75625994350403,3.40366089393167
"Arizona",2020-05-19,"04",704,18,54,6.55677835615804,747,55,5.13743439000422,2.65262423235962
"Arizona",2020-05-20,"04",747,43,55,6.61606518513282,747,55,5.21087088381308,2.52335135127254
"Arkansas",2020-04-02,"05",12,2,1,2.484906649788,107,49,NA,NA
"Arkansas",2020-04-03,"05",12,0,2,2.484906649788,107,49,NA,NA
"Arkansas",2020-04-04,"05",14,2,3,2.63905732961526,107,49,NA,NA
"Arkansas",2020-04-05,"05",16,2,4,2.77258872223978,107,49,NA,NA
"Arkansas",2020-04-06,"05",16,0,5,2.77258872223978,107,49,NA,NA
"Arkansas",2020-04-07,"05",18,2,6,2.89037175789616,107,49,NA,NA
"Arkansas",2020-04-08,"05",18,0,7,2.89037175789616,107,49,2.39627637947111,7.71734618987624
"Arkansas",2020-04-09,"05",21,3,8,3.04452243772342,107,49,2.374333329624,8.21164020008738
"Arkansas",2020-04-10,"05",24,3,9,3.17805383034795,107,49,2.3956563721037,8.13799988864904
"Arkansas",2020-04-11,"05",25,1,10,3.2188758248682,107,49,2.39078202804799,8.22836501403162
"Arkansas",2020-04-12,"05",27,2,11,3.29583686600433,107,49,2.323107417371,8.98012370603394
"Arkansas",2020-04-13,"05",30,3,12,3.40119738166216,107,49,2.32203839834506,8.99200169521102
"Arkansas",2020-04-14,"05",32,2,13,3.46573590279973,107,49,2.3002186579558,9.13294770801619
"Arkansas",2020-04-15,"05",34,2,14,3.52636052461616,107,49,2.43882612449838,7.86857129419908
"Arkansas",2020-04-16,"05",37,3,15,3.61091791264422,107,49,2.49237088477175,7.44093101135771
"Arkansas",2020-04-17,"05",37,0,16,3.61091791264422,107,49,2.5503749930947,6.89804106986383
"Arkansas",2020-04-18,"05",38,1,17,3.63758615972639,107,49,2.7120006178122,5.6781105463386
"Arkansas",2020-04-19,"05",39,1,18,3.66356164612965,107,49,2.90838747612972,4.34053819744236
"Arkansas",2020-04-20,"05",42,3,19,3.73766961828337,107,49,2.96932330437193,3.98882727342878
"Arkansas",2020-04-21,"05",43,1,20,3.76120011569356,107,49,3.03612624832214,3.60952113569969
"Arkansas",2020-04-22,"05",44,1,21,3.78418963391826,107,49,3.09485133869852,3.28736795884921
"Arkansas",2020-04-23,"05",45,1,22,3.80666248977032,107,49,3.05084451669535,3.49313981902128
"Arkansas",2020-04-24,"05",47,2,23,3.85014760171006,107,49,3.05556958869932,3.46573581738309
"Arkansas",2020-04-25,"05",48,1,24,3.87120101090789,107,49,3.11208797589607,3.19048726880313
"Arkansas",2020-04-26,"05",50,2,25,3.91202300542815,107,49,3.18192627394432,2.88935685590997
"Arkansas",2020-04-27,"05",51,1,26,3.93182563272433,107,49,3.16182557892388,2.97172076874869
"Arkansas",2020-04-28,"05",57,6,27,4.04305126783455,107,49,2.95234015629196,3.88852354062489
"Arkansas",2020-04-29,"05",59,2,28,4.07753744390572,107,49,2.80333476419048,4.49663148739866
"Arkansas",2020-04-30,"05",61,2,29,4.11087386417331,107,49,2.73977719629102,4.73528541354224
"Arkansas",2020-05-01,"05",64,3,30,4.15888308335967,107,49,2.65882743180727,5.02307052152525
"Arkansas",2020-05-02,"05",72,8,31,4.27666611901606,107,49,2.4571132211185,5.77095299418992
"Arkansas",2020-05-03,"05",76,4,32,4.33073334028633,107,49,2.32516526909333,6.23320880179637
"Arkansas",2020-05-04,"05",80,4,33,4.38202663467388,107,49,2.3873493774764,6.03253624329272
"Arkansas",2020-05-05,"05",83,3,34,4.4188406077966,107,49,2.32650787125831,6.20737603428727
"Arkansas",2020-05-06,"05",87,4,35,4.46590811865458,107,49,2.37441502059378,6.03706545705534
"Arkansas",2020-05-07,"05",88,1,36,4.47733681447821,107,49,2.68275527458373,5.07840164336762
"Arkansas",2020-05-08,"05",88,0,37,4.47733681447821,107,49,3.21521343428587,3.49678756696754
"Arkansas",2020-05-09,"05",88,0,38,4.47733681447821,107,49,3.57162971318135,2.46045353166391
"Arkansas",2020-05-10,"05",91,3,39,4.51085950651685,107,49,3.7964811126621,1.83899901684199
"Arkansas",2020-05-11,"05",94,3,40,4.54329478227,107,49,3.86938706308337,1.65451892551701
"Arkansas",2020-05-12,"05",95,1,41,4.55387689160054,107,49,3.9181675358722,1.53337480878615
"Arkansas",2020-05-13,"05",97,2,42,4.57471097850338,107,49,3.8044195163905,1.82557362182854
"Arkansas",2020-05-14,"05",98,1,43,4.58496747867057,107,49,3.73082945848663,2.00234894896835
"Arkansas",2020-05-15,"05",98,0,44,4.58496747867057,107,49,3.81130593803592,1.79472904684971
"Arkansas",2020-05-16,"05",98,0,45,4.58496747867057,107,49,4.05738081191613,1.20271391547265
"Arkansas",2020-05-17,"05",98,0,46,4.58496747867057,107,49,4.26987187276213,0.705199155389141
"Arkansas",2020-05-18,"05",100,2,47,4.60517018598809,107,49,4.3079008931867,0.622831726775122
"Arkansas",2020-05-19,"05",102,2,48,4.62497281328427,107,49,4.28483229342269,0.682824710634661
"Arkansas",2020-05-20,"05",107,5,49,4.67282883446191,107,49,4.00845302047842,1.29927658542474
"California",2020-03-16,"06",11,5,1,2.39789527279837,3514,66,NA,NA
"California",2020-03-17,"06",14,3,2,2.63905732961526,3514,66,NA,NA
"California",2020-03-18,"06",17,3,3,2.83321334405622,3514,66,NA,NA
"California",2020-03-19,"06",19,2,4,2.94443897916644,3514,66,NA,NA
"California",2020-03-20,"06",24,5,5,3.17805383034795,3514,66,NA,NA
"California",2020-03-21,"06",28,4,6,3.3322045101752,3514,66,NA,NA
"California",2020-03-22,"06",35,7,7,3.55534806148941,3514,66,2.2395311591663,18.5839043338741
"California",2020-03-23,"06",39,4,8,3.66356164612965,3514,66,2.28770611524389,17.5198139836369
"California",2020-03-24,"06",52,13,9,3.95124371858143,3514,66,2.24337400814015,18.4629667451554
"California",2020-03-25,"06",67,15,10,4.20469261939097,3514,66,2.13245316533783,20.2089208324821
"California",2020-03-26,"06",82,15,11,4.40671924726425,3514,66,2.09115534011913,20.810243308116
"California",2020-03-27,"06",102,20,12,4.62497281328427,3514,66,1.99483450635774,21.8649223362079
"California",2020-03-28,"06",121,19,13,4.79579054559674,3514,66,1.99332362335022,21.7843761261216
"California",2020-03-29,"06",130,9,14,4.86753445045558,3514,66,2.11156590331759,20.4331866460777
"California",2020-03-30,"06",146,16,15,4.98360662170834,3514,66,2.48557557239346,17.185155963723
"California",2020-03-31,"06",183,37,16,5.20948615284142,3514,66,2.67971032067233,15.752560665753
"California",2020-04-01,"06",212,29,17,5.35658627467201,3514,66,2.78887752496436,15.0230137051756
"California",2020-04-02,"06",247,35,18,5.50938833662798,3514,66,2.84420052936545,14.7028204663126
"California",2020-04-03,"06",282,35,19,5.64190707093811,3514,66,2.79773592107284,14.9822750047592
"California",2020-04-04,"06",323,41,20,5.77765232322266,3514,66,2.6960028933057,15.5244882162405
"California",2020-04-05,"06",349,26,21,5.85507192220243,3514,66,2.88163971841631,14.4144608518244
"California",2020-04-06,"06",386,37,22,5.95583736946483,3514,66,3.2372224321746,12.5153176125919
"California",2020-04-07,"06",447,61,23,6.10255859461357,3514,66,3.35415750113258,11.9427852741525
"California",2020-04-08,"06",506,59,24,6.22653666928747,3514,66,3.42879336508661,11.6104753270413
"California",2020-04-09,"06",548,42,25,6.30627528694802,3514,66,3.51497988107707,11.2084286163231
"California",2020-04-10,"06",594,46,26,6.38687931936265,3514,66,3.62232659044748,10.7170964919064
"California",2020-04-11,"06",632,38,27,6.44888939414686,3514,66,3.74264721546365,10.1687607427263
"California",2020-04-12,"06",676,44,28,6.51619307604296,3514,66,4.0150319506272,9.05025488884342
"California",2020-04-13,"06",725,49,29,6.58617165485467,3514,66,4.35007490513438,7.75987893368986
"California",2020-04-14,"06",778,53,30,6.65672652417839,3514,66,4.53783693413538,7.07027163273722
"California",2020-04-15,"06",885,107,31,6.78558764500793,3514,66,4.41176095555831,7.55326337328232
"California",2020-04-16,"06",971,86,32,6.87832646829133,3514,66,4.23840092231694,8.17239784515577
"California",2020-04-17,"06",1050,79,33,6.95654544315157,3514,66,4.06836547045613,8.73803900594323
"California",2020-04-18,"06",1146,96,34,7.04403289727469,3514,66,3.95615922566956,9.0923820871496
"California",2020-04-19,"06",1176,30,35,7.06987412845857,3514,66,4.11483443429052,8.55956416124264
"California",2020-04-20,"06",1223,47,36,7.10906213568717,3514,66,4.46386340587984,7.46887939432501
"California",2020-04-21,"06",1316,93,37,7.18235211188526,3514,66,4.8603552505065,6.30390507403825
"California",2020-04-22,"06",1425,109,38,7.26192709270275,3514,66,4.98742590681464,5.95515874683627
"California",2020-04-23,"06",1548,123,39,7.34471905414967,3514,66,4.93620399968791,6.11709716884695
"California",2020-04-24,"06",1619,71,40,7.38956395367764,3514,66,4.9020589401392,6.21124277716656
"California",2020-04-25,"06",1692,73,41,7.43366654016617,3514,66,4.79300868424716,6.48124219060043
"California",2020-04-26,"06",1716,24,42,7.44775128004791,3514,66,5.01675627854031,5.87976125221039
"California",2020-04-27,"06",1800,84,43,7.49554194388426,3514,66,5.3648383442108,5.00059055965644
"California",2020-04-28,"06",1884,84,44,7.54115245513631,3514,66,5.66283615572549,4.27681854692901
"California",2020-04-29,"06",1961,77,45,7.58120982619635,3514,66,5.85015649487369,3.83758829562668
"California",2020-04-30,"06",2057,96,46,7.62900388965296,3514,66,5.80281552452973,3.95288412526694
"California",2020-05-01,"06",2147,90,47,7.67182679787878,3514,66,5.71585144452888,4.15233526664303
"California",2020-05-02,"06",2213,66,48,7.70210434005105,3514,66,5.64706241493604,4.29814400898264
"California",2020-05-03,"06",2235,22,49,7.71199650704767,3514,66,5.87445211476035,3.79244439643631
"California",2020-05-04,"06",2297,62,50,7.7393592026891,3514,66,6.09392112503325,3.31890733842537
"California",2020-05-05,"06",2386,89,51,7.77737360265786,3514,66,6.2314877415236,3.03347023080612
"California",2020-05-06,"06",2478,92,52,7.81520706218909,3514,66,6.30880514672287,2.88199282073074
"California",2020-05-07,"06",2561,83,53,7.84815308619953,3514,66,6.28700043401525,2.93057644588752
"California",2020-05-08,"06",2650,89,54,7.88231491898027,3514,66,6.1634858712535,3.17425983782634
"California",2020-05-09,"06",2732,82,55,7.91278922069068,3514,66,6.03132797982351,3.42524663233232
"California",2020-05-10,"06",2769,37,56,7.92624152317096,3514,66,6.1421676281529,3.20923590822295
"California",2020-05-11,"06",2820,51,57,7.94449216393216,3514,66,6.35253594058144,2.81450264384933
"California",2020-05-12,"06",2902,82,58,7.97315543344413,3514,66,6.50480966415236,2.53732097650397
"California",2020-05-13,"06",3014,112,59,8.01102337918644,3514,66,6.52432025854066,2.50712446832131
"California",2020-05-14,"06",3039,25,60,8.01928379291679,3514,66,6.62081204757329,2.33674588955097
"California",2020-05-15,"06",3192,153,61,8.0684029585697,3514,66,6.48903749005103,2.56948917279647
"California",2020-05-16,"06",3254,62,62,8.08764028777898,3514,66,6.36465463729498,2.77909372347077
"California",2020-05-17,"06",3290,36,63,8.09864284375942,3514,66,6.42437442093806,2.67429045548124
"California",2020-05-18,"06",3322,32,64,8.10832229017324,3514,66,6.63825101062111,2.31819997926954
"California",2020-05-19,"06",3422,100,65,8.13798045445214,3514,66,6.77126862451305,2.1042432339275
"California",2020-05-20,"06",3514,92,66,8.16451026874704,3514,66,6.75791417934445,2.1268443630354
"Colorado",2020-03-24,"08",11,1,1,2.39789527279837,1299,58,NA,NA
"Colorado",2020-03-25,"08",19,8,2,2.94443897916644,1299,58,NA,NA
"Colorado",2020-03-26,"08",24,5,3,3.17805383034795,1299,58,NA,NA
"Colorado",2020-03-27,"08",31,7,4,3.43398720448515,1299,58,NA,NA
"Colorado",2020-03-28,"08",44,13,5,3.78418963391826,1299,58,NA,NA
"Colorado",2020-03-29,"08",47,3,6,3.85014760171006,1299,58,NA,NA
"Colorado",2020-03-30,"08",51,4,7,3.93182563272433,1299,58,2.35731343238787,25.0690861729837
"Colorado",2020-03-31,"08",69,18,8,4.23410650459726,1299,58,2.58798088058739,20.6882377795362
"Colorado",2020-04-01,"08",80,11,9,4.38202663467388,1299,58,2.67923536063496,19.1421179000289
"Colorado",2020-04-02,"08",96,16,10,4.56434819146784,1299,58,2.78312551988862,17.7525566619518
"Colorado",2020-04-03,"08",110,14,11,4.70048036579242,1299,58,2.88459654438698,16.5266942038842
"Colorado",2020-04-04,"08",126,16,12,4.83628190695148,1299,58,2.80583145475321,17.2355502454679
"Colorado",2020-04-05,"08",140,14,13,4.9416424226093,1299,58,2.88715348501596,16.258053233864
"Colorado",2020-04-06,"08",150,10,14,5.01063529409626,1299,58,3.20535060794241,13.2883987851839
"Colorado",2020-04-07,"08",179,29,15,5.18738580584075,1299,58,3.28190847067269,12.677906341337
"Colorado",2020-04-08,"08",192,13,16,5.25749537202778,1299,58,3.42979292568452,11.5271636032903
"Colorado",2020-04-09,"08",227,35,17,5.4249500174814,1299,58,3.42047767788869,11.6484973873251
"Colorado",2020-04-10,"08",253,26,18,5.53338948872752,1299,58,3.39982682271,11.8028500464423
"Colorado",2020-04-11,"08",274,21,19,5.61312810638807,1299,58,3.39692969974474,11.776891615141
"Colorado",2020-04-12,"08",290,16,20,5.66988092298052,1299,58,3.50001766980598,11.0896985873113
"Colorado",2020-04-13,"08",308,18,21,5.73009978297357,1299,58,3.79020277806741,9.43246829360931
"Colorado",2020-04-14,"08",329,21,22,5.79605775076537,1299,58,3.97189006563659,8.43742179089329
"Colorado",2020-04-15,"08",355,26,23,5.87211778947542,1299,58,4.24579518222509,7.08504113086875
"Colorado",2020-04-16,"08",374,19,24,5.92425579741453,1299,58,4.37156646551671,6.48841114293065
"Colorado",2020-04-17,"08",389,15,25,5.96357934361845,1299,58,4.4582073463972,6.07900523950358
"Colorado",2020-04-18,"08",409,20,26,6.0137151560428,1299,58,4.51663032961393,5.80949952544914
"Colorado",2020-04-19,"08",421,12,27,6.04263283368238,1299,58,4.6508864790038,5.22991256008685
"Colorado",2020-04-20,"08",448,27,28,6.10479323241498,1299,58,4.74825751120998,4.84534247139662
"Colorado",2020-04-21,"08",484,36,29,6.18208490671663,1299,58,4.74256941896285,4.89296325638748
"Colorado",2020-04-22,"08",526,42,30,6.26530121273771,1299,58,4.57508438642792,5.54009088763602
"Colorado",2020-04-23,"08",557,31,31,6.32256523992728,1299,58,4.40822839966945,6.14136384053779
"Colorado",2020-04-24,"08",672,115,32,6.51025834052315,1299,58,3.91697627310093,7.89286552233422
"Colorado",2020-04-25,"08",670,-2,33,6.50727771238501,1299,58,3.76354636955366,8.37623280548169
"Colorado",2020-04-26,"08",678,8,34,6.5191472879404,1299,58,3.97696998764034,7.63716037749438
"Colorado",2020-04-27,"08",705,27,35,6.55819780281227,1299,58,4.32841228769176,6.50265468267862
"Colorado",2020-04-28,"08",734,29,36,6.59850902861452,1299,58,4.72472743974212,5.28491971720583
"Colorado",2020-04-29,"08",764,30,37,6.63856778916652,1299,58,5.0947679613691,4.19796112259893
"Colorado",2020-04-30,"08",775,11,38,6.65286302935335,1299,58,5.6070651906325,2.74912843117049
"Colorado",2020-05-01,"08",818,43,39,6.70686233660275,1299,58,5.38034670148208,3.38055479226201
"Colorado",2020-05-02,"08",830,12,40,6.72142570079064,1299,58,5.36132551953258,3.42327966739473
"Colorado",2020-05-03,"08",840,10,41,6.73340189183736,1299,58,5.51889943856739,2.99907199594199
"Colorado",2020-05-04,"08",849,9,42,6.74405918631135,1299,58,5.7172279716356,2.48171910667665
"Colorado",2020-05-05,"08",901,52,43,6.80350525760834,1299,58,5.70903463527278,2.51337240884314
"Colorado",2020-05-06,"08",919,18,44,6.82328612235569,1299,58,5.67596004397653,2.59710216621036
"Colorado",2020-05-07,"08",942,23,45,6.84800527457636,1299,58,5.72276986149319,2.49018936722113
"Colorado",2020-05-08,"08",958,16,46,6.86484777797086,1299,58,5.6567867044319,2.63821404665359
"Colorado",2020-05-09,"08",965,7,47,6.87212810133899,1299,58,5.70920278504109,2.50805653139978
"Colorado",2020-05-10,"08",969,4,48,6.87626461189077,1299,58,5.90836865844808,2.0550843564812
"Colorado",2020-05-11,"08",986,17,49,6.89365635460264,1299,58,6.19650898385189,1.4304753457703
"Colorado",2020-05-12,"08",1009,23,50,6.91671502035361,1299,58,6.2277980613551,1.36787745702225
"Colorado",2020-05-13,"08",1062,53,51,6.96790920180188,1299,58,6.05997601515237,1.73205185609183
"Colorado",2020-05-14,"08",1091,29,52,6.99484998583307,1299,58,5.82380506426354,2.22149726062597
"Colorado",2020-05-15,"08",1150,59,53,7.0475172213573,1299,58,5.44273622256334,2.99139626835281
"Colorado",2020-05-16,"08",1192,42,54,7.0833878476253,1299,58,5.13402336635882,3.59723716497278
"Colorado",2020-05-17,"08",1215,23,55,7.10249935577465,1299,58,5.07046573976511,3.71243813433865
"Colorado",2020-05-18,"08",1224,9,56,7.10987946307227,1299,58,5.25781510696084,3.34718392104911
"Colorado",2020-05-19,"08",1257,33,57,7.13648320859025,1299,58,5.53817490129044,2.82415396164593
"Colorado",2020-05-20,"08",1299,42,58,7.1693500166706,1299,58,5.6621452093676,2.59972743723382
"Connecticut",2020-03-24,"09",12,2,1,2.484906649788,3529,58,NA,NA
"Connecticut",2020-03-25,"09",19,7,2,2.94443897916644,3529,58,NA,NA
"Connecticut",2020-03-26,"09",21,2,3,3.04452243772342,3529,58,NA,NA
"Connecticut",2020-03-27,"09",27,6,4,3.29583686600433,3529,58,NA,NA
