"State","Date","fips","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"California",2020-04-09,"06",548,527,25,6.30627528694802,676,28,3.51497988107707,11.2084286163231
"California",2020-04-10,"06",594,570,26,6.38687931936265,676,28,3.62232659044748,10.7170964919064
"California",2020-04-11,"06",632,607,27,6.44888939414686,676,28,3.74264721546365,10.1687607427263
"California",2020-04-12,"06",676,649,28,6.51619307604296,676,28,4.0150319506272,9.05025488884342
"Colorado",2020-03-24,"08",11,-41,1,2.39789527279837,290,20,NA,NA
"Colorado",2020-03-25,"08",19,-48,2,2.94443897916644,290,20,NA,NA
"Colorado",2020-03-26,"08",24,-58,3,3.17805383034795,290,20,NA,NA
"Colorado",2020-03-27,"08",31,-71,4,3.43398720448515,290,20,NA,NA
"Colorado",2020-03-28,"08",44,-77,5,3.78418963391826,290,20,NA,NA
"Colorado",2020-03-29,"08",47,-83,6,3.85014760171006,290,20,NA,NA
"Colorado",2020-03-30,"08",51,-95,7,3.93182563272433,290,20,2.35731343238787,25.0690861729837
"Colorado",2020-03-31,"08",69,-114,8,4.23410650459726,290,20,2.58798088058739,20.6882377795362
"Colorado",2020-04-01,"08",80,-132,9,4.38202663467388,290,20,2.67923536063496,19.1421179000289
"Colorado",2020-04-02,"08",96,-151,10,4.56434819146784,290,20,2.78312551988862,17.7525566619518
"Colorado",2020-04-03,"08",110,-172,11,4.70048036579242,290,20,2.88459654438698,16.5266942038842
"Colorado",2020-04-04,"08",126,-197,12,4.83628190695148,290,20,2.80583145475321,17.2355502454679
"Colorado",2020-04-05,"08",140,-209,13,4.9416424226093,290,20,2.88715348501596,16.258053233864
"Colorado",2020-04-06,"08",150,-236,14,5.01063529409626,290,20,3.20535060794241,13.2883987851839
"Colorado",2020-04-07,"08",179,-268,15,5.18738580584075,290,20,3.28190847067269,12.677906341337
"Colorado",2020-04-08,"08",192,-314,16,5.25749537202778,290,20,3.42979292568452,11.5271636032903
"Colorado",2020-04-09,"08",227,-321,17,5.4249500174814,290,20,3.42047767788869,11.6484973873251
"Colorado",2020-04-10,"08",253,-341,18,5.53338948872752,290,20,3.39982682271,11.8028500464423
"Colorado",2020-04-11,"08",274,-358,19,5.61312810638807,290,20,3.39692969974474,11.776891615141
"Colorado",2020-04-12,"08",290,-386,20,5.66988092298052,290,20,3.50001766980598,11.0896985873113
"Connecticut",2020-03-24,"09",12,1,1,2.484906649788,554,20,NA,NA
"Connecticut",2020-03-25,"09",19,0,2,2.94443897916644,554,20,NA,NA
"Connecticut",2020-03-26,"09",21,-3,3,3.04452243772342,554,20,NA,NA
"Connecticut",2020-03-27,"09",27,-4,4,3.29583686600433,554,20,NA,NA
"Connecticut",2020-03-28,"09",33,-11,5,3.49650756146648,554,20,NA,NA
"Connecticut",2020-03-29,"09",34,-13,6,3.52636052461616,554,20,NA,NA
"Connecticut",2020-03-30,"09",36,-15,7,3.58351893845611,554,20,2.49491812522487,17.5416610023101
"Connecticut",2020-03-31,"09",69,0,8,4.23410650459726,554,20,2.52191325236687,18.4911401298917
"Connecticut",2020-04-01,"09",85,5,9,4.44265125649032,554,20,2.34094263194855,21.9926325374149
"Connecticut",2020-04-02,"09",112,16,10,4.71849887129509,554,20,2.18263522822841,24.5286406639324
"Connecticut",2020-04-03,"09",132,22,11,4.88280192258637,554,20,2.01140877000062,26.4367574812562
"Connecticut",2020-04-04,"09",165,39,12,5.10594547390058,554,20,1.84214697580225,27.9346899386129
"Connecticut",2020-04-05,"09",189,49,13,5.24174701505964,554,20,2.04471255658602,25.5661172661189
"Connecticut",2020-04-06,"09",206,56,14,5.32787616878958,554,20,2.7813603791194,18.8105254011468
"Connecticut",2020-04-07,"09",277,98,15,5.62401750618734,554,20,2.85402041494985,18.2921372734047
"Connecticut",2020-04-08,"09",335,143,16,5.81413053182507,554,20,2.9276332496687,17.8259172988602
"Connecticut",2020-04-09,"09",380,153,17,5.94017125272043,554,20,2.934152825749,17.7526735620673
"Connecticut",2020-04-10,"09",448,195,18,6.10479323241498,554,20,2.98000117911022,17.4273075496439
"Connecticut",2020-04-11,"09",494,220,19,6.20253551718792,554,20,3.03512252907285,16.9726906434598
"Connecticut",2020-04-12,"09",554,264,20,6.31716468674728,554,20,3.22350581727139,15.7698724159436
"Florida",2020-03-21,"12",11,10,1,2.39789527279837,460,23,NA,NA
"Florida",2020-03-22,"12",13,11,2,2.56494935746154,460,23,NA,NA
"Florida",2020-03-23,"12",18,16,3,2.89037175789616,460,23,NA,NA
"Florida",2020-03-24,"12",19,17,4,2.94443897916644,460,23,NA,NA
"Florida",2020-03-25,"12",23,20,5,3.13549421592915,460,23,NA,NA
"Florida",2020-03-26,"12",29,26,6,3.36729582998647,460,23,NA,NA
"Florida",2020-03-27,"12",46,42,7,3.8286413964891,460,23,2.14100471936746,21.935906336268
"Florida",2020-03-28,"12",56,52,8,4.02535169073515,460,23,2.05796990255437,23.8592968850955
"Florida",2020-03-29,"12",59,55,9,4.07753744390572,460,23,2.09206097450273,22.915963077593
"Florida",2020-03-30,"12",71,62,10,4.26267987704132,460,23,2.03884652359744,23.2030893225944
"Florida",2020-03-31,"12",85,76,11,4.44265125649032,460,23,2.1739115977368,21.2897687971779
"Florida",2020-04-01,"12",100,89,12,4.60517018598809,460,23,2.42237756977584,18.4963249082624
"Florida",2020-04-02,"12",144,132,13,4.969813299576,460,23,2.54873983847824,17.6723804012543
"Florida",2020-04-03,"12",169,154,14,5.12989871492307,460,23,2.36446056618845,19.4310110458968
"Florida",2020-04-04,"12",194,173,15,5.26785815906333,460,23,2.17970333486026,20.8305780868643
"Florida",2020-04-05,"12",220,198,16,5.39362754635236,460,23,2.28224952541264,19.8856619357648
"Florida",2020-04-06,"12",253,229,17,5.53338948872752,460,23,2.47532838312493,18.382765274741
"Florida",2020-04-07,"12",295,273,18,5.68697535633982,460,23,2.74294572114529,16.5582025742411
"Florida",2020-04-08,"12",322,295,19,5.77455154554441,460,23,3.22578810127355,13.5496405371533
"Florida",2020-04-09,"12",370,338,20,5.91350300563827,460,23,3.30788959034774,13.0626694824829
"Florida",2020-04-10,"12",418,380,21,6.03548143252476,460,23,3.354051993316,12.7992242706178
"Florida",2020-04-11,"12",445,398,22,6.09807428216624,460,23,3.50733669595774,11.943041944052
"Florida",2020-04-12,"12",460,410,23,6.13122648948314,460,23,3.82714398513198,10.2737097889288
"Georgia",2020-03-20,"13",14,5,1,2.63905732961526,438,24,NA,NA
"Georgia",2020-03-21,"13",20,9,2,2.99573227355399,438,24,NA,NA
"Georgia",2020-03-22,"13",25,12,3,3.2188758248682,438,24,NA,NA
"Georgia",2020-03-23,"13",25,7,4,3.2188758248682,438,24,NA,NA
"Georgia",2020-03-24,"13",38,19,5,3.63758615972639,438,24,NA,NA
"Georgia",2020-03-25,"13",47,24,6,3.85014760171006,438,24,NA,NA
"Georgia",2020-03-26,"13",56,27,7,4.02535169073515,438,24,2.47131466150675,22.4515145518929
"Georgia",2020-03-27,"13",64,18,8,4.15888308335967,438,24,2.56262250519009,20.47741406426
"Georgia",2020-03-28,"13",79,23,9,4.36944785246702,438,24,2.55713197736463,20.4267718956721
"Georgia",2020-03-29,"13",83,24,10,4.4188406077966,438,24,2.61107352754428,19.1869757711289
"Georgia",2020-03-30,"13",102,31,11,4.62497281328427,438,24,2.88542079141742,15.8701504806379
"Georgia",2020-03-31,"13",125,40,12,4.8283137373023,438,24,2.9128766414219,15.6917792011139
"Georgia",2020-04-01,"13",154,54,13,5.03695260241363,438,24,2.84139855400197,16.5328178704927
"Georgia",2020-04-02,"13",176,32,14,5.17048399503815,438,24,2.78069427706674,17.0688763015513
"Georgia",2020-04-03,"13",198,29,15,5.28826703069454,438,24,2.8174437634445,16.6847289224821
"Georgia",2020-04-04,"13",208,14,16,5.33753807970132,438,24,2.90351468062165,15.8030396723948
"Georgia",2020-04-05,"13",219,-1,17,5.3890717298165,438,24,3.315484352698,12.7216423666987
"Georgia",2020-04-06,"13",294,41,18,5.68357976733868,438,24,3.40644540448391,12.2753229627788
"Georgia",2020-04-07,"13",348,53,19,5.85220247977447,438,24,3.35244459736501,12.7598066993056
"Georgia",2020-04-08,"13",370,48,20,5.91350300563827,438,24,3.27100360188744,13.22489149142
"Georgia",2020-04-09,"13",412,42,21,6.02102334934953,438,24,3.18931463317535,13.6190341349888
"Georgia",2020-04-10,"13",425,7,22,6.05208916892442,438,24,3.28156839880389,12.9909990894105
"Georgia",2020-04-11,"13",432,-13,23,6.06842558824411,438,24,3.75148412127703,10.5139330286763
"Georgia",2020-04-12,"13",438,-22,24,6.08221891037645,438,24,4.62807939580252,6.31053503335256
"Illinois",2020-03-23,"17",12,12,1,2.484906649788,727,21,NA,NA
"Illinois",2020-03-24,"17",16,16,2,2.77258872223978,727,21,NA,NA
"Illinois",2020-03-25,"17",21,21,3,3.04452243772342,727,21,NA,NA
"Illinois",2020-03-26,"17",26,23,4,3.25809653802148,727,21,NA,NA
"Illinois",2020-03-27,"17",37,33,5,3.61091791264422,727,21,NA,NA
"Illinois",2020-03-28,"17",50,45,6,3.91202300542815,727,21,NA,NA
"Illinois",2020-03-29,"17",70,64,7,4.24849524204936,727,21,2.17078866997326,29.0572493502915
"Illinois",2020-03-30,"17",84,77,8,4.43081679884331,727,21,2.1759664678019,28.7019868066755
"Illinois",2020-03-31,"17",107,98,9,4.67282883446191,727,21,2.19654217246792,28.0997751473723
"Illinois",2020-04-01,"17",146,137,10,4.98360662170834,727,21,2.20475423556605,27.9255210289682
"Illinois",2020-04-02,"17",165,156,11,5.10594547390058,727,21,2.40849526736455,25.1877982455072
"Illinois",2020-04-03,"17",211,201,12,5.35185813347607,727,21,2.55491197868106,23.5256988239687
"Illinois",2020-04-04,"17",248,238,13,5.51342874616498,727,21,2.73314004256813,21.6785707894681
"Illinois",2020-04-05,"17",282,272,14,5.64190707093811,727,21,2.86755796614043,20.2954362552082
"Illinois",2020-04-06,"17",309,296,15,5.73334127689775,727,21,3.18372166620761,17.5200767786838
"Illinois",2020-04-07,"17",384,369,16,5.95064255258773,727,21,3.40448539762375,15.8783869146234
"Illinois",2020-04-08,"17",464,445,17,6.13988455222626,727,21,3.3742089560608,16.140352156904
"Illinois",2020-04-09,"17",534,510,18,6.2803958389602,727,21,3.47274748327271,15.5259293222306
"Illinois",2020-04-10,"17",607,582,19,6.4085287910595,727,21,3.45612072065853,15.6029319502008
"Illinois",2020-04-11,"17",682,655,20,6.52502965784346,727,21,3.46848163143027,15.4624859836144
"Illinois",2020-04-12,"17",727,700,21,6.58892647753352,727,21,3.67113798806775,14.2291930401858
"Indiana",2020-03-24,"18",12,-4,1,2.484906649788,343,20,NA,NA
"Indiana",2020-03-25,"18",14,-7,2,2.63905732961526,343,20,NA,NA
"Indiana",2020-03-26,"18",18,-8,3,2.89037175789616,343,20,NA,NA
"Indiana",2020-03-27,"18",26,-11,4,3.25809653802148,343,20,NA,NA
"Indiana",2020-03-28,"18",31,-19,5,3.43398720448515,343,20,NA,NA
"Indiana",2020-03-29,"18",32,-38,6,3.46573590279973,343,20,NA,NA
"Indiana",2020-03-30,"18",35,-49,7,3.55534806148941,343,20,2.33131523086186,19.3153458145077
"Indiana",2020-03-31,"18",50,-57,8,3.91202300542815,343,20,2.35128693578301,19.1303178550122
"Indiana",2020-04-01,"18",65,-81,9,4.17438726989564,343,20,2.39543703547024,18.8616440279143
"Indiana",2020-04-02,"18",78,-87,10,4.35670882668959,343,20,2.43088137639502,18.6533003551919
"Indiana",2020-04-03,"18",102,-109,11,4.62497281328427,343,20,2.22503990270075,21.3355067235119
"Indiana",2020-04-04,"18",116,-132,12,4.75359019110636,343,20,2.04798502052974,23.0267792491824
"Indiana",2020-04-05,"18",127,-155,13,4.84418708645859,343,20,2.17437496860293,21.4294178201879
"Indiana",2020-04-06,"18",141,-168,14,4.94875989037817,343,20,2.61231814845153,17.3096130442598
"Indiana",2020-04-07,"18",173,-211,15,5.15329159449778,343,20,2.83368707846238,15.5001049084211
"Indiana",2020-04-08,"18",203,-261,16,5.31320597904179,343,20,2.94292793507164,14.718923995555
"Indiana",2020-04-09,"18",246,-288,17,5.50533153593236,343,20,2.98577088702989,14.533615185194
"Indiana",2020-04-10,"18",300,-307,18,5.7037824746562,343,20,2.74388990837053,16.2046851366453
"Indiana",2020-04-11,"18",330,-352,19,5.79909265446053,343,20,2.62292056563423,16.8814350499873
"Indiana",2020-04-12,"18",343,-384,20,5.83773044716594,343,20,2.825365837292,15.5324653067972
"Louisiana",2020-03-21,"22",16,13,1,2.77258872223978,840,23,NA,NA
"Louisiana",2020-03-22,"22",20,17,2,2.99573227355399,840,23,NA,NA
"Louisiana",2020-03-23,"22",34,31,3,3.52636052461616,840,23,NA,NA
"Louisiana",2020-03-24,"22",46,43,4,3.8286413964891,840,23,NA,NA
"Louisiana",2020-03-25,"22",65,60,5,4.17438726989564,840,23,NA,NA
"Louisiana",2020-03-26,"22",83,78,6,4.4188406077966,840,23,NA,NA
"Louisiana",2020-03-27,"22",119,111,7,4.77912349311153,840,23,2.42597522304612,33.9780275942141
"Louisiana",2020-03-28,"22",137,128,8,4.91998092582813,840,23,2.50821108712719,31.6731110897166
"Louisiana",2020-03-29,"22",152,143,9,5.02388052084628,840,23,2.82160740467242,25.9999116806582
"Louisiana",2020-03-30,"22",186,175,10,5.2257466737132,840,23,3.02651089248164,22.8265808985897
"Louisiana",2020-03-31,"22",240,222,11,5.48063892334199,840,23,3.20970716781704,20.6333004282394
"Louisiana",2020-04-01,"22",273,253,12,5.60947179518496,840,23,3.36801857945325,18.8596077518253
"Louisiana",2020-04-02,"22",310,276,13,5.73657229747919,840,23,3.5721711776749,16.8145948368299
"Louisiana",2020-04-03,"22",370,336,14,5.91350300563827,840,23,3.53402687543856,17.1059818363144
"Louisiana",2020-04-04,"22",412,372,15,6.02102334934953,840,23,3.59174471358031,16.5102661553468
"Louisiana",2020-04-05,"22",477,433,16,6.16751649088834,840,23,3.78165951644509,15.0361054071207
"Louisiana",2020-04-06,"22",512,460,17,6.23832462503951,840,23,4.04420843823257,13.1199912441773
"Louisiana",2020-04-07,"22",582,516,18,6.36647044773144,840,23,4.11727916339617,12.6018360643219
"Louisiana",2020-04-08,"22",652,579,19,6.48004456192665,840,23,4.21554899502545,11.9773319757811
"Louisiana",2020-04-09,"22",702,618,20,6.55393340402581,840,23,4.40401338309565,10.8510270612857
"Louisiana",2020-04-10,"22",755,665,21,6.62671774924902,840,23,4.53023775647681,10.1129891530735
"Louisiana",2020-04-11,"22",806,712,22,6.69208374250663,840,23,4.72426056620258,9.0641105698867
"Louisiana",2020-04-12,"22",840,742,23,6.73340189183736,840,23,4.89647407656925,8.15404134737975
"Maryland",2020-03-29,"24",11,8,1,2.39789527279837,236,15,NA,NA
"Maryland",2020-03-30,"24",15,12,2,2.70805020110221,236,15,NA,NA
"Maryland",2020-03-31,"24",18,13,3,2.89037175789616,236,15,NA,NA
"Maryland",2020-04-01,"24",33,26,4,3.49650756146648,236,15,NA,NA
"Maryland",2020-04-02,"24",36,29,5,3.58351893845611,236,15,NA,NA
"Maryland",2020-04-03,"24",42,33,6,3.73766961828337,236,15,NA,NA
"Maryland",2020-04-04,"24",54,44,7,3.98898404656427,236,15,2.18247786576386,26.8773297722142
"Maryland",2020-04-05,"24",68,58,8,4.21950770517611,236,15,2.27266584228232,24.9027112370528
"Maryland",2020-04-06,"24",92,82,9,4.52178857704904,236,15,2.3313963464875,24.091842332093
"Maryland",2020-04-07,"24",104,92,10,4.64439089914137,236,15,2.57697420517229,20.7215263467974
"Maryland",2020-04-08,"24",124,110,11,4.82028156560504,236,15,2.4861530575686,21.6304820487413
"Maryland",2020-04-09,"24",139,123,12,4.93447393313069,236,15,2.58454874251789,20.2781827735313
"Maryland",2020-04-10,"24",172,155,13,5.14749447681345,236,15,2.7524327664926,18.5855597686168
"Maryland",2020-04-11,"24",207,188,14,5.33271879326537,236,15,2.88536481160996,17.4326003492355
"Maryland",2020-04-12,"24",236,217,15,5.46383180502561,236,15,3.03928355712461,16.1785656549504
"Massachusetts",2020-03-24,"25",11,7,1,2.39789527279837,756,20,NA,NA
"Massachusetts",2020-03-25,"25",15,11,2,2.70805020110221,756,20,NA,NA
"Massachusetts",2020-03-26,"25",25,21,3,3.2188758248682,756,20,NA,NA
"Massachusetts",2020-03-27,"25",35,30,4,3.55534806148941,756,20,NA,NA
"Massachusetts",2020-03-28,"25",44,34,5,3.78418963391826,756,20,NA,NA
"Massachusetts",2020-03-29,"25",48,37,6,3.87120101090789,756,20,NA,NA
"Massachusetts",2020-03-30,"25",61,46,7,4.11087386417331,756,20,2.23084038092449,28.6805400099509
"Massachusetts",2020-03-31,"25",89,71,8,4.48863636973214,756,20,2.34788079268476,26.5771697639946
"Massachusetts",2020-04-01,"25",122,89,9,4.80402104473326,756,20,2.48715729290271,24.8167732369131
"Massachusetts",2020-04-02,"25",154,118,10,5.03695260241363,756,20,2.46041099024584,25.3639707258103
"Massachusetts",2020-04-03,"25",192,150,11,5.25749537202778,756,20,2.35203353458661,26.5877413496428
"Massachusetts",2020-04-04,"25",216,162,12,5.37527840768417,756,20,2.34263256207912,26.2635408525688
"Massachusetts",2020-04-05,"25",231,163,13,5.44241771052179,756,20,2.70888578795372,22.2192497937287
"Massachusetts",2020-04-06,"25",260,168,14,5.56068163101553,756,20,3.23993315802991,17.2544818596349
"Massachusetts",2020-04-07,"25",356,252,15,5.87493073085203,756,20,3.43092130529798,15.8753909073361
"Massachusetts",2020-04-08,"25",433,309,16,6.07073772800249,756,20,3.4175998428345,16.1486761348087
"Massachusetts",2020-04-09,"25",503,364,17,6.22059017009974,756,20,3.32966079386627,16.8311287685098
"Massachusetts",2020-04-10,"25",599,427,18,6.39526159811545,756,20,3.10229761048622,18.3083949551311
"Massachusetts",2020-04-11,"25",686,479,19,6.53087762772588,756,20,2.99638581372766,18.8578540180708
"Massachusetts",2020-04-12,"25",756,520,20,6.62804137617953,756,20,3.24535843424881,17.2803460691168
"Michigan",2020-03-23,"26",16,11,1,2.77258872223978,1486,21,NA,NA
"Michigan",2020-03-24,"26",24,13,2,3.17805383034795,1486,21,NA,NA
"Michigan",2020-03-25,"26",43,28,3,3.76120011569356,1486,21,NA,NA
"Michigan",2020-03-26,"26",63,38,4,4.14313472639153,1486,21,NA,NA
"Michigan",2020-03-27,"26",93,58,5,4.53259949315326,1486,21,NA,NA
"Michigan",2020-03-28,"26",111,67,6,4.70953020131233,1486,21,NA,NA
"Michigan",2020-03-29,"26",132,84,7,4.88280192258637,1486,21,2.54498818447094,36.3035418586723
"Michigan",2020-03-30,"26",197,136,8,5.28320372873799,1486,21,2.72631614833962,32.5894599424162
"Michigan",2020-03-31,"26",264,175,9,5.57594910314632,1486,21,2.96807688518499,28.8378121303011
"Michigan",2020-04-01,"26",336,214,10,5.8171111599632,1486,21,3.07147167872416,27.4367930290242
"Michigan",2020-04-02,"26",417,263,11,6.0330862217988,1486,21,3.14496332330023,26.4634617278512
"Michigan",2020-04-03,"26",478,286,12,6.16961073249146,1486,21,3.17688263112353,25.7668486542409
"Michigan",2020-04-04,"26",540,324,13,6.29156913955832,1486,21,3.41610000937061,23.0580456324117
"Michigan",2020-04-05,"26",616,385,14,6.42324696353352,1486,21,3.89759090534968,18.5852476776388
"Michigan",2020-04-06,"26",727,467,15,6.58892647753352,1486,21,4.19577712197712,16.1060237430777
"Michigan",2020-04-07,"26",845,489,16,6.73933662735717,1486,21,4.37627280028319,14.7571183739051
"Michigan",2020-04-08,"26",959,526,17,6.86589107488344,1486,21,4.47691204754204,14.0543703105734
"Michigan",2020-04-09,"26",1076,573,18,6.98100574072173,1486,21,4.49123459417307,13.924709139874
"Michigan",2020-04-10,"26",1280,681,19,7.15461535691366,1486,21,4.44544402361884,14.2200742992585
"Michigan",2020-04-11,"26",1391,705,20,7.23777819192344,1486,21,4.53858258062348,13.6308591331951
"Michigan",2020-04-12,"26",1486,730,21,7.3038432252777,1486,21,4.77639817854739,12.2512773371262
"Missouri",2020-03-29,"29",12,-2,1,2.484906649788,116,15,NA,NA
"Missouri",2020-03-30,"29",13,-3,2,2.56494935746154,116,15,NA,NA
"Missouri",2020-03-31,"29",15,-5,3,2.70805020110221,116,15,NA,NA
"Missouri",2020-04-01,"29",18,-4,4,2.89037175789616,116,15,NA,NA
"Missouri",2020-04-02,"29",24,-2,5,3.17805383034795,116,15,NA,NA
"Missouri",2020-04-03,"29",31,2,6,3.43398720448515,116,15,NA,NA
"Missouri",2020-04-04,"29",44,9,7,3.78418963391826,116,15,2.13408290847365,21.8068866988705
"Missouri",2020-04-05,"29",52,9,8,3.95124371858143,116,15,1.99176770847382,24.4813478413599
"Missouri",2020-04-06,"29",56,5,9,4.02535169073515,116,15,1.99308167804383,23.856372120856
"Missouri",2020-04-07,"29",79,20,10,4.36944785246702,116,15,1.99953639727292,23.7467161377974
"Missouri",2020-04-08,"29",86,19,11,4.45434729625351,116,15,2.18781338939911,21.2177276803476
"Missouri",2020-04-09,"29",94,18,12,4.54329478227,116,15,2.44533817813022,18.1658649711095
"Missouri",2020-04-10,"29",105,23,13,4.65396035015752,116,15,2.74654437433566,15.0800352914761
"Missouri",2020-04-11,"29",116,23,14,4.75359019110636,116,15,2.88520725706557,13.7075130936519
"Missouri",2020-04-12,"29",116,20,15,4.75359019110636,116,15,3.15653466531527,11.259332972487
"Nevada",2020-03-28,"32",14,12,1,2.63905732961526,113,16,NA,NA
"Nevada",2020-03-29,"32",15,13,2,2.70805020110221,113,16,NA,NA
"Nevada",2020-03-30,"32",18,15,3,2.89037175789616,113,16,NA,NA
"Nevada",2020-03-31,"32",26,22,4,3.25809653802148,113,16,NA,NA
"Nevada",2020-04-01,"32",32,27,5,3.46573590279973,113,16,NA,NA
"Nevada",2020-04-02,"32",38,32,6,3.63758615972639,113,16,NA,NA
"Nevada",2020-04-03,"32",43,37,7,3.76120011569356,113,16,2.36560479778114,20.717372929953
"Nevada",2020-04-04,"32",46,38,8,3.8286413964891,113,16,2.38514745248617,19.5818568695013
"Nevada",2020-04-05,"32",46,38,9,3.8286413964891,113,16,2.61331842838625,15.1834387343138
"Nevada",2020-04-06,"32",58,48,10,4.06044301054642,113,16,2.8605013781089,11.8710915775581
"Nevada",2020-04-07,"32",60,48,11,4.0943445622221,113,16,3.01123294608013,9.99636057393829
"Nevada",2020-04-08,"32",80,66,12,4.38202663467388,113,16,2.93531520413393,11.1836140427032
"Nevada",2020-04-09,"32",82,67,13,4.40671924726425,113,16,2.8699198244774,11.8179679886238
"Nevada",2020-04-10,"32",86,68,14,4.45434729625351,113,16,2.83275810360972,11.9816322320394
"Nevada",2020-04-11,"32",111,93,15,4.70953020131233,113,16,2.67250047656906,13.3673202533073
"Nevada",2020-04-12,"32",113,95,16,4.72738781871234,113,16,2.87119115530669,11.7983084437781
"New Jersey",2020-03-20,"34",11,11,1,2.39789527279837,2350,24,NA,NA
"New Jersey",2020-03-21,"34",16,16,2,2.77258872223978,2350,24,NA,NA
"New Jersey",2020-03-22,"34",20,20,3,2.99573227355399,2350,24,NA,NA
"New Jersey",2020-03-23,"34",27,26,4,3.29583686600433,2350,24,NA,NA
"New Jersey",2020-03-24,"34",44,43,5,3.78418963391826,2350,24,NA,NA
"New Jersey",2020-03-25,"34",62,61,6,4.12713438504509,2350,24,NA,NA
"New Jersey",2020-03-26,"34",81,80,7,4.39444915467244,2350,24,2.04008799666217,33.8828940414182
"New Jersey",2020-03-27,"34",108,106,8,4.68213122712422,2350,24,2.05076625252063,33.4191385568963
"New Jersey",2020-03-28,"34",140,138,9,4.9416424226093,2350,24,2.0557497039554,32.9306381791425
"New Jersey",2020-03-29,"34",161,158,10,5.08140436498446,2350,24,2.27288992152218,29.3807318442915
"New Jersey",2020-03-30,"34",199,196,11,5.29330482472449,2350,24,2.61972834465852,24.9395671436939
