"CountryCode","geoId","Country","Date","Cases","Cases_daily","time","Cases_log","Cases_sum","n","coef.intercept","Exp_rate"
"AFG","AF","Afghanistan",2020-03-27,110,16,1,4.70048036579242,607,17,NA,NA
"AFG","AF","Afghanistan",2020-03-28,110,0,2,4.70048036579242,607,17,NA,NA
"AFG","AF","Afghanistan",2020-03-29,120,10,3,4.78749174278205,607,17,NA,NA
"AFG","AF","Afghanistan",2020-03-30,170,50,4,5.13579843705026,607,17,NA,NA
"AFG","AF","Afghanistan",2020-03-31,174,4,5,5.15905529921453,607,17,NA,NA
"AFG","AF","Afghanistan",2020-04-01,237,63,6,5.46806014113513,607,17,NA,NA
"AFG","AF","Afghanistan",2020-04-02,273,36,7,5.60947179518496,607,17,4.41816296452232,16.5489192689126
"AFG","AF","Afghanistan",2020-04-03,281,8,8,5.63835466933375,607,17,4.35877236444282,17.106588283981
"AFG","AF","Afghanistan",2020-04-04,299,18,9,5.70044357339069,607,17,4.45815699707806,14.9799444727261
"AFG","AF","Afghanistan",2020-04-05,349,50,10,5.85507192220243,607,17,4.65674223664268,12.1817554714551
"AFG","AF","Afghanistan",2020-04-06,367,18,11,5.90536184805457,607,17,4.73256989639931,11.0854106673587
"AFG","AF","Afghanistan",2020-04-07,423,56,12,6.04737217904628,607,17,4.92780868793997,9.09440525836194
"AFG","AF","Afghanistan",2020-04-08,444,21,13,6.09582456243222,607,17,4.94955308000971,8.86432712796699
"AFG","AF","Afghanistan",2020-04-09,484,40,14,6.18208490671663,607,17,4.89075972238838,9.33661766812713
"AFG","AF","Afghanistan",2020-04-10,521,37,15,6.25575004175337,607,17,4.93009782401627,8.96574317319322
"AFG","AF","Afghanistan",2020-04-11,555,34,16,6.31896811374643,607,17,5.06030086891814,7.95420603464278
"AFG","AF","Afghanistan",2020-04-12,607,52,17,6.4085287910595,607,17,5.06710383153317,7.90220777762942
"ALB","AL","Albania",2020-03-23,104,15,1,4.64439089914137,446,21,NA,NA
"ALB","AL","Albania",2020-03-24,123,19,2,4.81218435537242,446,21,NA,NA
"ALB","AL","Albania",2020-03-25,146,23,3,4.98360662170834,446,21,NA,NA
"ALB","AL","Albania",2020-03-26,174,28,4,5.15905529921453,446,21,NA,NA
"ALB","AL","Albania",2020-03-27,186,12,5,5.2257466737132,446,21,NA,NA
"ALB","AL","Albania",2020-03-28,197,11,6,5.28320372873799,446,21,NA,NA
"ALB","AL","Albania",2020-03-29,212,15,7,5.35658627467201,446,21,4.59200127531885,11.859874733314
"ALB","AL","Albania",2020-03-30,223,11,8,5.40717177146012,446,21,4.70124532074803,9.4823927989783
"ALB","AL","Albania",2020-03-31,243,20,9,5.49306144334055,446,21,4.81075375676097,7.69798932266656
"ALB","AL","Albania",2020-04-01,259,16,10,5.55682806169954,446,21,4.8915429259046,6.61398524797088
"ALB","AL","Albania",2020-04-02,277,18,11,5.62401750618734,446,21,4.88422039939752,6.70905832862163
"ALB","AL","Albania",2020-04-03,304,27,12,5.71702770140622,446,21,4.85277392530507,7.09282382598139
"ALB","AL","Albania",2020-04-04,333,29,13,5.80814248998044,446,21,4.81421340386935,7.51905917380109
"ALB","AL","Albania",2020-04-05,361,28,14,5.88887795833288,446,21,4.76393658928485,7.98385819144559
"ALB","AL","Albania",2020-04-06,377,16,15,5.93224518744801,446,21,4.78898176003548,7.73491431922212
"ALB","AL","Albania",2020-04-07,383,6,16,5.94803498918065,446,21,4.87127329829832,7.00688000675479
"ALB","AL","Albania",2020-04-08,400,17,17,5.99146454710798,446,21,5.00002942777419,6.03020855635124
"ALB","AL","Albania",2020-04-09,409,9,18,6.0137151560428,446,21,5.19500283867168,4.69951253218783
"ALB","AL","Albania",2020-04-10,416,7,19,6.03068526026126,446,21,5.38672533209499,3.48757880686529
"ALB","AL","Albania",2020-04-11,433,17,20,6.07073772800249,446,21,5.49159534785882,2.88621293391962
"ALB","AL","Albania",2020-04-12,446,13,21,6.10031895202006,446,21,5.50534116282202,2.81731244468977
"DZA","DZ","Algeria",2020-03-21,139,49,1,4.93447393313069,1914,23,NA,NA
"DZA","DZ","Algeria",2020-03-22,201,62,2,5.30330490805908,1914,23,NA,NA
"DZA","DZ","Algeria",2020-03-23,230,29,3,5.4380793089232,1914,23,NA,NA
"DZA","DZ","Algeria",2020-03-24,264,34,4,5.57594910314632,1914,23,NA,NA
"DZA","DZ","Algeria",2020-03-25,302,38,5,5.71042701737487,1914,23,NA,NA
"DZA","DZ","Algeria",2020-03-26,367,65,6,5.90536184805457,1914,23,NA,NA
"DZA","DZ","Algeria",2020-03-27,409,42,7,6.0137151560428,1914,23,4.8810180025075,16.8363759184964
"DZA","DZ","Algeria",2020-03-28,454,45,8,6.11809719804135,1914,23,5.02265827189633,14.0180761039082
"DZA","DZ","Algeria",2020-03-29,511,57,9,6.2363695902037,1914,23,5.04633092333393,13.5087684724983
"DZA","DZ","Algeria",2020-03-30,584,73,10,6.36990098282823,1914,23,5.07835537999771,13.023129052465
"DZA","DZ","Algeria",2020-03-31,716,132,11,6.57368016696065,1914,23,5.06350966493929,13.3624719730913
"DZA","DZ","Algeria",2020-04-01,847,131,12,6.74170069465205,1914,23,5.03244819390707,13.859822665768
"DZA","DZ","Algeria",2020-04-02,986,139,13,6.89365635460264,1914,23,4.91232388988382,15.0869327344923
"DZA","DZ","Algeria",2020-04-03,1171,185,14,7.06561336359772,1914,23,4.79206908190523,16.1747204903243
"DZA","DZ","Algeria",2020-04-04,1251,80,15,7.13169851046691,1914,23,4.83149379048573,15.7049561070378
"DZA","DZ","Algeria",2020-04-05,1320,69,16,7.18538701558042,1914,23,5.0472589803558,13.8800266221956
"DZA","DZ","Algeria",2020-04-06,1423,103,17,7.26052259808985,1914,23,5.38592305501,11.3783646111023
"DZA","DZ","Algeria",2020-04-07,1468,45,18,7.29165620917446,1914,23,5.74036959809967,8.94061672330129
"DZA","DZ","Algeria",2020-04-08,1572,104,19,7.36010397298915,1914,23,6.03823249839388,7.07233083548569
"DZA","DZ","Algeria",2020-04-09,1666,94,20,7.41818082272679,1914,23,6.26069098350226,5.7885089143777
"DZA","DZ","Algeria",2020-04-10,1761,95,21,7.47363710849621,1914,23,6.280250673252,5.68208851171409
"DZA","DZ","Algeria",2020-04-11,1825,64,22,7.50933526601659,1914,23,6.322425808732,5.44499423454846
"DZA","DZ","Algeria",2020-04-12,1914,89,23,7.5569505720129,1914,23,6.38278724210052,5.13633989628736
"AND","AD","Andorra",2020-03-22,113,25,1,4.72738781871234,638,22,NA,NA
"AND","AD","Andorra",2020-03-23,133,20,2,4.89034912822175,638,22,NA,NA
"AND","AD","Andorra",2020-03-24,164,31,3,5.0998664278242,638,22,NA,NA
"AND","AD","Andorra",2020-03-25,188,24,4,5.23644196282995,638,22,NA,NA
"AND","AD","Andorra",2020-03-26,224,36,5,5.41164605185504,638,22,NA,NA
"AND","AD","Andorra",2020-03-27,267,43,6,5.58724865840025,638,22,NA,NA
"AND","AD","Andorra",2020-03-28,308,41,7,5.73009978297357,638,22,4.56704646480651,16.8346949184698
"AND","AD","Andorra",2020-03-29,334,26,8,5.8111409929767,638,22,4.61424739355916,15.6201750004782
"AND","AD","Andorra",2020-03-30,370,36,9,5.91350300563827,638,22,4.70382922788808,13.9598625887652
"AND","AD","Andorra",2020-03-31,376,6,10,5.92958914338989,638,22,4.83319085376769,11.8108849422241
"AND","AD","Andorra",2020-04-01,390,14,11,5.96614673912369,638,22,5.04088598077965,9.04137948017839
"AND","AD","Andorra",2020-04-02,428,38,12,6.0591231955818,638,22,5.21185410728622,7.16487740806455
"AND","AD","Andorra",2020-04-03,439,11,13,6.08449941307517,638,22,5.3520835286083,5.75645367500146
"AND","AD","Andorra",2020-04-04,466,27,14,6.14418563412565,638,22,5.40912442142881,5.25235996611623
"AND","AD","Andorra",2020-04-05,501,35,15,6.21660610108486,638,22,5.42044120096157,5.20305336343847
"AND","AD","Andorra",2020-04-06,525,24,16,6.26339826259162,638,22,5.35778154267724,5.6693161431121
"AND","AD","Andorra",2020-04-07,545,20,17,6.30078579466324,638,22,5.37553373999685,5.5163356737429
"AND","AD","Andorra",2020-04-08,564,19,18,6.33505425149806,638,22,5.46146186498635,4.92706628353901
"AND","AD","Andorra",2020-04-09,583,19,19,6.36818718635049,638,22,5.49211366439891,4.70350088624706
"AND","AD","Andorra",2020-04-10,601,18,20,6.39859493453521,638,22,5.59858805814528,4.06445021666567
"AND","AD","Andorra",2020-04-11,601,0,21,6.39859493453521,638,22,5.7577565576563,3.15629012830521
"AND","AD","Andorra",2020-04-12,638,37,22,6.45833828334479,638,22,5.78772189693941,3.01421080371634
"ARG","AR","Argentina",2020-03-20,128,31,1,4.85203026391962,2142,24,NA,NA
"ARG","AR","Argentina",2020-03-21,158,30,2,5.06259503302697,2142,24,NA,NA
"ARG","AR","Argentina",2020-03-22,266,108,3,5.5834963087817,2142,24,NA,NA
"ARG","AR","Argentina",2020-03-23,301,35,4,5.70711026474888,2142,24,NA,NA
"ARG","AR","Argentina",2020-03-24,387,86,5,5.95842469302978,2142,24,NA,NA
"ARG","AR","Argentina",2020-03-25,387,0,6,5.95842469302978,2142,24,NA,NA
"ARG","AR","Argentina",2020-03-26,502,115,7,6.21860011969173,2142,24,4.7249120149512,22.3796331127502
"ARG","AR","Argentina",2020-03-27,589,87,8,6.37842618365159,2142,24,4.86154398835598,19.5321982213387
"ARG","AR","Argentina",2020-03-28,690,101,9,6.5366915975913,2142,24,5.09251202345435,15.9371183246293
"ARG","AR","Argentina",2020-03-29,745,55,10,6.61338421837956,2142,24,5.12202667700114,15.340561287989
"ARG","AR","Argentina",2020-03-30,820,75,11,6.7093043402583,2142,24,5.23027955786609,13.8594623938739
"ARG","AR","Argentina",2020-03-31,1054,234,12,6.96034772910131,2142,24,5.12505340250476,15.0790556574132
"ARG","AR","Argentina",2020-04-01,1054,0,13,6.96034772910131,2142,24,5.35326503761245,12.7203523635542
"ARG","AR","Argentina",2020-04-02,1133,79,14,7.03262426102801,2142,24,5.50139050613801,11.2745357352537
"ARG","AR","Argentina",2020-04-03,1265,132,15,7.14282740116162,2142,24,5.60453351743841,10.3854674458959
"ARG","AR","Argentina",2020-04-04,1451,186,16,7.28000825288419,2142,24,5.59235156726583,10.4971241330258
"ARG","AR","Argentina",2020-04-05,1451,0,17,7.28000825288419,2142,24,5.78525348073655,9.04968734822764
"ARG","AR","Argentina",2020-04-06,1554,103,18,7.34858753092759,2142,24,6.04455849838717,7.32651587464573
"ARG","AR","Argentina",2020-04-07,1628,74,19,7.39510754656249,2142,24,6.02085194270404,7.4049530139474
"ARG","AR","Argentina",2020-04-08,1715,87,20,7.44716835960004,2142,24,6.17215016866612,6.48847094486157
"ARG","AR","Argentina",2020-04-09,1795,80,21,7.49276030092238,2142,24,6.37714081659675,5.35435073711529
"ARG","AR","Argentina",2020-04-10,1975,180,22,7.58832367733522,2142,24,6.42129510430455,5.17511142179267
"ARG","AR","Argentina",2020-04-11,1975,0,23,7.58832367733522,2142,24,6.37570324898941,5.36454043045807
"ARG","AR","Argentina",2020-04-12,2142,167,24,7.66949525100769,2142,24,6.38651928017223,5.32253835543201
"ARM","AM","Armenia",2020-03-19,115,31,1,4.74493212836325,1013,25,NA,NA
"ARM","AM","Armenia",2020-03-20,136,21,2,4.91265488573605,1013,25,NA,NA
"ARM","AM","Armenia",2020-03-21,160,24,3,5.07517381523383,1013,25,NA,NA
"ARM","AM","Armenia",2020-03-22,194,34,4,5.26785815906333,1013,25,NA,NA
"ARM","AM","Armenia",2020-03-23,235,41,5,5.45958551414416,1013,25,NA,NA
"ARM","AM","Armenia",2020-03-24,249,14,6,5.51745289646471,1013,25,NA,NA
"ARM","AM","Armenia",2020-03-25,265,16,7,5.57972982598622,1013,25,4.63699805882214,14.6371457615591
"ARM","AM","Armenia",2020-03-26,290,25,8,5.66988092298052,1013,25,4.72419356161562,12.6085173951413
"ARM","AM","Armenia",2020-03-27,329,39,9,5.79605775076537,1013,25,4.8193537736045,11.0244344509681
"ARM","AM","Armenia",2020-03-28,407,78,10,6.00881318544259,1013,25,4.85213749882555,10.8865627817716
"ARM","AM","Armenia",2020-03-29,424,17,11,6.04973345523196,1013,25,4.87746698557412,10.6053297357083
"ARM","AM","Armenia",2020-03-30,482,58,12,6.1779441140506,1013,25,4.78052607286739,11.6443327632544
"ARM","AM","Armenia",2020-03-31,532,50,13,6.27664348934164,1013,25,4.73677786458805,12.0019395595465
"ARM","AM","Armenia",2020-04-01,571,39,14,6.34738920965601,1013,25,4.80409816379349,11.2958116635251
"ARM","AM","Armenia",2020-04-02,663,92,15,6.49677499018586,1013,25,4.87638782746858,10.7364778599928
"ARM","AM","Armenia",2020-04-03,736,73,16,6.60123011872888,1013,25,4.9608567035969,10.1456391620431
"ARM","AM","Armenia",2020-04-04,770,34,17,6.64639051484773,1013,25,4.94253492576776,10.2024096037432
"ARM","AM","Armenia",2020-04-05,822,52,18,6.71174039505618,1013,25,5.07541408146217,9.26687072536354
"ARM","AM","Armenia",2020-04-06,833,11,19,6.72503364216684,1013,25,5.2730355634617,7.94102983549218
"ARM","AM","Armenia",2020-04-07,853,20,20,6.74875954749168,1013,25,5.53571134207129,6.32549497784385
"ARM","AM","Armenia",2020-04-08,881,28,21,6.78105762593618,1013,25,5.88450175999755,4.38053532891311
"ARM","AM","Armenia",2020-04-09,921,40,22,6.82546003625531,1013,25,6.05560243233176,3.49658259711317
"ARM","AM","Armenia",2020-04-10,937,16,23,6.84268328223842,1013,25,6.13134531461343,3.11550560121312
"ARM","AM","Armenia",2020-04-11,967,30,24,6.87419849545329,1013,25,6.18745987951181,2.85490739320765
"ARM","AM","Armenia",2020-04-12,1013,46,25,6.92067150424868,1013,25,6.1101528388857,3.21220406596784
"AUS","AU","Australia",2020-03-10,107,16,1,4.67282883446191,6315,34,NA,NA
"AUS","AU","Australia",2020-03-11,128,21,2,4.85203026391962,6315,34,NA,NA
"AUS","AU","Australia",2020-03-12,128,0,3,4.85203026391962,6315,34,NA,NA
"AUS","AU","Australia",2020-03-13,200,72,4,5.29831736654804,6315,34,NA,NA
"AUS","AU","Australia",2020-03-14,250,50,5,5.52146091786225,6315,34,NA,NA
"AUS","AU","Australia",2020-03-15,297,47,6,5.6937321388027,6315,34,NA,NA
"AUS","AU","Australia",2020-03-16,377,80,7,5.93224518744801,6315,34,4.384508787185,21.8967266523826
"AUS","AU","Australia",2020-03-17,452,75,8,6.11368217983223,6315,34,4.33392826564583,22.6457155966047
"AUS","AU","Australia",2020-03-18,568,116,9,6.34212141872115,6315,34,4.28370120461369,23.256383430567
"AUS","AU","Australia",2020-03-19,681,113,10,6.52356230614951,6315,34,4.4836230368069,20.4893066483992
"AUS","AU","Australia",2020-03-20,791,110,11,6.67329796776765,6315,34,4.53571524074536,19.7323132702964
"AUS","AU","Australia",2020-03-21,1071,280,12,6.97634807044775,6315,34,4.47719484784466,20.4994052924704
"AUS","AU","Australia",2020-03-22,1549,478,13,7.34536484041687,6315,34,4.30956482111756,22.4852403185147
"AUS","AU","Australia",2020-03-23,1682,133,14,7.42773884053289,6315,34,4.25687835742014,22.8622949635417
"AUS","AU","Australia",2020-03-24,2044,362,15,7.6226639513236,6315,34,4.27785068252706,22.5787412115119
"AUS","AU","Australia",2020-03-25,2364,320,16,7.76811037852599,6315,34,4.36640625051474,21.7277391225946
"AUS","AU","Australia",2020-03-26,2810,446,17,7.94093976232779,6315,34,4.56162027481998,20.2276753955129
