"CountryCode","geoId","Country","Deaths","Date","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"IRN","IR","Iran",2517,2020-03-28,2415,34,7.83082299513532,4585,50,5.54184658301698,6.75631050699311
"IRN","IR","Iran",2640,2020-03-29,2526,35,7.87853419614036,4585,50,5.65320986754274,6.39761792939672
"IRN","IR","Iran",2757,2020-03-30,2635,36,7.9218984110238,4585,50,5.8008653138959,5.93800344666554
"IRN","IR","Iran",2898,2020-03-31,2762,37,7.97177612288063,4585,50,5.96699530529285,5.44466742390173
"IRN","IR","Iran",3036,2020-04-01,2879,38,8.01829613851552,4585,50,6.11386440175153,5.0244249421693
"IRN","IR","Iran",3160,2020-04-02,2990,39,8.05832730658096,4585,50,6.22336373344357,4.71830321961203
"IRN","IR","Iran",3294,2020-04-03,3113,40,8.09985791073758,4585,50,6.29942037865737,4.51103105421334
"IRN","IR","Iran",3452,2020-04-04,3261,41,8.14670905220332,4585,50,6.32127842865326,4.45355268327419
"IRN","IR","Iran",3603,2020-04-05,3405,42,8.18952211074809,4585,50,6.33885349068523,4.40820975014407
"IRN","IR","Iran",3739,2020-04-06,3530,43,8.22657347497711,4585,50,6.39411495041052,4.2686633799177
"IRN","IR","Iran",3872,2020-04-07,3651,44,8.26152644839647,4585,50,6.45048227301299,4.12802666587739
"IRN","IR","Iran",3993,2020-04-08,3753,45,8.29229810706322,4585,50,6.52444549507914,3.94683535549413
"IRN","IR","Iran",4110,2020-04-09,3830,46,8.32117830749028,4585,50,6.64226732959054,3.6683701343795
"IRN","IR","Iran",4232,2020-04-10,3926,47,8.35042997353814,4585,50,6.77800568415605,3.35785639133906
"IRN","IR","Iran",4357,2020-04-11,4030,48,8.37953902611744,4585,50,6.87859170316954,3.13362715115681
"IRN","IR","Iran",4474,2020-04-12,4101,49,8.40603814205008,4585,50,6.95189238765311,2.97339651119906
"IRN","IR","Iran",4585,2020-04-13,4186,50,8.43054538469057,4585,50,7.01785837413127,2.83177713386848
"IRL","IE","Ireland",19,2020-03-26,-17,1,2.94443897916644,365,19,NA,NA
"IRL","IE","Ireland",22,2020-03-27,-18,2,3.09104245335832,365,19,NA,NA
"IRL","IE","Ireland",36,2020-03-28,-6,3,3.58351893845611,365,19,NA,NA
"IRL","IE","Ireland",46,2020-03-29,4,4,3.8286413964891,365,19,NA,NA
"IRL","IE","Ireland",54,2020-03-30,8,5,3.98898404656427,365,19,NA,NA
"IRL","IE","Ireland",71,2020-03-31,21,6,4.26267987704132,365,19,NA,NA
"IRL","IE","Ireland",85,2020-04-01,33,7,4.44265125649032,365,19,2.69979716573144,25.8692028123064
"IRL","IE","Ireland",98,2020-04-02,44,8,4.58496747867057,365,19,2.78426967233903,23.6931364019907
"IRL","IE","Ireland",120,2020-04-03,66,9,4.78749174278205,365,19,3.01593972222765,19.9222778116672
"IRL","IE","Ireland",137,2020-04-04,81,10,4.91998092582813,365,19,3.10386913646035,18.5475770788639
"IRL","IE","Ireland",158,2020-04-05,97,11,5.06259503302697,365,19,3.18411418198525,17.4295555116194
"IRL","IE","Ireland",174,2020-04-06,110,12,5.15905529921453,365,19,3.37505146612361,15.2286688098232
"IRL","IE","Ireland",210,2020-04-07,145,13,5.34710753071747,365,19,3.4231756973849,14.7737419786225
"IRL","IE","Ireland",235,2020-04-08,166,14,5.45958551414416,365,19,3.48140619589562,14.22200019885
"IRL","IE","Ireland",263,2020-04-09,194,15,5.57215403217776,365,19,3.59354920719455,13.2775305089633
"IRL","IE","Ireland",287,2020-04-10,217,16,5.65948221575962,365,19,3.6687094687193,12.6362574393775
"IRL","IE","Ireland",320,2020-04-11,248,17,5.76832099579377,365,19,3.76107526297945,11.9395650816104
"IRL","IE","Ireland",334,2020-04-12,258,18,5.8111409929767,365,19,3.9331669866899,10.7092168323378
"IRL","IE","Ireland",365,2020-04-13,287,19,5.89989735358249,365,19,4.18387129652105,9.13445496384344
"ISR","IL","Israel",12,2020-03-27,-10,1,2.484906649788,116,18,NA,NA
"ISR","IL","Israel",12,2020-03-28,-24,2,2.484906649788,116,18,NA,NA
"ISR","IL","Israel",15,2020-03-29,-31,3,2.70805020110221,116,18,NA,NA
"ISR","IL","Israel",16,2020-03-30,-38,4,2.77258872223978,116,18,NA,NA
"ISR","IL","Israel",20,2020-03-31,-51,5,2.99573227355399,116,18,NA,NA
"ISR","IL","Israel",26,2020-04-01,-59,6,3.25809653802148,116,18,NA,NA
"ISR","IL","Israel",36,2020-04-02,-62,7,3.58351893845611,116,18,2.16541446543236,18.321066839011
"ISR","IL","Israel",40,2020-04-03,-80,8,3.68887945411394,116,18,2.02590259256305,20.887013226669
"ISR","IL","Israel",44,2020-04-04,-93,9,3.78418963391826,116,18,2.04541087439398,20.1742372396378
"ISR","IL","Israel",49,2020-04-05,-109,10,3.89182029811063,116,18,2.08362703152222,19.1621155872626
"ISR","IL","Israel",57,2020-04-06,-117,11,4.04305126783455,116,18,2.28930542957782,16.4645542802933
"ISR","IL","Israel",65,2020-04-07,-145,12,4.17438726989564,116,18,2.53063836842922,13.8245632084858
"ISR","IL","Israel",73,2020-04-08,-162,13,4.29045944114839,116,18,2.72565133851231,11.9667813341305
"ISR","IL","Israel",86,2020-04-09,-177,14,4.45434729625351,116,18,2.63578312163556,12.8268218309428
"ISR","IL","Israel",95,2020-04-10,-192,15,4.55387689160054,116,18,2.59250861011746,13.1482997951659
"ISR","IL","Israel",101,2020-04-11,-219,16,4.61512051684126,116,18,2.67723560127411,12.3982568931491
"ISR","IL","Israel",103,2020-04-12,-231,17,4.63472898822964,116,18,2.93518025749332,10.428275376888
"ISR","IL","Israel",116,2020-04-13,-249,18,4.75359019110636,116,18,3.11079379302017,9.23900385136585
"ITA","IT","Italy",12,2020-02-26,12,1,2.484906649788,20465,48,NA,NA
"ITA","IT","Italy",17,2020-02-27,17,2,2.83321334405622,20465,48,NA,NA
"ITA","IT","Italy",21,2020-02-28,21,3,3.04452243772342,20465,48,NA,NA
"ITA","IT","Italy",29,2020-02-29,29,4,3.36729582998647,20465,48,NA,NA
"ITA","IT","Italy",34,2020-03-01,34,5,3.52636052461616,20465,48,NA,NA
"ITA","IT","Italy",52,2020-03-02,52,6,3.95124371858143,20465,48,NA,NA
"ITA","IT","Italy",79,2020-03-03,79,7,4.36944785246702,20465,48,2.17220970189121,29.8982944427865
"ITA","IT","Italy",107,2020-03-04,107,8,4.67282883446191,20465,48,2.11772943646694,31.2594471046401
"ITA","IT","Italy",148,2020-03-05,148,9,4.99721227376411,20465,48,1.99436817203069,33.2579387318707
"ITA","IT","Italy",197,2020-03-06,197,10,5.28320372873799,20465,48,1.95690303133728,33.610758251539
"ITA","IT","Italy",233,2020-03-07,233,11,5.4510384535657,20465,48,2.01712841846809,32.3775651016387
"ITA","IT","Italy",366,2020-03-08,366,12,5.90263333340137,20465,48,2.17360386826853,30.8133033604759
"ITA","IT","Italy",463,2020-03-09,463,13,6.13772705408623,20465,48,2.32405851059128,29.3509742233506
"ITA","IT","Italy",631,2020-03-10,631,14,6.44730586254121,20465,48,2.32517876490118,29.3710366055198
"ITA","IT","Italy",827,2020-03-11,827,15,6.71780469502369,20465,48,2.34384500077188,29.2023933282347
"ITA","IT","Italy",827,2020-03-12,827,16,6.71780469502369,20465,48,2.66657030170183,26.3643139675462
"ITA","IT","Italy",1266,2020-03-13,1266,17,7.14361760270412,20465,48,2.71562562225074,26.0291350414192
"ITA","IT","Italy",1441,2020-03-14,1441,18,7.27309259599952,20465,48,3.19482419972958,22.8344918482598
"ITA","IT","Italy",1809,2020-03-15,1809,19,7.50052948539529,20465,48,3.32495818809669,22.0206916733008
"ITA","IT","Italy",2158,2020-03-16,2158,20,7.67693714581808,20465,48,3.5408798462028,20.748683326963
"ITA","IT","Italy",2503,2020-03-17,2503,21,7.82524529143177,20465,48,3.66661256151818,19.9910663339436
"ITA","IT","Italy",2978,2020-03-18,2978,22,7.99900721324395,20465,48,3.64076764148955,20.0382410069095
"ITA","IT","Italy",3405,2020-03-19,3405,23,8.13300021858361,20465,48,4.26113787319389,16.9453317434422
"ITA","IT","Italy",4032,2020-03-20,4032,24,8.3020178097512,20465,48,4.31034958445304,16.692097053777
"ITA","IT","Italy",4825,2020-03-21,4824,25,8.48156601377309,20465,48,4.451808722452,16.0750922862552
"ITA","IT","Italy",5476,2020-03-22,5475,26,8.60813018640834,20465,48,4.52468924171233,15.7472541534309
"ITA","IT","Italy",6077,2020-03-23,6076,27,8.71226643213535,20465,48,4.67056888336477,15.0995541558178
"ITA","IT","Italy",6820,2020-03-24,6817,28,8.82761475083751,20465,48,4.91045446733571,14.1088122019332
"ITA","IT","Italy",7503,2020-03-25,7498,29,8.92305821954573,20465,48,5.17845852268527,13.0431010836472
"ITA","IT","Italy",8215,2020-03-26,8207,30,9.01371703047137,20465,48,5.57354223364452,11.5627379933391
"ITA","IT","Italy",9134,2020-03-27,9122,31,9.11975899374495,20465,48,5.87575724553604,10.4876586266143
"ITA","IT","Italy",10023,2020-03-28,10011,32,9.21263773102487,20465,48,6.00160865401057,10.0521787025094
"ITA","IT","Italy",10779,2020-03-29,10764,33,9.28535507578163,20465,48,6.13561617745653,9.59290237683128
"ITA","IT","Italy",11591,2020-03-30,11575,34,9.35798421388875,20465,48,6.32168561405819,8.98079572206794
"ITA","IT","Italy",12428,2020-03-31,12408,35,9.42770727051294,20465,48,6.48508538868366,8.45742000633241
"ITA","IT","Italy",13155,2020-04-01,13129,36,9.48455719347439,20465,48,6.709738346325,7.76344116217483
"ITA","IT","Italy",13915,2020-04-02,13879,37,9.54072267395999,20465,48,6.98021782714937,6.96100771526971
"ITA","IT","Italy",14681,2020-04-03,14641,38,9.59430941973946,20465,48,7.18684931573259,6.36544015030771
"ITA","IT","Italy",15362,2020-04-04,15318,39,9.63965220655863,20465,48,7.35618188380006,5.88770431242672
"ITA","IT","Italy",15887,2020-04-05,15838,40,9.67325644372002,20465,48,7.57617080489129,5.28378138517958
"ITA","IT","Italy",16523,2020-04-06,16466,41,9.71250862865099,20465,48,7.77582268790398,4.75261466965736
"ITA","IT","Italy",17127,2020-04-07,17062,42,9.74841144463237,20465,48,7.93658879486856,4.3360060244161
"ITA","IT","Italy",17669,2020-04-08,17596,43,9.77956697061665,20465,48,8.10178488134237,3.91997629231482
"ITA","IT","Italy",18279,2020-04-09,18193,44,9.8135081389166,20465,48,8.22603731651378,3.61635959485654
"ITA","IT","Italy",18849,2020-04-10,18754,45,9.84421514107106,20465,48,8.30256976389388,3.43303762820039
"ITA","IT","Italy",19468,2020-04-11,19367,46,9.87652737095335,20465,48,8.33728960781418,3.35115178865841
"ITA","IT","Italy",19899,2020-04-12,19796,47,9.89842475819367,20465,48,8.4297499891523,3.13795861330147
"ITA","IT","Italy",20465,2020-04-13,20349,48,9.9264713889265,20465,48,8.49919078749813,2.98183800026136
"JPN","JP","Japan",15,2020-03-11,15,1,2.70805020110221,123,34,NA,NA
"JPN","JP","Japan",16,2020-03-12,16,2,2.77258872223978,123,34,NA,NA
"JPN","JP","Japan",19,2020-03-13,19,3,2.94443897916644,123,34,NA,NA
"JPN","JP","Japan",22,2020-03-14,22,4,3.09104245335832,123,34,NA,NA
"JPN","JP","Japan",22,2020-03-15,22,5,3.09104245335832,123,34,NA,NA
"JPN","JP","Japan",27,2020-03-16,27,6,3.29583686600433,123,34,NA,NA
"JPN","JP","Japan",29,2020-03-17,29,7,3.36729582998647,123,34,2.58563697954887,11.3244166013349
"JPN","JP","Japan",29,2020-03-18,29,8,3.36729582998647,123,34,2.62660776245606,10.1236765625935
"JPN","JP","Japan",29,2020-03-19,28,9,3.36729582998647,123,34,2.76832174547571,7.49046672265923
"JPN","JP","Japan",33,2020-03-20,32,10,3.49650756146648,123,34,2.8365264287731,6.57271800558199
"JPN","JP","Japan",35,2020-03-21,34,11,3.55534806148941,123,34,2.85030085737754,6.4080650547057
"JPN","JP","Japan",41,2020-03-22,40,12,3.71357206670431,123,34,2.88663971475798,6.2804349878065
"JPN","JP","Japan",42,2020-03-23,41,13,3.73766961828337,123,34,2.80366708904711,7.11330739224748
"JPN","JP","Japan",43,2020-03-24,42,14,3.76120011569356,123,34,2.73074221449852,7.64116049626029
"JPN","JP","Japan",45,2020-03-25,44,15,3.80666248977032,123,34,2.76411940137071,7.24930944499878
"JPN","JP","Japan",47,2020-03-26,46,16,3.85014760171006,123,34,2.95496888281452,5.75420366529217
"JPN","JP","Japan",49,2020-03-27,48,17,3.89182029811063,123,34,3.08370828171347,4.82700232629321
"JPN","JP","Japan",52,2020-03-28,51,18,3.95124371858143,123,34,3.22126095056711,3.96522786179418
"JPN","JP","Japan",54,2020-03-29,53,19,3.98898404656427,123,34,3.15871067041123,4.35424392485271
"JPN","JP","Japan",54,2020-03-30,53,20,3.98898404656427,123,34,3.19362935270586,4.10389651096937
"JPN","JP","Japan",56,2020-03-31,55,21,4.02535169073515,123,34,3.26630354389736,3.68180086091637
"JPN","JP","Japan",57,2020-04-01,54,22,4.04305126783455,123,34,3.36327009142497,3.15540754144779
"JPN","JP","Japan",62,2020-04-02,59,23,4.12713438504509,123,34,3.3409920622904,3.30687501243044
"JPN","JP","Japan",63,2020-04-03,60,24,4.14313472639153,123,34,3.3587384347128,3.23586043450795
"JPN","JP","Japan",77,2020-04-04,74,25,4.34380542185368,123,34,2.93577579941553,5.26624349940248
"JPN","JP","Japan",77,2020-04-05,74,26,4.34380542185368,123,34,2.66527149170997,6.43376802379389
"JPN","JP","Japan",85,2020-04-06,82,27,4.44265125649032,123,34,2.4354951310757,7.39313586468698
"JPN","JP","Japan",92,2020-04-07,89,28,4.52178857704904,123,34,2.25584196700606,8.09970130712885
"JPN","JP","Japan",93,2020-04-08,89,29,4.53259949315326,123,34,2.42619309857738,7.40196021527195
"JPN","JP","Japan",94,2020-04-09,90,30,4.54329478227,123,34,2.71681889820137,6.27161237653543
"JPN","JP","Japan",99,2020-04-10,95,31,4.59511985013459,123,34,3.2318533009195,4.43882229406533
"JPN","JP","Japan",99,2020-04-11,95,32,4.59511985013459,123,34,3.39165368861168,3.85852384768657
"JPN","JP","Japan",108,2020-04-12,104,33,4.68213122712422,123,34,3.56507627477856,3.31293862519338
"JPN","JP","Japan",123,2020-04-13,119,34,4.81218435537242,123,34,3.25873573381702,4.36455668134515
"KOR","KR","Korea, South",12,2020-02-26,12,1,2.484906649788,217,48,NA,NA
"KOR","KR","Korea, South",13,2020-02-27,13,2,2.56494935746154,217,48,NA,NA
"KOR","KR","Korea, South",13,2020-02-28,13,3,2.56494935746154,217,48,NA,NA
"KOR","KR","Korea, South",16,2020-02-29,16,4,2.77258872223978,217,48,NA,NA
"KOR","KR","Korea, South",17,2020-03-01,17,5,2.83321334405622,217,48,NA,NA
"KOR","KR","Korea, South",28,2020-03-02,28,6,3.3322045101752,217,48,NA,NA
"KOR","KR","Korea, South",28,2020-03-03,28,7,3.3322045101752,217,48,2.22004979688198,15.5166709756558
"KOR","KR","Korea, South",35,2020-03-04,35,8,3.55534806148941,217,48,2.0891150151787,18.0904364480228
"KOR","KR","Korea, South",35,2020-03-05,35,9,3.55534806148941,217,48,2.05604251886199,17.9846641310782
"KOR","KR","Korea, South",42,2020-03-06,42,10,3.73766961828337,217,48,2.16198991398053,16.2951988368263
"KOR","KR","Korea, South",44,2020-03-07,44,11,3.78418963391826,217,48,2.3365960664791,13.8821522754167
"KOR","KR","Korea, South",50,2020-03-08,50,12,3.91202300542815,217,48,2.69300799976735,10.0919546072818
"KOR","KR","Korea, South",53,2020-03-09,53,13,3.97029191355212,217,48,2.67227723260618,10.201620251561
"KOR","KR","Korea, South",54,2020-03-10,54,14,3.98898404656427,217,48,2.88067063755205,8.2326751660528
"KOR","KR","Korea, South",60,2020-03-11,60,15,4.0943445622221,217,48,2.8750984180395,8.23471656569192
"KOR","KR","Korea, South",66,2020-03-12,66,16,4.18965474202643,217,48,3.00059602111893,7.33295096061779
"KOR","KR","Korea, South",66,2020-03-13,66,17,4.18965474202643,217,48,3.07059322629559,6.77039802211082
"KOR","KR","Korea, South",72,2020-03-14,72,18,4.27666611901606,217,48,3.16023539734732,6.19044890419459
"KOR","KR","Korea, South",75,2020-03-15,75,19,4.31748811353631,217,48,3.16829036290027,6.11522473093021
"KOR","KR","Korea, South",75,2020-03-16,75,20,4.31748811353631,217,48,3.2741907209511,5.42432385905057
"KOR","KR","Korea, South",81,2020-03-17,81,21,4.39444915467244,217,48,3.42894043336758,4.58504961385954
"KOR","KR","Korea, South",84,2020-03-18,84,22,4.43081679884331,217,48,3.50574386855833,4.1924892509391
"KOR","KR","Korea, South",91,2020-03-19,91,23,4.51085950651685,217,48,3.38471986811973,4.81741676522114
"KOR","KR","Korea, South",94,2020-03-20,94,24,4.54329478227,217,48,3.42375513114059,4.64270521796404
"KOR","KR","Korea, South",102,2020-03-21,102,25,4.62497281328427,217,48,3.27739163508617,5.32313495912745
"KOR","KR","Korea, South",111,2020-03-22,111,26,4.70953020131233,217,48,3.06727355393708,6.24875558563725
"KOR","KR","Korea, South",111,2020-03-23,111,27,4.70953020131233,217,48,3.17467913549438,5.77422589866125
"KOR","KR","Korea, South",120,2020-03-24,120,28,4.78749174278205,217,48,3.15806939907311,5.83429157303395
"KOR","KR","Korea, South",126,2020-03-25,126,29,4.83628190695148,217,48,3.23600583387358,5.53292325127156
"KOR","KR","Korea, South",131,2020-03-26,130,30,4.87519732320115,217,48,3.28376562111858,5.34388339856273
"KOR","KR","Korea, South",139,2020-03-27,138,31,4.93447393313069,217,48,3.39590756561171,4.95210467484302
"KOR","KR","Korea, South",144,2020-03-28,143,32,4.969813299576,217,48,3.46623023594665,4.70872263873867
"KOR","KR","Korea, South",152,2020-03-29,151,33,5.02388052084628,217,48,3.37036045571897,5.02102177988913
"KOR","KR","Korea, South",158,2020-03-30,157,34,5.06259503302697,217,48,3.49321856129225,4.62543955321147
"KOR","KR","Korea, South",162,2020-03-31,161,35,5.08759633523238,217,48,3.57781085918363,4.35051890074979
"KOR","KR","Korea, South",165,2020-04-01,164,36,5.10594547390058,217,48,3.72235946477925,3.89739639197373
"KOR","KR","Korea, South",169,2020-04-02,166,37,5.12989871492307,217,48,3.92500571273292,3.29376610147292
"KOR","KR","Korea, South",174,2020-04-03,170,38,5.15905529921453,217,48,4.04807820460291,2.93968867122427
"KOR","KR","Korea, South",177,2020-04-04,173,39,5.17614973257383,217,48,4.21669231206877,2.47153766874455
"KOR","KR","Korea, South",183,2020-04-05,179,40,5.20948615284142,217,48,4.24642777598443,2.39603564085784
"KOR","KR","Korea, South",186,2020-04-06,180,41,5.2257466737132,217,48,4.24999088116251,2.38494068205319
"KOR","KR","Korea, South",192,2020-04-07,186,42,5.25749537202778,217,48,4.21002955424344,2.48848737710269
"KOR","KR","Korea, South",200,2020-04-08,194,43,5.29831736654804,217,48,4.13411698506202,2.68476086300277
"KOR","KR","Korea, South",204,2020-04-09,197,44,5.31811999384422,217,48,4.10808574825266,2.74835203937087
"KOR","KR","Korea, South",208,2020-04-10,201,45,5.33753807970132,217,48,4.09940250012991,2.76429791508178
"KOR","KR","Korea, South",211,2020-04-11,204,46,5.35185813347607,217,48,4.19311935477335,2.5404406274879
"KOR","KR","Korea, South",214,2020-04-12,206,47,5.36597601502185,217,48,4.28858211065693,2.31655092848504
"KOR","KR","Korea, South",217,2020-04-13,208,48,5.37989735354046,217,48,4.46803739665538,1.91521921827686
"MEX","MX","Mexico",12,2020-03-28,10,1,2.484906649788,296,17,NA,NA
"MEX","MX","Mexico",16,2020-03-29,13,2,2.77258872223978,296,17,NA,NA
"MEX","MX","Mexico",20,2020-03-30,17,3,2.99573227355399,296,17,NA,NA
"MEX","MX","Mexico",28,2020-03-31,23,4,3.3322045101752,296,17,NA,NA
"MEX","MX","Mexico",29,2020-04-01,23,5,3.36729582998647,296,17,NA,NA
"MEX","MX","Mexico",37,2020-04-02,30,6,3.61091791264422,296,17,NA,NA
"MEX","MX","Mexico",50,2020-04-03,43,7,3.91202300542815,296,17,2.30658541423629,22.6056107291493
"MEX","MX","Mexico",60,2020-04-04,53,8,4.0943445622221,296,17,2.35562911907779,21.7020085220153
"MEX","MX","Mexico",79,2020-04-05,72,9,4.36944785246702,296,17,2.34239070315219,22.1076929152663
"MEX","MX","Mexico",94,2020-04-06,87,10,4.54329478227,296,17,2.35968225875032,21.8607196815121
"MEX","MX","Mexico",125,2020-04-07,118,11,4.8283137373023,296,17,2.18788186654921,23.9472582437068
"MEX","MX","Mexico",141,2020-04-08,134,12,4.94875989037817,296,17,2.30617458635233,22.4823486321359
"MEX","MX","Mexico",174,2020-04-09,167,13,5.15905529921453,296,17,2.44046508185941,21.1028336518092
"MEX","MX","Mexico",194,2020-04-10,185,14,5.26785815906333,296,17,2.58167387208123,19.6615028290245
"MEX","MX","Mexico",233,2020-04-11,224,15,5.4510384535657,296,17,2.78483540255376,17.9451432814104
"MEX","MX","Mexico",273,2020-04-12,264,16,5.60947179518496,296,17,2.90396945887418,17.0109954998458
"MEX","MX","Mexico",296,2020-04-13,287,17,5.69035945432406,296,17,3.17949319806113,14.998371839393
"MAR","MA","Morocco",11,2020-03-26,10,1,2.39789527279837,126,19,NA,NA
"MAR","MA","Morocco",23,2020-03-27,22,2,3.13549421592915,126,19,NA,NA
"MAR","MA","Morocco",25,2020-03-28,24,3,3.2188758248682,126,19,NA,NA
"MAR","MA","Morocco",26,2020-03-29,25,4,3.25809653802148,126,19,NA,NA
"MAR","MA","Morocco",33,2020-03-30,32,5,3.49650756146648,126,19,NA,NA
"MAR","MA","Morocco",36,2020-03-31,34,6,3.58351893845611,126,19,NA,NA
"MAR","MA","Morocco",39,2020-04-01,37,7,3.66356164612965,126,19,2.54046709943191,17.7524296487358
"MAR","MA","Morocco",44,2020-04-02,42,8,3.78418963391826,126,19,2.88416342680475,11.2888582033031
"MAR","MA","Morocco",48,2020-04-03,46,9,3.87120101090789,126,19,2.87308962884348,11.3436279806279
"MAR","MA","Morocco",59,2020-04-04,57,10,4.07753744390572,126,19,2.82427817525852,12.1727868285632
"MAR","MA","Morocco",70,2020-04-05,68,11,4.24849524204936,126,19,2.83167609171161,12.3272836336647
"MAR","MA","Morocco",80,2020-04-06,78,12,4.38202663467388,126,19,2.70405283520863,13.7812074660007
"MAR","MA","Morocco",90,2020-04-07,88,13,4.49980967033027,126,19,2.61750578839694,14.5775439473378
"MAR","MA","Morocco",93,2020-04-08,91,14,4.53259949315326,126,19,2.70382641268777,13.5962003118497
"MAR","MA","Morocco",97,2020-04-09,95,15,4.57471097850338,126,19,2.91006788354806,11.6856015341516
"MAR","MA","Morocco",107,2020-04-10,105,16,4.67282883446191,126,19,3.22487902316369,9.24599465377139
"MAR","MA","Morocco",111,2020-04-11,109,17,4.70953020131233,126,19,3.49733771501444,7.2843235197789
"MAR","MA","Morocco",118,2020-04-12,115,18,4.77068462446567,126,19,3.66728914849574,6.16301561660051
"MAR","MA","Morocco",126,2020-04-13,123,19,4.83628190695148,126,19,3.73068870399838,5.78716498320505
"NLD","NL","Netherlands",12,2020-03-14,12,1,2.484906649788,2823,31,NA,NA
"NLD","NL","Netherlands",20,2020-03-15,20,2,2.99573227355399,2823,31,NA,NA
"NLD","NL","Netherlands",24,2020-03-16,24,3,3.17805383034795,2823,31,NA,NA
"NLD","NL","Netherlands",43,2020-03-17,43,4,3.76120011569356,2823,31,NA,NA
"NLD","NL","Netherlands",58,2020-03-18,58,5,4.06044301054642,2823,31,NA,NA
"NLD","NL","Netherlands",76,2020-03-19,76,6,4.33073334028633,2823,31,NA,NA
"NLD","NL","Netherlands",106,2020-03-20,106,7,4.66343909411207,2823,31,2.19807423824185,36.0285308808406
"NLD","NL","Netherlands",136,2020-03-21,136,8,4.91265488573605,2823,31,2.32691672349177,33.1823985309543
"NLD","NL","Netherlands",179,2020-03-22,179,9,5.18738580584075,2823,31,2.38472253676708,31.9067912504609
"NLD","NL","Netherlands",213,2020-03-23,213,10,5.36129216570943,2823,31,2.70200038103916,27.2717260217357
"NLD","NL","Netherlands",276,2020-03-24,276,11,5.62040086571715,2823,31,2.80092475882486,25.9462068860253
"NLD","NL","Netherlands",356,2020-03-25,356,12,5.87493073085203,2823,31,2.88739180711034,24.9826892674309
"NLD","NL","Netherlands",434,2020-03-26,434,13,6.07304453410041,2823,31,3.03245577241207,23.5227966788334
"NLD","NL","Netherlands",546,2020-03-27,546,14,6.30261897574491,2823,31,3.08307073736534,23.0530296131731
"NLD","NL","Netherlands",639,2020-03-28,639,15,6.45990445437753,2823,31,3.20300254716407,21.9744758359449
"NLD","NL","Netherlands",771,2020-03-29,771,16,6.64768837356333,2823,31,3.27867956447069,21.306728734912
"NLD","NL","Netherlands",864,2020-03-30,864,17,6.76157276880406,2823,31,3.57064892868541,19.1281818391445
"NLD","NL","Netherlands",1039,2020-03-31,1039,18,6.94601399109923,2823,31,3.79401644980915,17.6263415998833
"NLD","NL","Netherlands",1173,2020-04-01,1173,19,7.06731984865348,2823,31,3.99614654159505,16.3260153171228
"NLD","NL","Netherlands",1339,2020-04-02,1339,20,7.19967834569117,2823,31,4.21662500932082,15.0154804140235
"NLD","NL","Netherlands",1487,2020-04-03,1487,21,7.30451594646016,2823,31,4.37723813958007,14.0841482155464
"NLD","NL","Netherlands",1651,2020-04-04,1651,22,7.40913644392013,2823,31,4.58891783479464,12.9424818606234
"NLD","NL","Netherlands",1766,2020-04-05,1766,23,7.47647238116391,2823,31,4.80343007473599,11.814785144743
"NLD","NL","Netherlands",1867,2020-04-06,1867,24,7.53208814354172,2823,31,5.18697151321413,9.94994864491897
"NLD","NL","Netherlands",2101,2020-04-07,2101,25,7.650168700845,2823,31,5.34572936884123,9.233294953498
"NLD","NL","Netherlands",2248,2020-04-08,2248,26,7.71779621101358,2823,31,5.52433486393916,8.45932430128046
"NLD","NL","Netherlands",2396,2020-04-09,2396,27,7.78155595923534,2823,31,5.64841691900263,7.93619961497701
"NLD","NL","Netherlands",2511,2020-04-10,2511,28,7.82843635915759,2823,31,5.7942229486547,7.33491060473964
"NLD","NL","Netherlands",2643,2020-04-11,2643,29,7.87966991460429,2823,31,5.89961311213292,6.90598674979723
"NLD","NL","Netherlands",2737,2020-04-12,2737,30,7.91461770904068,2823,31,6.10186027290884,6.13296882914092
"NLD","NL","Netherlands",2823,2020-04-13,2823,31,7.94555542825349,2823,31,6.43891147808709,4.92113262017364
"NOR","NO","Norway",12,2020-03-24,10,1,2.484906649788,134,21,NA,NA
"NOR","NO","Norway",14,2020-03-25,11,2,2.63905732961526,134,21,NA,NA
"NOR","NO","Norway",14,2020-03-26,11,3,2.63905732961526,134,21,NA,NA
"NOR","NO","Norway",19,2020-03-27,16,4,2.94443897916644,134,21,NA,NA
"NOR","NO","Norway",23,2020-03-28,19,5,3.13549421592915,134,21,NA,NA
"NOR","NO","Norway",25,2020-03-29,19,6,3.2188758248682,134,21,NA,NA
"NOR","NO","Norway",32,2020-03-30,25,7,3.46573590279973,134,21,2.27557208513244,16.4234344137677
"NOR","NO","Norway",39,2020-03-31,30,8,3.66356164612965,134,21,2.20779822158662,17.8618105057638
"NOR","NO","Norway",44,2020-04-01,33,9,3.78418963391826,134,21,2.14936109026681,18.5852997632357
"NOR","NO","Norway",50,2020-04-02,39,10,3.91202300542815,134,21,2.2851241314566,16.5886740572314
"NOR","NO","Norway",59,2020-04-03,47,11,4.07753744390572,134,21,2.31366601723465,16.1817063434576
"NOR","NO","Norway",62,2020-04-04,45,12,4.12713438504509,134,21,2.40088108107174,14.9887147215756
"NOR","NO","Norway",71,2020-04-05,53,13,4.26267987704132,134,21,2.6092212668443,12.897590037654
"NOR","NO","Norway",76,2020-04-06,53,14,4.33073334028633,134,21,2.77577717483406,11.3343105297611
