"CountryCode","geoId","Country","Date","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"AFG","AF","Afghanistan",2020-04-06,11,4,1,2.39789527279837,168,41,NA,NA
"AFG","AF","Afghanistan",2020-04-07,14,3,2,2.63905732961526,168,41,NA,NA
"AFG","AF","Afghanistan",2020-04-08,14,0,3,2.63905732961526,168,41,NA,NA
"AFG","AF","Afghanistan",2020-04-09,15,1,4,2.70805020110221,168,41,NA,NA
"AFG","AF","Afghanistan",2020-04-10,15,0,5,2.70805020110221,168,41,NA,NA
"AFG","AF","Afghanistan",2020-04-11,18,3,6,2.89037175789616,168,41,NA,NA
"AFG","AF","Afghanistan",2020-04-12,18,0,7,2.89037175789616,168,41,2.40340038095478,7.31803994050766
"AFG","AF","Afghanistan",2020-04-13,21,3,8,3.04452243772342,168,41,2.44897126326434,6.79052049171522
"AFG","AF","Afghanistan",2020-04-14,23,2,9,3.13549421592915,168,41,2.3570075525425,8.37348817492162
"AFG","AF","Afghanistan",2020-04-15,25,2,10,3.2188758248682,168,41,2.30686916145058,9.07684135992541
"AFG","AF","Afghanistan",2020-04-16,30,5,11,3.40119738166216,168,41,2.18939132996624,10.6484719059175
"AFG","AF","Afghanistan",2020-04-17,30,0,12,3.40119738166216,168,41,2.26327819559918,9.74457680705263
"AFG","AF","Afghanistan",2020-04-18,30,0,13,3.40119738166216,168,41,2.31629022416175,8.96974973181589
"AFG","AF","Afghanistan",2020-04-19,33,3,14,3.49650756146648,168,41,2.48676617448265,7.39172592674693
"AFG","AF","Afghanistan",2020-04-20,36,3,15,3.58351893845611,168,41,2.56285368048201,6.7833487170623
"AFG","AF","Afghanistan",2020-04-21,36,0,16,3.58351893845611,168,41,2.71941354960378,5.54958083627131
"AFG","AF","Afghanistan",2020-04-22,40,4,17,3.68887945411394,168,41,2.80299699005698,5.03575317049003
"AFG","AF","Afghanistan",2020-04-23,42,2,18,3.73766961828337,168,41,2.66046691500174,5.97068654198869
"AFG","AF","Afghanistan",2020-04-24,43,1,19,3.76120011569356,168,41,2.65453152608406,5.95604582637795
"AFG","AF","Afghanistan",2020-04-25,47,4,20,3.85014760171006,168,41,2.71815733132711,5.60868983940323
"AFG","AF","Afghanistan",2020-04-26,50,3,21,3.91202300542815,168,41,2.70815026023213,5.68246496072728
"AFG","AF","Afghanistan",2020-04-27,57,7,22,4.04305126783455,168,41,2.48200287844503,6.91915026496583
"AFG","AF","Afghanistan",2020-04-28,58,1,23,4.06044301054642,168,41,2.52457568327687,6.70098877905141
"AFG","AF","Afghanistan",2020-04-29,60,2,24,4.0943445622221,168,41,2.52663631022494,6.64790817016572
"AFG","AF","Afghanistan",2020-04-30,64,4,25,4.15888308335967,168,41,2.5451210123601,6.53522438978818
"AFG","AF","Afghanistan",2020-05-01,68,4,26,4.21950770517611,168,41,2.69044444464954,5.90390628803124
"AFG","AF","Afghanistan",2020-05-02,72,4,27,4.27666611901606,168,41,2.78474643200321,5.51886531521464
"AFG","AF","Afghanistan",2020-05-03,85,13,28,4.44265125649032,168,41,2.61685553114523,6.27289044950205
"AFG","AF","Afghanistan",2020-05-04,90,5,29,4.49980967033027,168,41,2.27015411201467,7.61605858408696
"AFG","AF","Afghanistan",2020-05-05,95,5,30,4.55387689160054,168,41,2.11878310325824,8.15569183353828
